ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
TVSMOTOR,2017-02-02,370.0656712729866,2017-04-06,429.48166888850693,63,12833.85548495239,closed
MRPL,2017-02-02,93.16563889371696,2017-04-06,96.01174910335796,63,2441.962559871976,closed
SUTLEJTEX,2017-02-02,861.85,2017-06-07,886.7,125,2286.200000000002,closed
TATACOMM,2017-02-02,725.8792372066589,2017-06-07,701.4928439455663,125,-2682.5032587201886,closed
IGL,2017-02-02,88.56892657081828,2017-06-07,102.2116181447386,125,12319.350491250047,closed
SAIL,2017-02-02,56.1123682521722,2017-06-07,48.38736747918027,125,-11008.126101513504,closed
NHPC,2017-02-02,21.729844520748383,2017-06-07,21.97637436134034,125,907.4763432189959,closed
ALKEM,2017-04-06,2056.2346330396517,2017-06-07,1768.4889028786185,62,-11797.574936602361,closed
PFC,2017-04-06,73.60195403427822,2017-06-07,60.39682772157778,62,-15133.074754354708,closed
SUZLON,2017-04-06,19.2,2017-08-07,17.3,123,-8350.499999999995,closed
INDHOTEL,2017-06-07,135.78511068134466,2017-08-07,127.486857282121,61,-5244.496148309358,closed
RECLTD,2017-02-02,54.57488690099198,2017-10-09,58.919040618091394,249,6364.185195550645,closed
SUNTV,2017-04-06,619.7330689113396,2017-10-09,627.3201466331601,186,1031.842570167587,closed
GODREJIND,2017-06-07,604.1815674429126,2017-10-09,598.2216163809819,124,-846.3130507941628,closed
GMRAIRPORT,2017-06-07,16.65,2017-10-09,16.25,124,-2063.5999999999926,closed
SUNDARMFIN,2017-06-07,1565.5650293755828,2017-10-09,1574.4759887867117,124,481.1918082009629,closed
FEDERALBNK,2017-02-02,83.39516120944693,2017-12-07,109.0399187684902,308,24593.322499122496,closed
GREENLAM,2017-08-07,933.6566660235385,2017-12-07,1100.7982828477716,122,26909.800308701528,closed
VAKRANGEE,2017-02-02,155.825,2018-02-07,202.2,370,23790.375,closed
TVSMOTOR,2017-06-07,510.965487128754,2018-02-07,619.7885275705944,245,18282.27079422919,closed
PCJEWELLER,2017-06-07,26.407359264073598,2018-02-07,380.1,245,1150562.1603139688,closed
