ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
ENGINERSIN,2017-05-09,129.02582089409006,2017-06-07,119.39990169876852,29,-2984.0349505496783,closed
MMTC,2017-05-09,44.06666666666666,2017-06-07,37.233333333333334,29,-6197.833333333329,closed
JISLJALEQS,2017-05-09,103.7,2017-06-07,106.3,29,1000.9999999999978,closed
FINCABLES,2017-05-09,515.7424217782416,2017-07-07,478.7463812749347,59,-2848.6951187546283,closed
JYOTHYLAB,2017-05-09,182.38304640718565,2017-07-07,180.3934131736527,59,-435.7296781437143,closed
ATUL,2017-05-09,2443.446172386841,2017-07-07,2462.902322488496,59,311.2984016264745,closed
GTLINFRA,2017-05-09,5.5,2017-07-07,5.15,59,-2545.1999999999975,closed
PATELENG,2017-05-09,96.35,2017-08-07,81.35,90,-6225.0,closed
JKCEMENT,2017-05-09,1009.9738797482751,2017-08-07,1020.6130335885965,90,414.92699977253676,closed
HATHWAY,2017-06-07,39.5,2017-08-07,32.4,61,-7128.4000000000015,closed
VTL,2017-06-07,248.04012853841485,2017-08-07,233.8811226114257,61,-2265.4409483182644,closed
SWANCORP,2017-05-09,145.7701443636736,2017-08-07,131.22312378417118,90,-3985.883638783666,closed
MMTC,2017-07-07,39.36666666666666,2017-09-07,40.53333333333333,62,1180.6666666666715,closed
AARTIIND,2017-05-09,211.70096790755926,2017-09-07,206.78451561993137,121,-924.2930300740435,closed
WELSPUNLIV,2017-06-07,79.27850244638087,2017-10-09,67.09645165029833,124,-6091.025398041267,closed
ENGINERSIN,2017-07-07,119.63092375945622,2017-10-09,114.43292739398258,94,-1730.9327897027229,closed
J&KBANK,2017-08-07,79.55224162340727,2017-10-09,71.61661160924965,63,-3983.686267107127,closed
NLCINDIA,2017-06-07,75.90503247840972,2017-11-08,69.73594476272149,154,-3220.2637875892588,closed
JKCEMENT,2017-09-07,1005.797763287588,2017-11-08,1015.2437409962847,62,377.8391083478664,closed
CESC,2017-05-09,69.33932346698953,2017-12-07,70.81235163384652,212,848.4642241096271,closed
MANAPPURAM,2017-09-07,89.25964179914848,2017-12-07,87.33304285365764,91,-882.3823170348037,closed
KAJARIACER,2017-10-09,694.727054103444,2017-12-07,670.9581956874262,59,-1449.9003633770853,closed
FINPIPE,2017-06-07,133.57000000000002,2018-01-08,132.03,215,-457.3800000000061,closed
GTLINFRA,2017-08-07,7.35,2018-01-08,7.25,154,-543.899999999998,closed
SUNDRMFAST,2017-05-09,391.05,2018-01-08,577.75,244,19043.399999999998,closed
