ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
STARPAPER,2017-02-02,180.05,2017-05-09,190.2,96,2253.2999999999947,closed
AGARIND,2017-02-02,392.05,2017-05-09,551.4,96,16253.699999999997,closed
ELECTHERM,2017-02-02,209.85,2017-05-09,190.1,96,-3752.5,closed
APTECHT,2017-02-02,187.35,2017-05-09,213.65,96,5601.900000000002,closed
KMSUGAR,2017-02-02,34.5,2017-05-09,25.95,96,-9909.45,closed
SUMEETINDS,2017-02-02,37.1,2017-05-09,37.25,96,161.69999999999845,closed
GENESYS,2017-02-02,146.15,2017-05-09,152.7,96,1788.1499999999953,closed
TIRUMALCHM,2017-02-02,79.73500000000001,2017-05-09,98.06500000000001,96,9183.33,closed
DONEAR,2017-02-02,57.15,2017-05-09,74.75,96,12302.400000000001,closed
DATAMATICS,2017-02-02,145.05,2017-05-09,126.4,96,-5128.750000000002,closed
NAVA,2017-02-02,24.123385500317735,2017-05-09,30.8779334404067,96,11199.040484667505,closed
SUBROS,2017-02-02,183.55,2017-05-09,247.3,96,13833.75,closed
HINDOILEXP,2017-02-02,72.65,2017-05-09,78.8,96,3382.4999999999955,closed
VHL,2017-02-02,2404.7,2017-05-09,2800.0,96,6324.800000000003,closed
SESHAPAPER,2017-02-02,151.51,2017-08-07,142.10999999999999,186,-2481.6000000000013,closed
RPPINFRA,2017-02-02,316.45,2017-08-07,257.55,186,-7421.399999999997,closed
PANAMAPET,2017-02-02,72.3,2017-08-07,128.26666666666665,186,30949.56666666666,closed
TVSELECT,2017-02-02,203.45,2017-08-07,185.75,186,-3469.199999999998,closed
ZUARI,2017-02-02,332.45,2017-08-07,371.4,186,4673.999999999998,closed
MASTEK,2017-05-09,336.7,2017-08-07,271.45,90,-8417.25,closed
BHARATWIRE,2017-05-09,105.1,2017-08-07,98.1,90,-2898.0,closed
KEI,2017-05-09,222.88444620572218,2017-08-07,222.71729104355165,90,-32.59525662325345,closed
MAITHANALL,2017-05-09,516.2,2017-08-07,478.1,90,-3200.400000000002,closed
DHAMPURSUG,2017-05-09,227.95,2017-08-07,276.2,90,9215.75,closed
NITINSPIN,2017-05-09,137.05,2017-08-07,122.5,90,-4612.350000000004,closed
VADILALIND,2017-05-09,974.85,2017-08-07,914.5,90,-2655.400000000001,closed
DWARKESH,2017-05-09,46.245000000000005,2017-08-07,74.96000000000002,90,27020.815000000017,closed
POKARNA,2017-05-09,303.27,2017-08-07,261.55,90,-5965.9599999999955,closed
DLINKINDIA,2017-05-09,142.7,2017-11-08,121.35,183,-6511.749999999998,closed
FILATEX,2017-05-09,13.218678132186783,2017-11-08,19.52804719528048,183,20776.75232476754,closed
BIGBLOC,2017-05-09,88.25,2017-11-08,95.6,183,3623.549999999997,closed
PRAKASH,2017-02-02,74.7,2017-11-08,132.25,279,30789.25,closed
VENKEYS,2017-05-09,1276.45,2017-11-08,2327.65,183,35740.8,closed
UTTAMSUGAR,2017-05-09,128.35,2017-11-08,173.1,183,15170.25,closed
SHAKTIPUMP,2017-05-09,43.591666666666676,2017-11-08,73.92500000000001,183,30272.666666666668,closed
JAYAGROGN,2017-05-09,488.8,2017-11-08,410.3,183,-6986.5,closed
SPMLINFRA,2017-08-07,169.25,2017-11-08,152.85,93,-4887.200000000002,closed
RANEHOLDIN,2017-08-07,1643.65,2017-11-08,1879.15,93,7065.0,closed
WELENT,2017-08-07,128.01962025316456,2017-11-08,145.03583095140874,93,6704.3870151082065,closed
