ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
CONCOR,2017-05-10,346.61081302354086,2017-08-08,108.56156078567957,90,-54751.328014708095,-0.9910065525571539,-1.8763637858971085,closed
DUCON,2017-05-10,38.81818181818182,2017-08-08,28.5,90,-21255.454545454548,-0.7146282941381914,-0.8874537315451924,closed
JSL,2017-05-10,73.222219981267,2017-11-09,109.31559710334608,183,39413.96781731035,1.2251802844631925,0.8948569501447997,closed
CGCL,2017-05-10,15.613957044939204,2017-11-09,31.202991572647854,183,79862.62388545141,2.9823020621510845,2.0822412016741234,closed
KNRCON,2017-05-10,51.27930623887097,2017-11-09,65.54357654713942,183,22252.261680898784,0.6320713990731464,0.3903726152993779,closed
KPRMILL,2017-05-10,147.29465037107647,2017-11-09,141.21903814001146,183,-3299.0574414682997,-0.0806359345373856,-0.359951507480547,closed
JSWSTEEL,2017-05-10,193.7934217459368,2017-11-09,259.0453840046953,183,26883.808450608496,0.7846666556161463,0.5278875639029447,closed
BALMLAWRIE,2017-05-10,128.63381527597832,2017-11-09,155.95573699303873,183,16966.913386294513,0.4687558061011441,0.23588182387968676,closed
INDIANHUME,2017-05-10,402.72411893360373,2018-02-08,396.6289956865466,274,-1206.834402917312,-0.02012402866512575,-0.29861014184825335,closed
ICIL,2017-05-10,189.93286434456036,2018-02-08,99.46422883712683,274,-38087.29554862952,-0.5778100950090319,-1.3819544309661262,closed
PCJEWELLER,2017-08-08,29.13500000000001,2018-02-08,38.215,184,23916.719999999987,0.7134711777221785,0.4690293107020777,closed
BIOCON,2017-08-08,172.38002629744696,2018-02-08,302.89035053664844,184,58077.09428644466,2.0615285744267964,1.5154259419194647,closed
GRAPHITE,2017-08-08,201.08682942288632,2018-02-08,578.9316756083099,184,143958.88639664635,7.158750922665709,4.150835860267667,closed
IGL,2017-11-09,71.59987606251848,2018-02-08,134.07074482735104,91,85834.97368287994,11.40021066009444,1.7864862273268565,closed
RAIN,2017-11-09,353.55118631254913,2018-02-08,362.96345200836146,91,2616.609863435826,0.1112176488594252,-0.2005213669454848,closed
HSCL,2017-11-09,169.95407797093245,2018-02-08,160.92776103644334,91,-5226.237505069191,-0.19671074224238483,-0.3878166541163259,closed
DBL,2017-11-09,867.5315280464216,2018-02-08,911.6365355684504,91,4983.865849989256,0.22022986644761144,-0.14363308075039857,closed
SUNTECK,2017-11-09,363.31632362920925,2018-05-15,427.31150974085733,187,17278.700250144982,0.3728479816733381,0.15070770290623545,closed
BBTC,2017-11-09,1582.6115146559046,2018-05-15,1451.6850019474198,187,-8117.443787926057,-0.15520583216918005,-0.45739034074255536,closed
KITEX,2018-02-08,92.85038507084059,2018-05-15,72.67815843081974,96,-23581.332942184377,-0.6062159473733093,-0.7734008739189756,closed
ADVENZYMES,2018-02-08,245.02254659392779,2018-08-10,207.4464508395771,183,-16646.210419177354,-0.28270759730556494,-0.6233026156335374,closed
MHRIL,2018-02-08,135.53333333333333,2018-08-10,123.95555555555553,183,-9262.222222222237,-0.16324428340653807,-0.46372266242344623,closed
MOIL,2017-11-09,194.49580541722133,2018-08-10,135.184209065329,274,-29952.356157705635,-0.38425293768223034,-0.9794014932368308,closed
