ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
EDELWEISS,2016-11-07,111.4,2016-11-15,93.65,8,-6372.25,closed
OBEROIRLTY,2016-11-07,332.090846730415,2016-11-22,265.99250805534047,15,-7931.800641008947,closed
PVRINOX,2016-11-07,1261.6013331301995,2016-11-22,1086.7732436167169,15,-5419.67077491796,closed
TATACHEM,2016-11-07,490.4472961421606,2016-11-22,439.4960985306036,15,-4127.047006536118,closed
IIFL,2016-11-07,275.76385631829334,2016-11-29,237.10284508935615,22,-5605.846628195892,closed
CROMPTON,2016-11-07,167.152904925115,2016-11-29,140.27790442035922,22,-6423.1251206366305,closed
SRF,2016-11-07,331.17091141939,2016-11-29,297.2928399981569,22,-4065.368570547969,closed
THOMASCOOK,2016-11-07,218.55,2016-12-06,189.0,29,-5407.650000000002,closed
NATCOPHARM,2016-11-15,602.397570064525,2016-12-06,549.8628982565722,21,-3257.149652093074,closed
WHIRLPOOL,2016-11-07,1093.7608572568936,2016-12-13,871.2723899726032,36,-8009.584822234456,closed
APOLLOTYRE,2016-11-07,180.33119902050444,2016-12-20,182.00826519584365,43,370.63162474996454,closed
GSPL,2016-11-07,152.65,2016-12-20,137.8,43,-3890.6999999999985,closed
GVT&D,2016-11-15,341.4167626009978,2016-12-27,287.6295401091776,42,-5862.807251608404,closed
INOXWIND,2016-11-15,46.4,2017-01-03,46.65,49,201.5,closed
THERMAX,2016-11-22,820.0135216119754,2017-01-03,744.3802669041082,42,-3403.496461854024,closed
BALMLAWRIE,2016-11-07,768.05,2017-01-03,235.45,57,-27695.199999999997,closed
SAKUMA,2016-11-15,61.9,2017-01-03,64.25,49,1419.4000000000008,closed
VAKRANGEE,2016-11-07,127.625,2017-01-03,137.725,57,3161.2999999999984,closed
IGL,2016-11-07,78.5886101096022,2017-01-03,87.4462804304652,57,4499.696522998401,closed
SUTLEJTEX,2016-11-07,803.05,2017-01-03,810.4,57,360.1500000000011,closed
AIAENG,2016-11-07,1192.978273975517,2017-01-03,1244.8468945831482,57,1711.6644800518338,closed
RECLTD,2016-11-07,46.598699632654395,2017-01-03,46.7837619822678,57,158.78349596830012,closed
WELSPUNLIV,2016-11-29,61.76680442701223,2017-01-03,66.0971427959322,35,2689.1401270993,closed
SUPREMEIND,2016-12-20,864.1430639283888,2017-01-10,832.8836776759398,21,-1375.4129951077543,closed
IIFL,2016-12-20,236.0214182018334,2017-01-10,231.29017556892148,21,-766.4613065317302,closed
MPHASIS,2016-11-22,501.23444803409404,2017-01-10,523.636809183393,49,1635.3723638988226,closed
POONAWALLA,2016-11-29,102.59677208147579,2017-01-10,98.26030909244128,42,-1621.8371578989088,closed
OBEROIRLTY,2016-12-13,294.2442173277514,2017-01-17,308.92735267859274,35,1923.4907309602136,closed
CUPID,2017-01-03,302.0,2017-01-17,295.95,14,-732.0500000000013,closed
CROMPTON,2017-01-03,149.6361635246938,2017-01-24,164.4174138023095,21,3621.406318015846,closed
SANOFI,2016-11-15,4239.55,2017-01-24,4184.55,70,-440.0,closed
KITEX,2017-01-10,429.55,2017-01-24,415.05,14,-1247.0,closed
ARVIND,2016-11-07,404.95,2017-02-01,376.45,86,-2793.0,closed
SYMPHONY,2016-11-07,1283.75,2017-02-01,1322.6,86,1204.3499999999972,closed
SPARC,2017-01-17,328.6,2017-02-08,316.05,22,-1430.7000000000012,closed
SYNGENE,2016-11-07,270.6408470748949,2017-02-08,255.3215538442405,93,-2251.936104906198,closed
ASHOKLEY,2017-01-10,38.23668154417534,2017-02-08,42.917805594315695,29,4540.690328636144,closed
PVRINOX,2017-01-10,1215.0303178324484,2017-02-15,1266.0342960836754,36,1530.1193475368086,closed
SAKUMA,2017-01-10,63.9,2017-02-15,60.55,36,-1943.000000000001,closed
LTTS,2017-01-24,773.4568194728972,2017-02-22,720.7925848136655,29,-2580.547498302355,closed
QUESS,2016-11-15,594.2,2017-02-22,654.4,99,3732.399999999996,closed
STAR,2016-11-22,1050.6,2017-03-02,1142.05,100,3200.750000000002,closed
GSPL,2017-02-08,165.85,2017-03-02,156.0,22,-2354.1499999999987,closed
HCC,2017-01-03,42.45,2017-03-09,38.4,65,-3499.2000000000035,closed
SJVN,2017-01-03,19.57925280921382,2017-03-09,22.160206589952622,65,4834.126431323777,closed
MOTHERSON,2016-12-13,12.130165314650744,2017-03-09,13.299859827134922,86,3725.4770222621055,closed
TORNTPOWER,2017-01-03,149.17272921989414,2017-03-17,175.96771847073114,73,6564.772366455067,closed
HONAUT,2017-01-03,9012.322542941232,2017-03-24,9808.706549661942,80,3185.536026882837,closed
MPHASIS,2017-01-17,510.15617610668136,2017-03-24,591.1870360186967,66,5915.252773577124,closed
COROMANDEL,2017-01-03,282.6713818523753,2017-03-24,298.1557116275054,80,1997.4785409917838,closed
SUPREMEIND,2017-01-24,873.3061206619311,2017-03-31,1042.918118740105,66,7293.315917361477,closed
ASHOKLEY,2017-02-15,41.95007321856553,2017-04-10,37.08890593572747,54,-4530.607907605073,closed
ARVIND,2017-03-09,393.0,2017-04-10,398.2,32,530.3999999999988,closed
NATIONALUM,2017-01-03,41.86629765879395,2017-04-18,47.88411931891335,105,5271.6117742645965,closed
THOMASCOOK,2017-03-24,217.0,2017-04-18,217.9,25,174.6000000000011,closed
TORNTPOWER,2017-03-24,181.49418500371627,2017-04-25,193.67753167870623,32,2826.536428597671,closed
SJVN,2017-03-24,23.238646785068056,2017-04-25,24.491028947137593,32,2274.3260063182797,closed
HONAUT,2017-04-10,10988.428522500151,2017-05-03,10949.822854990447,23,-154.42267003881716,closed
CROMPTON,2017-02-01,184.81361954252594,2017-05-03,207.12946817593922,91,4686.328213016789,closed
SYMPHONY,2017-03-09,1314.1,2017-05-10,1458.6,62,4335.0,closed
KITEX,2017-04-25,522.1,2017-05-10,400.5,15,-10944.000000000002,closed
MUTHOOTFIN,2017-02-22,294.5853601963053,2017-05-10,340.67984629066655,77,6176.661136644405,closed
PVRINOX,2017-03-02,1298.6589110783566,2017-05-10,1536.544653390719,69,7136.572269370874,closed
WHIRLPOOL,2017-03-17,1097.586585702827,2017-05-10,1198.2976449224022,54,3827.0202503438572,closed
GSPL,2017-04-18,173.75,2017-05-17,171.35,29,-626.4000000000015,closed
MOTHERSON,2017-05-03,15.102432529948706,2017-05-17,15.450892247838516,14,1056.1814049240138,closed
OBEROIRLTY,2017-02-08,321.6236611337757,2017-05-24,362.9593524019858,105,5084.290025989842,closed
SUPREMEIND,2017-04-18,1029.3644306550736,2017-05-31,1096.8942498111276,43,2971.3120428663724,closed
WHIRLPOOL,2017-05-17,1184.6840138290802,2017-06-14,1109.7593580307973,28,-2922.0615761330314,closed
THERMAX,2017-03-31,948.3916564424117,2017-06-14,929.8099739038184,75,-836.1757142366946,closed
GVT&D,2017-05-10,372.472777070325,2017-06-21,339.77174096779106,42,-4087.62951281674,closed
CROMPTON,2017-05-10,227.8616114224651,2017-07-06,217.1116112205628,57,-2203.7500413899734,closed
CGPOWER,2017-03-09,68.45753870152032,2017-07-13,83.62093291607064,126,8900.91240394104,closed
ADANIENT,2016-12-06,69.08902326258014,2017-07-20,138.96989779464545,226,38644.123616232115,closed
NATCOPHARM,2016-12-27,539.4020469404272,2017-07-20,933.1683659125259,205,25594.810733186416,closed
APOLLOTYRE,2017-04-25,226.17100781311004,2017-07-27,244.01312851185793,93,3711.1611053395613,closed
VBL,2017-05-03,27.759819747480112,2017-07-27,28.964643082283732,85,1986.7536790911704,closed
SUPREMEIND,2017-06-14,1157.6472249246658,2017-07-27,1080.715727765967,43,-3231.122880665354,closed
BALKRISIND,2017-01-03,510.68605802309503,2017-08-03,743.3392811113857,212,16518.37883926864,closed
HATSUN,2017-01-03,365.35,2017-08-03,620.0,212,25464.999999999996,closed
