ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
PATELENG,2017-05-10,97.8,2017-07-10,84.9,61,-7030.499999999995,-0.5712853603613703,-0.37779806163053725,closed
HCC,2017-05-10,43.5,2017-07-10,41.1,61,-2942.3999999999983,-0.2881009198813559,-0.2624166182872926,closed
MGL,2017-05-10,912.7006018089418,2017-07-10,885.8524716004639,61,-1557.1915520917164,-0.16370824412839868,-0.22368576911794635,closed
HINDPETRO,2017-05-10,97.75457222919682,2017-07-10,94.68727315159703,61,-1671.6779972918903,-0.17377674999431436,-0.22663522737862662,closed
SYMPHONY,2017-05-10,1407.0125850612674,2017-07-10,1282.7679525671695,61,-4597.051402281622,-0.42509728131944424,-0.3122378334504817,closed
KAJARIACER,2017-05-10,684.3906968363581,2017-07-10,641.1875814389069,61,-3326.639885603738,-0.32324072898239775,-0.27437736820130487,closed
RECLTD,2017-05-10,84.61262159088379,2017-08-08,69.33588053019562,90,-9624.346868233544,-0.5542954806788527,-0.4509512531891272,closed
FEDERALBNK,2017-05-10,116.44509100937672,2017-08-08,111.62427418141704,90,-2207.9341072055377,-0.15767691100295167,-0.2417063002359876,closed
QUESS,2017-06-08,803.7756107858147,2017-09-08,737.7744879607826,92,-4290.072983627087,-0.2883482395947189,-0.3029296753899246,closed
SUNTV,2017-05-10,679.4023157750626,2017-09-08,637.7926071886462,121,-3245.557269740474,-0.17368243232911607,-0.2715476020500512,closed
GAIL,2017-05-10,18.33846463506011,2017-09-08,16.814929207170028,121,-4430.441024304357,-0.23034556424557895,-0.30438050836753877,closed
VAKRANGEE,2017-05-10,85.06461778217724,2017-09-08,114.98489882337562,121,18730.095931790187,1.4837592459083675,0.3494694876152053,closed
NATCOPHARM,2017-07-10,928.9885444357864,2017-10-10,922.1434032343914,92,-383.3279072781197,-0.028934715847933612,-0.19053157260479006,closed
COROMANDEL,2017-07-10,390.90017685570376,2017-10-10,446.9042801439443,92,7560.55394391247,0.7015959751085237,0.03598940912434055,closed
ENGINERSIN,2017-05-10,129.4878650154655,2017-10-10,115.4725266670773,153,-5760.304061187549,-0.23926550409449687,-0.3422117299909496,closed
ADANIENT,2017-06-08,128.47786847396708,2017-10-10,119.025143944488,124,-3885.0697816159036,-0.2015681184685203,-0.2900889981952804,closed
POONAWALLA,2017-07-10,163.45508789349432,2017-10-10,177.7929462698983,92,4631.128255578483,0.3962809733650421,-0.04754683733418474,closed
PRESTIGE,2017-09-08,254.22292266812462,2017-11-09,276.0289641622661,62,4666.492879746277,0.623860237574239,-0.05046732261008224,closed
