ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
BALMLAWRIE,2016-12-05,1009.5,2017-02-02,221.65,59,-40968.200000000004,closed
VAKRANGEE,2016-12-05,140.95,2017-02-02,155.825,59,5622.75,closed
WELSPUNLIV,2016-12-05,65.9067982522434,2017-02-02,73.56816613571718,59,6198.046617730282,closed
SYNGENE,2016-12-05,285.17074033231114,2017-02-02,266.22514097459356,59,-3542.827079893188,closed
STAR,2016-12-05,1080.65,2017-02-02,1083.95,59,161.69999999999777,closed
SAKUMA,2016-12-05,63.35,2017-02-02,67.35,59,3363.999999999994,closed
RECLTD,2016-12-05,49.37463487685542,2017-02-02,54.57488690099198,59,5616.272186067485,closed
ARVIND,2016-12-05,342.55,2017-02-02,377.25,59,5378.499999999998,closed
SUTLEJTEX,2016-12-05,780.35,2017-02-02,861.85,59,5542.0,closed
IGL,2016-12-05,75.50834781041438,2017-02-02,88.56892657081828,59,9220.768604845152,closed
SYMPHONY,2016-12-05,1178.75,2017-02-02,1307.9,59,5811.750000000004,closed
POONAWALLA,2016-12-05,100.72420851802907,2017-04-06,120.23829196868441,122,10322.950145396671,closed
APOLLOTYRE,2016-12-05,173.7626898337591,2017-04-06,198.31307523386394,122,7512.417932432078,closed
INOXWIND,2016-12-05,46.975,2017-04-06,45.4875,122,-1688.3125000000048,closed
QUESS,2016-12-05,640.9,2017-04-06,729.7,122,7370.400000000006,closed
NATIONALUM,2017-02-02,46.1940497763322,2017-04-06,48.37306539773139,63,2521.1210739588605,closed
COROMANDEL,2017-02-02,310.6749569776106,2017-04-06,293.3550987488936,63,-2979.015615339316,closed
HCC,2017-02-02,41.05,2017-04-06,42.15,63,1432.2000000000019,closed
MPHASIS,2017-02-02,553.1471405004125,2017-04-06,550.2549319494088,63,-277.6520208963557,closed
SUPREMEIND,2017-02-02,916.9260886538981,2017-04-06,1046.7360590457477,63,7528.978282727275,closed
LTTS,2017-02-02,777.2945117263795,2017-06-07,680.0113249634087,125,-6615.256699882013,closed
HONAUT,2017-02-02,9377.766460866018,2017-06-07,12163.652267754005,125,13929.429034439936,closed
HATSUN,2017-02-02,442.75,2017-06-07,588.1,125,17442.000000000004,closed
BALKRISIND,2017-02-02,533.4028709591754,2017-06-07,732.1712390923044,125,19876.8368133129,closed
TORNTPOWER,2017-02-02,164.4123793563077,2017-06-07,158.9696471647314,125,-1768.8879622622921,closed
CGPOWER,2017-04-06,78.6817165595396,2017-06-07,83.22579560754815,62,3408.0592860064166,closed
WHIRLPOOL,2017-04-06,1207.489330149645,2017-08-07,1185.9758182393953,123,-1032.6485716919851,closed
SYMPHONY,2017-04-06,1510.8,2017-08-07,1385.3,123,-4894.5,closed
PVRINOX,2017-04-06,1504.3683155486365,2017-08-07,1427.0073839535514,123,-3017.0763322083167,closed
NATCOPHARM,2017-02-02,637.4667676486057,2017-08-07,892.5312126664471,186,21170.348936480837,closed
CROMPTON,2017-02-02,185.34152133815505,2017-08-07,207.75335211622817,186,6454.60726408506,closed
GODREJPROP,2017-04-06,443.35,2017-08-07,504.4,123,8119.649999999994,closed
QUESS,2017-06-07,899.35,2017-10-09,827.85,124,-5005.0,closed
VBL,2017-06-07,29.8100322479932,2017-10-09,30.247559225600952,124,933.682570214945,closed
ADANIENT,2017-02-02,92.99303346016339,2017-10-09,118.08482056197437,249,14427.777583541312,closed
MOTHERSON,2017-02-02,12.459789372114079,2017-10-09,28.451265074192463,249,68619.42223761835,closed
IIFL,2017-04-06,403.43133773153346,2017-10-09,575.4553744322428,186,25115.509358303567,closed
MUTHOOTFIN,2017-04-06,324.7051393557732,2017-10-09,415.34238030722685,186,16405.34061221311,closed
APOLLOTYRE,2017-06-07,241.7304551065351,2017-10-09,221.83858686015034,124,-5231.561348799189,closed
COROMANDEL,2017-06-07,396.4270811426169,2017-10-09,427.9134538464529,124,5037.819632613764,closed
POONAWALLA,2017-06-07,124.7225889232542,2017-12-07,164.77163051690937,183,20425.01121276414,closed
3MINDIA,2017-06-07,13200.804980397275,2017-12-07,14737.12265077198,183,6145.27068149882,closed
VOLTAS,2017-08-07,532.1979952570205,2017-12-07,612.2482665003927,122,10326.484990395014,closed
EDELWEISS,2017-04-06,171.65,2017-12-07,281.85,245,37798.600000000006,closed
SAKUMA,2017-08-07,106.15,2017-12-07,248.05,122,92235.0,closed
ASHOKLEY,2017-08-07,50.0520186899623,2017-12-07,52.61763475590462,122,3537.9845549344523,closed
SPARC,2017-08-07,382.65,2017-12-07,433.75,122,9198.000000000004,closed
GODREJPROP,2017-10-09,647.8,2017-12-07,708.65,59,6693.500000000003,closed
NATIONALUM,2017-10-09,52.21944121776663,2017-12-07,50.32884971300355,59,-2593.8915445349458,closed
GVT&D,2017-10-09,382.5921525715664,2018-02-07,386.4803855227823,121,727.0995618773754,closed
SRF,2017-10-09,337.27983944126527,2018-02-07,343.5268368688431,121,1324.3634546464957,closed
GSPL,2017-10-09,195.5,2018-02-07,202.75,121,2653.5,closed
ENDURANCE,2017-04-06,767.1666424495272,2018-02-07,1156.7208013565419,307,29606.116076933115,closed
JSWENERGY,2017-10-09,71.89826636975577,2018-02-07,77.42890224435239,121,5508.5133310982255,closed
HATSUN,2017-10-09,736.2,2018-02-07,758.25,121,2138.849999999996,closed
TORNTPOWER,2017-10-09,182.9442861989009,2018-02-07,208.18966581792034,121,9870.943431036603,closed
WHIRLPOOL,2017-10-09,1340.8929779071975,2018-02-07,1384.1187408677451,121,2290.965436909024,closed
BALKRISIND,2017-12-07,1048.4350283745337,2018-02-07,1033.823100785414,62,-1125.1184243622138,closed
LTTS,2017-12-07,968.6493796299303,2018-02-07,1236.761442191273,62,22253.30119259145,closed
NATCOPHARM,2017-12-07,865.2944859327857,2018-02-07,770.9494742407594,62,-8774.08608735845,closed
CROMPTON,2017-12-07,258.8638441475941,2018-02-07,233.14062937875642,62,-8025.643007877351,closed
KITEX,2017-12-07,287.7,2018-04-12,238.1,126,-13887.999999999998,closed
