ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
AIAENG,2017-05-10,1471.303909124202,2017-06-21,1347.2989060512114,42,-6696.270165941491,closed
PFC,2017-05-10,79.01700583157265,2017-07-06,59.589319997419835,57,-19660.818064162646,closed
NBCC,2017-06-07,63.028584076477,2017-07-20,67.71886447440299,43,5919.133862182598,closed
TATACOMM,2017-05-10,635.9664132341655,2017-08-03,612.2040812179433,85,-2970.291502027777,closed
RECLTD,2017-05-10,84.61262159088379,2017-09-18,64.63087662937531,131,-18882.748988625517,closed
NBCC,2017-08-03,68.11102838727305,2017-09-18,66.99728287472207,46,-1300.8547586595416,closed
MRPL,2017-05-10,118.78063078048592,2017-10-03,118.32636698680342,146,-305.7195331483227,closed
GODREJIND,2017-05-24,566.8833391457537,2017-10-03,590.1934693244395,132,3146.867574122594,closed
GMRAIRPORT,2017-06-21,21.35,2017-10-17,16.05,118,-20092.300000000003,closed
CONCOR,2017-09-18,399.00705627025474,2017-11-01,405.7347638501014,44,1466.64025240657,closed
SUNTV,2017-05-10,679.4023157750626,2017-11-15,657.1962982556037,189,-2598.1040497766908,closed
FEDERALBNK,2017-05-10,116.44509100937672,2017-11-15,109.93450333450333,189,-4472.77373263802,closed
BAJAJHLDNG,2017-10-03,2631.8189590133097,2017-11-15,2567.9932318363094,43,-2042.4232696640101,closed
GMRAIRPORT,2017-11-01,19.05,2017-11-29,18.45,28,-2790.000000000007,closed
KANSAINER,2017-11-15,323.7113083188174,2017-12-13,335.043015865543,28,3093.5561602560956,closed
NBCC,2017-11-15,83.13874952845399,2017-12-13,77.19354460934379,28,-6331.643238852359,closed
BIOCON,2017-12-13,253.8042821824819,2017-12-28,266.11890043490706,15,4728.8134089312625,closed
VAKRANGEE,2017-05-10,175.7,2018-01-11,447.3,246,123578.00000000001,closed
TVSMOTOR,2017-05-10,471.31955918963956,2018-01-11,721.9078863538142,246,42349.427290745516,closed
IGL,2017-05-10,94.2791760748364,2018-01-11,148.87766202830417,246,46299.51608854067,closed
PCJEWELLER,2017-07-06,251.3,2018-01-11,540.1,189,90394.40000000001,closed
GREENLAM,2017-10-03,923.6221782751302,2018-01-11,1283.8153579008294,100,32777.57934593863,closed
RAMASTEEL,2017-10-17,189.5,2018-01-11,267.1,86,35696.00000000001,closed
SAIL,2017-12-28,78.7355848016486,2018-01-25,79.75426622226293,28,1352.8089265758279,closed
ENDURANCE,2018-01-11,1323.6094002777252,2018-02-09,1126.842041596801,29,-16134.923411835784,closed
MOTILALOFS,2018-01-11,357.22731789234234,2018-02-26,264.83202688770774,46,-28180.563756413554,closed
BALKRISIND,2018-01-11,1082.7789029800012,2018-03-27,1025.5355971497158,75,-5724.330583028541,closed
ADANIENT,2018-01-11,199.64550131894575,2018-03-27,158.2712724883462,75,-22590.328941507352,closed
GODREJPROP,2018-01-11,844.6,2018-03-27,725.6,75,-15351.0,closed
IIFL,2018-02-09,677.5448432034148,2018-04-12,711.111284976795,62,5001.399824233655,closed
MOTHERSON,2018-01-11,32.28808910306569,2018-04-12,28.708371839013864,91,-12099.44435249516,closed
VOLTAS,2018-03-27,617.7997404194377,2018-05-11,612.644800351753,45,-788.7058303557621,closed
ENDURANCE,2018-02-26,1282.8701044868944,2018-06-08,1250.190210999678,102,-2549.0316920028895,closed
EDELWEISS,2018-01-25,291.0,2018-07-06,294.3,162,1207.8000000000043,closed
WHIRLPOOL,2018-03-27,1497.0025724152904,2018-07-20,1515.3859428697763,115,1158.1523386326107,closed
GODREJPROP,2018-04-12,721.2,2018-07-20,658.6,99,-8701.400000000003,closed
TATACONSUM,2017-08-18,187.68796856522525,2018-08-03,226.5529945021731,350,16867.42125663537,closed
DIVISLAB,2018-01-11,1060.630963530004,2018-08-03,1163.2229740280493,204,10464.38507080062,closed
CHOLAFIN,2018-03-27,287.82477510152484,2018-08-03,280.210985217826,129,-2497.323081853211,closed
BALKRISIND,2018-04-12,1203.3643967650478,2018-09-04,1100.887665756172,145,-8505.568673736685,closed
WHIRLPOOL,2018-08-03,1751.4880412473885,2018-09-19,1485.9228653575867,47,-15668.345377498308,closed
IIFL,2018-07-20,576.9836513885144,2018-09-19,553.3628219924321,61,-3991.920167937906,closed
ADANIENT,2018-07-20,161.29020545325835,2018-10-05,128.87379410870966,77,-19611.928863451958,closed
JINDALSTEL,2018-01-11,263.62427440922056,2018-10-05,173.44869971416458,267,-37332.687923753176,closed
ENDURANCE,2018-06-22,1281.838107850456,2018-10-05,1208.3697758754356,105,-5657.061562076572,closed
OFSS,2018-10-05,2825.864836603926,2018-10-22,2644.18251440181,17,-5813.834310467719,closed
ABB,2018-10-05,1354.685037620375,2018-11-05,1287.874602595344,31,-4409.488711652045,closed
COLPAL,2018-10-05,906.8118079735402,2018-11-05,947.4384947946018,31,4022.041995285091,closed
WHIRLPOOL,2018-10-22,1493.7233766044903,2018-11-20,1368.0208705238172,29,-7416.447858759717,closed
3MINDIA,2017-11-29,14721.545644251451,2018-11-20,19155.186527444526,356,26601.84529915845,closed
MOTHERSON,2018-11-05,32.68787599561765,2018-11-20,28.771942192953226,15,-10964.614647460394,closed
ENDURANCE,2018-11-05,1206.3057826025588,2018-12-05,1107.7746751711768,30,-7389.83305735365,closed
CONCOR,2018-11-20,399.9692008544766,2018-12-19,395.2977687333199,29,-1060.415091502564,closed
BAJAJHLDNG,2018-11-20,2760.7478403587015,2019-01-03,2716.5853643706128,44,-1413.1992316188407,closed
PAGEIND,2017-11-15,21027.6065020897,2019-01-03,21778.105015677083,414,3001.9940543495322,closed
PIDILITIND,2018-05-11,539.9418832965561,2019-01-03,542.9275565849656,237,564.2922515094037,closed
BERGEPAINT,2018-07-06,244.65425889153653,2019-01-03,268.2080578844664,181,9445.07339616489,closed
TORNTPHARM,2018-08-03,746.7223435799688,2019-01-03,830.8905355133962,153,11699.378678746418,closed
DIVISLAB,2018-09-04,1216.7094703505875,2019-01-03,1384.4866437835713,121,14764.391262102572,closed
COLPAL,2018-11-20,988.9006715768966,2019-01-17,1132.929427793869,58,13106.616815744499,closed
3MINDIA,2018-12-19,21572.69073638054,2019-01-31,19024.33967267208,43,-10193.404254833848,closed
MOTHERSON,2018-12-05,29.674641218892102,2019-02-14,25.52985414204599,71,-12666.469306841715,closed
CONCOR,2019-01-17,410.6129702444538,2019-02-14,368.0970247367115,28,-9566.087739242015,closed
CUMMINSIND,2019-01-03,775.0104667075441,2019-02-28,656.2669047211713,56,-13892.99675240562,closed
PETRONET,2019-01-31,168.236708901403,2019-02-28,165.24369914497566,28,-1583.3021611500635,closed
VBL,2019-01-03,46.413509195086164,2019-02-28,46.90921277839513,56,973.0661340355007,closed
JUBLFOOD,2019-02-14,258.98514962857075,2019-03-15,265.0025542630428,29,2009.8131479136578,closed
MPHASIS,2019-02-14,1028.1066091558978,2019-03-15,968.3016187792136,29,-5023.619191641468,closed
GLAXO,2018-08-03,1474.931913613168,2019-04-01,1163.932061166271,241,-21769.989671282787,closed
IGL,2019-02-28,135.27192999809918,2019-04-01,141.94774758168023,32,4332.605611744102,closed
GLENMARK,2019-01-03,657.06392058417,2019-04-01,648.7208823664887,88,-1151.339274040017,closed
MOTHERSON,2019-02-28,30.628196527982464,2019-04-01,28.941463136791516,32,-4835.864632544449,closed
VOLTAS,2019-03-15,594.8007770405369,2019-04-15,616.3623052082564,31,3234.2292251579292,closed
