ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
JISLJALEQS,2017-08-18,98.05,2017-09-11,106.15,24,3393.9000000000037,closed
ENGINERSIN,2017-08-10,112.66175826204343,2017-09-18,122.13366275023982,39,3362.5260933097175,closed
PHOENIXLTD,2017-08-10,251.46013737818012,2017-09-18,247.49719141295753,39,-630.1084084703914,closed
PATELENG,2017-08-10,68.3,2017-09-25,72.0,46,2164.500000000002,closed
JKCEMENT,2017-08-10,1009.9738797482751,2017-10-03,964.2851770414738,54,-1781.8594055652477,closed
JYOTHYLAB,2017-08-10,187.22203093812377,2017-10-10,192.45402944111777,61,1114.4156811377227,closed
WELSPUNLIV,2017-09-04,73.09230477649521,2017-10-10,64.71714485418846,36,-4849.217595015608,closed
GTLINFRA,2017-08-10,6.15,2017-10-25,6.3,76,975.5999999999965,closed
VTL,2017-09-25,229.25539383912178,2017-10-25,249.4395086712127,30,3633.140669776367,closed
AARTIIND,2017-08-10,218.73320687618124,2017-11-01,231.70921652089066,83,2361.6337553371145,closed
NLCINDIA,2017-08-10,68.76187828129702,2017-11-15,72.47776152524959,97,2158.9281647364464,closed
SWANCORP,2017-08-10,115.37636940718748,2017-11-22,187.91151325893313,104,25097.15977270399,closed
PHOENIXLTD,2017-10-03,250.98657779743024,2017-11-22,241.714779690117,50,-1557.6620820286228,closed
ENGINERSIN,2017-11-01,141.5010121712268,2017-11-29,142.00155996938352,28,167.18296458434816,closed
GTLINFRA,2017-11-01,6.85,2017-12-13,6.15,42,-4839.799999999995,closed
MMTC,2017-08-10,36.96666666666667,2017-12-20,47.89999999999999,132,11829.866666666656,closed
NETWORK18,2017-11-29,54.65,2017-12-20,53.75,21,-788.3999999999987,closed
NLCINDIA,2017-12-06,75.76072633301351,2017-12-28,77.99747158665485,22,1371.1248404821447,closed
MGL,2017-08-10,874.533698325389,2018-01-04,988.264732193342,147,5117.896524057885,closed
FINPIPE,2017-08-28,122.52000000000001,2018-01-04,132.63,129,3427.289999999995,closed
EIHOTEL,2017-09-25,137.0113348605331,2018-01-04,148.5966716670848,101,3487.186378772056,closed
MOTILALOFS,2017-08-10,247.8624683577565,2018-01-04,341.19459527171495,147,15026.472433147308,closed
SUNDRMFAST,2017-08-10,373.6,2018-01-04,569.2,147,20929.2,closed
JMFINANCIL,2017-08-10,102.47128830409996,2018-01-04,137.34120285051216,147,13599.26667310076,closed
KRBL,2017-08-10,445.35,2018-01-04,611.85,147,14818.5,closed
JINDALSTEL,2017-08-10,121.58172072061677,2018-01-04,241.14200975042039,147,39215.77480177559,closed
PRESTIGE,2017-08-10,248.0067207942291,2018-01-11,340.41105499904137,154,14877.097806974776,closed
HINDCOPPER,2017-11-08,94.460649984858,2018-01-18,86.61376107970156,71,-3884.2100080524347,closed
BATAINDIA,2017-09-11,708.8718177902083,2018-01-25,695.9151642299312,136,-777.3992136166271,closed
RELAXO,2017-11-22,306.65,2018-01-25,312.775,64,949.375,closed
NETWORK18,2017-12-28,60.7,2018-02-02,50.75,36,-8188.850000000002,closed
CESC,2017-08-10,64.90953900394744,2018-02-02,71.34734975740231,176,3965.6914241281993,closed
MANAPPURAM,2017-12-20,90.50100617285895,2018-02-09,89.3451276645017,51,-627.6420300379854,closed
JISLJALEQS,2018-01-25,145.6,2018-02-19,117.6,25,-9688.0,closed
BIRLACORPN,2017-08-10,949.25,2018-02-26,902.35,200,-1969.799999999999,closed
JKCEMENT,2018-01-18,1134.8099325195237,2018-02-26,1010.9681931912958,39,-5449.03653044203,closed
AEGISLOG,2018-01-04,271.39463547580425,2018-03-06,222.59116501557625,61,-9126.248976062636,closed
UNITDSPR,2017-11-08,119.58109393380201,2018-03-13,120.68952305775032,125,433.39578746379004,closed
JSL,2018-01-04,121.29741491846251,2018-04-05,91.31821643454981,91,-12591.263363243334,closed
GVT&D,2018-02-19,426.0107538601442,2018-04-05,394.55594626761535,45,-3491.4836427706996,closed
SFL,2017-12-13,862.35,2018-04-26,746.3,134,-6266.7000000000035,closed
NETWORK18,2018-02-26,50.95,2018-05-04,50.5,67,-420.7500000000027,closed
VGUARD,2018-03-27,226.1,2018-05-04,237.9,38,2466.2000000000025,closed
JSL,2018-04-19,102.70833954274691,2018-05-11,85.10542201189686,22,-8555.017919993124,closed
FINCABLES,2017-10-10,548.8235373605636,2018-05-11,669.3542883653846,213,9883.521582395322,closed
SRF,2018-04-26,449.88331068125245,2018-05-18,373.3635686885467,22,-8417.171619197632,closed
EIHOTEL,2018-01-11,182.02724101141408,2018-05-25,164.9928686729673,134,-4888.864861134228,closed
MANAPPURAM,2018-05-04,108.98590289031553,2018-06-01,90.04451695734396,28,-8656.213371368009,closed
AEGISLOG,2018-04-12,264.4298422835515,2018-06-22,219.2064630343468,71,-8366.325161102874,closed
BASF,2017-08-18,1458.0,2018-07-13,1878.45,329,11772.600000000002,closed
KEC,2018-01-04,355.95596184353354,2018-07-13,321.0049539200638,190,-4997.99413305617,closed
ERIS,2018-07-06,667.7989104596342,2018-07-27,682.1596643389189,21,1177.581818101349,closed
SFL,2018-07-13,748.875,2018-08-03,740.2,21,-641.9499999999966,closed
EIHOTEL,2018-06-08,171.12916994762392,2018-08-03,160.70034225048641,56,-2951.3582382899144,closed
ASAHIINDIA,2018-01-04,363.0869287952778,2018-08-03,340.26687315300046,211,-3194.8077899188274,closed
VGUARD,2018-07-27,213.7,2018-08-10,212.4,14,-347.0999999999955,closed
FINCABLES,2018-05-18,667.9840646430399,2018-08-20,585.1834025642104,94,-5961.647669675726,closed
PHOENIXLTD,2017-12-20,299.48904854160094,2018-08-20,308.96024015659833,243,1553.2754248595727,closed
AEGISLOG,2018-07-13,224.28351600619098,2018-08-20,220.24067752861134,38,-1006.6667809173293,closed
ERIS,2018-08-03,711.9785054503908,2018-09-04,687.5032006660947,32,-1982.499687527984,closed
SHRIRAMFIN,2017-11-22,39.59540435528733,2018-09-11,37.58570240636886,293,-2423.7005503956734,closed
ESCORTS,2018-01-04,767.4021323732716,2018-09-11,749.3125234401822,250,-1193.914189583899,closed
EIHOTEL,2018-08-10,168.7970722440593,2018-09-19,156.70134755853883,40,-4173.025016504565,closed
BBTC,2018-01-04,1578.307617338629,2018-09-27,1341.1041856478741,266,-7590.509814104153,closed
SHRIRAMFIN,2018-09-27,36.420106949785726,2018-10-05,33.067436322630165,8,-4861.372409375564,closed
BASF,2018-08-03,1950.35,2018-10-12,1699.8,70,-7265.949999999999,closed
PHOENIXLTD,2018-09-11,297.9935972339698,2018-10-12,268.9070693005437,31,-5613.699891151239,closed
SOLARINDS,2017-08-10,870.6,2018-10-22,963.15,438,4164.749999999998,closed
SHRIRAMFIN,2018-10-12,32.939157474826864,2018-10-22,32.22491351977388,10,-1115.6490577927639,closed
PHOENIXLTD,2018-10-22,271.6985784081218,2018-10-29,269.50524982359616,7,-410.15244530629826,closed
AEGISLOG,2018-10-22,219.0654337851289,2018-11-05,207.0779476016079,14,-2781.0967945768753,closed
SIS,2018-08-20,564.225,2018-11-20,390.4,92,-18077.800000000003,closed
SFL,2018-08-20,829.65,2018-11-20,716.525,92,-8031.875,closed
SHRIRAMFIN,2018-10-29,34.33122052691459,2018-11-20,38.54255367273209,22,6333.845051309518,closed
AEGISLOG,2018-11-20,212.24902007293068,2018-12-05,199.5093778935809,15,-3261.3483979135417,closed
ERIS,2018-09-11,702.2933458573847,2018-12-12,599.1440106845813,92,-8458.245484169876,closed
GODREJAGRO,2018-12-05,513.9,2018-12-12,493.1,7,-2059.1999999999953,closed
SOLARINDS,2018-12-12,1044.1,2018-12-19,1040.3,7,-151.99999999999818,closed
GODREJAGRO,2018-12-19,511.95,2018-12-27,500.25,8,-959.3999999999991,closed
JUBLFOOD,2017-09-18,140.39295534066494,2019-01-03,244.57297229912223,472,32608.34530799713,closed
HEG,2018-01-04,485.7239902638997,2019-01-03,710.63577201445,364,23615.737083807788,closed
ASTRAL,2018-01-04,361.0401758528706,2019-01-03,509.8117415827698,364,20976.790767915783,closed
LTTS,2018-01-25,1251.5164773304905,2019-01-03,1521.2941145523293,343,10791.105488873554,closed
AARTIIND,2018-02-02,266.7236515942207,2019-01-03,349.5695416349952,335,14580.876647176305,closed
BATAINDIA,2018-02-02,679.559236541673,2019-01-03,1096.6353925922604,335,28778.254767490525,closed
UNITDSPR,2018-03-20,119.22075655075166,2019-01-03,607.1880739932416,289,189331.31916768607,closed
PFIZER,2018-05-04,2080.0751157718582,2019-01-03,2490.34872675205,244,9436.29305254441,closed
SYNGENE,2018-05-11,314.5723856362245,2019-01-03,271.1218476595766,237,-6778.283924357076,closed
