ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
HCC,2017-02-03,41.55,2017-03-07,38.9,32,-5101.249999999997,-0.5286828469175426,-0.2730198472804403,closed
MGL,2017-02-03,783.8424351558128,2017-04-07,801.3691478753047,63,1787.724697388175,0.13678791146710756,-0.1453599648082625,closed
COROMANDEL,2017-02-03,317.544676327026,2017-04-07,303.3908265455312,63,-3552.616295155205,-0.23229692398562074,-0.24455629461656322,closed
SYMPHONY,2017-02-03,1254.9310716402715,2017-04-07,1458.0416305499148,63,12795.965211307524,1.3862458262710975,0.06136825382685223,closed
KAJARIACER,2017-02-03,555.8292762655528,2017-04-07,586.2191192904412,63,4345.747552559036,0.36154690782670285,-0.09746851065022971,closed
PATELENG,2017-02-03,82.35,2017-05-10,97.8,96,15001.950000000003,0.9236054334142929,0.09955106318600297,closed
VAKRANGEE,2017-02-03,74.92173933859948,2017-05-10,85.06461778217724,96,10822.451299297467,0.6210434972634891,0.022138455719602896,closed
NATIONALUM,2017-02-03,45.19051305342477,2017-06-08,43.353218988532845,125,-3252.010494858713,-0.11421513674707362,-0.238752445488075,closed
NLCINDIA,2017-04-07,76.66263974173985,2017-06-08,76.01326208745688,62,-716.2635526741183,-0.048878891721252815,-0.19105178881582496,closed
KRBL,2017-02-03,362.78308636537554,2017-06-08,379.33684433043123,125,3641.826752312253,0.1392590933068667,-0.11087327764726908,closed
GAIL,2017-04-07,16.98214209259351,2017-07-10,16.07558453830236,94,-4514.656620369932,-0.1919802794847627,-0.2576132822421784,closed
QUESS,2017-05-10,780.2957224371651,2017-07-10,798.848828920597,61,2096.5010326278134,0.15108338301568414,-0.14325989296859082,closed
ENGINERSIN,2017-02-03,113.68389114950148,2017-07-10,120.74753038611354,157,4965.738383338279,0.15054723532146985,-0.08641367122711918,closed
COROMANDEL,2017-05-10,386.10385566729025,2017-07-10,390.90017685570376,61,1103.1538733351085,0.07672413345750395,-0.16008782922470607,closed
CROMPTON,2017-06-08,225.65043877696652,2017-08-08,204.68396958642225,61,-8428.520614598798,-0.4422923298015963,-0.3162019144035366,closed
NATCOPHARM,2017-04-07,799.0889814308923,2017-08-08,857.9315793312144,123,6178.472779533817,0.23489990499205082,-0.06936579289650958,closed
GODREJPROP,2017-06-08,514.6125072157014,2017-08-08,501.6252838175871,61,-2285.7513180681135,-0.1419136874365503,-0.21589994948100003,closed
MUTHOOTFIN,2017-07-10,383.990950119495,2017-09-08,418.54586431823486,60,8189.514665101351,0.6896891929057098,-0.04513198765841392,closed
JINDALSTEL,2017-03-07,123.06081707974836,2017-09-08,139.97181878581955,185,10839.952093591633,0.2894538951561221,0.025162132001485513,closed
ADANIENT,2017-03-07,96.85330839890354,2017-09-08,126.30027748288289,185,23999.279803443173,0.688960699723909,0.2720932704037441,closed
PHOENIXLTD,2017-08-08,255.0242963280344,2017-10-10,260.9313289931775,63,2144.252857446937,0.14197185005930169,-0.14417044027533174,closed
PRESTIGE,2017-06-08,247.4147015681438,2017-10-10,295.713603429602,124,17725.69698315516,0.690914327759498,0.110815246193666,closed
GVT&D,2017-09-08,413.54846876009316,2017-10-10,381.29607492116105,32,-7418.0505829543845,-0.6041838057101796,-0.2940806862009182,closed
VBL,2017-09-08,30.81390634140319,2017-11-09,28.85191811880259,62,-6060.581619613251,-0.321299349545228,-0.2728621416164944,closed
COROMANDEL,2017-10-10,446.9042801439443,2017-12-08,487.1557599212187,59,9056.582949886746,0.7055383570068778,-0.04501570240467629,closed
MOTILALOFS,2017-03-07,159.6875961649088,2017-12-08,296.95340979116514,276,67809.31193137064,1.2726807546825345,1.0954389069792,closed
POONAWALLA,2017-08-08,172.04970434082333,2017-12-08,164.27652345405806,122,-4181.97131707971,-0.1292606902443283,-0.24545599548558503,closed
GODREJPROP,2017-09-08,590.89378487589,2017-12-08,710.4160477198384,91,19243.08431787569,1.0946540794093949,0.12127737531101784,closed
JINDALSTEL,2017-11-09,162.01035453688027,2018-01-09,245.28347955598883,61,52961.70751215304,10.982253344926816,0.5832630716394845,closed
EDELWEISS,2017-04-07,172.95514621805074,2018-01-09,277.30458246619304,277,51026.87432534158,0.8635559432212538,0.7156580386189719,closed
MOTHERSON,2017-07-10,26.114509393794563,2018-01-09,32.02334373659612,183,20621.831856377426,0.502472594504586,0.15683518488824952,closed
VAKRANGEE,2017-07-10,107.61376162511922,2018-01-09,423.67698930667797,183,267705.5538462802,14.413274769569574,4.1742437811301185,closed
ENDURANCE,2017-08-08,909.5821782780283,2018-02-08,1168.023621660391,184,26102.58578161863,0.6428432367196213,0.2425938540588919,closed
HONAUT,2017-10-10,15655.080557827088,2018-02-08,16735.08660374058,121,6480.036275480947,0.22308522536700037,-0.076256529456177,closed
LTTS,2017-12-08,944.0887831640184,2018-02-08,1235.0804888209827,62,32882.062739236964,3.868455572359145,0.27830022494434536,closed
KRBL,2017-10-10,562.007322166396,2018-03-13,446.80668000141634,154,-20620.914947531353,-0.4196092963239383,-0.48228547926058113,closed
SPARC,2017-12-08,444.6,2018-03-13,411.25,95,-8037.350000000006,-0.2590249722473793,-0.2896669862722336,closed
TORNTPOWER,2017-12-08,231.10535436471483,2018-03-13,215.72939328803017,95,-7149.821900658367,-0.23256830265741213,-0.27710087852587506,closed
BBTC,2018-01-09,1719.2602544794033,2018-04-13,1262.5091516835355,94,-35169.83491528183,-0.698762967192111,-0.5722247146386398,closed
WOCKPHARMA,2018-01-09,960.95,2018-04-13,741.4,94,-30297.90000000001,-0.6350025727289803,-0.5171000439459079,closed
THERMAX,2018-02-08,1159.2260075378545,2018-05-15,1131.6438225196305,96,-2813.382871858846,-0.08754971327747896,-0.21376097165403277,closed
SHRIRAMFIN,2017-12-08,43.565713879273616,2018-05-15,46.59214447374423,158,7466.204276558997,0.16795903915669097,-0.07554426780089633,closed
RAIN,2018-01-09,434.99802816274445,2018-05-15,221.21189276037356,126,-65204.77129772312,-0.859174581812231,-0.9068630264273422,closed
SUNDRMFAST,2018-02-08,490.4575632055397,2018-05-15,557.1702638722355,96,16144.473561340386,0.6245321164410818,0.023089484296469075,closed
SYMPHONY,2018-03-13,1734.9750071901767,2018-06-13,1342.6269893377403,92,-27072.013231818113,-0.6386095817192711,-0.5136448690886268,closed
DBL,2018-01-09,987.4233075435202,2018-06-13,820.9817859445519,155,-22303.16389426175,-0.3527327662162769,-0.4283111452520542,closed
PHOENIXLTD,2018-03-13,336.5263925939328,2018-06-13,318.1821898869905,92,-6548.88036637841,-0.1995124206060298,-0.25928419748931647,closed
SRF,2018-05-15,433.0056775995303,2018-07-12,325.1246423302509,58,-29990.927804859683,-0.835439156261155,-0.5477377309176646,closed
CASTROLIND,2018-01-09,147.27532094534618,2018-07-12,123.40735595628803,184,-21528.904420130453,-0.296004634715337,-0.4186810787891847,closed
QUESS,2018-05-15,1058.8586322219005,2018-07-12,950.3806603426949,58,-12258.010822350232,-0.4937128185271874,-0.3303290883878091,closed
GODREJAGRO,2018-06-13,636.655139414952,2018-08-10,605.1926714897852,58,-5631.781758604863,-0.27324134310818604,-0.2517376170130061,closed
ASHOKLEY,2018-05-15,67.96632034338406,2018-08-10,58.485509469803965,87,-16809.4776788575,-0.46779190828370065,-0.38523049988120533,closed
THOMASCOOK,2018-06-13,281.6683891113209,2018-08-10,260.96626015896936,58,-8384.362225702369,-0.3816745403959221,-0.28742465706087383,closed
PHOENIXLTD,2018-07-12,327.0801251673959,2018-09-12,290.26709881120877,62,-12737.307119240755,-0.5051112379924321,-0.34530123262215623,closed
SUNDRMFAST,2018-06-13,600.4750699630522,2018-09-12,589.6734692989272,91,-2052.304126183745,-0.07026722853596945,-0.2051575005224352,closed
FORTIS,2018-08-10,139.8695000045853,2018-09-12,142.84755891170917,33,2302.03953520676,0.262617077745517,-0.14694321436056934,closed
CROMPTON,2018-08-10,254.21729097284447,2018-10-16,190.45984292663758,67,-27096.915419637928,-0.7928076284964829,-0.5501896026215959,closed
