ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
YESBANK,2017-05-11,315.46000000000004,2017-06-01,288.92,21,-3344.0400000000027,-0.783143639559319,-0.4685849465594065,closed
ONGC,2017-05-11,113.68283688736959,2017-06-08,105.60243916743401,28,-2836.219599697387,-0.6177934701095917,-0.42101575806740327,closed
POWERGRID,2017-05-18,82.72741580165113,2017-06-08,82.36989035520942,21,-170.539637952697,-0.07256271624625144,-0.1777275998899641,closed
SBIN,2017-05-11,267.7432580618897,2017-06-15,257.3859211820507,35,-1543.2431950960126,-0.33748301687199744,-0.302956887781227,closed
BANKBARODA,2017-05-11,175.9492643146115,2017-06-15,158.8131731120708,35,-3889.892702976735,-0.6567575554531088,-0.516913777646021,closed
UNIONBANK,2017-05-11,167.13639141225167,2017-06-22,141.5351172920501,42,-6118.704514728174,-0.7644632835294196,-0.7202119621558702,closed
PNB,2017-05-11,160.53682272699473,2017-06-30,128.14945209544405,50,-8064.45528725612,-0.8071818241770994,-0.8972140949350329,closed
ICICIBANK,2017-05-11,289.0581257490224,2017-07-07,278.9478315439433,57,-1395.2206003009119,-0.20398748328386684,-0.28944652670123927,closed
EICHERMOT,2017-05-11,2854.7589360026614,2017-07-14,2703.4528035639655,64,-2118.2858541417418,-0.2671332682438098,-0.35513570443195314,closed
SBIN,2017-06-22,266.90194995814784,2017-07-14,264.27371343903525,22,-386.3507683095508,-0.15150928737261615,-0.1978646251365968,closed
GRASIM,2017-05-11,1139.6421791135685,2017-08-04,1109.1151700817525,85,-1068.4453161135627,-0.11012369010461487,-0.2595981710521139,closed
IOC,2017-05-11,27.03840772932297,2017-08-11,25.77115837386588,92,-1874.261796721035,-0.17351598639839672,-0.33278503828988604,closed
HINDZINC,2017-05-11,127.48758198730674,2017-08-21,143.07923456831608,102,4880.187257855924,0.5115880352792481,0.2837304371836916,closed
ITC,2017-05-25,212.70444752574576,2017-08-21,202.6407918339089,88,-1841.6489916061448,-0.1822288269745027,-0.334404497799415,closed
SBIN,2017-08-04,276.6445508479612,2017-08-29,251.04190199798617,25,-3994.0132205961086,-0.758002962684609,-0.4992561567977477,closed
POWERGRID,2017-06-15,83.56164184334845,2017-09-05,85.88555724521957,82,1094.564154281297,0.1299636425170585,-0.06062382827986579,closed
HEROMOTOCO,2017-08-04,3180.0868076648703,2017-09-19,3170.200652369403,46,-128.52001884107403,-0.024419646110174664,-0.1733070890404373,closed
WIPRO,2017-07-21,96.80673882907992,2017-10-04,95.68993324216866,75,-480.22640237183964,-0.05494208991067051,-0.20402091417182086,closed
ULTRACEMCO,2017-09-19,4074.673953064295,2017-10-11,3847.772984883046,22,-2495.9106499937393,-0.613740973286982,-0.3649183884494735,closed
SHREECEM,2017-08-21,16558.689977734768,2017-10-26,18520.930701942303,66,3924.48144841507,0.8584917952604678,0.26989187989234603,closed
YESBANK,2017-06-22,290.40000000000003,2017-11-02,320.45,133,4056.7499999999936,0.3105068943880325,0.2151376407385041,closed
HINDZINC,2017-10-04,153.48186712630815,2017-11-02,159.26320751513805,29,1624.556649261203,0.593135007107682,-0.024700559443129946,closed
AMBUJACEM,2017-08-21,237.9708852381585,2017-11-09,235.022266397744,80,-524.8541535937804,-0.05533466285111599,-0.20713405535162863,closed
UNIONBANK,2017-10-26,175.1221099451586,2017-11-16,163.00260770109986,21,-3078.353569990919,-0.7127403600560969,-0.4141918995882477,closed
ULTRACEMCO,2017-10-26,4366.528975227042,2017-11-16,4161.246897576369,21,-2052.8207765067327,-0.5672215982081781,-0.3333103959437235,closed
GRASIM,2017-08-11,1044.5653171128642,2017-11-30,1152.0499311716617,111,4299.384562351897,0.3802744440056043,0.2130272808989079,closed
TCS,2017-11-09,1188.037482042356,2017-11-30,1144.8819032837644,21,-1596.756414067892,-0.474580341629537,-0.29436069626519035,closed
ASIANPAINT,2017-09-05,1125.7503054362696,2017-12-07,1070.337903823941,93,-2105.6712612684914,-0.17982527807160043,-0.34136450056253803,closed
RBLBANK,2017-06-08,530.7749237312394,2017-12-14,495.30222158524265,189,-2624.979958803757,-0.12512445964192032,-0.4055397350720322,closed
BAJAJ-AUTO,2017-11-30,2822.0356786561247,2017-12-21,2808.3331608396275,21,-205.5377672474583,-0.0811730485404446,-0.17967303588470063,closed
NTPC,2017-12-07,108.65098313676305,2018-01-05,106.96366892277004,29,-669.8637429552231,-0.17891464656074663,-0.2185738364733546,closed
SBIN,2017-11-16,302.1565708524497,2018-01-05,277.64146814831435,50,-3505.6596866913565,-0.4610382153305559,-0.4576614506470038,closed
ICICIBANK,2017-12-21,303.74212447544676,2018-01-05,301.28676731135613,15,-356.0267887931411,-0.1793329160664202,-0.19143769330425264,closed
ADANIPORTS,2017-05-11,344.23564595525636,2018-01-05,405.18557632505946,239,7070.191922897159,0.2829116077980227,0.4832954709486613,closed
KOTAKBANK,2017-05-11,185.4423543465622,2018-01-05,198.5567394612716,239,2819.5927996625196,0.11007333732018854,0.09575258134646521,closed
EICHERMOT,2017-07-28,2846.9461185488035,2018-01-05,2832.2795275690873,161,-205.33227371602607,-0.011649128215530324,-0.1807523203947392,closed
PNB,2017-10-26,199.3643333400353,2018-01-05,164.27023720901786,71,-7825.983437216889,-0.6306674805054865,-0.8035011669000532,closed
DABUR,2017-11-02,322.55699867448084,2018-01-05,338.4301125419155,64,2190.4897137059825,0.31541595310782466,0.017364405602632246,closed
HEROMOTOCO,2017-11-23,2955.6791199824115,2018-01-12,2963.7166446128717,50,112.52534482644296,0.020035966002776018,-0.15206709115187533,closed
AMBUJACEM,2017-12-07,230.5559760953515,2018-01-12,233.63468106107834,36,575.7178285909196,0.14406158314546125,-0.11331237175314061,closed
BAJAJFINSV,2017-05-11,448.04561685293004,2018-01-12,504.00398107351816,246,4980.294415632343,0.1909360960672788,0.293187521972523,closed
BAJAJ-AUTO,2017-12-29,2846.025756577842,2018-01-19,2740.845059070526,21,-1577.710462609739,-0.4805409844534869,-0.296663756065859,closed
BANKINDIA,2018-01-05,156.67776136036807,2018-01-19,150.03771690213475,14,-1892.412670596496,-0.6768968936539187,-0.31642813357110355,closed
INDUSINDBK,2017-05-18,1367.0933708579194,2018-01-29,1693.5590777192697,256,9141.039792117808,0.357349158096981,0.7083154972257777,closed
KOTAKBANK,2018-01-12,202.57518501340147,2018-02-05,210.27555604679307,24,1686.3812563127615,0.7643408716113951,-0.0234450444238864,closed
AXISBANK,2018-01-19,587.3393263277238,2018-02-12,561.4177855385036,24,-1944.1155591915162,-0.4968839713745036,-0.32281888259047375,closed
ICICIBANK,2018-01-19,340.4761934205674,2018-02-12,314.1412842292424,24,-3423.538194872255,-0.706285031205083,-0.4438619713788309,closed
