ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
JISLJALEQS,2017-05-10,105.1,2017-05-31,101.0,21,-2078.699999999997,closed
BIRLACORPN,2017-05-10,774.7,2017-05-31,850.1,21,5127.199999999999,closed
MMTC,2017-05-10,44.1,2017-06-07,37.233333333333334,28,-8301.800000000001,closed
ENGINERSIN,2017-05-10,129.4878650154655,2017-06-07,119.39990169876852,28,-4146.152923162461,closed
SOLARINDS,2017-05-24,824.5,2017-06-14,822.85,21,-97.34999999999866,closed
JKCEMENT,2017-05-10,1018.6741223747061,2017-06-21,974.7254681931912,42,-2285.330017438777,closed
PATELENG,2017-05-10,97.8,2017-06-29,83.6,50,-7739.000000000002,closed
MMTC,2017-06-14,41.199999999999996,2017-07-06,39.63333333333333,22,-1983.399999999995,closed
GTLINFRA,2017-05-10,5.4,2017-07-13,5.65,64,2469.0,closed
BIRLACORPN,2017-06-07,914.65,2017-07-13,920.45,36,324.8000000000038,closed
SOLARINDS,2017-06-29,816.75,2017-07-20,876.2,21,3626.4500000000025,closed
HATHWAY,2017-05-31,39.85,2017-07-27,33.15,57,-8669.800000000003,closed
SWANCORP,2017-05-10,158.56752329272038,2017-07-27,133.1227347189516,78,-8549.448960786314,closed
SUNDRMFAST,2017-05-10,399.75,2017-07-27,408.05,78,1103.9000000000015,closed
BASF,2017-06-21,1684.45,2017-08-03,1451.05,43,-7235.400000000003,closed
EIHOTEL,2017-07-20,137.50223896250563,2017-08-10,128.86232676778909,21,-3309.0863705764364,closed
AARTIIND,2017-05-10,211.5786680994093,2017-08-18,211.01608898191955,100,-141.7699376074163,closed
MMTC,2017-07-27,41.63333333333333,2017-08-18,37.53333333333333,22,-5133.200000000002,closed
WELSPUNLIV,2017-05-31,77.66057382502616,2017-08-18,71.85506524251808,79,-3854.8576987853667,closed
NLCINDIA,2017-05-17,75.83287940571161,2017-08-28,66.56120956400473,103,-6555.070578086765,closed
SOLARINDS,2017-07-27,895.15,2017-08-28,898.55,32,197.19999999999868,closed
NETWORK18,2017-07-27,56.35,2017-08-28,50.3,32,-5596.250000000004,closed
UNITDSPR,2017-08-18,101.90889532159426,2017-09-11,101.09421949904568,24,-405.7085596291927,closed
J&KBANK,2017-08-18,80.14006606890042,2017-09-11,78.47456347333647,24,-1054.2631429919804,closed
JKCEMENT,2017-08-28,1010.8687618469936,2017-09-18,1013.9014178482068,21,151.63280006066202,closed
BASF,2017-08-28,1485.7,2017-09-25,1437.45,28,-1640.5,closed
PHOENIXLTD,2017-07-13,269.928961027425,2017-09-25,235.38403582114512,74,-6736.260415224572,closed
MGL,2017-05-10,912.7006018089418,2017-10-10,1056.6753978678948,153,8350.538171419279,closed
GTLINFRA,2017-07-27,7.75,2017-10-10,5.9,75,-12444.949999999997,closed
BIRLACORPN,2017-08-18,944.4,2017-10-17,998.3,60,2856.699999999999,closed
EIHOTEL,2017-09-25,137.0113348605331,2017-10-17,135.48953214441823,22,-560.0233995302747,closed
KAJARIACER,2017-09-18,675.5785950187964,2017-10-25,656.7635668137323,37,-1486.3872282000634,closed
SOLARINDS,2017-10-10,1010.2,2017-10-25,992.05,15,-998.250000000005,closed
MANAPPURAM,2017-09-11,92.0702984588545,2017-11-01,85.59727100013762,51,-3689.6256514686165,closed
CESC,2017-05-10,70.4521195639856,2017-11-15,72.47084581686951,189,1528.1757734331188,closed
FINPIPE,2017-06-07,133.57000000000002,2017-11-29,130.06,175,-1365.3900000000076,closed
PHOENIXLTD,2017-10-17,278.4031851040016,2017-11-29,256.7939137087313,43,-4365.0728218446,closed
GTLINFRA,2017-10-17,6.15,2017-12-06,6.0,50,-1374.0000000000032,closed
JINDALSTEL,2017-05-17,114.77787746861146,2017-12-06,156.24187873626704,203,19363.688591995153,closed
SUNDRMFAST,2017-08-28,397.65,2017-12-13,502.5,107,13420.800000000003,closed
EIHOTEL,2017-10-25,145.16034295327708,2017-12-20,142.70582244341443,56,-937.6268347675311,closed
BATAINDIA,2017-08-03,612.3619914609972,2017-12-20,739.3667552571718,139,10414.39063128632,closed
SHRIRAMFIN,2017-11-29,42.43179221227155,2017-12-28,46.048938982428986,29,4865.062405861747,closed
RELAXO,2017-12-13,325.925,2018-01-04,340.2,22,2455.299999999996,closed
FINCABLES,2017-11-22,617.7262159698969,2018-01-04,681.7841749895115,43,5829.274270784928,closed
MOTILALOFS,2017-05-10,232.14045191791774,2018-01-04,341.19459527171495,239,24973.39882801956,closed
JMFINANCIL,2017-05-10,104.30425001993137,2018-01-04,137.34120285051216,239,16881.88289642678,closed
KRBL,2017-05-10,420.3,2018-01-04,611.85,239,24135.300000000003,closed
PRESTIGE,2017-07-06,263.3498857369395,2018-01-04,334.09618325413163,182,13654.035420818085,closed
SUNDRMFAST,2017-12-20,592.05,2018-01-11,571.55,22,-2009.0,closed
JINDALSTEL,2017-12-20,182.5204907168383,2018-01-11,263.62427440922056,22,25872.106997869938,closed
NETWORK18,2017-12-06,52.5,2018-01-18,54.55,43,2175.049999999997,closed
HINDCOPPER,2017-12-28,101.86056420554351,2018-01-25,86.66342493353166,28,-8799.143638494863,closed
SFL,2017-09-25,715.55,2018-02-02,801.5,130,6016.500000000004,closed
AARTIIND,2018-01-18,272.2026829993383,2018-02-09,278.64788288884057,22,1405.05357591149,closed
BIRLACORPN,2017-10-25,1017.8,2018-02-19,950.6,117,-3628.7999999999965,closed
SOLARINDS,2017-11-01,1032.75,2018-02-26,1026.65,117,-335.499999999995,closed
EIHOTEL,2018-01-11,182.02724101141408,2018-02-26,164.06015087921946,46,-6090.843554813974,closed
SYNGENE,2018-02-09,293.61078080992263,2018-03-06,293.6849374307704,25,14.460541065313066,closed
AEGISLOG,2018-01-04,271.39463547580425,2018-03-06,222.59116501557625,61,-10785.566971710388,closed
ASAHIINDIA,2018-01-04,363.0869287952778,2018-03-13,344.43401374854676,68,-3077.7309827106214,closed
ESCORTS,2018-01-04,767.4021323732716,2018-03-20,804.4316817192902,75,2888.304848989451,closed
JSL,2018-01-04,121.29741491846251,2018-03-20,87.42289294733091,75,-16801.762897681274,closed
AARTIIND,2018-02-26,280.0298707209349,2018-03-27,280.2010904523449,29,35.100044939042334,closed
SANOFI,2018-03-13,5229.25,2018-03-27,5205.4,14,-238.50000000000364,closed
BASF,2017-10-10,1763.8,2018-03-27,1974.8,168,6541.0,closed
PFIZER,2018-02-09,2068.4310661206355,2018-04-05,1955.035936440268,55,-3061.668501369923,closed
EIHOTEL,2018-03-20,164.15833169961397,2018-04-05,163.6183371874442,16,-182.5181451133774,closed
PHOENIXLTD,2017-12-06,274.8888745310684,2018-04-05,293.05860791878695,120,3670.2861443191505,closed
SYNGENE,2018-03-27,297.1455797369995,2018-04-12,305.89606099703593,16,1671.3419206669623,closed
SOLARINDS,2018-03-27,1052.0,2018-04-12,1073.15,16,1142.100000000005,closed
UNITDSPR,2017-12-06,131.5877705396803,2018-04-19,136.24865625522267,134,1971.5546576744257,closed
ERIS,2018-04-12,763.3146223079008,2018-04-26,746.9023321601466,14,-1263.746341377075,closed
VGUARD,2018-04-05,230.0,2018-05-04,237.9,29,1990.8000000000015,closed
BATAINDIA,2018-03-06,704.3887171286675,2018-05-04,766.265359226416,59,4950.131367819877,closed
ASAHIINDIA,2018-03-20,330.4443274634985,2018-05-11,358.0268295006859,52,4633.860342247483,closed
KEC,2018-01-04,355.95596184353354,2018-05-11,383.0286688006474,127,4575.287475752239,closed
EIHOTEL,2018-04-19,192.58167920382348,2018-05-18,164.50196457099477,29,-8704.711536176901,closed
UNITDSPR,2018-05-04,136.23690612316668,2018-05-18,123.63880620380361,14,-5593.556364197201,closed
SRF,2018-04-12,401.6510392325033,2018-05-18,373.3635686885467,36,-4129.970699417664,closed
FINCABLES,2018-02-26,688.5863570397227,2018-05-25,670.3819561571432,88,-1510.965273254092,closed
PHOENIXLTD,2018-05-18,347.79212577808755,2018-06-08,319.1542332369508,21,-4782.528054369837,closed
SYNGENE,2018-05-11,314.5723856362245,2018-06-22,291.06473682748265,42,-4442.945624852212,closed
AEGISLOG,2018-03-27,246.89520563079336,2018-06-22,219.2064630343468,87,-6368.410797182709,closed
BBTC,2018-01-04,1578.307617338629,2018-06-29,1412.3630310032206,176,-6305.894280745515,closed
ERIS,2018-05-18,744.5645350170072,2018-07-06,667.7989104596342,49,-5987.718715475096,closed
SHRIRAMFIN,2018-02-19,40.85285380165554,2018-07-13,39.712597376737264,144,-1596.3589948855883,closed
BATAINDIA,2018-06-29,846.7641117644102,2018-07-13,807.5985620289723,14,-2624.091832274342,closed
BASF,2018-05-04,2178.95,2018-07-27,1798.1,84,-10282.949999999997,closed
SOLARINDS,2018-05-25,1145.95,2018-07-27,1155.85,63,504.89999999999304,closed
PHOENIXLTD,2018-06-22,314.86727282174144,2018-07-27,312.07576371416326,35,-510.8461666868067,closed
SYNGENE,2018-07-06,297.1455797369995,2018-07-27,288.1319581017802,21,-1703.5744890564467,closed
EIHOTEL,2018-07-13,158.90565780850793,2018-08-03,160.70034225048641,21,651.4704524381917,closed
SHRIRAMFIN,2018-07-27,44.81049380980941,2018-08-03,45.380622022268554,7,751.9991122336133,closed
GODREJAGRO,2018-07-27,647.5,2018-08-03,656.8,7,846.2999999999959,closed
ERIS,2018-07-13,715.7953171126592,2018-08-10,661.8351422373397,28,-4316.813990025557,closed
SYNGENE,2018-08-03,296.79795323245156,2018-08-20,292.16783583406425,17,-926.0234796774625,closed
SOLARINDS,2018-08-03,1281.0,2018-08-28,1203.8,25,-3551.200000000002,closed
SIS,2018-05-18,672.525,2018-09-04,526.325,109,-12573.199999999993,closed
ESCORTS,2018-04-05,868.0290811874195,2018-09-04,785.3029329617477,152,-5459.9257828943355,closed
ERIS,2018-08-20,653.8675478923544,2018-09-11,702.2933458573847,22,4503.599210747814,closed
PHOENIXLTD,2018-08-03,323.79013229060735,2018-09-11,297.9935972339698,39,-4720.765915364669,closed
EIHOTEL,2018-09-04,177.48624589569852,2018-09-19,156.70134755853883,15,-7108.435231308614,closed
ESCORTS,2018-09-11,749.3125234401822,2018-09-27,629.7833991348203,16,-9442.800820123586,closed
RCOM,2018-08-10,19.45,2018-09-27,12.35,48,-22052.6,closed
BBTC,2018-08-28,1948.3449707762065,2018-09-27,1341.1041856478741,30,-19431.705124106637,closed
SRF,2018-09-19,385.8771954907022,2018-09-27,352.20502842309156,8,-5017.152893073986,closed
ERIS,2018-09-27,701.5776936707094,2018-10-05,659.6881856773138,8,-3183.602607498072,closed
SFL,2018-09-27,868.0,2018-10-12,794.9,15,-4459.100000000001,closed
GODREJAGRO,2018-10-05,515.55,2018-10-12,516.45,7,86.40000000000873,closed
EIHOTEL,2018-09-27,148.01217390689962,2018-10-22,155.36834932788963,25,2648.2231515564044,closed
SYNGENE,2018-09-11,303.16126965697316,2018-10-29,289.84039714182677,48,-2597.570140453546,closed
PHOENIXLTD,2018-10-12,268.9070693005437,2018-10-29,269.50524982359616,17,115.44884094912533,closed
SFL,2018-10-22,772.475,2018-11-13,676.975,22,-6398.5,closed
NATIONALUM,2018-10-29,47.877600037862436,2018-11-13,46.904054067593634,15,-1063.1121995335316,closed
BBTC,2018-11-13,1383.5073558078504,2018-11-20,1303.493992045773,7,-3120.521186721021,closed
SOLARINDS,2018-11-20,995.6,2018-11-28,1005.3,8,523.7999999999963,closed
PHOENIXLTD,2018-11-13,299.8878355569693,2018-12-12,310.3310705219269,29,1879.7822936923649,closed
SOLARINDS,2018-12-12,1044.1,2018-12-19,1040.3,7,-201.3999999999976,closed
SRF,2018-10-29,361.0318074780982,2018-12-27,389.40012164055054,59,4085.0372393931384,closed
JUBLFOOD,2017-08-10,130.01046619676038,2019-01-03,244.57297229912223,511,42846.377282283334,closed
HEG,2018-01-04,485.7239902638997,2019-01-03,710.63577201445,364,27664.149155317693,closed
ASTRAL,2018-01-11,376.3320747931248,2019-01-03,509.8117415827698,357,21890.665353501783,closed
LTTS,2018-01-25,1251.5164773304905,2019-01-03,1521.2941145523293,343,12679.548949426426,closed
AARTIIND,2018-04-26,321.44058576050725,2019-01-03,349.5695416349952,252,5260.114748529242,closed
