ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
ADVENZYMES,2016-11-03,1993.2,2017-02-02,1818.95,91,-6970.0,closed
MRF,2016-11-03,50149.830276791625,2017-02-02,51476.44597785419,91,1326.6157010625684,closed
TVSMOTOR,2016-11-03,372.9638617913654,2017-02-02,370.0656712729866,91,-620.2127709330596,closed
ARVIND,2016-11-03,405.75,2017-02-02,377.25,91,-5614.5,closed
IGL,2016-11-03,79.16829427268672,2017-02-02,88.56892657081828,91,9494.63862111287,closed
WHIRLPOOL,2016-11-03,1117.6592388477252,2017-02-02,997.2233199783369,91,-8550.950239726568,closed
SYNGENE,2016-11-03,269.5554221116924,2017-05-09,231.07217341632858,187,-11391.041613827689,closed
NMDC,2016-11-03,28.017215984008462,2017-05-09,27.13969032763143,187,-2505.335748956424,closed
TATACOMM,2016-11-03,586.425551333678,2017-05-09,627.2295558059787,187,5549.344608232907,closed
VAKRANGEE,2016-11-03,125.6,2017-05-09,175.525,187,31752.300000000007,closed
ADANIENT,2017-02-02,92.99303346016339,2017-05-09,116.99602506643228,96,21338.659537973046,closed
NATIONALUM,2017-02-02,46.1940497763322,2017-05-09,44.13553271464171,96,-3682.687023364282,closed
SAIL,2017-02-02,56.1123682521722,2017-05-09,51.4858568002155,96,-6814.851368732222,closed
NHPC,2017-02-02,21.729844520748383,2017-05-09,21.87071871537236,96,535.8854363496039,closed
COROMANDEL,2017-02-02,310.6749569776106,2017-05-09,378.87189875318364,96,18140.386512302437,closed
NATCOPHARM,2017-02-02,637.4667676486057,2017-08-07,892.5312126664471,186,32903.313407301546,closed
HATSUN,2017-02-02,442.75,2017-08-07,640.15,186,36716.399999999994,closed
RECLTD,2017-02-02,54.57488690099198,2017-08-07,70.20717754886606,186,23667.288040881354,closed
SUNTV,2017-05-09,676.5665495874797,2017-08-07,594.4081014305649,90,-11091.390501183498,closed
IIFL,2017-05-09,451.70595446178834,2017-08-07,544.0951593972477,90,18662.61939696279,closed
GODREJPROP,2017-05-09,530.25,2017-08-07,504.4,90,-4446.200000000004,closed
FEDERALBNK,2017-05-09,117.33967557538986,2017-08-07,113.81103645389359,90,-2748.809875645594,closed
RAMASTEEL,2017-05-09,159.6,2017-08-07,133.2,90,-15100.800000000003,closed
BALKRISIND,2017-05-09,717.0395913462003,2017-11-08,837.7745680180974,183,15333.342037330935,closed
GMRAIRPORT,2017-05-09,17.15,2017-11-08,17.4,183,1332.5,closed
EDELWEISS,2017-05-09,178.5,2017-11-08,276.85,183,50355.20000000001,closed
PCJEWELLER,2017-08-07,270.8,2017-11-08,334.35,93,21607.000000000004,closed
MOTHERSON,2017-08-07,28.425836932616722,2017-11-08,30.253837777006247,93,5935.518741732787,closed
GREENLAM,2017-08-07,933.6566660235385,2017-11-08,1008.5908257765772,93,7343.54765579779,closed
POONAWALLA,2017-08-07,175.02034671793106,2017-11-08,166.90059088716993,93,-4279.111322811119,closed
ASHOKLEY,2017-08-07,50.0520186899623,2017-11-08,53.630377939829216,93,6598.494456754589,closed
VAKRANGEE,2017-08-07,231.275,2017-11-08,277.65,93,18503.62499999999,closed
VOLTAS,2017-08-07,532.1979952570205,2018-02-07,594.5529433834367,184,10787.406025870016,closed
APOLLOTYRE,2017-08-07,266.00132947741673,2018-02-07,243.26776576726277,184,-7888.546607423424,closed
SAKUMA,2017-08-07,106.15,2018-02-07,184.0,184,67651.65,closed
GODREJPROP,2017-11-08,698.7,2018-02-07,793.45,91,14496.75,closed
RAMASTEEL,2017-11-08,183.8,2018-02-07,269.85,91,50081.100000000006,closed
TORNTPOWER,2017-11-08,228.69094725349987,2018-02-07,208.18966581792034,91,-9594.599711851219,closed
IGL,2017-11-08,144.77515267590277,2018-02-07,135.0178331350563,91,-7210.65914068555,closed
NBCC,2017-11-08,87.24862733533229,2018-02-07,63.985464023879956,91,-28543.90138315201,closed
OBEROIRLTY,2017-11-08,476.80723859021896,2018-02-07,458.83931875363896,91,-4024.814043393919,closed
KITEX,2017-11-08,315.55,2018-05-14,227.25,187,-29933.700000000004,closed
TATACONSUM,2017-11-08,216.74876386465834,2018-05-14,247.07052202773986,187,14978.948532562266,closed
JINDWORLD,2018-02-07,121.95,2018-05-14,120.04000000000002,96,-1655.9699999999848,closed
JINDALSTEL,2018-02-07,249.12913008973095,2018-05-14,255.83436691779417,96,2843.0204150988056,closed
VBL,2018-02-07,38.12440737701366,2018-05-14,39.13863103847582,96,2814.4706605574966,closed
ADANIENT,2018-02-07,194.74592158900634,2018-05-14,122.73694677019968,96,-39100.87332661202,closed
IIFL,2018-02-07,690.8517042082253,2018-05-14,689.79268066805,96,-162.03060164682142,closed
BALKRISIND,2018-02-07,1033.823100785414,2018-05-14,1101.0121703408468,96,6853.28509465414,closed
THERMAX,2018-02-07,1138.0312758922719,2018-08-09,1068.9790337501563,183,-6352.806277074633,closed
INDHOTEL,2018-02-07,130.25294174852888,2018-08-09,126.54836433816115,183,-3008.1168572185993,closed
