ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
PATELENG,2017-02-02,85.45,2017-04-06,87.85,63,1497.5999999999947,closed
GTLINFRA,2017-02-02,4.2,2017-04-06,6.1,63,24126.199999999993,closed
JISLJALEQS,2017-02-02,97.5,2017-04-06,101.5,63,2188.0,closed
ENGINERSIN,2017-02-02,113.60817760228235,2017-04-06,116.12708917235919,63,1181.3695263660372,closed
VGUARD,2017-02-02,208.0,2017-06-07,189.3,125,-4787.199999999997,closed
JYOTHYLAB,2017-02-02,171.08389471057885,2017-06-07,184.59375,125,4201.564995009979,closed
SWANCORP,2017-02-02,170.8650046073513,2017-06-07,131.7230213985871,125,-12212.29876113443,closed
MMTC,2017-02-02,42.89999999999999,2017-06-07,37.233333333333334,125,-7043.666666666655,closed
AARTIIND,2017-02-02,180.33106711709772,2017-06-07,217.20445927430688,125,10877.650686376704,closed
VTL,2017-02-02,257.1069456488341,2017-08-07,233.8811226114257,186,-4807.745368743536,closed
WELSPUNLIV,2017-04-06,81.22953401919096,2017-08-07,76.42333429104903,123,-3277.8282145927988,closed
SOLARINDS,2017-04-06,814.25,2017-08-07,890.8,123,5205.399999999997,closed
SUNDRMFAST,2017-02-02,329.1,2017-08-07,390.3,186,9914.399999999998,closed
MGL,2017-02-02,782.9001011085109,2017-08-07,940.997534996629,186,10750.625504392037,closed
KRBL,2017-02-02,374.75,2017-08-07,468.75,186,13348.0,closed
NLCINDIA,2017-04-06,78.43039002284351,2017-08-07,71.79230733461756,123,-4686.486377887521,closed
FINPIPE,2017-04-06,115.21,2017-08-07,117.59000000000002,123,1144.7800000000116,closed
J&KBANK,2017-06-07,81.16875884851345,2017-10-09,71.61661160924965,124,-6973.067484662576,closed
JKCEMENT,2017-06-07,1041.9410569413906,2017-10-09,966.0252255667601,124,-4251.286556979305,closed
GTLINFRA,2017-08-07,7.35,2017-10-09,6.0,63,-11168.549999999997,closed
NETWORK18,2017-08-07,54.8,2017-10-09,46.45,63,-9260.149999999994,closed
EIHOTEL,2017-08-07,128.66596512700008,2017-10-09,133.37864450593636,63,2224.384666857927,closed
AARTIIND,2017-08-07,229.04308070322182,2017-12-07,214.9052228810879,122,-3746.5323228654897,closed
BIRLACORPN,2017-02-02,746.3,2017-12-07,1150.35,308,28687.549999999996,closed
CESC,2017-02-02,53.620173396237305,2017-12-07,70.81235163384652,308,17089.025168183558,closed
MOTILALOFS,2017-04-06,173.70705875132424,2017-12-07,293.9180331241994,245,38347.30082494717,closed
JMFINANCIL,2017-04-06,78.51186016144626,2017-12-07,124.11769332915682,245,32197.718216403653,closed
PRESTIGE,2017-06-07,243.56657659858942,2017-12-07,300.4497572382843,183,13822.612895445853,closed
MGL,2017-10-09,1040.4216394448872,2018-02-07,881.1891370111331,121,-9872.415150892755,closed
KAJARIACER,2017-10-09,694.727054103444,2018-02-07,574.5966714878193,121,-11172.12558325309,closed
JINDALSTEL,2017-04-06,130.9000277831458,2018-02-07,249.12913008973095,307,50010.91027568552,closed
BATAINDIA,2017-06-07,541.0757644582568,2018-02-07,686.8011683795463,245,15884.069027420557,closed
PHOENIXLTD,2017-08-07,248.66862827060197,2018-02-07,306.8915325143752,184,14206.388635480675,closed
KRBL,2017-10-09,561.75,2018-02-07,556.75,121,-575.0,closed
SOLARINDS,2017-10-09,1001.5,2018-02-07,1046.8,121,2899.199999999997,closed
HINDCOPPER,2017-12-07,89.5439284556777,2018-02-07,73.50250366855407,62,-12015.0271655556,closed
SWANCORP,2017-12-07,179.9131514282789,2018-04-12,171.96477935906626,126,-2956.7944097471013,closed
MMTC,2017-12-07,47.89999999999999,2018-04-12,42.266666666666666,126,-7886.666666666656,closed
BASF,2017-06-07,1361.55,2018-04-12,1989.65,309,27008.300000000007,closed
