ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
TIMETECHNO,2017-08-07,174.8,2017-09-07,183.55,31,2668.75,closed
GOCLCORP,2017-08-07,519.1,2017-09-07,490.5,31,-2917.2000000000025,closed
ESCORTS,2017-08-07,653.1512240871913,2017-10-09,675.9230879967735,63,1844.5209766761566,closed
DUCON,2017-08-07,32.45,2017-11-08,34.85,93,3943.1999999999975,closed
CGCL,2017-09-07,21.819663835346006,2017-11-08,30.417932279885548,62,22802.607914918866,closed
JAYBARMARU,2017-08-07,234.38000000000002,2017-11-08,221.76,93,-2864.7400000000075,closed
IMFA,2017-08-07,274.1,2017-12-07,291.65,122,3404.699999999991,closed
KAMDHENU,2017-09-07,130.9,2017-12-07,208.55,91,34321.3,closed
CHAMBLFERT,2017-08-07,117.15475824790504,2018-01-08,131.5150414738237,154,6533.928867792985,closed
KEC,2017-09-07,301.8105479293059,2018-01-08,361.9721189451144,123,11490.86006401942,closed
JSL,2017-08-07,87.76804819303385,2018-01-08,124.30519634530242,154,22178.048928427022,closed
RAIN,2017-08-07,132.8,2018-01-08,461.2,154,131688.4,closed
ITI,2017-08-07,95.7,2018-01-08,140.55,154,24981.450000000004,closed
GRAPHITE,2017-08-07,206.27093859516745,2018-01-08,736.199967672121,154,136721.68950185404,closed
AVANTIFEED,2017-08-07,600.4333333333333,2018-01-08,894.5166666666667,154,25879.333333333336,closed
BBTC,2017-08-07,895.5040895376746,2018-01-08,1664.2877478360201,154,45358.235839602385,closed
DBL,2017-09-07,568.85,2018-01-08,1010.65,123,44621.799999999996,closed
DCMSHRIRAM,2017-10-09,426.95780463759235,2018-01-08,505.22316559329954,91,12522.457752913151,closed
VIPIND,2017-11-08,298.2,2018-02-07,353.55,91,14114.250000000005,closed
IFBIND,2017-12-07,1411.9,2018-02-07,1303.75,62,-6056.400000000005,closed
JAICORPLTD,2017-12-07,179.75,2018-03-12,128.85,95,-22548.7,closed
MARATHON,2018-01-08,644.15,2018-03-12,451.95,63,-26523.6,closed
NOCIL,2018-01-08,219.55,2018-03-12,192.9,63,-10846.550000000003,closed
IGPL,2018-01-08,760.2,2018-04-12,757.7,94,-292.5,closed
SUNTECK,2017-09-07,298.85,2018-04-12,408.05,217,21075.6,closed
