ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
SUBROS,2017-06-07,267.55,2017-08-07,243.45,61,-3590.9000000000033,closed
VHL,2017-06-07,3341.35,2017-08-07,3291.5,61,-548.349999999999,closed
ADFFOODS,2017-06-07,60.86000000000001,2017-08-07,45.97,61,-9782.730000000005,closed
NAVA,2017-06-07,29.466346690606454,2017-08-07,28.16010223556741,61,-1772.5737254879805,closed
MASTEK,2017-06-07,293.6,2017-08-07,271.45,61,-3012.4000000000046,closed
IGPL,2017-06-07,395.55,2017-08-07,447.95,61,5292.399999999998,closed
ZUARI,2017-06-07,408.4,2017-08-07,371.4,61,-3589.0,closed
TIRUMALCHM,2017-06-07,84.62500000000001,2017-08-07,124.04000000000003,61,18603.88000000001,closed
BHARATWIRE,2017-06-07,87.3,2017-10-09,92.2,124,2244.2000000000025,closed
SUMEETINDS,2017-06-07,32.55,2017-10-09,32.2,124,-429.799999999993,closed
STARPAPER,2017-06-07,198.15,2017-10-09,177.2,124,-4210.9500000000035,closed
JAYAGROGN,2017-06-07,457.575,2017-10-09,463.6,124,524.1750000000029,closed
UTTAMSUGAR,2017-06-07,123.0,2017-10-09,173.1,124,16282.499999999998,closed
DWARKESH,2017-08-07,74.96000000000002,2017-10-09,66.05,63,-5470.740000000015,closed
DHAMPURSUG,2017-08-07,276.2,2017-10-09,281.8,63,929.6000000000038,closed
RANEHOLDIN,2017-08-07,1643.65,2017-10-09,1789.9,63,4095.0,closed
NOCIL,2017-08-07,141.6,2017-12-07,172.85,122,10156.25,closed
GENESYS,2017-06-07,176.5,2017-12-07,337.6,183,36408.600000000006,closed
PRAKASH,2017-08-07,139.3,2017-12-07,141.9,122,857.9999999999982,closed
PGEL,2017-08-07,33.50929673011972,2017-12-07,40.15919593211604,122,9143.61140274494,closed
KEI,2017-08-07,222.71729104355165,2017-12-07,388.6731523467635,122,34186.90742846164,closed
PANAMAPET,2017-08-07,128.26666666666665,2017-12-07,219.65,122,32806.616666666676,closed
IGPL,2017-10-09,732.9,2017-12-07,706.5,59,-1953.5999999999983,closed
WELENT,2017-10-09,148.91672111065742,2017-12-07,156.08144140465495,59,2607.958187015102,closed
ANDHRSUGAR,2017-10-09,107.63,2018-02-07,98.47000000000001,121,-4616.639999999991,closed
SUNFLAG,2017-10-09,80.8,2018-02-07,72.15,121,-5812.799999999994,closed
VENKEYS,2017-06-07,1403.65,2018-02-07,2882.15,245,41398.0,closed
BEPL,2017-06-07,29.0,2018-02-07,111.7,245,114043.3,closed
GPTINFRA,2017-08-07,156.15,2018-02-07,177.25,184,6224.499999999998,closed
HEG,2017-08-07,93.4275616006266,2018-02-07,506.9366885173235,184,203859.9995699316,closed
SPMLINFRA,2017-08-07,169.25,2018-02-07,115.55,184,-14606.400000000001,closed
BOMDYEING,2017-10-09,224.9,2018-02-07,235.8,121,2626.9000000000015,closed
FILATEX,2017-10-09,20.28297170282972,2018-02-07,19.73302669733027,121,-1473.302669733024,closed
KOLTEPATIL,2017-12-07,369.85,2018-02-07,324.55,62,-7293.300000000002,closed
RAMKY,2017-12-07,239.95,2018-04-12,191.4,126,-12088.949999999995,closed
PURVA,2017-12-07,151.95,2018-04-12,149.8,126,-844.9499999999911,closed
MARATHON,2017-12-07,584.35,2018-04-12,225.8,126,-36572.1,closed
BLKASHYAP,2017-12-07,61.95,2018-04-12,46.3,126,-15117.900000000005,closed
SHAKTIPUMP,2017-06-07,71.58333333333334,2018-04-12,118.91666666666669,309,26412.000000000004,closed
NATHBIOGEN,2017-06-07,288.35,2018-04-12,541.05,309,34872.59999999999,closed
VISAKAIND,2017-06-07,89.04179480619163,2018-04-12,141.671275425355,309,23630.636798004347,closed
