ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
UTTAMSUGAR,2017-08-18,190.5,2017-09-18,173.1,31,-3636.6000000000013,closed
PRAKASH,2017-08-18,112.4,2017-09-18,113.4,31,355.0,closed
APTECHT,2017-08-18,229.3,2017-09-18,311.55,31,14311.5,closed
NOCIL,2017-08-18,137.85,2017-09-18,150.8,31,3755.500000000005,closed
VHL,2017-08-18,3245.8,2017-10-03,3315.8,46,840.0,closed
RANEHOLDIN,2017-09-04,1751.05,2017-10-17,1796.4,43,1088.4000000000033,closed
SUBROS,2017-09-04,241.7,2017-10-17,250.9,43,1628.400000000003,closed
SARDAEN,2017-08-18,33.78034903703205,2017-11-01,44.70215900447955,75,12931.423001457833,closed
JBMA,2017-09-18,120.53023593674399,2017-11-01,105.69135806870558,44,-5698.129101326749,closed
PGEL,2017-10-03,38.55542610203278,2017-11-01,43.78641367865949,29,6203.951265879277,closed
NATHBIOGEN,2017-08-18,400.35,2017-11-01,419.8,75,1925.5499999999988,closed
JAYAGROGN,2017-08-18,484.8,2017-11-15,400.3,89,-6929.0,closed
PRAKASH,2017-10-17,143.4,2017-11-15,130.3,29,-4689.799999999998,closed
TIRUMALCHM,2017-08-18,116.50500000000002,2017-11-15,192.12500000000003,89,25937.66,closed
DWARKESH,2017-08-18,65.3,2017-11-15,61.15,89,-2539.7999999999993,closed
KEI,2017-09-18,330.878802307856,2017-11-15,316.3687314470239,58,-2031.4099205164962,closed
TVSELECT,2017-09-18,265.9,2017-11-15,461.65,58,34060.5,closed
ZUARI,2017-09-18,463.05,2017-11-15,535.1,58,7205.000000000001,closed
DHAMPURSUG,2017-11-01,316.35,2017-11-29,284.9,28,-5346.500000000007,closed
ANDHRSUGAR,2017-11-01,116.48,2017-11-29,111.16,28,-2457.8400000000033,closed
WELENT,2017-11-01,158.37017149857084,2017-11-29,146.22995100040833,28,-4127.674969375252,closed
MASTEK,2017-11-01,355.25,2017-11-29,364.4,28,1381.6499999999965,closed
SPMLINFRA,2017-11-15,150.15,2017-11-29,152.8,14,927.500000000002,closed
PGEL,2017-11-15,38.655349455932054,2017-11-29,39.50969413177079,14,1163.6174484923624,closed
NOCIL,2017-11-15,179.6,2017-12-13,172.55,28,-2065.649999999995,closed
SHAKTIPUMP,2017-08-18,84.50000000000001,2017-12-13,70.10000000000001,117,-6811.200000000003,closed
GENESYS,2017-08-18,240.0,2017-12-28,326.95,132,14433.699999999999,closed
UTTAMSUGAR,2017-11-15,176.9,2017-12-28,145.15,43,-9429.75,closed
MAITHANALL,2017-11-15,629.75,2017-12-28,801.05,43,14217.899999999996,closed
KEI,2017-11-29,381.7378303420946,2018-01-11,366.19483918269475,43,-2269.2767092723757,closed
GPTINFRA,2017-08-18,147.85,2018-01-11,213.45,146,17712.0,closed
VENKEYS,2017-08-18,2063.8,2018-01-11,2731.65,146,12689.149999999998,closed
BEPL,2017-08-18,55.666666666666664,2018-01-11,135.89999999999998,146,57607.533333333326,closed
HEG,2017-08-18,89.93190758858108,2018-01-11,536.7930121284008,146,198406.33041567996,closed
IGPL,2017-08-18,441.3,2018-01-11,816.3,146,33749.99999999999,closed
BOMDYEING,2017-09-04,134.8,2018-01-11,284.35,129,47556.9,closed
BLKASHYAP,2017-11-15,58.95,2018-01-11,60.5,57,1384.1499999999974,closed
KOLTEPATIL,2017-11-29,378.15,2018-01-25,372.95,57,-764.3999999999983,closed
PURVA,2017-11-29,146.5,2018-01-25,158.3,57,4484.000000000005,closed
PRAKASH,2017-12-13,147.15,2018-01-25,236.45,43,33666.09999999999,closed
RANEHOLDIN,2017-12-28,2424.1,2018-02-09,2538.4,43,2743.2000000000044,closed
FMNL,2018-01-11,146.45,2018-02-09,109.35,29,-16212.699999999997,closed
MADRASFERT,2018-01-11,50.25,2018-02-09,36.2,29,-17913.749999999996,closed
VHL,2018-01-11,5763.85,2018-02-09,4772.55,29,-10904.300000000003,closed
PANAMAPET,2017-08-18,135.36666666666667,2018-02-26,192.1,192,16736.33333333333,closed
ANDHRSUGAR,2018-01-25,134.92000000000002,2018-02-26,98.64,32,-16725.080000000005,closed
TIRUMALCHM,2018-01-25,218.04500000000002,2018-02-26,205.65500000000006,32,-3531.149999999988,closed
RAMKY,2017-11-29,205.05,2018-02-26,200.85,89,-1142.4000000000046,closed
PARACABLES,2018-01-11,17.7,2018-03-13,14.4,61,-11952.599999999997,closed
AUTOAXLES,2018-02-09,1732.65,2018-03-13,1479.8,32,-8344.050000000005,closed
SURYAROSNI,2018-02-09,61.01889811018899,2018-03-13,51.569843015698446,32,-8882.111788821114,closed
FILATEX,2017-09-04,17.968203179682035,2018-03-27,16.798320167983206,204,-2791.340865913406,closed
ARVSMART,2018-01-25,213.05,2018-03-27,185.55,61,-8030.0,closed
WINDMACHIN,2018-02-26,119.0,2018-04-12,109.3,45,-4597.800000000001,closed
EVERESTIND,2018-02-09,557.1,2018-04-12,499.25,62,-5958.550000000002,closed
RAMKY,2018-03-13,197.35,2018-04-26,195.0,44,-643.8999999999985,closed
THANGAMAYL,2017-11-29,290.5,2018-04-26,284.5,148,-1152.0,closed
PPAP,2018-01-11,665.35,2018-04-26,569.85,105,-9168.0,closed
MASTEK,2018-02-26,505.55,2018-05-11,563.9,74,6476.849999999996,closed
BIGBLOC,2018-03-13,167.2,2018-05-11,162.85,59,-1409.3999999999983,closed
VMART,2018-01-11,423.375,2018-05-11,533.65,120,16651.524999999998,closed
TVSELECT,2018-04-12,482.35,2018-05-25,525.4,43,5252.099999999995,closed
TIRUMALCHM,2018-04-26,217.46000000000004,2018-05-25,152.85500000000002,29,-17960.190000000006,closed
VISAKAIND,2017-08-18,98.09071766662403,2018-06-08,126.26152104387873,294,11465.516974542663,closed
SHAKTIPUMP,2017-12-28,75.50000000000001,2018-06-08,91.28333333333335,162,12389.916666666666,closed
AUTOAXLES,2018-03-27,1495.5,2018-06-22,1234.65,87,-9129.749999999996,closed
NATHBIOGEN,2017-12-13,450.85,2018-06-22,445.25,191,-688.8000000000028,closed
