ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
IOC,2017-02-03,69.40177518170621,2017-05-10,27.626035948964553,96,-24062.825798059195,-0.9699442803259406,-1.7773678918511862,closed
HINDZINC,2017-02-03,144.94830319565725,2017-05-10,125.27425591113821,96,-5410.3630032427345,-0.4259257250884255,-0.6076791567687643,closed
ONGC,2017-02-03,123.01891742940477,2017-05-10,116.37630279401479,96,-2158.849756501742,-0.19038399415479967,-0.40261178941555975,closed
TATASTEEL,2017-02-03,43.253757544922316,2017-05-10,40.01978899751748,96,-2988.186937802068,-0.255961475703983,-0.4547240298348239,closed
IDBI,2017-02-03,81.99952462033345,2017-05-10,75.11406835450391,96,-3353.2172014589823,-0.2837258723883661,-0.4778115680626771,closed
ICICIBANK,2017-02-03,271.10031747047725,2017-05-10,287.56565374732025,96,2420.4044326959215,0.2514876980085967,-0.1147567417150712,closed
NTPC,2017-02-03,102.03622678859278,2017-08-08,103.13708133032165,186,431.53498035771486,0.02129631387415243,-0.24006896678206485,closed
GRASIM,2017-02-03,929.8920847981879,2017-08-08,1091.7344697781543,186,6959.222554138559,0.37037703279083245,0.16952844521907692,closed
UNIONBANK,2017-02-03,157.17773065356778,2017-08-08,133.78427283364047,186,-5941.938286261536,-0.2712678845500981,-0.6405536289001351,closed
BANKBARODA,2017-02-03,174.5914865963774,2017-08-08,146.59317364796397,186,-6411.6136651866755,-0.2905265594934159,-0.6694823664794431,closed
PNB,2017-02-03,140.14304611894337,2017-08-08,138.88301873126056,186,-359.1078054896012,-0.017579232021329605,-0.2896953972875142,closed
SBIN,2017-02-03,249.2859485913367,2017-08-08,275.1944893201751,186,4145.36651661414,0.21429858939631763,-0.006381242904860042,closed
POWERGRID,2017-02-03,79.72768156755107,2017-11-09,83.94778921170435,279,2114.27392972079,0.06985494624475064,-0.13433570863578775,closed
CENTRALBK,2017-05-10,113.20188421495955,2017-11-09,77.34739215198385,183,-13051.035110923152,-0.5324135240984489,-1.0617942330066956,closed
IOB,2017-05-10,30.65,2017-11-09,24.85,183,-7812.599999999996,-0.3420919416966658,-0.741911769149585,closed
YESBANK,2017-02-03,279.56,2017-11-09,304.65,279,3587.8699999999963,0.11909034495979731,-0.041965073693681465,closed
RBLBANK,2017-05-10,547.6342024984301,2017-11-09,497.54362858897326,183,-3756.793043209264,-0.17424360605189682,-0.4966229369331431,closed
KOTAKBANK,2017-08-08,195.51816117431633,2017-11-09,199.0120313218578,93,786.1207831968279,0.07203905455156412,-0.22230334257638196,closed
HEROMOTOCO,2017-08-08,3145.4048888844327,2018-02-08,2879.202073123579,184,-3726.8394206519533,-0.16099382591844624,-0.47947454976711307,closed
AMBUJACEM,2017-08-08,237.7540750293045,2018-02-08,227.13037479545812,184,-1965.3845432615774,-0.08674678717551709,-0.37924575228946755,closed
BAJFINANCE,2017-02-03,101.89830546958135,2018-02-08,161.71315074833117,370,23447.419349269934,0.5776235631803934,1.205621367948386,closed
ADANIPORTS,2017-02-03,290.21727629417603,2018-02-08,387.30693008325056,370,13301.28256910321,0.329606146211898,0.5722051830590154,closed
BAJAJFINSV,2017-02-03,340.82779646696423,2018-02-08,503.99899813814676,370,19091.030595528355,0.47134184406227386,0.9340149401594422,closed
INDUSINDBK,2017-02-03,1266.5975265903887,2018-02-08,1623.921483504873,370,11077.042664349015,0.27802941667515024,0.44066666613063443,closed
EICHERMOT,2017-02-03,2265.4651914963206,2018-02-08,2731.628351691115,370,7924.773723311502,0.20287628037362748,0.24912450602514813,closed
HDFCBANK,2017-05-10,353.82155942085967,2018-02-08,431.7198478889496,274,9036.201462298428,0.30375908592076417,0.2852365073270553,closed
BHARTIARTL,2017-05-10,356.18482560245644,2018-02-08,413.3639414591723,274,6575.598323522321,0.21952274207606726,0.13562740810796428,closed
WIPRO,2017-08-08,97.26361384190723,2018-02-08,98.39603143818054,184,514.1175887080844,0.023244047893988373,-0.23792656786145844,closed
DABUR,2017-08-08,296.4813271049985,2018-05-15,350.1929682123422,280,8003.034524994207,0.24258443953922604,0.1873905417673475,closed
HINDZINC,2017-11-09,155.6992755987154,2018-05-15,150.08960464571126,187,-1621.1949054181925,-0.06916284376003623,-0.3575317000612434,closed
NTPC,2017-11-09,107.29510564337582,2018-05-15,104.22566989027666,187,-1289.1630163016457,-0.05511406766880511,-0.3389117134145749,closed
SAMMAANCAP,2017-05-10,762.8615943738077,2018-05-15,876.5825866210309,370,6140.933581350053,0.14702362147294168,0.10687359788120167,closed
TATASTEEL,2017-08-08,56.39547131676684,2018-05-15,57.264571775051024,280,680.5056588365185,0.020149858678153443,-0.22847276297799077,closed
PNB,2017-11-09,179.48390122326214,2018-05-15,80.22174368247208,187,-24914.801542738303,-0.7925575063234384,-1.6546849768006258,closed
BAJAJ-AUTO,2017-11-09,2731.966169021207,2018-05-15,2410.6613353614785,187,-5140.877338555656,-0.21681497265602545,-0.562211957380357,closed
