ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
HINDZINC,2017-08-08,140.00517057363757,2017-11-09,155.6992755987154,93,5963.759909529571,0.5178225968011119,0.15135588117549223,closed
EICHERMOT,2017-08-08,3111.647086332986,2017-12-08,2809.3157535153114,122,-5139.632657900468,-0.2636173501045903,-0.6164580369467555,closed
IOC,2017-08-08,25.861273883587273,2018-01-09,24.556476399079603,154,-2690.492413054816,-0.11554890559359543,-0.445077830580061,closed
GRASIM,2017-08-08,1091.7344697781543,2018-01-09,1218.618505705557,154,6090.433724515329,0.29793513080262635,0.16649445172991037,closed
PNB,2017-11-09,179.48390122326214,2018-01-09,163.01020982133505,61,-4991.528494783906,-0.43811181476675765,-0.596726713023159,closed
ADANIPORTS,2017-08-08,396.58088027285197,2018-01-09,402.6041675093972,154,807.1204896970607,0.036398242136351344,-0.20422344316416724,closed
YESBANK,2017-08-08,352.71000000000004,2018-01-09,341.35,154,-1715.360000000002,-0.0747081630201123,-0.3781293090650643,closed
INDUSINDBK,2017-08-08,1592.6258724273637,2018-03-13,1680.9242036817657,217,2913.844931395266,0.09507596325357937,-0.05652269652001036,closed
RBLBANK,2017-09-08,523.3198091318746,2018-03-13,455.5903366278425,186,-7043.865140419346,-0.23827348991322728,-0.734832841095104,closed
BHARTIARTL,2017-11-09,481.84090760573747,2018-04-13,363.44865862592184,155,-13259.931885739352,-0.4854500661993767,-1.1615103178834805,closed
SAMMAANCAP,2017-08-08,849.363498760656,2018-06-13,883.9997923701033,309,2147.450203785733,0.04837945970883317,-0.11032403604284996,closed
MARUTI,2017-08-08,7130.594599614782,2018-06-13,8326.838813228384,309,8373.70949529521,0.2012005728687094,0.3556054342253853,closed
TATASTEEL,2017-08-08,56.39547131676684,2018-08-10,52.75897203078828,367,-3436.491825249738,-0.0641847256306598,-0.4965511654187824,closed
HINDZINC,2018-06-13,152.10829468802078,2018-08-10,144.8157769101777,58,-2800.3268266917403,-0.2661083222052487,-0.435865186600124,closed
LT,2017-08-08,1079.3378101775743,2018-08-10,1165.458129816487,367,4219.895662306719,0.07939477101534154,0.032815514182603714,closed
BPCL,2018-01-09,173.71016958662793,2018-08-10,145.1617155974866,213,-9192.60218450351,-0.2649912359441572,-0.8629717293018032,closed
M&MFIN,2018-01-09,460.5417237627094,2018-09-12,406.24808638138103,246,-6569.530123140734,-0.16993142750279833,-0.6925196789983482,closed
MARUTI,2018-07-12,8679.371540895103,2018-09-12,7957.354658902727,62,-4332.101291954254,-0.4005000146690608,-0.5651861301355062,closed
BAJAJFINSV,2017-08-08,531.7888287043285,2018-09-12,639.1063077977217,400,10731.747909339321,0.18276461867367555,0.4805149921757126,closed
HDFCBANK,2017-08-08,408.06758157407876,2018-09-12,464.7136468959092,400,7363.98849183796,0.1260273751297969,0.2493931355237219,closed
INDUSINDBK,2018-04-13,1809.022388154305,2018-10-16,1575.0342401136081,186,-7019.644441220906,-0.238140089018822,-0.7345479719687317,closed
ASIANPAINT,2018-08-10,1333.061965105604,2018-10-16,1191.1668877540278,67,-6385.27848082093,-0.45856858986245386,-0.6505149829791819,closed
KOTAKBANK,2017-12-08,199.73455970930968,2018-10-16,232.74321960180464,312,8945.346830866134,0.19608096570115952,0.34643398510835816,closed
COALINDIA,2018-08-10,143.8916179219434,2018-11-16,137.55266521073375,98,-2681.376996841685,-0.15457534800340222,-0.42159457716645,closed
SUNPHARMA,2018-09-12,608.5570565851465,2018-11-16,486.68645970169246,65,-11699.577300811587,-0.715132964255965,-0.9947565457889324,closed
IDBI,2018-10-16,57.29855214221772,2018-12-18,59.513454157799245,63,2115.2314248803536,0.24593543173532906,-0.11811620356142107,closed
HCLTECH,2018-09-12,425.95012925428597,2019-01-17,187.46844691322383,127,-32910.47216306657,-0.9056131949966877,-2.314283628247057,closed
TITAN,2018-01-09,927.10862320063,2019-01-17,955.5295531792333,373,1705.2557987162004,0.030009042988473178,-0.14747005519785997,closed
M&M,2018-01-09,748.5127387081791,2019-01-17,721.2209108688619,373,-2019.5952601094723,-0.03571752627974045,-0.39373688734313783,closed
JSWSTEEL,2018-01-09,278.67003430808126,2019-01-17,283.57619688392776,373,986.1386777451482,0.01723669865171895,-0.19535275683527292,closed
DMART,2018-04-13,1469.1,2019-01-17,1368.0,279,-3740.6999999999966,-0.08911794888079616,-0.5124591929014115,closed
LT,2018-09-12,1246.1872897990309,2019-01-17,1240.4735821290333,127,-268.544260489886,-0.013129613420579389,-0.27677500193761934,closed
AXISBANK,2018-08-10,612.4648121214976,2019-02-15,683.2141998417876,189,7004.189384308707,0.2352326286638322,0.16390180714406727,closed
WIPRO,2018-10-16,108.32730790321429,2019-03-19,116.87870932363239,154,4318.457717311142,0.19746223308038346,0.02969830480381874,closed
KOTAKBANK,2018-11-16,231.32785577433032,2019-03-19,266.79113265433307,123,8475.723174320658,0.5273615573302712,0.3025517491316924,closed
DMART,2019-02-15,1464.3,2019-04-22,1324.8,66,-5161.5,-0.4253821009806139,-0.6095091618876105,closed
IOC,2019-01-17,57.546399504143345,2019-04-22,63.19078734753451,95,5390.3903904385625,0.43295722934437775,0.09994089708813826,closed
DABUR,2019-01-17,398.4513406751707,2019-04-22,382.5720640720084,95,-2191.340171236395,-0.14474797645442516,-0.4061795187109108,closed
HINDUNILVR,2017-10-10,1111.5791634113343,2019-05-23,1632.010927734849,590,25501.15645185222,0.26838114368820043,1.4579475977422875,closed
ASIANPAINT,2018-12-18,1277.0122978863262,2019-06-24,1296.2753365318788,188,828.3106617587605,0.029514710986326298,-0.2046035169452878,closed
TECHM,2019-01-17,617.4802724276346,2019-06-24,637.3467626609381,158,1768.1176307640085,0.07595035145137397,-0.1419000474685533,closed
RBLBANK,2019-03-19,631.7844176167492,2019-07-23,455.24925295336175,126,-16241.235149031649,-0.6132392535412592,-1.2852179906296208,closed
KOTAKBANK,2019-05-23,296.8799860495909,2019-07-23,295.7417563981256,61,-225.36947099013685,-0.022738313127410703,-0.2740194923113919,closed
GODREJCP,2019-01-17,746.3356746302255,2019-08-23,570.0432288476511,218,-12869.348542127933,-0.3633113886745599,-1.1266618252094858,closed
LT,2019-06-24,1420.1328257203227,2019-08-23,1185.5943415244615,60,-9850.61633622617,-0.6667397339028129,-0.8659334359832664,closed
BAJAJFINSV,2018-11-16,567.6211169599161,2019-08-23,686.1103371559416,280,11493.454359014471,0.28057085423043415,0.5059879891227661,closed
SBIN,2019-04-22,280.9947354313199,2019-08-23,245.69480011427453,123,-7271.786675311346,-0.32877078251867875,-0.7208977870694155,closed
ULTRACEMCO,2019-06-24,4455.049567534663,2019-09-25,4165.872561090793,93,-3759.301083770306,-0.23170282659621833,-0.4981209555020866,closed
DABUR,2019-07-23,401.72199764716527,2019-09-25,422.3887576441168,64,2872.6796395762663,0.331489014761041,-0.07118694422684863,closed
