ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
IOC,2017-02-03,69.40177518170621,2017-05-10,27.626035948964553,96,-48125.65159611839,-0.9699442803259406,-2.4089273168467016,closed
GRASIM,2017-02-03,929.8920847981879,2017-05-10,1148.6525704890885,96,18813.401769417454,1.234104227709833,0.6939531045383025,closed
HINDZINC,2017-02-03,144.94830319565725,2017-05-10,125.27425591113821,96,-10840.400053769989,-0.4259257250884255,-0.6810235934937354,closed
ONGC,2017-02-03,123.01891742940477,2017-05-10,116.37630279401479,96,-4317.699513003484,-0.19038399415479967,-0.37809114919450554,closed
ADANIPORTS,2017-02-03,290.21727629417603,2017-05-10,336.4436156413129,96,12712.243320462632,0.7547659500830399,0.4123799437907601,closed
TATASTEEL,2017-02-03,43.253757544922316,2017-08-08,56.39547131676684,186,24299.02876414052,0.6836793795088485,0.9481102594367562,closed
IDBI,2017-02-03,81.99952462033345,2017-08-08,53.68729885594349,186,-27604.420120280207,-0.5646929780648644,-1.45764447023717,closed
UNIONBANK,2017-02-03,157.17773065356778,2017-08-08,133.78427283364047,186,-11883.876572523071,-0.2712678845500981,-0.729586874557613,closed
YESBANK,2017-05-10,319.68000000000006,2017-08-08,352.71000000000004,90,8257.499999999993,0.49039091087321784,0.20497710033489644,closed
CENTRALBK,2017-05-10,113.20188421495955,2017-08-08,82.79303409165624,90,-21529.465887298742,-0.7190458751999389,-1.173564728577734,closed
PNB,2017-05-10,160.6768257700706,2017-08-08,138.88301873126056,90,-10875.109712366206,-0.4465340880777626,-0.6806753820159082,closed
BANKBARODA,2017-05-10,173.7487280126459,2017-11-09,155.02075948527906,183,-8633.593491116113,-0.2035849619124782,-0.5774558244403734,closed
BAJAJFINSV,2017-02-03,340.82779646696423,2017-11-09,498.9662334130538,279,37004.39424538497,0.6470620456630676,1.5416909057725576,closed
RBLBANK,2017-05-10,547.6342024984301,2017-11-09,497.54362858897326,183,-7313.2237907807,-0.17424360605189682,-0.5169675929527423,closed
SAMMAANCAP,2017-05-10,762.8615943738077,2017-11-09,884.3909689349501,183,12760.584328919951,0.34317928967463174,0.41247411173053533,closed
EICHERMOT,2017-08-08,3111.647086332986,2017-11-09,2988.855557955581,93,-3192.5797378125308,-0.14625637650629708,-0.3242210861396659,closed
