ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
HCC,2017-05-09,42.35,2017-08-07,39.45,90,-3651.099999999998,closed
GODREJPROP,2017-05-09,530.25,2017-08-07,504.4,90,-2585.0000000000023,closed
NATIONALUM,2017-05-09,44.13553271464171,2017-08-07,45.14602127753233,90,1220.6701839718626,closed
CROMPTON,2017-05-09,230.98103112391,2017-11-08,220.95089700695647,183,-2306.9308468993095,closed
WHIRLPOOL,2017-05-09,1186.0751878094195,2017-11-08,1376.9144470409872,183,8396.927406188977,closed
NATCOPHARM,2017-05-09,831.0413944975235,2018-02-07,770.9494742407594,274,-3845.8828964329005,closed
APOLLOTYRE,2017-05-09,218.5776248525463,2018-02-07,243.26776576726277,274,6024.394383190817,closed
QUESS,2017-05-09,847.65,2018-02-07,955.7,274,6699.100000000004,closed
BALKRISIND,2017-05-09,717.0395913462003,2018-02-07,1033.823100785414,274,23441.979698501815,closed
HATSUN,2017-05-09,619.05,2018-02-07,758.25,274,11971.200000000004,closed
EDELWEISS,2017-05-09,178.5,2018-02-07,248.95,274,20994.099999999995,closed
IIFL,2017-05-09,451.70595446178834,2018-02-07,690.8517042082253,274,28219.198470079566,closed
ADANIENT,2017-05-09,116.99602506643228,2018-02-07,194.74592158900634,274,35376.202917771196,closed
OBEROIRLTY,2017-05-09,388.0612141568895,2018-02-07,458.83931875363896,274,9696.600329754678,closed
MOTHERSON,2017-08-07,28.425836932616722,2018-02-07,29.719846803915644,184,2553.081476072773,closed
SAKUMA,2017-08-07,106.15,2018-02-07,184.0,184,41104.799999999996,closed
POONAWALLA,2017-08-07,175.02034671793106,2018-02-07,145.80903000970494,184,-9347.621346632359,closed
ENDURANCE,2017-08-07,906.093046792927,2018-02-07,1156.7208013565419,184,15288.293028380507,closed
VOLTAS,2017-08-07,532.1979952570205,2018-05-14,590.9841387211935,280,6172.54506373817,closed
GODREJPROP,2017-11-08,698.7,2018-05-14,812.25,187,10333.049999999996,closed
MUTHOOTFIN,2017-11-08,405.43293643317537,2018-05-14,378.12000599945,187,-4288.130078094888,closed
COROMANDEL,2017-05-09,378.87189875318364,2018-05-14,422.99212671686433,370,6176.831914915297,closed
AVANTIFEED,2018-02-07,810.2833333333333,2018-05-14,721.5833333333333,96,-7096.000000000004,closed
JMFINANCIL,2018-02-07,141.9256898359769,2018-05-14,118.47595417746929,96,-10786.878402913499,closed
KRBL,2018-02-07,556.75,2018-08-09,373.95,183,-21387.600000000002,closed
SPARC,2018-02-07,407.5,2018-08-09,373.4,183,-5456.000000000004,closed
GSPL,2018-02-07,202.75,2018-08-09,200.3,183,-788.8999999999963,closed
RAIN,2018-02-07,362.05,2018-08-09,201.35,183,-28926.000000000004,closed
DBL,2018-02-07,861.25,2018-08-09,825.45,183,-2684.9999999999964,closed
ASHOKLEY,2018-02-07,59.81936406381286,2018-08-09,59.26501057602637,183,-605.3540086628502,closed
OBEROIRLTY,2018-05-14,541.3261919329518,2018-08-09,465.96942245592186,87,-9118.169106720625,closed
SYMPHONY,2018-05-14,1718.3,2018-11-15,964.45,185,-28646.299999999996,closed
JINDWORLD,2018-02-07,121.95,2018-11-15,12.990000000000002,281,-58402.560000000005,closed
THERMAX,2018-05-14,1141.5637311665355,2018-11-15,984.2968867643805,185,-8964.210130922836,closed
QUESS,2018-05-14,1164.65,2018-11-15,765.45,185,-22355.200000000004,closed
THOMASCOOK,2018-05-14,276.6,2018-11-15,226.05,185,-12030.900000000003,closed
ARE&M,2018-08-09,771.2459256833764,2018-11-15,691.6446402020061,98,-6527.305409472362,closed
APOLLOTYRE,2018-08-09,255.53618514474434,2018-11-15,216.63591073826464,98,-9647.268052806965,closed
INDHOTEL,2018-08-09,126.54836433816115,2018-11-15,129.66020936287003,98,1559.034357379151,closed
CROMPTON,2018-08-09,253.18160993017992,2019-02-14,201.10433836891102,189,-13019.317890317225,closed
HONAUT,2017-08-07,12519.275184561297,2019-02-14,21350.474384747104,556,35324.79680074323,closed
GRAPHITE,2018-02-07,557.7836074907275,2019-02-14,400.7631857618301,372,-18371.389342281,closed
MPHASIS,2018-02-07,817.1224463843828,2019-02-14,1028.1066091558978,372,16667.748858949686,closed
SUNDRMFAST,2018-02-07,514.65,2019-02-14,505.25,372,-1193.799999999997,closed
TATACHEM,2018-05-14,745.587459111249,2019-02-14,544.1837618606643,276,-17723.525358051458,closed
EXIDEIND,2018-08-09,266.1737586205469,2019-02-14,197.40889771139507,189,-16366.036896378133,closed
MUTHOOTFIN,2018-11-15,409.1414228304625,2019-02-14,461.2959064165935,91,6988.700800541553,closed
GLENMARK,2018-11-15,660.3415427411162,2019-02-14,605.068914548978,91,-4587.62813994747,closed
