ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,trade_cagr,return_zscore,status
GRASIM,2017-05-10,1148.6525704890885,2017-08-08,1091.7344697781543,90,-2618.2326327029705,-0.18637212027879424,-0.44997427200350465,closed
IOC,2017-05-10,27.626035948964553,2017-08-08,25.861273883587273,90,-3405.99078617815,-0.2350148125398166,-0.4886414704623656,closed
UNIONBANK,2017-05-10,166.00899585466482,2017-08-08,133.78427283364047,90,-10344.136089748816,-0.5834890949998817,-0.8400975999833638,closed
PNB,2017-05-10,160.6768257700706,2017-08-08,138.88301873126056,90,-7213.75012984612,-0.4465340880777626,-0.6822890460156656,closed
HINDZINC,2017-05-10,125.27425591113821,2017-11-09,155.6992755987154,183,12930.6333672203,0.5433432738394701,0.33916400758416226,closed
ONGC,2017-05-10,116.37630279401479,2017-11-09,119.30171301545404,183,1339.8378814191767,0.0507999866433515,-0.24841306952197947,closed
SBIN,2017-05-10,264.4649524868279,2018-02-08,273.1553402967257,274,1746.7679497894578,0.04404164337006389,-0.22757203629913758,closed
YESBANK,2017-05-10,319.68000000000006,2018-02-08,335.0,274,2543.1199999999894,0.06438710494595412,-0.1869231476777538,closed
INDUSINDBK,2017-08-08,1592.6258724273637,2018-02-08,1623.921483504873,184,1095.3463877128297,0.0393844418860847,-0.263221078552055,closed
BAJAJFINSV,2017-05-10,437.6462307328616,2018-02-08,503.99899813814676,274,8028.684856039501,0.2070446314319596,0.09289979961287416,closed
ADANIPORTS,2017-05-10,336.4436156413129,2018-02-08,387.30693008325056,274,8036.403681826155,0.20643901299440093,0.09172998565600088,closed
EICHERMOT,2017-05-10,2699.786155819036,2018-02-08,2731.628351691115,274,605.0017215694957,0.015752996318102674,-0.2844216452746923,closed
RBLBANK,2017-08-08,498.7617845692616,2018-02-08,472.5470678734563,184,-2936.048269930193,-0.10163204480230503,-0.45809056152588734,closed
BHARTIARTL,2017-08-08,399.2327837336185,2018-02-08,413.3639414591723,184,1978.3620815775328,0.0714872568260927,-0.220729542530657,closed
WIPRO,2017-11-09,102.3738454668648,2018-05-15,92.01285203501354,187,-5916.127249587067,-0.18812851016321785,-0.5893741666107802,closed
