ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
FACT,2017-05-09,58.606602335155486,2017-06-07,49.08801301031306,29,-8661.916285606605,closed
GOCLCORP,2017-05-09,448.4,2017-06-07,426.3,29,-2607.799999999996,closed
BBTC,2017-05-09,867.5776648994434,2017-07-07,877.750513103913,59,620.543740472644,closed
JKPAPER,2017-05-09,116.55,2017-07-07,95.35,59,-9688.400000000001,closed
GSFC,2017-05-09,143.25,2017-07-07,123.15,59,-7477.199999999998,closed
DUCON,2017-05-09,38.85,2017-07-07,36.45,59,-3292.799999999998,closed
ESCORTS,2017-05-09,583.2435562794349,2017-07-07,653.0055831125917,59,6348.344441817271,closed
GNFC,2017-05-09,310.8,2017-08-07,288.85,90,-3753.449999999998,closed
TIMETECHNO,2017-06-07,170.25,2017-08-07,174.8,61,1383.2000000000035,closed
CEATLTD,2017-06-07,1805.346239135676,2017-08-07,1728.7855327892612,61,-2143.6997776996113,closed
JAYBARMARU,2017-05-09,253.14000000000001,2017-08-07,234.38000000000002,90,-3939.599999999998,closed
IMFA,2017-05-09,280.275,2017-08-07,274.1,90,-1173.2499999999914,closed
KAMDHENU,2017-06-07,113.3,2017-08-07,131.3,61,8226.000000000007,closed
MAHSEAMLES,2017-07-07,212.85,2017-09-07,222.225,62,2343.75,closed
NFL,2017-05-09,85.55,2017-09-07,67.75,121,-11089.399999999998,closed
RCF,2017-08-07,102.15,2017-09-07,102.55,31,221.19999999999527,closed
CAPLIPOINT,2017-08-07,742.0823727957971,2017-10-09,696.2005412960636,63,-3487.0191939797455,closed
WELCORP,2017-08-07,113.58889169650398,2017-10-09,122.05271816987741,63,4206.521757266595,closed
CHAMBLFERT,2017-07-07,108.50269306281241,2017-10-09,120.73374461297117,94,6005.446311127947,closed
BEML,2017-08-07,827.1740230744417,2017-10-09,820.6983730000252,63,-440.3442050603244,closed
HFCL,2017-09-07,28.109693585337915,2017-10-09,25.66320160366552,32,-5311.334092210769,closed
ASAHIINDIA,2017-09-07,372.8102568515525,2017-10-09,379.06096774487196,32,1018.865875611075,closed
ASIANTILES,2017-09-07,455.1,2017-11-08,485.5,62,4073.5999999999967,closed
ITDC,2017-10-09,527.3,2017-11-08,531.5,30,562.8000000000061,closed
DCMSHRIRAM,2017-10-09,426.95780463759235,2017-11-08,499.44257159499864,30,11959.98654797204,closed
DEEPAKNTR,2017-10-09,209.29651257404592,2017-11-08,210.62804081143975,30,448.7250160017194,closed
JSL,2017-05-09,70.26374644667035,2017-12-07,104.43411577126163,212,25935.31031736478,closed
KEC,2017-07-07,255.2092040313463,2017-12-07,328.4057821005799,153,15224.888238400594,closed
BBTC,2017-10-09,1323.937504302832,2017-12-07,1467.2866297225437,59,7597.503647244723,closed
ITI,2017-05-09,108.1,2018-01-08,140.55,244,15997.850000000008,closed
RAIN,2017-05-09,107.7,2018-01-08,461.2,244,174982.5,closed
AVANTIFEED,2017-06-07,472.34999999999997,2018-01-08,894.5166666666667,215,46016.16666666667,closed
SUNTECK,2017-06-07,235.8,2018-01-08,413.4,215,38894.399999999994,closed
GRAPHITE,2017-07-07,148.54111541128276,2018-01-08,736.199967672121,185,210381.86910938012,closed
DBL,2017-07-07,476.8,2018-01-08,1010.65,185,59257.34999999999,closed
CGCL,2017-10-09,31.16560779680203,2018-02-07,24.922517230549403,121,-14159.329404260956,closed
VIPIND,2017-11-08,298.2,2018-02-07,353.55,91,14833.800000000007,closed
HFCL,2017-11-08,30.256615120274915,2018-02-07,25.66320160366552,91,-12149.57875143185,closed
TEAMLEASE,2017-12-07,2098.85,2018-03-12,2166.4,95,2634.450000000007,closed
JAICORPLTD,2017-12-07,179.75,2018-03-12,128.85,95,-23668.500000000004,closed
MARATHON,2018-01-08,644.15,2018-03-12,451.95,63,-28061.199999999997,closed
UNOMINDA,2017-05-09,40.2299941680531,2018-03-12,91.70870062132863,307,68209.28605059008,closed
PRAKASH,2018-01-08,218.4,2018-04-12,195.05,94,-10110.549999999997,closed
LUXIND,2018-02-07,1656.55,2018-04-12,1802.3,64,7287.5,closed
IFBIND,2017-12-07,1411.9,2018-04-12,1203.15,126,-12316.25,closed
RANEHOLDIN,2018-01-08,2459.3,2018-04-12,2730.5,94,10305.599999999993,closed
VENKEYS,2018-01-08,2659.4,2018-05-14,3476.0,126,28580.999999999996,closed
DELTACORP,2018-03-12,319.9,2018-05-14,222.3,63,-25473.59999999999,closed
HFCL,2018-03-12,27.0112686139748,2018-05-14,26.61184135166094,63,-1236.6268041237124,closed
HSCL,2017-08-07,85.97442207215009,2018-05-14,134.34750177631804,280,31781.113365638343,closed
GPTINFRA,2018-01-08,209.0,2018-05-14,181.9,126,-12249.199999999997,closed
PURVA,2018-01-08,168.25,2018-06-12,117.65,155,-28437.199999999997,closed
GUJALKALI,2018-04-12,762.35,2018-06-12,621.7,61,-16034.099999999997,closed
BOMDYEING,2018-01-08,295.5,2018-06-12,222.3,155,-23423.999999999996,closed
KIOCL,2018-02-07,333.45,2018-06-12,202.75,125,-32674.999999999996,closed
KOLTEPATIL,2018-05-14,314.45,2018-07-11,270.3,58,-11611.449999999993,closed
BEPL,2018-01-08,134.63333333333333,2018-07-11,96.93333333333334,184,-26465.39999999999,closed
GAEL,2018-03-12,127.45,2018-07-11,102.075,121,-16646.0,closed
KEI,2018-04-12,433.38384527048004,2018-07-11,404.8555703576576,90,-5762.711532390133,closed
TVTODAY,2018-06-12,472.2,2018-08-09,440.55,58,-5348.849999999996,closed
HERITGFOOD,2017-11-08,742.45,2018-08-09,601.8,274,-15049.55000000001,closed
KAMDHENU,2018-02-07,232.95,2018-08-09,227.25,183,-2040.5999999999958,closed
IFBIND,2018-05-14,1312.9,2018-08-09,1132.5,87,-11365.200000000006,closed
MMFL,2018-06-12,1306.8,2018-09-11,607.75,91,-42642.049999999996,closed
