ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
FACT,2017-05-10,60.998708552916945,2017-06-07,49.08801301031306,28,-15614.92185635369,closed
JKIL,2017-05-24,282.95,2017-06-14,289.65,21,1688.3999999999971,closed
DUCON,2017-05-10,42.7,2017-06-21,29.8,42,-24161.700000000004,closed
RUPA,2017-06-14,565.2,2017-06-29,470.55,15,-12777.750000000005,closed
ESCORTS,2017-05-10,615.7214936151216,2017-06-29,644.1214836620227,50,3663.598716050236,closed
KAMDHENU,2017-06-21,119.85,2017-07-13,129.65,22,6174.000000000007,closed
IMFA,2017-05-10,277.025,2017-08-03,264.525,85,-3600.0,closed
JAYBARMARU,2017-05-10,259.0,2017-08-10,205.76,92,-16397.920000000002,closed
NFL,2017-05-10,86.95,2017-08-18,68.3,100,-17158.000000000004,closed
KEC,2017-06-21,234.58237968306912,2017-08-28,289.8737282833122,68,17803.814249278264,closed
RCF,2017-08-03,97.5,2017-09-11,100.2,39,2359.8000000000025,closed
CHAMBLFERT,2017-06-29,101.71351272618469,2017-09-18,126.64877518643499,81,18352.35317074422,closed
HFCL,2017-09-11,28.35933562428408,2017-10-10,25.61327319587629,29,-9333.866194158076,closed
BBTC,2017-09-18,1229.789750487429,2017-10-10,1347.2665840794277,22,10103.007688911886,closed
SUNTECK,2017-08-18,250.1,2017-10-17,323.6,60,25578.00000000001,closed
UNOMINDA,2017-05-10,39.717296529179634,2017-10-25,65.33724479991206,168,51598.5758172551,closed
JSL,2017-05-10,73.222219981267,2017-11-08,109.21698131885952,182,39306.27938065103,closed
HERITGFOOD,2017-10-10,782.65,2017-11-15,675.7,36,-15935.54999999999,closed
BBTC,2017-10-17,1613.178967193373,2017-11-22,1456.8203339737145,36,-11570.538858254728,closed
CGCL,2017-11-15,31.06591772787984,2017-11-29,29.64533424573852,14,-6061.629718297003,closed
TEAMLEASE,2017-11-29,2224.65,2017-12-06,2092.55,7,-7925.9999999999945,closed
CGCL,2017-12-06,29.28395774589555,2017-12-13,28.735662366823465,7,-2461.297956654583,closed
SUNTECK,2017-10-25,366.85,2017-12-20,421.95,56,18127.89999999999,closed
ITI,2017-05-10,106.35,2017-12-28,138.85,232,24440.0,closed
CGCL,2017-12-20,29.009810056359512,2017-12-28,29.607950469892696,8,2856.7186150344846,closed
RAIN,2017-05-10,106.3,2018-01-04,432.75,239,245490.4,closed
AVANTIFEED,2017-05-24,448.73333333333335,2018-01-04,849.1333333333333,225,63663.6,closed
GRAPHITE,2017-06-29,138.6526434631541,2018-01-04,714.0547127841518,189,310717.1174333388,closed
DBL,2017-07-13,544.75,2018-01-04,983.9,175,66311.65,closed
TEAMLEASE,2017-12-28,2465.9,2018-01-11,2275.35,14,-10670.80000000001,closed
MINDACORP,2017-12-28,212.72911034849074,2018-01-11,210.20758909521481,14,-1586.0368683105544,closed
JAICORPLTD,2017-12-13,175.85,2018-01-18,188.0,36,9197.550000000005,closed
IFBIND,2018-01-18,1423.35,2018-02-09,1379.55,22,-4511.399999999995,closed
KIOCL,2018-01-04,381.45,2018-02-09,329.45,36,-20592.0,closed
UNOMINDA,2017-11-08,75.35681341714785,2018-02-19,87.36580963452877,103,20919.671410677573,closed
PURVA,2018-02-09,153.35,2018-02-26,149.45,17,-3580.2000000000053,closed
PRAKASH,2018-01-04,212.0,2018-03-06,182.0,61,-21360.0,closed
DELTACORP,2018-02-26,368.6,2018-03-13,314.15,15,-21398.850000000017,closed
RANEHOLDIN,2018-01-04,2509.0,2018-03-13,2641.75,68,7965.0,closed
LUXIND,2018-03-06,1763.25,2018-03-27,1709.95,21,-4210.699999999996,closed
MAITHANALL,2018-03-20,843.3,2018-04-05,845.75,16,396.90000000000737,closed
VENKEYS,2018-01-11,2731.65,2018-04-12,4481.15,91,97971.99999999997,closed
KAMDHENU,2018-02-09,245.15,2018-04-19,250.1,69,2841.2999999999934,closed
HFCL,2018-04-05,27.510552691867126,2018-04-19,26.61184135166094,14,-4766.764948453617,closed
HSCL,2017-08-28,96.24746786499401,2018-04-26,149.75707046558395,241,50192.00723935337,closed
GPTINFRA,2018-01-04,202.85,2018-05-04,190.15,120,-9461.49999999999,closed
VENKEYS,2018-04-19,4386.7,2018-05-04,3714.2,15,-22865.0,closed
PURVA,2018-03-13,145.1,2018-05-11,145.1,59,0.0,closed
SDBL,2018-04-26,280.0,2018-05-18,274.2,22,-3079.800000000006,closed
TEAMLEASE,2018-05-04,3084.85,2018-05-25,2744.55,21,-15653.799999999988,closed
BEPL,2018-01-04,138.2,2018-06-01,92.39999999999999,148,-50059.399999999994,closed
GAEL,2018-04-19,139.5,2018-06-08,104.775,50,-37711.34999999999,closed
BOMDYEING,2018-01-04,279.1,2018-06-08,226.2,155,-28618.90000000002,closed
KIOCL,2018-02-19,293.5,2018-06-08,195.7,109,-46455.00000000001,closed
KEI,2018-05-25,467.076721676141,2018-06-08,423.25138900833963,14,-13235.250465676016,closed
IFBIND,2018-05-18,1343.1,2018-06-15,1249.8,28,-9703.199999999995,closed
TVTODAY,2018-06-08,472.4,2018-06-22,448.65,14,-6745.0,closed
KAMDHENU,2018-06-15,237.75,2018-06-29,212.5,14,-14544.0,closed
FSL,2018-05-11,58.42053106590739,2018-06-29,58.09093709656518,49,-806.1868490110523,closed
WHEELS,2018-06-22,1248.9092483187733,2018-07-06,1113.4916428885676,14,-14489.683781032003,closed
HERITGFOOD,2017-11-22,738.1,2018-07-06,574.35,226,-29311.25,closed
JAMNAAUTO,2018-06-01,91.75,2018-07-06,86.05,35,-8658.300000000005,closed
BEPL,2018-06-29,95.6,2018-07-13,89.93333333333334,14,-7615.999999999987,closed
VIPIND,2018-04-12,385.75,2018-07-13,414.05,92,10838.900000000005,closed
IFBIND,2018-07-06,1187.95,2018-07-20,1068.75,14,-12516.000000000005,closed
MMFL,2018-06-08,1213.0,2018-07-20,612.7,42,-66033.0,closed
