ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
APTECHT,2017-05-10,216.8,2017-05-24,198.15,14,-4587.9000000000015,closed
MASTEK,2017-05-10,349.75,2017-05-24,264.0,14,-13034.0,closed
PANAMAPET,2017-05-10,100.13333333333333,2017-06-07,94.06666666666666,28,-3227.4666666666644,closed
ELECTHERM,2017-05-10,189.6,2017-06-07,276.45,28,24404.85,closed
SUMEETINDS,2017-05-10,36.95,2017-06-21,31.95,42,-7215.0000000000055,closed
DONEAR,2017-05-10,74.2,2017-06-21,69.2,42,-3590.0,closed
TIRUMALCHM,2017-05-10,97.32000000000002,2017-06-21,84.92000000000002,42,-6795.2000000000035,closed
IGPL,2017-05-10,415.8,2017-06-21,392.4,42,-2995.2000000000044,closed
SUBROS,2017-05-10,257.45,2017-07-06,260.75,57,683.1000000000024,closed
NAVA,2017-05-10,31.160250790366753,2017-07-06,27.199380507345147,57,-6777.049054249968,closed
ADFFOODS,2017-06-07,60.86000000000001,2017-07-06,52.19,29,-7646.940000000008,closed
STARPAPER,2017-05-10,202.65,2017-07-06,206.65,57,1052.0,closed
ZUARI,2017-05-10,434.6,2017-07-06,405.8,57,-3513.6000000000013,closed
VHL,2017-05-24,3231.15,2017-07-20,3344.8,57,1704.7500000000014,closed
JHS,2017-06-21,72.95,2017-07-20,68.95,29,-3020.0,closed
BLKASHYAP,2017-07-06,48.05,2017-08-03,39.6,28,-10317.449999999995,closed
IGPL,2017-07-06,456.0,2017-08-03,455.45,28,-70.40000000000146,closed
JAYAGROGN,2017-05-10,486.025,2017-08-03,517.25,85,3403.5250000000024,closed
MASTEK,2017-06-07,293.6,2017-08-18,282.85,72,-1956.5,closed
BHARATWIRE,2017-06-21,94.15,2017-08-18,85.1,58,-5294.250000000006,closed
WELENT,2017-08-03,127.5718252347897,2017-09-04,134.6867905267456,32,3358.2636178031835,closed
UTTAMSUGAR,2017-05-24,125.15,2017-09-04,173.1,103,19179.999999999996,closed
DWARKESH,2017-08-03,59.87000000000002,2017-09-18,62.95,46,3101.559999999984,closed
GENESYS,2017-05-24,151.2,2017-09-18,278.55,117,42152.850000000006,closed
PRAKASH,2017-07-20,133.7,2017-09-18,113.4,60,-9175.599999999993,closed
DHAMPURSUG,2017-08-03,258.65,2017-09-18,261.3,46,617.450000000008,closed
JBMA,2017-09-18,120.53023593674399,2017-10-17,106.83205378288217,29,-7986.040195701442,closed
NATHBIOGEN,2017-06-07,288.35,2017-10-17,403.45,132,21408.599999999995,closed
PGEL,2017-08-18,32.99968762523345,2017-10-17,39.90938754736787,60,12928.048554313504,closed
PANAMAPET,2017-09-18,163.93333333333334,2017-10-17,163.35,29,-249.66666666667072,closed
KEI,2017-09-18,330.878802307856,2017-11-01,324.1402270267238,44,-1428.5779596000323,closed
SPMLINFRA,2017-07-06,164.05,2017-11-01,134.05,118,-10710.0,closed
GENESYS,2017-10-17,365.05,2017-11-01,364.3,15,-157.5,closed
WELENT,2017-10-17,152.7976112699061,2017-11-01,158.37017149857084,15,2802.997795018365,closed
MARATHON,2017-10-17,483.75,2017-11-01,498.35,15,2306.800000000004,closed
IGPL,2017-09-18,670.85,2017-11-15,693.15,58,2319.1999999999953,closed
PGEL,2017-11-01,43.78641367865949,2017-11-15,38.655349455932054,14,-9461.682426709396,closed
KOLTEPATIL,2017-11-01,255.45,2017-11-15,239.5,14,-5040.199999999996,closed
SHAKTIPUMP,2017-05-24,66.86666666666667,2017-11-29,70.44166666666668,189,2681.2500000000023,closed
SPMLINFRA,2017-11-15,150.15,2017-11-29,152.8,14,1431.0000000000032,closed
GENESYS,2017-11-15,339.85,2017-11-29,369.6,14,7080.5,closed
VISAKAIND,2017-05-24,69.66390559037994,2017-12-13,121.6730574389152,203,37446.58933094538,closed
FILATEX,2017-09-04,17.968203179682035,2017-12-13,21.677832216778327,100,13347.245275472458,closed
BLKASHYAP,2017-11-01,56.3,2017-12-13,57.95,42,2366.100000000008,closed
EVERESTIND,2017-11-15,447.6,2017-12-13,526.9,28,14353.299999999992,closed
GRAVITA,2017-05-10,67.45972094884351,2017-12-28,145.74689187551957,232,61846.865032074085,closed
KOLTEPATIL,2017-11-29,378.15,2017-12-28,370.7,29,-1735.8499999999974,closed
RAMKY,2017-12-13,220.85,2017-12-28,223.35,15,985.0,closed
MARATHON,2017-12-13,582.55,2017-12-28,567.15,15,-2294.5999999999967,closed
SPECIALITY,2017-12-13,173.8,2017-12-28,170.5,15,-1557.6000000000054,closed
VENKEYS,2017-05-10,1294.2,2018-01-11,2731.65,246,58935.450000000004,closed
BEPL,2017-06-21,37.9,2018-01-11,135.89999999999998,204,142491.99999999997,closed
HEG,2017-07-06,80.79163193413417,2018-01-11,536.7930121284008,189,331057.0020210376,closed
GPTINFRA,2017-07-20,120.85,2018-01-11,213.45,175,46300.0,closed
BOMDYEING,2017-09-04,134.8,2018-01-11,284.35,129,71634.45000000001,closed
PURVA,2017-11-29,146.5,2018-01-25,158.3,57,7103.600000000007,closed
BLKASHYAP,2017-12-28,66.3,2018-01-25,59.65,28,-9309.999999999998,closed
RANEHOLDIN,2017-12-28,2424.1,2018-01-25,2531.75,28,4090.7000000000035,closed
SPMLINFRA,2017-12-28,153.2,2018-02-09,127.9,43,-13560.79999999999,closed
GMBREW,2018-01-11,1079.0,2018-02-09,895.55,29,-17060.850000000006,closed
PPAP,2018-01-11,665.35,2018-02-09,612.9,29,-7919.950000000007,closed
VISAKAIND,2018-01-11,149.0561417423564,2018-02-09,137.59482921837025,29,-7736.385953690652,closed
GRAVITA,2018-01-11,175.1693102935427,2018-02-26,146.12349883127024,46,-16672.295779344397,closed
EVERESTIND,2018-01-25,610.05,2018-02-26,560.05,32,-8050.0,closed
SARDAEN,2018-01-25,53.21467895399283,2018-02-26,45.98680890019019,32,-13357.103859427278,closed
THANGAMAYL,2017-11-29,290.5,2018-02-26,258.9,89,-6604.400000000005,closed
ALANKIT,2017-12-28,66.6,2018-03-13,49.45,75,-23907.099999999988,closed
AUTOAXLES,2018-01-25,1779.5,2018-03-13,1479.8,47,-16483.500000000004,closed
SHAKTIPUMP,2018-02-09,95.30833333333335,2018-03-13,87.53333333333335,32,-7417.350000000006,closed
NATHBIOGEN,2017-11-01,419.8,2018-03-13,443.55,132,4560.0,closed
MANINDS,2017-12-28,130.8,2018-03-27,123.25,89,-5352.950000000008,closed
PANACEABIO,2018-02-26,316.45,2018-03-27,277.15,29,-11043.300000000003,closed
PRECWIRE,2018-02-26,40.44666666666667,2018-04-12,41.63333333333333,45,2610.666666666653,closed
PARACABLES,2018-03-13,14.4,2018-04-12,15.95,30,9022.549999999994,closed
TIRUMALCHM,2018-01-11,225.38500000000005,2018-04-12,197.11000000000004,91,-12610.650000000003,closed
SAREGAMA,2017-10-17,56.543344233210895,2018-04-26,70.16210193895502,191,18507.891722106262,closed
