ticker,buy_date,buy_price,sell_date,sell_price,days_held,pnl,status
RAMCOIND,2017-02-02,224.45,2017-03-06,208.05,32,-5838.399999999992,closed
JKPAPER,2017-02-02,93.5,2017-04-06,95.25,63,1496.25,closed
UNOMINDA,2017-02-02,29.05063265200396,2017-04-06,35.51988408382297,63,17809.849191797744,closed
DUCON,2017-02-02,64.9,2017-04-06,42.0,63,-28212.800000000007,closed
BEARDSELL,2017-03-06,419.15,2017-04-06,466.25,31,9467.100000000004,closed
GNFC,2017-03-06,263.05,2017-04-06,274.85,31,3787.800000000004,closed
BBTC,2017-03-06,787.8577486817259,2017-05-09,867.5776648994434,64,8530.031035295782,closed
IMFA,2017-02-02,338.325,2017-05-09,280.275,96,-13699.800000000003,closed
ADANIPOWER,2017-04-06,8.86,2017-05-09,6.24,33,-27861.07999999999,closed
KIRLOSBROS,2017-04-06,286.95,2017-05-09,262.05,33,-8167.1999999999925,closed
RAIN,2017-02-02,73.2,2017-06-07,99.65,125,28883.4,closed
RCF,2017-04-06,81.0,2017-06-07,85.25,62,4942.75,closed
KEC,2017-04-06,207.8916509546271,2017-06-07,253.06057649506744,62,20461.523269819474,closed
FACT,2017-05-09,58.606602335155486,2017-06-07,49.08801301031306,29,-16105.45313763338,closed
CHAMBLFERT,2017-05-09,99.97482020095077,2017-06-07,101.09255111002972,29,1108.789061806312,closed
JSL,2017-02-02,49.998202734683325,2017-07-07,72.58121738210438,155,36132.823435873695,closed
ITI,2017-02-02,48.4,2017-07-07,99.25,155,84004.2,closed
SUNTECK,2017-06-07,235.8,2017-07-07,237.85,30,828.1999999999931,closed
RUPA,2017-06-07,539.35,2017-08-07,473.35,61,-11616.0,closed
JAYBARMARU,2017-02-02,139.98,2017-08-07,234.38000000000002,186,53902.400000000016,closed
NFL,2017-02-02,56.95,2017-08-07,70.05,186,18392.39999999999,closed
ESCORTS,2017-06-07,730.5351285910549,2017-08-07,653.1512240871913,61,-10059.907585502271,closed
RAIN,2017-07-07,129.1,2017-09-07,141.65,62,9399.950000000008,closed
DBL,2017-05-09,472.15,2017-09-07,568.85,121,20307.00000000001,closed
ITDC,2017-07-07,589.7,2017-09-07,505.35,62,-13833.400000000003,closed
TIMETECHNO,2017-08-07,174.8,2017-10-09,198.55,63,13727.5,closed
SUNTECK,2017-08-07,249.55,2017-10-09,324.4,63,30314.249999999985,closed
KEC,2017-08-07,285.3854840964185,2017-10-09,294.5529615845417,63,3245.287030795617,closed
TEAMLEASE,2017-09-07,1699.65,2017-10-09,1626.4,32,-4688.0,closed
CHAMBLFERT,2017-09-07,124.13174089985463,2017-10-09,120.73374461297117,32,-3014.022706465637,closed
ITI,2017-08-07,95.7,2017-11-08,146.15,93,53325.65,closed
CAPLIPOINT,2017-10-09,696.2005412960636,2017-11-08,667.9768560345004,30,-5334.276514435448,closed
AVANTIFEED,2017-06-07,472.34999999999997,2017-12-07,881.0166666666667,183,82142.0,closed
UNOMINDA,2017-06-07,49.82271073837735,2017-12-07,90.31132137260772,183,77495.20075391693,closed
KIRIINDUS,2017-11-08,564.9,2017-12-07,549.15,29,-4205.25,closed
GRAPHITE,2017-07-07,148.54111541128276,2018-01-08,736.199967672121,185,382565.91282180574,closed
CGCL,2017-10-09,31.16560779680203,2018-01-08,31.115762762340932,91,-210.94418583936064,closed
DBL,2017-10-09,689.2,2018-01-08,1010.65,91,61396.94999999999,closed
RAIN,2017-10-09,187.4,2018-01-08,461.2,91,192481.39999999997,closed
HSCL,2017-07-07,74.05569418627778,2018-02-07,156.24006052902914,215,107250.59807729053,closed
HFCL,2017-09-07,28.109693585337915,2018-03-12,27.0112686139748,186,-4302.530612829324,closed
GPTINFRA,2018-01-08,209.0,2018-03-12,180.15,63,-25099.499999999996,closed
PURVA,2018-01-08,168.25,2018-03-12,140.05,63,-30455.99999999999,closed
JAICORPLTD,2017-12-07,179.75,2018-03-12,128.85,95,-44283.00000000001,closed
KIOCL,2018-01-08,385.85,2018-03-12,233.9,63,-71568.45000000001,closed
BOMDYEING,2018-01-08,295.5,2018-04-12,252.0,94,-26752.5,closed
TVTODAY,2018-02-07,467.75,2018-04-12,477.75,64,3380.0,closed
IFBIND,2017-12-07,1411.9,2018-04-12,1203.15,126,-22962.5,closed
KOLTEPATIL,2018-02-07,324.55,2018-05-14,314.45,96,-4918.700000000011,closed
