ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
SHARDAMOTR,closed,2017-08-11,260.48,8,2017-09-13,281.26,10,33
PGIL,closed,2017-08-11,72.2,112,2017-09-13,78.78,94,33
VISHNU,closed,2017-08-11,50.66,214,2017-10-13,62.69,201,63
ESTER,closed,2017-08-11,31.4,237,2017-10-13,36.1,247,63
AURIONPRO,closed,2017-08-11,57.48,64,2017-10-13,69.72,48,63
DLINKINDIA,closed,2017-08-11,89.9,203,2017-11-14,116.95,123,95
LINCOLN,closed,2017-09-13,156.6,257,2017-12-13,221.1,199,91
JINDWORLD,closed,2017-09-13,19.23,1,2017-12-13,24.98,1,91
CGCL,closed,2017-08-11,13.9,4,2018-02-14,25.3,,187
TI,closed,2017-08-11,11.65,247,2018-02-14,18.65,,187
KCPSUGIND,closed,2017-09-13,28.7,241,2018-02-14,28.3,,154
MBLINFRA,closed,2017-09-13,22.15,267,2018-02-14,27.55,,154
PCBL,closed,2017-08-11,61.17,2,2018-02-14,121.42,,187
GPTINFRA,closed,2017-08-11,34.15,3,2018-02-14,47.96,,187
NDL,closed,2017-08-11,4.48,5,2018-02-14,4.89,188,187
TPLPLASTEH,closed,2017-08-11,44.49,7,2018-02-14,51.72,,187
GULPOLY,closed,2017-08-11,72.17,9,2018-02-14,67.58,,187
NIPPOBATRY,closed,2017-08-11,419.0,223,2018-02-14,469.13,,187
BROOKS,closed,2017-08-11,102.2,224,2018-02-14,99.55,,187
SAKSOFT,closed,2017-08-11,15.3,228,2018-02-14,20.08,,187
RSSOFTWARE,closed,2017-08-11,60.92566191446028,242,2018-02-14,70.15682281059063,,187
FLEXITUFF,closed,2017-08-11,80.15,263,2018-02-14,75.6,,187
NDTV,closed,2017-08-11,30.84,265,2018-02-14,35.44,,187
ENERGYDEV,closed,2017-08-11,20.8,269,2018-02-14,28.35,,187
DWARKESH,closed,2017-09-13,64.1,6,2018-02-14,41.7,223,154
TARIL,closed,2017-10-13,15.15,7,2018-02-14,16.77,,124
PGIL,closed,2017-10-13,75.95,89,2018-03-16,56.08,,154
TVVISION,closed,2017-10-13,72.05,272,2018-03-16,16.65,,154
VENKEYS,closed,2017-11-14,2583.75,17,2018-03-16,4113.85,,122
SHARDAMOTR,closed,2017-12-13,252.33,9,2018-03-16,194.96,152,93
ESTER,closed,2017-12-13,36.45,239,2018-03-16,68.35,,93
FILATEX,closed,2017-09-13,17.2,14,2018-04-18,17.27,129,217
EVERESTIND,closed,2018-02-14,571.4237641578097,11,2018-05-18,478.5297860943412,44,93
MMFL,closed,2018-02-14,272.04,40,2018-05-18,290.04,33,93
MADRASFERT,closed,2018-02-14,36.85,36,2018-05-18,28.7,135,93
GRAVITA,closed,2018-02-14,156.8,4,2018-05-18,159.0,19,93
VISAKAIND,closed,2018-02-14,143.17,6,2018-05-18,143.17,24,93
SHAKTIPUMP,closed,2018-02-14,95.1,8,2018-06-18,88.84,109,124
PPAP,closed,2018-02-14,550.379735383693,12,2018-06-18,564.0160237071175,50,124
MASTEK,closed,2018-03-16,557.15,9,2018-06-18,547.35,25,94
SREEL,closed,2018-04-18,270.7112669383114,27,2018-07-17,235.92685966076,39,90
NATHBIOGEN,closed,2018-02-14,509.1,9,2018-07-17,489.5,61,153
MANINDS,closed,2018-03-16,128.9,13,2018-07-17,109.9,57,123
GUFICBIO,closed,2018-05-18,143.1,18,2018-07-17,113.85,31,60
GOACARBON,closed,2018-01-12,1184.7,1,2018-07-17,564.3,36,186
JINDWORLD,closed,2018-02-14,25.14,2,2018-07-17,21.66,19,153
BIRLANU,closed,2018-02-14,1808.85,16,2018-08-16,2170.6,18,183
SASKEN,closed,2018-05-18,1015.35,10,2018-08-16,918.5,17,90
MCL,closed,2018-06-18,389.0,21,2018-08-16,351.0,78,59
SAREGAMA,closed,2018-02-14,76.18,5,2018-08-16,63.81,39,183
THANGAMAYL,closed,2018-02-14,274.23,15,2018-08-16,198.61,88,183
AUTOAXLES,closed,2018-02-14,1732.8,21,2018-08-16,1301.8,34,183
GNA,closed,2018-05-18,250.83,14,2018-09-18,204.13,53,123
GRAVITA,closed,2018-07-17,155.1,11,2018-09-18,107.2,166,63
SDBL,closed,2018-07-17,46.05,17,2018-09-18,43.55,52,63
