ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days,return_pct,exit_reason
KOHINOOR,closed,2011-01-03,57.6,78,2011-01-17,51.45,117,14,-10.677083333333325,cash
KCPSUGIND,closed,2011-01-03,19.853785572768547,79,2011-01-24,17.930900771531885,57,21,-9.685230024213077,grace
GREENPLY,closed,2010-12-27,40.74442078924365,50,2011-01-24,36.50851598605662,56,28,-10.396281800391394,cash
UGARSUGAR,closed,2011-01-03,20.097390063013172,25,2011-01-24,17.548452786728575,32,21,-12.682926829268293,cash
SANDESH,closed,2011-01-17,285.6924800057953,3,2011-01-24,267.4898145856039,5,7,-6.371419163648328,cash
NELCAST,closed,2011-01-17,18.828834873518982,12,2011-01-24,20.762866299406756,3,7,10.271646859083194,cash
AHLWEST,closed,2011-01-17,209.58841467364132,84,2011-02-01,211.94388080185425,28,15,1.1238532110091626,cash
COFORGE,closed,2010-12-10,5.984366515810056,32,2011-02-01,6.203638570548215,55,53,3.6640813051618037,cash
AEGISLOG,closed,2010-12-27,1.8862973181210758,58,2011-02-01,1.5887018674466342,48,36,-15.776699029126217,cash
GAEL,closed,2011-01-03,4.15180796250954,15,2011-02-01,3.9318446267474454,82,29,-5.298013245033117,cash
TITAGARH,closed,2011-01-03,18.430214157942505,46,2011-02-01,15.59507335629122,63,29,-15.383113714006846,cash
GMBREW,closed,2011-01-10,20.687539913544594,1,2011-02-01,15.781761035242486,34,22,-23.713689007024875,cash
VESUVIUS,closed,2011-01-17,28.812193915202545,18,2011-02-08,26.773855148735063,19,22,-7.074569789674944,cash
AARTIDRUGS,closed,2011-01-17,3.695033900216739,38,2011-02-08,3.568091745997291,37,22,-3.4354800970026855,cash
SURANAT&P,closed,2011-01-17,3.6700000000000004,65,2011-02-08,3.34,66,22,-8.99182561307903,cash
THANGAMAYL,closed,2011-01-24,74.7169659025841,31,2011-02-08,70.34091800807268,61,15,-5.856832971800429,cash
GILLETTE,closed,2010-10-14,1648.5908464964728,116,2011-02-08,1443.678592215251,46,117,-12.429539731868221,cash
SAKSOFT,closed,2011-01-17,3.64430322744916,20,2011-02-08,4.812446066953091,,22,32.05394190871367,cash
GRANULES,closed,2011-01-17,8.775168213986468,102,2011-02-08,8.30804899347008,35,22,-5.323193916349789,cash
ANIKINDS,closed,2011-01-24,49.65,94,2011-02-15,45.3,98,22,-8.761329305135956,cash
KOPRAN,closed,2011-02-01,29.55757957620562,77,2011-02-15,26.326204317070598,156,14,-10.932475884244376,cash
KKCL,closed,2010-12-27,16.917566669769954,4,2011-02-15,15.351506904967863,40,50,-9.257003654080387,cash
ARCHIES,closed,2011-01-03,44.3,9,2011-02-15,40.2,28,43,-9.255079006771993,cash
ROHLTD,closed,2011-01-03,77.09740166520002,73,2011-02-15,59.229334326484135,91,43,-23.175965665236053,cash
HARRMALAYA,closed,2011-01-17,89.0,25,2011-02-15,81.5,30,29,-8.42696629213483,cash
HIRECT,closed,2011-01-24,34.8336560747646,41,2011-02-22,28.185631648773068,83,29,-19.08506075768407,cash
TNPETRO,closed,2011-02-08,14.2981884057971,99,2011-02-22,14.25176571616789,103,14,-0.32467532467531646,cash
ISFT,closed,2011-02-08,74.72627687378942,109,2011-02-22,70.2212572964877,189,14,-6.028695347569046,cash
TITAGARH,closed,2011-02-08,13.553268273883731,131,2011-02-22,15.334226010961629,74,14,13.140430050438013,cash
SMSPHARMA,closed,2011-01-24,18.905941371767952,24,2011-02-22,17.954791070556716,20,29,-5.030959752321984,cash
AJANTPHARM,closed,2011-02-01,16.283110629147526,70,2011-02-22,15.811882476212567,43,21,-2.8939688715953205,cash
SUNDARAM,closed,2011-02-15,4.81111111111111,12,2011-03-01,4.8055555555555545,40,14,-0.11547344110854896,cash
GREENPLY,closed,2011-02-15,36.87728887480467,25,2011-03-01,37.83410501858338,28,14,2.594594594594568,cash
GRANULES,closed,2011-02-15,8.58927383031158,27,2011-03-01,8.775168213986468,32,14,2.16426193118755,cash
PCBL,closed,2011-02-15,0.8033128197184566,109,2011-03-01,0.7509111092190012,151,14,-6.523201075991924,cash
BANSWRAS,closed,2011-01-17,63.51671425155464,22,2011-03-01,60.604428376436005,5,43,-4.5850701023114615,cash
VIVIMEDLAB,closed,2011-01-17,54.73,66,2011-03-01,51.050000000000004,115,43,-6.723917412753499,cash
RSYSTEMS,closed,2011-02-01,9.639236333823147,1,2011-03-01,9.091278315561482,10,28,-5.684662138004992,cash
HINDCOMPOS,closed,2011-02-08,175.85088003783653,5,2011-03-01,177.67678118982465,11,21,1.038323579384559,cash
TIIL,closed,2011-02-08,54.03144613434903,102,2011-03-01,49.76462370478697,174,21,-7.896924355777224,cash
MTNL,closed,2011-02-15,44.15,158,2011-03-09,42.35,160,22,-4.077010192525476,cash
ARCHIES,closed,2011-02-22,39.1,18,2011-03-09,37.7,45,15,-3.5805626598465423,cash
ARIES,closed,2011-02-22,103.55510685891576,142,2011-03-09,109.6777784469429,119,15,5.912476722532567,cash
IDEA,closed,2011-01-24,69.39306069393061,34,2011-03-09,61.84381561843816,90,44,-10.878962536023051,cash
RSSOFTWARE,closed,2011-02-01,20.216485457344046,20,2011-03-09,23.94418583013486,,36,18.438914027149323,cash
GAEL,closed,2011-02-08,3.8768537928069216,138,2011-03-09,3.5781932087165282,156,29,-7.70368448365335,cash
KOHINOOR,closed,2011-02-22,43.35,160,2011-03-09,46.1,125,15,6.3437139561707045,cash
TTKPRESTIG,closed,2011-03-01,141.82795087771464,3,2011-03-16,160.02700594014826,2,15,12.831783121597095,cash
IGARASHI,closed,2011-03-01,64.681783745942,24,2011-03-16,54.66066232051436,100,15,-15.492957746478876,cash
SALSTEEL,closed,2011-03-01,8.25,27,2011-03-16,7.7,61,15,-6.666666666666665,cash
SURYAROSNI,closed,2011-01-03,5.598994457702072,49,2011-03-16,5.366033931802411,29,72,-4.160756501182039,cash
MANUGRAPH,closed,2011-02-22,58.201831129196336,17,2011-03-16,55.2323499491353,26,22,-5.102040816326536,cash
HARRMALAYA,closed,2011-03-09,86.65,6,2011-03-16,80.7,25,7,-6.866705135603002,cash
AMRUTANJAN,closed,2011-03-09,31.034019823827666,18,2011-03-23,29.12085289171395,49,14,-6.164740961610137,cash
JINDALPHOT,closed,2011-03-09,100.79589364808972,19,2011-03-23,92.22105088439383,158,14,-8.507135016465417,cash
KSB,closed,2011-03-09,0.784814881003768,50,2011-03-23,0.7756126964693855,60,14,-1.1725293132328285,cash
DLINKINDIA,closed,2011-03-09,26.918712917216915,112,2011-03-23,25.713397413460935,114,14,-4.477611940298498,cash
NELCAST,closed,2011-03-01,14.58155495836199,6,2011-03-23,14.916155857164984,18,22,2.2946859903381744,cash
THANGAMAYL,closed,2011-03-01,75.27265452410938,22,2011-03-23,75.96459101433688,35,22,0.9192401870268485,cash
NAVINFLUOR,closed,2011-03-01,41.4740935763416,56,2011-03-23,42.89929117992064,38,22,3.436356242374927,cash
BALAMINES,closed,2011-03-09,44.72433486770141,8,2011-03-30,43.842584563628435,9,21,-1.9715224534501585,cash
SUNDARAM,closed,2011-03-16,4.749999999999999,40,2011-03-30,4.766666666666666,24,14,0.35087719298245723,cash
MTNL,closed,2011-03-16,45.2,126,2011-03-30,45.45,116,14,0.5530973451327359,cash
ATLASCYCLE,closed,2011-02-22,110.45,22,2011-03-30,120.3,43,36,8.918062471706655,cash
JINDWORLD,closed,2011-03-01,0.03781332553173785,34,2011-03-30,0.041653741406054975,181,29,10.15625,cash
GREENPLY,closed,2011-03-09,32.900521777224384,130,2011-03-30,38.97032418932061,26,21,18.448954862162957,cash
PRAKASHSTL,closed,2011-03-16,13.361138450238709,35,2011-03-30,13.941841718692618,11,14,4.346210995542332,cash
ARIES,closed,2011-03-16,112.32932913467118,57,2011-03-30,110.93123877205082,108,14,-1.244635193133048,cash
MUNJALAU,closed,2011-03-16,2.552322739342416,107,2011-03-30,2.5802551359426054,96,14,1.0943912448699855,cash
AHLWEST,closed,2011-03-23,187.90851214662015,61,2011-04-06,185.74532896764907,132,14,-1.1511895625479718,cash
KOHINOOR,closed,2011-03-23,49.0,83,2011-04-06,51.8,99,14,5.714285714285716,cash
SASKEN,closed,2011-02-01,93.2636401101926,84,2011-04-06,98.6419234799492,149,64,5.7667525773196004,cash
COFORGE,closed,2011-02-22,6.21804330407116,25,2011-04-06,6.045186501795823,127,43,-2.7799227799227832,cash
GILLETTE,closed,2011-03-01,1405.9312783008581,87,2011-04-06,1610.3289674756036,52,36,14.538241827991104,cash
TTKPRESTIG,closed,2011-03-23,163.236474656131,2,2011-04-06,180.8965963752793,2,14,10.818735062951191,cash
VIVIMEDLAB,closed,2011-03-30,53.95,35,2011-04-15,58.02000000000001,88,16,7.5440222428174275,cash
TNPETRO,closed,2011-03-30,15.551601025785807,62,2011-04-15,16.3407867494824,139,16,5.074626865671639,cash
SURYAROSNI,closed,2011-03-30,5.061596880910809,65,2011-04-15,5.085422389241456,147,16,0.4707112970711247,cash
UBL,closed,2011-02-01,444.5416127684078,9,2011-04-15,455.9438962578794,129,73,2.5649530127141995,cash
AJANTPHARM,closed,2011-03-01,15.97027849400583,36,2011-04-15,17.756193594624875,28,45,11.182742375402889,cash
SMARTLINK,closed,2011-03-23,42.08972495548654,3,2011-04-15,50.84073060953649,4,23,20.791311093871222,cash
PPAP,closed,2011-03-23,84.31011876521804,72,2011-04-15,104.26381934349325,20,23,23.667029379760617,cash
GRANULES,closed,2011-03-30,8.775168213986468,42,2011-04-15,8.97059564297802,60,16,2.2270505160239207,cash
HARRMALAYA,closed,2011-03-30,76.9,57,2011-04-15,81.35,85,16,5.786736020806216,cash
GILLANDERS,closed,2011-03-30,105.0,59,2011-04-15,112.3,54,16,6.952380952380954,cash
SHILPAMED,closed,2011-04-06,2.8667447960101757,24,2011-04-25,2.6446076533881917,81,19,-7.748758903518227,cash
IDEA,closed,2011-04-06,66.74332566743325,61,2011-04-25,68.24317568243175,112,19,2.2471910112359605,cash
XPROINDIA,closed,2011-04-06,24.525510463869427,110,2011-04-25,24.739147314599993,153,19,0.871080139372804,cash
AJMERA,closed,2011-04-06,6.671150776630165,112,2011-04-25,6.5083116631848625,83,19,-2.4409448818897617,cash
FIEMIND,closed,2011-02-08,34.4379041929923,97,2011-04-25,38.08695364390539,63,76,10.596026490066212,cash
DCM,closed,2011-03-23,71.60450128204917,41,2011-04-25,79.2929535542485,46,33,10.737386804657167,cash
PGHH,closed,2011-03-30,1566.7153256190647,16,2011-04-25,1730.2329946005184,19,26,10.436973859105002,cash
ARIES,closed,2011-04-06,120.33219121036021,63,2011-04-25,118.83768082273153,50,19,-1.2419871794871806,cash
SAREGAMA,closed,2011-04-15,7.732690848506602,10,2011-04-25,6.685093236424191,40,10,-13.547646383467294,cash
PRAKASHSTL,closed,2011-04-15,14.989092912229161,12,2011-04-25,14.820341535071615,20,10,-1.1258278145695355,cash
THANGAMAYL,closed,2011-04-15,85.45127112852194,18,2011-04-25,86.82683974507879,24,10,1.6097696364141045,cash
IFBAGRO,closed,2011-04-15,82.5,35,2011-05-02,75.75,108,17,-8.18181818181818,cash
GILLETTE,closed,2011-04-15,1672.1703115481198,37,2011-05-02,1663.0681223772733,54,17,-0.5443338580996326,cash
GOACARBON,closed,2011-04-15,84.86130718967257,38,2011-05-02,87.54357194008185,18,17,3.160762942779294,cash
NELCAST,closed,2011-04-15,17.469689032240456,50,2011-05-02,16.95898239722536,126,17,-2.9233870967742104,cash
ATLASCYCLE,closed,2011-04-15,126.4,16,2011-05-02,130.3,59,17,3.085443037974689,cash
BALAMINES,closed,2011-04-15,48.30032221199736,22,2011-05-02,42.07908395548249,90,17,-12.880324543610545,cash
SANGAMIND,closed,2011-04-25,50.127697193992844,8,2011-05-02,49.73607455966477,9,7,-0.7812500000000111,cash
WELSPUNLIV,closed,2011-04-25,0.31111129666143805,9,2011-05-02,0.2763286672210288,12,7,-11.180124223602505,cash
PRECWIRE,closed,2011-04-25,0.5722638792999141,23,2011-05-02,0.5391111441492562,48,7,-5.793260128739153,cash
AMBIKCO,closed,2011-04-25,204.8475606663443,31,2011-05-02,202.41054142609374,68,7,-1.1896745230078554,cash
SHYAMTEL,closed,2011-04-25,52.05,33,2011-05-02,46.15,228,7,-11.335254562920271,cash
MOTOGENFIN,closed,2011-04-25,26.275,35,2011-05-02,23.15,99,7,-11.893434823977167,cash
TEXMOPIPES,closed,2011-04-25,42.65,39,2011-05-16,37.6,121,21,-11.84056271981242,grace
DICIND,closed,2011-04-25,247.4859949287027,42,2011-05-16,257.4806216469772,29,21,4.038461538461546,grace
KSB,closed,2011-03-30,0.9221903501241929,10,2011-05-23,1.4454002707933717,2,54,56.73556664290808,grace
SESHAPAPER,closed,2011-03-30,43.172293727957495,28,2011-05-23,43.076664402341805,25,54,-0.2215062424486436,grace
TTKPRESTIG,closed,2011-04-15,186.54333080791062,2,2011-05-23,193.93154387966544,4,38,3.960588159199685,grace
20MICRONS,closed,2011-05-02,22.21443716095776,26,2011-05-23,20.406838419809162,107,21,-8.137044967880092,grace
REPRO,closed,2011-05-02,110.95,27,2011-05-23,103.6,23,21,-6.624605678233442,grace
MMFL,closed,2011-05-02,25.714511784804323,32,2011-05-23,22.25481178654645,34,21,-13.454270597127726,grace
UBL,closed,2011-05-02,462.23481128655334,60,2011-05-23,497.08058281256785,16,21,7.538543328017022,grace
CERA,closed,2011-03-23,149.50683968004446,22,2011-05-30,178.85672880760555,24,68,19.631134729603005,grace
GMBREW,closed,2011-04-25,19.13607261416162,30,2011-05-30,16.607549869684718,96,35,-13.21338393441125,grace
AVTNPL,closed,2011-05-02,3.071548476564199,21,2011-05-30,3.3565260789024656,6,28,9.277978339350156,grace
BHARATRAS,closed,2011-05-09,42.273250681576336,1,2011-05-30,32.70030020245941,5,21,-22.64540891644522,grace
VESUVIUS,closed,2011-04-06,31.213210074802756,29,2011-06-06,32.927404823664524,17,61,5.491888673909817,grace
DENORA,closed,2011-04-25,90.07341966995311,2,2011-06-06,72.55733648692619,73,42,-19.446450736753786,grace
PRECWIRE,closed,2011-05-16,0.5024914563031051,31,2011-06-06,0.5280602324323704,72,21,5.088400172488128,grace
TTL,closed,2011-05-16,0.3200658116251726,77,2011-06-06,0.2913173854312949,183,21,-8.982035928143706,grace
DLINKINDIA,closed,2011-05-02,28.92757209014355,47,2011-06-13,25.579473468599158,125,42,-11.574074074074069,grace
FIEMIND,closed,2011-05-02,37.90450117135973,50,2011-06-13,35.156310803640814,126,42,-7.2503008423586035,grace
APCOTEXIND,closed,2011-05-09,0.5379688561874819,26,2011-06-13,0.6083619485149695,14,35,13.084975369458117,grace
NCLIND,closed,2011-05-23,33.55550710822008,6,2011-06-13,33.3765444036429,12,21,-0.5333333333333301,grace
WELSPUNLIV,closed,2011-05-23,0.22415472306041495,50,2011-06-13,0.22608709136265992,33,21,0.8620689655172376,grace
DCM,closed,2011-05-23,72.06766105748287,60,2011-06-13,77.6255783626872,63,21,7.712082262210784,grace
THANGAMAYL,closed,2011-05-23,78.52599464516685,72,2011-06-13,76.53379182118798,152,21,-2.5369978858351017,grace
LGBBROSLTD,closed,2011-05-23,14.4754037140711,73,2011-06-13,15.347562648793817,64,21,6.02510957172766,grace
IVP,closed,2011-04-25,49.37119844715505,36,2011-06-20,39.229589055582586,,56,-20.541549953314654,grace
WANBURY,closed,2011-05-23,35.45,46,2011-06-20,28.25,149,28,-20.310296191819464,grace
KAMATHOTEL,closed,2011-05-30,101.75,22,2011-06-20,90.75,61,21,-10.81081081081081,grace
BEDMUTHA,closed,2011-02-15,101.65,31,2011-06-20,113.7,144,125,11.854402361042782,cash
SMARTLINK,closed,2011-05-02,51.26521968977026,5,2011-06-20,48.45754439587085,25,49,-5.4767643850742616,cash
BHARATGEAR,closed,2011-05-16,39.119305498139724,11,2011-06-20,35.393657355459744,92,35,-9.523809523809534,cash
KOHINOOR,closed,2011-05-16,51.05,15,2011-06-20,47.7,82,35,-6.562193927522031,cash
MUNJALAU,closed,2011-05-16,3.043467379562433,30,2011-06-20,2.951523240753472,32,35,-3.02103250478013,cash
BHARATRAS,closed,2011-06-06,28.19464815166252,9,2011-06-20,27.19616570273246,17,14,-3.541389995573263,cash
PRAKASHSTL,closed,2011-05-02,14.294234300403968,20,2011-07-04,14.254528094013956,138,63,-0.2777777777777768,grace
VIVIMEDLAB,closed,2011-05-23,57.27000000000001,29,2011-07-04,56.27000000000001,76,42,-1.7461148943600513,grace
SICAGEN,closed,2011-06-13,24.16168934412837,15,2011-07-04,22.0219087380063,20,21,-8.856088560885611,grace
IFBAGRO,closed,2011-06-13,83.4,18,2011-07-04,77.85,60,21,-6.65467625899282,grace
WENDT,closed,2011-06-06,1426.2229274103754,4,2011-07-11,1402.6869578608535,11,35,-1.6502307666766192,grace
ARCHIES,closed,2011-05-23,42.85,48,2011-07-18,39.15,147,56,-8.634772462077024,grace
20MICRONS,closed,2011-05-30,22.92796297983221,45,2011-07-18,23.070668143607097,22,49,0.6224066390041472,grace
MUNJALSHOW,closed,2011-06-13,55.48427379735676,24,2011-07-18,56.35623508945748,34,35,1.571546732837037,grace
NCLIND,closed,2011-06-20,31.900102090881223,11,2011-07-18,31.318473301005408,41,28,-1.8232819074333828,grace
IDEA,closed,2011-06-20,79.14208579142087,14,2011-07-18,80.64193580641935,27,28,1.8951358180669509,grace
HIRECT,closed,2011-06-20,23.006646328150456,48,2011-07-18,25.77043176367502,38,28,12.012987012987008,grace
ADFFOODS,closed,2011-06-20,12.120673023636336,50,2011-07-18,13.101158899970553,45,28,8.089368258859775,grace
PCBL,closed,2011-06-27,0.7374055137294507,102,2011-07-18,0.7687384952652077,117,21,4.249084249084256,grace
XPROINDIA,closed,2011-06-20,22.04732299539482,42,2011-07-25,26.5191231840978,117,35,20.282735412535292,grace
ALKALI,closed,2011-06-20,50.575249327291495,51,2011-07-25,52.73044461112494,204,35,4.261363636363624,grace
DCM,closed,2011-07-04,85.40666258997327,28,2011-07-25,81.97928025176392,70,21,-4.013015184381786,grace
PGHH,closed,2011-05-16,1701.42542436871,14,2011-08-01,1663.1599470427238,125,77,-2.2490246576739703,grace
SMSPHARMA,closed,2011-06-27,19.993667100845418,46,2011-08-01,18.574258189807107,124,35,-7.099292510368405,grace
KOHINOOR,closed,2011-07-11,52.0,54,2011-08-01,47.25,99,21,-9.134615384615385,grace
SUMEETINDS,closed,2011-03-16,4.579200000000001,6,2011-08-08,4.301672727272728,209,145,-6.060606060606066,grace
CERA,closed,2011-06-13,200.02790679293227,16,2011-08-08,186.70829150415057,48,56,-6.658878504672893,grace
KKCL,closed,2011-06-13,17.440239157831698,40,2011-08-08,21.222603114764397,9,56,21.68756932002389,grace
COFORGE,closed,2011-07-11,5.894737062778399,75,2011-08-08,6.451720092332264,52,28,9.448818897637823,grace
DENORA,closed,2011-07-18,97.00840722261795,53,2011-08-08,73.53007347821953,151,21,-24.202370100273463,grace
AMRUTANJAN,closed,2011-05-02,35.4201921373556,19,2011-08-16,37.0881405751476,31,106,4.7090327215727035,grace
RAJPALAYAM,closed,2011-07-04,282.7949676411516,9,2011-08-16,211.27741575541174,74,43,-25.28954191875541,grace
UBL,closed,2011-07-18,489.0203479320793,47,2011-08-16,434.6629102624432,177,29,-11.115577889447225,grace
KANORICHEM,closed,2011-05-16,31.303211216045923,13,2011-08-23,32.676113008804755,73,99,4.385817746567433,grace
TTKPRESTIG,closed,2011-05-30,218.65008363960288,4,2011-08-23,218.10712840569605,68,85,-0.24832153039638927,grace
BEDMUTHA,closed,2011-07-11,132.2,45,2011-08-23,119.6,30,43,-9.53101361573373,grace
LIBERTSHOE,closed,2011-07-18,100.52995858260469,58,2011-08-23,82.04509894155545,76,36,-18.3874139626352,grace
IFBAGRO,closed,2011-08-01,114.45,5,2011-08-23,145.9,1,22,27.479248580166015,grace
SOMANYCERA,closed,2011-08-08,46.77908212789767,27,2011-08-30,42.968158940288895,26,22,-8.146639511201625,grace
SHILPAMED,closed,2011-08-08,2.3754442633030575,102,2011-08-30,2.1520695878530955,164,22,-9.403490492315703,grace
VIMTALABS,closed,2011-06-06,8.501215166464574,11,2011-09-08,6.475340792000063,224,94,-23.830409356725145,grace
ALPHAGEO,closed,2011-07-18,132.26789493907455,8,2011-09-08,89.782364541301,108,52,-32.120818447547904,grace
WILLAMAGOR,closed,2011-07-18,72.15,14,2011-09-08,52.4,25,52,-27.373527373527384,grace
INDIAGLYCO,closed,2011-07-18,70.75217271415777,36,2011-09-08,62.28068536762013,17,52,-11.973466003316757,grace
JOCIL,closed,2011-08-08,126.60237668510965,57,2011-09-08,126.3417035325695,27,31,-0.20589909871006062,grace
SUNDARAM,closed,2011-08-08,4.677777777777777,66,2011-09-08,4.722222222222221,58,31,0.9501187648456089,grace
GREENPLY,closed,2011-07-18,46.684654348536505,30,2011-09-08,37.95370703655573,104,52,-18.701964133219462,cash
IDEA,closed,2011-07-25,92.44075592440755,9,2011-09-08,99.84001599840015,4,45,8.0043266630611,cash
KOPRAN,closed,2011-07-25,26.611325663464864,27,2011-09-15,22.42954591634896,49,52,-15.714285714285703,grace
XPROINDIA,closed,2011-08-08,23.478855505251442,69,2011-09-15,23.412280300605172,70,38,-0.2835538752362976,grace
KNRCON,closed,2011-08-23,5.109187307630013,43,2011-09-15,5.315042912743262,137,23,4.02912621359226,grace
ADFFOODS,closed,2011-08-23,10.383812328415718,52,2011-09-15,10.673289110952489,232,23,2.787769784172678,grace
TITAGARH,closed,2011-07-04,14.88089131425089,25,2011-09-15,15.999354191793717,28,73,7.516101380780293,cash
WENDT,closed,2011-08-08,1624.171323219233,6,2011-09-15,1514.3525840133143,27,38,-6.761524331574176,cash
NELCAST,closed,2011-08-16,18.487600058433426,26,2011-09-22,18.424224348144964,56,37,-0.3428011753183302,grace
FIEMIND,closed,2011-08-30,36.034363327766776,44,2011-09-22,36.045766607300884,53,23,0.03164556962025333,grace
LIBERTSHOE,closed,2011-09-08,85.50483202945237,92,2011-09-29,81.99567418315692,193,21,-4.104046242774572,grace
PGHH,closed,2011-08-23,1698.128172354226,50,2011-09-29,1656.0882091695541,80,37,-2.475664903809305,cash
BEDMUTHA,closed,2011-09-08,126.45,45,2011-09-29,108.05,106,21,-14.551206010280747,cash
AJANTPHARM,closed,2011-05-02,20.504364503338007,17,2011-09-29,24.23626180749848,57,150,18.200502159200973,cash
20MICRONS,closed,2011-07-25,24.117172677956287,21,2011-10-07,25.30638237608036,14,74,4.930966469427989,cash
ANDHRSUGAR,closed,2011-08-16,16.918484904461536,32,2011-10-07,15.315177282680885,47,52,-9.47666195190946,cash
PCBL,closed,2011-08-16,0.7368652899098688,65,2011-10-07,0.7411870804665249,58,52,0.5865102639296182,cash
AMRUTANJAN,closed,2011-08-23,36.7642670920812,25,2011-10-07,32.602492834677854,56,45,-11.32016108733952,cash
KOHINOOR,closed,2011-09-22,46.75,80,2011-10-07,42.3,145,15,-9.51871657754011,cash
AVTNPL,closed,2011-06-20,4.462061758012396,5,2011-10-07,8.188947833728017,4,109,83.52385685884688,cash
TFCILTD,closed,2011-08-01,5.704274628633099,54,2011-10-14,5.263271884234573,107,74,-7.731092436974807,cash
JAYAGROGN,closed,2011-09-08,20.144571058215842,52,2011-10-14,20.04013491793707,41,36,-0.5184331797235209,cash
SASKEN,closed,2011-09-29,67.06328760500962,168,2011-10-14,65.8013440210444,195,15,-1.881720430107503,cash
GILLETTE,closed,2011-05-23,1640.2680308757897,26,2011-10-14,1842.1224613116226,73,144,12.306185735270137,cash
MUNJALSHOW,closed,2011-08-01,60.394792652871374,19,2011-10-21,60.44068535245562,18,81,0.07598784194526864,cash
MUNJALAU,closed,2011-08-16,3.8174275353593807,12,2011-10-21,4.138650096261573,5,66,8.41463414634147,cash
IDEA,closed,2011-10-07,90.24097590240976,10,2011-10-21,91.44085591440856,10,14,1.3296398891966765,cash
ATLASCYCLE,closed,2011-05-23,122.575,37,2011-10-21,164.375,171,151,34.101570467060974,cash
REPRO,closed,2011-05-30,115.35,10,2011-10-21,168.7,15,144,46.25054182921542,cash
NAVINFLUOR,closed,2011-07-04,49.28316446932499,36,2011-10-21,65.9807458603694,6,109,33.88090349075976,cash
TEXMOPIPES,closed,2011-08-16,44.45,15,2011-10-21,33.55,214,66,-24.52193475815524,cash
SUNDARAM,closed,2011-09-15,4.716666666666666,54,2011-10-21,4.905555555555554,31,36,4.004711425206109,cash
TTKPRESTIG,closed,2011-09-15,224.42149668150174,57,2011-10-31,211.51927156762613,138,46,-5.749103942652334,cash
COFORGE,closed,2011-09-29,6.406905365816436,18,2011-10-31,7.391228823217661,63,32,15.363477391956026,cash
HARRMALAYA,closed,2011-09-29,68.95,91,2011-10-31,84.95,24,32,23.20522117476431,cash
ARIES,closed,2011-10-14,86.82623251997545,137,2011-10-31,90.05630335775356,129,17,3.7201554691838057,cash
ARCHIES,closed,2011-09-08,41.75,49,2011-10-31,37.6,102,53,-9.940119760479039,cash
PATINTLOG,closed,2011-09-15,33.51962864721486,4,2011-10-31,32.63753315649867,58,46,-2.6315789473684514,cash
KAMATHOTEL,closed,2011-10-14,94.5,54,2011-10-31,93.05,73,17,-1.5343915343915326,cash
UBL,closed,2011-10-14,413.1853331723609,143,2011-10-31,409.4009546004242,114,17,-0.915903413821817,cash
TITAGARH,closed,2011-10-21,17.24425500116634,13,2011-10-31,17.38103550410697,45,10,0.7931946200713025,cash
HINDCOMPOS,closed,2011-10-21,159.89914361001314,39,2011-11-08,159.40117056856184,56,18,-0.31142946122703075,cash
INDOTECH,closed,2011-10-21,123.25,92,2011-11-08,129.2,97,18,4.827586206896539,cash
GOACARBON,closed,2011-10-21,76.03789141797544,95,2011-11-08,75.1655637917654,158,18,-1.147227533460815,cash
BEDMUTHA,closed,2011-10-21,105.55,170,2011-11-08,105.9,217,18,0.3315963998105298,cash
VIVIMEDLAB,closed,2011-09-15,51.52000000000001,145,2011-11-08,55.900000000000006,82,54,8.501552795031042,cash
VESUVIUS,closed,2011-09-29,36.523032833472136,28,2011-11-08,37.14553173956286,41,40,1.7044009157975104,cash
PCBL,closed,2011-10-14,0.7622558094302234,57,2011-11-08,0.7401066328273608,86,25,-2.9057406094968097,cash
AVTNPL,closed,2011-10-21,8.791060044115873,40,2011-11-08,9.382083631844653,72,18,6.723007063572162,cash
KKCL,closed,2011-08-30,22.788861573183222,5,2011-11-16,21.729089897746704,70,78,-4.6503932284340355,cash
SAREGAMA,closed,2011-09-08,5.579788976218598,76,2011-11-16,5.468814652904784,89,69,-1.9888623707239428,cash
JINDALPHOT,closed,2011-09-08,87.07614522617631,81,2011-11-16,83.5467706013363,40,69,-4.053204945708854,cash
AJANTPHARM,closed,2011-10-07,24.502328553888177,49,2011-11-16,24.78855187197407,79,40,1.1681474169134676,cash
SUNDARAM,closed,2011-10-31,5.249999999999999,15,2011-11-16,5.405555555555554,11,16,2.962962962962945,cash
KOHINOOR,closed,2011-10-31,46.25,68,2011-11-23,36.45,108,23,-21.189189189189182,cash
MUNJALAU,closed,2011-11-08,4.732213524015624,3,2011-11-23,4.056016756319341,21,15,-14.289227742252864,cash
PATINTLOG,closed,2011-11-08,33.27460212201592,38,2011-11-23,26.70789124668435,66,15,-19.734904270986753,cash
INDIAGLYCO,closed,2011-10-07,57.00067247850389,92,2011-11-23,57.84547454076248,87,47,1.4820913956360648,cash
WHEELS,closed,2011-10-31,70.17751509377794,34,2011-11-23,67.992864632227,8,23,-3.113034792741809,cash
PGHH,closed,2011-11-08,1867.0377769278002,15,2011-11-23,1654.0229880372076,68,15,-11.409238287674462,cash
BIL,closed,2011-11-16,61.8,1,2011-11-30,60.25,1,14,-2.5080906148867266,cash
VIVIMEDLAB,closed,2011-11-16,52.78,61,2011-11-30,49.230000000000004,66,14,-6.72603258810155,cash
