ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
HINDPETRO,closed,2016-12-12,75.79426449983272,1,2017-02-09,256.4,,59
KAJARIACER,closed,2016-12-12,477.2664274690861,2,2017-02-09,578.75,17,59
MCX,closed,2016-12-12,255.5706097059916,4,2017-02-09,221.2,44,59
MGL,closed,2016-12-12,670.3313029234532,7,2017-02-09,921.4,,59
MMTC,closed,2016-12-12,35.099999999999994,8,2017-02-09,42.23,7,59
EIDPARRY,closed,2016-12-12,239.05429339597939,12,2017-02-09,286.8,,59
SOLARINDS,closed,2016-12-12,662.8392916709347,14,2017-02-09,727.7,29,59
GESHIP,closed,2016-12-12,300.94481968944825,15,2017-04-13,422.65,35,122
ZENSARTECH,closed,2016-12-12,176.11740832641235,17,2017-04-13,181.97,,122
KRBL,closed,2017-02-09,379.15,2,2017-04-13,408.55,14,63
WELSPUNLIV,closed,2017-02-09,94.45,3,2017-04-13,88.25,17,63
IFCI,closed,2017-02-09,31.1,8,2017-04-13,29.3,40,63
IRB,closed,2017-02-09,11.83,10,2017-04-13,11.73,36,63
VTL,closed,2017-02-09,259.05,12,2017-04-13,262.67,25,63
HATHWAY,closed,2017-02-09,36.7,13,2017-04-13,37.65,42,63
NCC,closed,2017-02-09,87.4,14,2017-06-14,90.6,18,125
HATSUN,closed,2016-12-12,242.27677934287732,16,2017-06-14,424.65,17,184
JINDALSTEL,closed,2017-02-09,91.85,11,2017-06-14,122.4,40,125
GTLINFRA,closed,2017-04-13,5.95,6,2017-06-14,4.85,47,62
SUNDRMFAST,closed,2017-04-13,403.0,9,2017-06-14,405.5,25,62
FINCABLES,closed,2017-04-13,546.9,12,2017-08-14,510.4,28,123
TVSHLTD,closed,2017-04-13,3973.75,8,2017-08-14,4343.6,12,123
J&KBANK,closed,2017-04-13,78.45,11,2017-08-14,75.2,41,123
PRESTIGE,closed,2017-06-14,264.9,3,2017-08-14,259.95,10,61
JMFINANCIL,closed,2017-06-14,127.85,4,2017-08-14,120.4,17,61
NETWORK18,closed,2017-06-14,51.55,6,2017-08-14,51.55,25,61
PATELENG,closed,2017-06-14,77.92,10,2017-08-14,61.22,46,61
EIHOTEL,closed,2017-06-14,134.9,11,2017-10-16,136.05,35,124
MOTILALOFS,closed,2017-02-09,148.28,15,2017-10-16,358.35,6,249
IIFL,closed,2017-04-13,214.45,1,2017-10-16,298.91,28,186
CCAVENUE,closed,2017-08-14,31.99,1,2017-10-16,28.32,16,63
GTLINFRA,closed,2017-08-14,7.2,2,2017-10-16,5.75,25,63
GVT&D,closed,2017-08-14,383.85,16,2017-10-16,384.35,12,63
NH,closed,2017-08-14,299.95,20,2017-12-14,288.55,38,122
PHOENIXLTD,closed,2017-08-14,254.65,4,2017-12-14,279.83,15,122
BATAINDIA,closed,2017-08-14,659.75,7,2017-12-14,718.9,31,122
JMFINANCIL,closed,2017-10-16,186.3,3,2017-12-14,146.65,32,59
TVSHLTD,closed,2017-10-16,5773.65,7,2017-12-14,5099.0,17,59
