ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days,return_pct,exit_reason
NFL,closed,2008-04-02,34.92111996962089,21,2010-02-24,101.50173600136382,6,693,190.6600249066002,cash
BASF,closed,2009-04-21,208.71071884795816,6,2010-02-24,364.3409443743095,,309,74.56743304100497,cash
OMAXE,closed,2009-04-21,45.137437366299935,44,2010-02-24,71.7630112403128,,309,58.98778359511343,cash
PTC,closed,2009-06-22,63.37489111238858,14,2010-02-24,75.246575706633,44,247,18.73247335950645,cash
JINDALSAW,closed,2009-06-22,37.60092133026639,34,2010-02-24,94.7386137955798,,247,151.95822454308092,cash
GMDCLTD,closed,2009-06-22,70.28417394766464,35,2010-02-24,125.3705651964367,,247,78.37666455294867,cash
JAIBALAJI,closed,2009-10-22,55.050000000000004,1,2010-02-24,45.59,,125,-17.18437783832879,cash
ASHOKLEY,closed,2009-10-22,9.868619692243016,15,2010-02-24,10.453760198510562,14,125,5.929304446978345,cash
TATAINVEST,closed,2009-10-22,42.848457711883576,29,2010-02-24,39.936988481382606,,125,-6.794805194805187,cash
3MINDIA,closed,2009-10-22,1634.6402186827013,36,2010-04-29,2195.60652594214,,189,34.31741742604997,cash
CHAMBLFERT,closed,2009-10-22,35.04616125904949,39,2010-04-29,43.491820613697094,,189,24.098671726755217,cash
TORNTPHARM,closed,2009-12-22,81.52427689305979,5,2010-04-29,103.73674796308035,4,128,27.246449666959904,cash
SHOPERSTOP,closed,2009-12-22,185.5237619761663,27,2010-04-29,195.51178291019855,,128,5.383688228204098,cash
SUNDARMFIN,closed,2009-12-22,153.78344707606465,34,2010-04-29,175.67167099754747,,128,14.233146894318494,cash
SOBHA,closed,2009-10-22,223.57564573931987,14,2010-04-29,289.7609893123141,9,189,29.60310965630115,cash
KANSAINER,closed,2009-10-22,27.376236832401002,17,2010-04-29,43.091804471744624,13,189,57.40587260241534,cash
JAYNECOIND,closed,2009-12-22,30.2,8,2010-04-29,47.35,1,128,56.78807947019868,cash
TRIVENI,closed,2009-12-22,97.19355903322273,13,2010-04-29,99.87412319105768,31,128,2.757964812173075,cash
MCLEODRUSS,closed,2010-02-24,219.25,1,2010-04-29,222.25,5,64,1.36830102622576,cash
STCINDIA,closed,2010-02-24,471.85,4,2010-04-29,440.8,21,64,-6.5804810850906055,cash
PENINLAND,closed,2010-02-24,79.45,7,2010-06-28,73.9,42,124,-6.985525487728128,cash
MRF,closed,2010-02-24,5561.193618423368,10,2010-06-28,7659.858166555531,5,124,37.73766374865306,cash
JAGRAN,closed,2010-02-24,92.86180483881934,32,2010-06-28,95.71848910061192,27,124,3.076274757690678,cash
MOTILALOFS,closed,2009-10-22,34.98006387087747,7,2010-06-28,37.001659938422804,37,249,5.779280664002462,cash
SIMPLEXINF,closed,2009-10-22,515.6896123161905,12,2010-06-28,463.1963017794764,33,249,-10.179245283018867,cash
PARSVNATH,closed,2009-10-22,60.7,25,2010-06-28,62.075,26,249,2.2652388797363976,cash
ELECTCAST,closed,2010-02-24,39.251793007044625,20,2010-06-28,43.26067422325233,20,124,10.213243546576889,cash
BLUESTARCO,closed,2010-02-24,165.24562467275294,23,2010-06-28,197.52052511688078,30,124,19.53147050522155,cash
HAVELLS,closed,2010-04-29,58.710785749913406,2,2010-06-28,60.357685585974885,4,60,2.805106106187494,cash
USHAMART,closed,2010-04-29,91.96762102788988,12,2010-06-28,83.71349040987958,21,60,-8.975039830058417,cash
KEC,closed,2010-04-29,106.91837669331312,15,2010-06-28,88.96290462451228,35,60,-16.793625777077303,cash
AIAENG,closed,2010-02-24,315.2455179822862,19,2010-08-25,348.6111196826966,18,182,10.584005099887017,cash
EIDPARRY,closed,2010-02-24,141.50761239629028,30,2010-08-25,170.95626252594778,36,182,20.810647307924967,cash
PIDILITIND,closed,2010-02-24,46.72880941114801,35,2010-08-25,66.3947277231231,9,182,42.08521158530398,cash
CRISIL,closed,2010-04-29,469.5211474579364,35,2010-08-25,484.0196924559319,22,118,3.0879429130067804,cash
ASTRAZEN,closed,2010-04-29,848.8128476938218,39,2010-08-25,1152.4821564317883,24,118,35.77576724516123,cash
EMAMILTD,closed,2010-06-28,110.13218851146655,7,2010-10-25,136.6803595185372,4,119,24.105732725275452,cash
PHOENIXLTD,closed,2010-06-28,106.4284852608976,10,2010-10-25,124.79874092787293,19,119,17.260656883298388,cash
ASHOKLEY,closed,2010-04-29,12.366719545923688,14,2010-10-25,16.890305767453555,12,179,36.57870791628754,cash
CHENNPETRO,closed,2010-04-29,220.99297663243806,17,2010-10-25,196.2408157984726,40,179,-11.200428724544476,cash
APOLLOHOSP,closed,2010-04-29,379.4514733803965,33,2010-10-25,506.00114482404393,9,179,33.35068653608377,cash
PTC,closed,2010-04-29,80.25827489162839,43,2010-10-25,97.42601039767645,22,179,21.390611160318862,cash
TORNTPHARM,closed,2010-06-28,118.13338503885352,1,2010-10-25,115.75145477156708,11,119,-2.0163057771543813,cash
SOBHA,closed,2010-06-28,264.26326727692447,29,2010-10-25,346.1216636710686,18,119,30.976078225947212,cash
STCINDIA,closed,2010-06-28,423.3,32,2010-12-24,316.9,40,179,-25.13583746751713,cash
TRIVENI,closed,2010-06-28,94.48779349610787,43,2010-12-24,103.99687433395869,31,179,10.063819342169866,cash
MCLEODRUSS,closed,2010-08-25,243.85,19,2010-12-24,212.75,42,121,-12.753742054541728,cash
MOTILALOFS,closed,2010-08-25,33.63591754937127,42,2010-12-24,34.37788631884269,35,121,2.2058823529411686,cash
PRAKASH,closed,2010-02-24,191.2206185311942,2,2010-12-24,106.96432916848839,49,303,-44.062345373577436,cash
BIRLACORPN,closed,2010-02-24,344.797822918632,25,2010-12-24,354.17304995547556,21,303,2.719050531550482,cash
HTMEDIA,closed,2010-06-28,147.78922150275653,22,2010-12-24,141.3416195210641,32,179,-4.36270109290221,cash
USHAMART,closed,2010-08-25,80.09925570140169,17,2011-02-23,54.40888466546433,,182,-32.0731707317073,cash
MRF,closed,2010-10-25,9103.032304125858,16,2011-02-23,5739.459132381793,,121,-36.95003004899322,cash
PARSVNATH,closed,2010-10-25,68.8,37,2011-02-23,30.35,,121,-55.88662790697674,cash
SPARC,closed,2009-12-22,81.15,37,2011-02-23,73.05,,428,-9.981515711645116,cash
SHRIRAMFIN,closed,2010-04-29,14.0254330626984,20,2011-02-23,20.54034434948491,6,300,46.450696086621114,cash
NFL,closed,2010-04-29,92.10825914776719,22,2011-02-23,97.28336908099865,27,300,5.618508026440017,cash
KANSAINER,closed,2010-06-28,52.49651098005762,3,2011-02-23,51.39770156895368,9,240,-2.0931094097307867,cash
IGL,closed,2010-06-28,23.40346563930568,11,2011-02-23,27.52452042423036,11,240,17.608737305997302,cash
BALRAMCHIN,closed,2010-06-28,75.2731732528253,46,2011-02-23,62.982782965757366,,240,-16.327716443927955,cash
ELECTCAST,closed,2010-08-25,44.11955908243915,32,2011-02-23,28.569222684530274,,182,-35.245901639344254,cash
COROMANDEL,closed,2010-10-25,300.7878402063248,1,2011-02-23,255.97864725534907,,121,-14.897275408553401,cash
JAYNECOIND,closed,2010-10-25,36.6,14,2011-02-23,24.45,31,121,-33.19672131147542,cash
PFIZER,closed,2010-10-25,763.8287638275713,28,2011-02-23,819.1860151033708,16,121,7.247337871698156,cash
GESHIP,closed,2010-10-25,238.92945577723222,33,2011-02-23,181.3660774917569,24,121,-24.092206671723638,cash
THOMASCOOK,closed,2010-10-25,70.60272794945597,35,2011-02-23,46.263755439315524,,121,-34.4731332868109,cash
PENINLAND,closed,2010-10-25,63.6,49,2011-02-23,58.95,,121,-7.311320754716977,cash
EMAMILTD,closed,2010-12-24,115.70741161785057,3,2011-02-23,101.51647676113596,13,61,-12.26449944588106,cash
SOBHA,closed,2010-12-24,297.48651722268755,13,2011-04-28,271.2309210849941,,125,-8.825810454474968,cash
AIAENG,closed,2010-12-24,385.7356942318998,20,2011-04-28,346.2434809997117,31,125,-10.238153695065055,cash
KEC,closed,2010-12-24,83.58936918786384,47,2011-04-28,81.25834074931777,,125,-2.7886661440250538,cash
IPCALAB,closed,2010-08-25,136.31696893281415,5,2011-04-28,149.24993986246025,20,246,9.487425542758587,cash
APOLLOTYRE,closed,2010-12-24,61.05011895373211,15,2011-04-28,65.45054482672494,26,125,7.207890743550838,cash
MSPL,closed,2011-02-23,59.627759197324416,5,2011-04-28,58.24336677814939,8,64,-2.321724709784412,cash
PIDILITIND,closed,2011-02-23,67.23516731455504,12,2011-04-28,75.75962602765041,10,64,12.678571428571427,cash
ASHOKLEY,closed,2011-02-23,10.6900669414263,23,2011-04-28,12.175423611182376,27,64,13.89473684210527,cash
GMDCLTD,closed,2011-02-23,102.70005405151767,35,2011-04-28,129.9534960819956,21,64,26.53693056169837,cash
CESC,closed,2011-02-23,20.786971940006207,36,2011-06-27,19.147868087031945,34,124,-7.88524590163936,cash
JAICORPLTD,closed,2011-02-23,170.18239186533464,39,2011-06-27,111.54575533021658,46,124,-34.4551724137931,cash
BFUTILITIE,closed,2011-02-23,728.7,40,2011-06-27,682.25,25,124,-6.374365308082897,cash
TTML,closed,2011-02-23,13.676470588235293,43,2011-06-27,15.044117647058824,35,124,10.000000000000009,cash
ANANTRAJ,closed,2011-02-23,76.53197722987969,45,2011-06-27,60.228422471462316,44,124,-21.302931596091213,cash
HAVELLS,closed,2010-12-24,75.43971114877286,11,2011-06-27,73.81158484494,11,185,-2.158182049003432,cash
SHOPERSTOP,closed,2011-02-23,333.99824670610695,4,2011-06-27,435.6174000663542,3,124,30.425055928411627,cash
3MINDIA,closed,2011-02-23,3131.7407840442115,8,2011-06-27,3740.5428846350383,4,124,19.43973472174292,cash
EDELWEISS,closed,2011-02-23,31.68316850452258,30,2011-06-27,29.16931929349343,40,124,-7.934336525307795,cash
UNITDSPR,closed,2011-02-23,44.90784336456531,33,2011-06-27,36.66398532611603,37,124,-18.357278864462522,cash
SUNTECK,closed,2011-02-23,164.81621342727522,46,2011-08-25,126.87590497289973,47,183,-23.0197670880945,cash
WHIRLPOOL,closed,2011-04-28,279.43219488752914,7,2011-08-25,212.50560055724787,33,119,-23.950924608819346,cash
FACT,closed,2010-10-25,50.483408304007234,23,2011-08-25,38.72221940001345,26,304,-23.297137216189522,cash
BAJFINANCE,closed,2011-02-23,6.006032561833562,1,2011-08-25,6.126240460738795,1,183,2.0014526672585076,cash
BERGEPAINT,closed,2011-02-23,23.170524342845173,10,2011-08-25,29.226846115090844,13,183,26.138043674077682,cash
TORNTPHARM,closed,2011-04-28,123.67396196493281,17,2011-08-25,122.4227742192822,15,119,-1.0116824315900663,cash
RCF,closed,2011-04-28,77.64226844538489,24,2011-08-25,70.91002383403377,18,119,-8.670849971477478,cash
NFL,closed,2011-04-28,95.54383633033261,25,2011-08-25,66.62410435050958,36,119,-30.268548020027307,cash
JAYNECOIND,closed,2011-04-28,26.65,45,2011-08-25,16.65,45,119,-37.523452157598506,cash
EMAMILTD,closed,2011-06-27,132.74793178715845,12,2011-08-25,133.24660921686225,17,59,0.37565740045077956,cash
APOLLOTYRE,closed,2011-06-27,70.63841532962175,15,2011-08-25,51.554463122537044,29,59,-27.016393442622967,cash
MFSL,closed,2011-06-27,165.23852039502285,19,2011-10-28,171.9228509230252,9,123,4.045261669024058,cash
KANSAINER,closed,2011-06-27,55.33591229016694,21,2011-10-28,54.88860934405383,13,123,-0.8083411433926768,cash
JAIBALAJI,closed,2011-06-27,33.910000000000004,27,2011-10-28,18.41,50,123,-45.70923031554114,cash
UPL,closed,2011-06-27,60.23720959026004,30,2011-10-28,57.86182923230236,33,123,-3.9433771486349967,cash
GESHIP,closed,2011-04-28,206.90552910205986,35,2011-10-28,173.49252137141968,27,183,-16.148919690859785,cash
HCL-INSYS,closed,2011-04-28,100.94247554657512,36,2011-10-28,59.22619435491202,37,183,-41.32678633625852,cash
GMDCLTD,closed,2011-06-27,135.1316500677864,13,2011-10-28,163.82516059944126,3,123,21.233745401067218,cash
BAYERCROP,closed,2011-06-27,721.8470285501177,23,2011-10-28,739.419106131116,19,123,2.43432152325862,cash
SHRIRAMFIN,closed,2011-08-25,15.999392079629041,25,2011-10-28,16.68168333112479,20,64,4.264482350954224,cash
CESC,closed,2011-08-25,20.282632292937205,28,2011-10-28,18.37091241452024,30,64,-9.42540322580645,cash
ASHOKLEY,closed,2011-08-25,11.185185831344993,32,2011-10-28,12.107907398920736,28,64,8.249496981891324,cash
BLUESTARCO,closed,2011-08-25,116.1803135929516,40,2011-12-30,79.6844904751336,41,127,-31.413087113608995,cash
BFUTILITIE,closed,2011-08-25,435.5,46,2011-12-30,278.7,47,127,-36.00459242250287,cash
SHOPERSTOP,closed,2011-08-25,389.5173421501707,9,2011-12-30,262.38909982935155,23,127,-32.6373767132061,cash
3MINDIA,closed,2011-10-28,4006.17720654303,6,2011-12-30,3330.696333125839,10,63,-16.86098339119827,cash
BERGEPAINT,closed,2011-10-28,29.430416187534263,12,2011-12-30,25.111822507841733,18,63,-14.67391304347827,cash
EIDPARRY,closed,2011-10-28,192.65465166677168,16,2012-02-29,167.92984557446894,36,124,-12.83374467130356,cash
MANAPPURAM,closed,2011-10-28,36.70300727624961,23,2012-02-29,26.21412067232237,45,124,-28.577730770073874,cash
HTMEDIA,closed,2011-02-23,144.05972758877687,21,2012-02-29,142.75207499341732,33,371,-0.9077155824508298,cash
IGL,closed,2011-04-28,28.24648976087114,9,2012-02-29,33.773681591987824,,307,19.56771222870075,cash
CRISIL,closed,2011-04-28,568.7634019451508,16,2012-02-29,809.0175987036773,,307,42.24150076057385,cash
BRITANNIA,closed,2011-04-28,171.9426865564003,19,2012-02-29,235.62600153772408,,307,37.037524687294265,cash
TTML,closed,2011-08-25,16.58823529411765,24,2012-02-29,13.941176470588236,,188,-15.957446808510644,cash
WELCORP,closed,2011-08-25,105.60107796982301,42,2012-02-29,124.99893443985509,,188,18.368994751715782,cash
ANANTRAJ,closed,2011-08-25,65.11450310242532,43,2012-02-29,65.61308275864603,,188,0.7656967840734996,cash
JAICORPLTD,closed,2011-08-25,73.84742135287487,48,2012-02-29,94.59793644376532,,188,28.09917355371898,cash
PFIZER,closed,2011-10-28,925.0923137478011,5,2012-02-29,843.7121153868854,29,124,-8.7969813554306,cash
UNITDSPR,closed,2011-10-28,33.44378901076703,38,2012-02-29,22.255695958585854,,124,-33.45342553315126,cash
ITI,closed,2011-10-28,23.35,39,2012-02-29,28.15,,124,20.556745182012826,cash
EDELWEISS,closed,2011-10-28,23.881567504776942,46,2012-02-29,29.083813327517706,35,124,21.783519116574656,cash
JUBLFOOD,closed,2011-12-30,74.21050829003954,3,2012-04-30,116.6080812924349,,122,57.131495227995785,cash
MFSL,closed,2011-12-30,136.63145547797788,6,2012-04-30,185.33825554915578,,122,35.64830653438249,cash
TORNTPHARM,closed,2011-12-30,113.01690514628548,12,2012-04-30,141.10288684540643,17,122,24.85113325547832,cash
WHIRLPOOL,closed,2011-12-30,155.91362509905164,28,2012-04-30,215.53642628415741,,122,38.24091778202676,cash
PHOENIXLTD,closed,2011-10-28,98.94155245195489,22,2012-04-30,103.99895077322745,22,185,5.111500876973185,cash
ASTRAZEN,closed,2012-02-29,1855.5016006666451,4,2012-04-30,2040.9978516511214,4,61,9.997094635640913,cash
APOLLOTYRE,closed,2012-02-29,79.11502516917636,7,2012-06-28,72.12066404473511,16,120,-8.840749414519934,cash
RESPONIND,closed,2012-02-29,111.43148052031773,12,2012-06-28,87.58893455401876,22,120,-21.396598030438685,cash
3MINDIA,closed,2012-02-29,3571.238009023063,20,2012-06-28,3511.184822502912,23,120,-1.6815789473684228,cash
ZYDUSLIFE,closed,2012-02-29,26.00786038998246,34,2012-06-28,27.424484654441635,33,120,5.44690813937474,cash
AIAENG,closed,2011-08-25,319.4272975275219,19,2012-06-28,308.63970499297017,28,308,-3.377166766288109,cash
IPCALAB,closed,2011-10-28,116.33284147531893,21,2012-06-28,171.56427993238376,15,244,47.47708192856501,cash
BAYERCROP,closed,2011-12-30,621.0685539086003,20,2012-06-28,722.5864476562488,19,181,16.345682470761247,cash
BATAINDIA,closed,2012-02-29,340.3474306785874,1,2012-06-28,410.13360814858424,2,120,20.50439379867115,cash
CARBORUNIV,closed,2012-02-29,151.6858621072849,8,2012-08-29,136.85735796171468,24,182,-9.775798442627604,cash
SHOPERSTOP,closed,2012-04-30,354.49221416382255,20,2012-08-29,354.84146757679184,28,121,0.09852216748769127,cash
DBCORP,closed,2012-04-30,137.78972414916228,33,2012-08-29,123.89704512665249,40,121,-10.082521834117674,cash
PIDILITIND,closed,2011-06-27,78.44903272023261,8,2012-08-29,89.20665949056142,16,429,13.712886440159178,cash
SUNDARMFIN,closed,2012-02-29,289.96716098628724,11,2012-08-29,391.14283679364655,3,182,34.89211518408597,cash
UPL,closed,2012-02-29,60.706194942985015,17,2012-08-29,46.41919850176205,31,182,-23.534659773423872,cash
REDINGTON,closed,2012-04-30,33.80719116149186,21,2012-08-29,28.895035180762267,39,121,-14.529914529914546,cash
PFIZER,closed,2012-04-30,898.7070602001702,24,2012-10-30,782.0438574195305,38,183,-12.981226914435851,cash
TORNTPHARM,closed,2012-06-28,125.8702489372135,20,2012-10-30,141.71642365004197,20,124,12.589293217917486,cash
PHOENIXLTD,closed,2012-06-28,85.57911276976904,30,2012-10-30,99.51174932151012,30,124,16.280417149478566,cash
BAJAJHIND,closed,2012-06-28,28.8,47,2012-10-30,29.25,41,124,1.5625,cash
PAGEIND,closed,2012-02-29,2203.8827522045754,6,2012-10-30,2912.342335016243,11,244,32.1459742857457,cash
ASHOKLEY,closed,2012-02-29,12.738058713362708,16,2012-10-30,10.397496688292529,37,244,-18.37455830388692,cash
GSFC,closed,2012-04-30,80.31612898523842,14,2012-10-30,68.59594378043715,39,183,-14.592567337197437,cash
IRB,closed,2012-06-28,4.776513774314598,41,2012-10-30,4.715553738495844,44,124,-1.2762453684643904,cash
MANAPPURAM,closed,2012-06-28,20.22051907455913,46,2012-10-30,23.18577460187358,46,124,14.664586583463347,cash
EDELWEISS,closed,2012-08-29,27.115735733926282,19,2013-01-01,31.270566209285953,,125,15.322580645161278,cash
AIAENG,closed,2012-08-29,326.49173865634333,25,2013-01-01,317.852118086636,,125,-2.646198830409363,cash
NFL,closed,2012-08-29,59.14411352264559,32,2013-01-01,66.62410435050958,25,125,12.647058823529388,cash
BLUEDART,closed,2012-02-29,1869.7230692618627,2,2013-01-01,1998.6221308048896,27,307,6.894018887722986,cash
EICHERMOT,closed,2012-02-29,164.1046039389456,5,2013-01-01,278.7038345017499,,307,69.83303808188128,cash
CHAMBLFERT,closed,2012-02-29,61.13455161863277,14,2013-01-01,48.43551073833551,,307,-20.772281049047248,cash
APOLLOHOSP,closed,2012-04-30,622.5996908839277,6,2013-01-01,778.5088861025015,,246,25.04164353137146,cash
BERGEPAINT,closed,2012-04-30,35.05767461864877,9,2013-01-01,46.10862140843436,10,246,31.52218996267109,cash
MRF,closed,2012-06-28,9808.345706177874,5,2013-01-01,13179.72024189682,,187,34.37250925602528,cash
RCF,closed,2012-06-28,51.06761866373575,38,2013-01-01,48.80877343229558,,187,-4.423243712055491,cash
ZYDUSLIFE,closed,2012-08-29,31.57048360794731,22,2013-01-01,32.204472216820314,28,125,2.0081688223281047,cash
PRESTIGE,closed,2012-10-30,146.43374789015076,7,2013-01-01,181.69538617808004,,63,24.080267558528433,cash
PIDILITIND,closed,2012-10-30,92.92860625261714,19,2013-01-01,108.84893337031357,,63,17.13178294573643,cash
EIDPARRY,closed,2012-10-30,194.21950300371145,29,2013-01-01,181.91261194351713,36,63,-6.336588689529876,cash
DBCORP,closed,2012-10-30,138.4889175402723,32,2013-02-28,155.1334343697844,,121,12.018663388477924,cash
REDINGTON,closed,2012-10-30,31.033267784138676,35,2013-02-28,32.747706538197235,,121,5.524518932340161,cash
RESPONIND,closed,2012-10-30,92.62679468497315,36,2013-02-28,93.774030160339,,121,1.2385568120624635,cash
HTMEDIA,closed,2012-10-30,100.30289793951079,45,2013-02-28,102.72998040817056,,121,2.4197530864197514,cash
