ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
GMDCLTD,closed,2008-04-02,125.28142864101795,4,2008-05-06,143.3761493910191,4,34
VOLTAS,closed,2008-04-02,177.25063155808002,5,2008-05-06,186.32134340794818,7,34
TORNTPOWER,closed,2008-04-02,85.0089701928474,7,2008-05-06,101.47922421523968,5,34
THERMAX,closed,2008-04-02,559.4344578871738,14,2008-05-06,482.73662761719976,24,34
JISLJALEQS,closed,2008-04-02,120.92000000000002,16,2008-05-06,131.87,15,34
TANLA,closed,2008-04-02,237.14451696986424,17,2008-06-05,245.29635974070334,14,64
CGPOWER,closed,2008-04-02,26.368991875204923,19,2008-06-05,23.677860768034222,28,64
BLUESTARCO,closed,2008-04-02,186.83995835141073,6,2008-06-05,190.17472046377364,3,64
THOMASCOOK,closed,2008-04-02,95.04023880983988,8,2008-06-05,92.77385675423976,10,64
WALCHANNAG,closed,2008-05-06,419.4045692357945,3,2008-06-05,302.81371496612127,4,30
UNITDSPR,closed,2008-05-06,63.95694673393821,10,2008-06-05,60.614316883364715,15,30
ELECTCAST,closed,2008-05-06,48.67927191109351,17,2008-07-04,27.709739395545537,25,59
PETRONET,closed,2008-05-06,28.91939117718145,12,2008-07-04,19.3696856794206,20,59
CHENNPETRO,closed,2008-05-06,307.447892463992,13,2008-07-04,224.19062420429006,9,59
JISLJALEQS,closed,2008-06-05,115.43,18,2008-07-04,91.41000000000001,18,29
TITAN,closed,2008-06-05,55.78448044048993,22,2008-07-04,49.728656717212225,26,29
BIOCON,closed,2008-06-05,36.89031441440106,23,2008-08-04,31.21364964612969,31,60
EXIDEIND,closed,2008-05-06,64.81194326231328,14,2008-08-04,60.9917270944127,10,90
NECLIFE,closed,2008-05-06,245.45,16,2008-08-04,328.4,7,90
CESC,closed,2008-06-05,30.67611826294031,16,2008-08-04,23.836863724646463,35,60
BLUESTARCO,closed,2008-07-04,166.06182518976482,3,2008-08-04,177.51195244270323,8,31
TANLA,closed,2008-07-04,177.4415321311621,14,2008-09-04,199.72014788555754,28,62
GSPL,closed,2008-06-05,56.51179418678558,21,2008-09-04,54.678483750880126,17,91
WALCHANNAG,closed,2008-07-04,207.13689490743712,16,2008-09-04,265.2857283445332,16,62
THOMASCOOK,closed,2008-08-04,92.03481912741363,6,2008-10-06,64.93677281045566,5,63
TITAN,closed,2008-08-04,61.88886730509303,14,2008-10-06,46.324380510301495,21,63
GESHIP,closed,2008-04-02,263.4200687544575,10,2008-10-06,182.9959699912731,14,187
TORNTPOWER,closed,2008-06-05,80.36735315017322,9,2008-10-06,65.09493578395492,10,123
GMDCLTD,closed,2008-07-04,108.14492586176807,4,2008-11-06,38.81896988485473,46,125
RCF,closed,2008-08-04,62.71617348469196,3,2008-11-06,28.390584183395156,10,94
LUPIN,closed,2008-08-04,146.0584308267993,12,2008-11-06,133.98565466570827,1,94
NECLIFE,closed,2008-09-04,353.6,4,2008-11-06,198.55,6,63
SPARC,closed,2008-09-04,100.15,7,2008-11-06,48.2,12,63
EXIDEIND,closed,2008-09-04,60.77217444108508,13,2008-11-06,41.846735724244276,9,63
GLAXO,closed,2008-10-06,451.5040918561896,6,2008-11-06,404.4504324954303,2,31
BLUESTARCO,closed,2008-09-04,192.62332201480936,8,2008-12-10,61.07511868726219,30,97
JINDALSAW,closed,2008-10-06,48.5081337579233,15,2008-12-10,23.851550488742085,31,65
JISLJALEQS,closed,2008-11-06,60.010000000000005,14,2008-12-10,54.07000000000001,15,34
MPHASIS,closed,2008-11-06,145.58067927505599,16,2008-12-10,148.55076645185025,7,34
GSPL,closed,2008-11-06,26.6288340815267,18,2008-12-10,23.87886842766852,23,34
J&KBANK,closed,2008-11-06,30.305468580642927,19,2008-12-10,27.259865776513028,18,34
CGPOWER,closed,2008-11-06,16.30027320807196,25,2009-01-12,13.870069261482449,22,67
M&MFIN,closed,2008-10-06,42.91010321684252,9,2009-01-12,46.13527886445044,,98
CONCOR,closed,2008-10-06,119.05853141327746,12,2009-01-12,103.8161092409807,,98
ALLCARGO,closed,2008-11-06,36.371529318859366,22,2009-01-12,53.1950805101796,,67
GLAXO,closed,2008-12-10,445.5246816550299,1,2009-01-12,450.3121179272002,,33
FORTIS,closed,2008-12-10,61.99325958329561,3,2009-02-11,66.60925088933763,,63
SPARC,closed,2008-12-10,41.0,14,2009-02-11,45.7,,63
FEDERALBNK,closed,2008-12-10,13.2175981290238,17,2009-02-11,13.936526656438543,,63
ADSL,closed,2008-08-04,827.9801819993407,2,2009-02-11,273.4774276367875,31,191
TORNTPOWER,closed,2008-11-06,52.59251568513897,23,2009-02-11,54.08981150535645,25,97
UNITDSPR,closed,2008-12-10,37.28003978113452,11,2009-02-11,28.46676863441893,22,63
EKC,closed,2009-01-12,172.97330998781973,10,2009-02-11,131.54525730816079,19,30
INDIACEM,closed,2009-01-12,108.96009120673527,20,2009-03-17,93.9228299423137,18,64
MPHASIS,closed,2009-01-12,139.03720596368115,8,2009-03-17,175.6064043279604,5,64
RENUKA,closed,2009-02-11,20.611641969680935,1,2009-03-17,19.47193941371034,1,34
GESHIP,closed,2009-02-11,147.4557163639968,12,2009-04-21,141.1228376748131,29,69
SHREECEM,closed,2009-01-12,467.2999601654375,19,2009-04-21,803.7521606557435,11,99
SCI,closed,2009-02-11,78.62586638671445,9,2009-04-21,78.25824106170352,23,69
PETRONET,closed,2009-02-11,13.874100440143128,11,2009-04-21,17.261543145009245,18,69
BIOCON,closed,2009-03-17,18.5032049075813,12,2009-05-22,28.111100143019453,25,66
GSPL,closed,2009-03-17,32.12876538924306,15,2009-05-22,52.936838836769944,17,66
EXIDEIND,closed,2008-12-10,35.43579824707779,9,2009-06-22,58.664468969139925,19,194
TTML,closed,2009-02-11,20.38235294117647,8,2009-06-22,30.75,10,131
RCF,closed,2009-04-21,43.89246322269049,8,2009-07-21,57.40124352836213,12,91
MARICO,closed,2009-01-12,22.018096724704666,5,2009-07-21,35.33997037326548,8,190
UPL,closed,2009-02-11,36.37986378995179,2,2009-07-21,61.44317192583855,3,160
APOLLOHOSP,closed,2009-03-17,175.41636408500923,6,2009-07-21,278.95251479002667,22,126
GTL,closed,2009-04-21,245.45542201453296,6,2009-07-21,298.06472422320184,14,91
VOLTAS,closed,2009-06-22,123.32202777307134,18,2009-08-19,137.74594661630434,24,58
LICHSGFIN,closed,2009-01-12,43.30386032805916,6,2009-08-19,120.56716568530065,5,219
MFSL,closed,2009-04-21,111.20295332949345,12,2009-08-19,182.2064363507211,31,120
