ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
RADAAN,closed,2007-10-01,8.1,7,2007-11-29,7.2,,59
IVP,closed,2007-10-01,27.844500216791285,16,2007-11-29,46.62640366490994,5,59
CENTEXT,closed,2007-10-01,4.2,17,2007-11-29,7.4,2,59
AEGISLOG,closed,2007-10-01,0.3067176940689173,18,2007-11-29,0.4332791004636706,10,59
TRIGYN,closed,2007-10-01,30.9,20,2007-11-29,23.3,49,59
VARDHACRLC,closed,2007-10-01,3.76575900340031,23,2007-11-29,3.445268875451348,39,59
EUROTEXIND,closed,2007-10-01,36.3,25,2007-11-29,34.0,21,59
MANGALAM,closed,2007-10-01,18.048898927159797,28,2008-04-02,12.863579898362508,78,184
XPROINDIA,closed,2007-10-01,15.97284606814955,29,2008-04-02,14.266608972066653,35,184
GILLETTE,closed,2007-10-01,772.9457271541514,31,2008-04-02,794.7250810147463,12,184
BSL,closed,2007-10-01,23.76018785589607,34,2008-04-02,21.7277481615017,30,184
ARE&M,closed,2007-10-01,13.65287060218228,1,2008-04-02,18.582180001084602,,184
KKCL,closed,2007-10-01,9.899133592131673,6,2008-04-02,8.607195792782793,43,184
APCOTEXIND,closed,2007-10-01,0.1198634133897908,32,2008-04-02,0.1252572669923314,,184
ZODIACLOTH,closed,2007-11-29,196.30534446004404,7,2008-04-02,197.1778126576442,7,125
SHREYANIND,closed,2007-11-29,41.012502110984094,13,2008-04-02,25.538748447550876,,125
WELSPUNLIV,closed,2007-11-29,0.4236717502672067,14,2008-04-02,0.21400978947362895,94,125
PEARLPOLY,closed,2007-11-29,18.75,23,2008-06-05,13.5,77,189
AARTIDRUGS,closed,2007-11-29,1.9283666972921354,32,2008-06-05,1.2588506090430986,96,189
AMBICAAGAR,closed,2007-10-01,18.9,4,2008-08-04,12.95,43,308
THEMISMED,closed,2007-11-29,16.240861216176892,26,2008-08-04,11.454185820967897,,249
ZENITHEXPO,closed,2007-11-29,83.0,18,2008-10-06,79.3,,312
VESUVIUS,closed,2007-11-29,22.61740983668564,28,2008-10-06,12.663216865170924,68,312
