ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
RECLTD,closed,2016-11-10,50.1704637700903,7,2016-12-12,48.43097688755068,8,32
MRPL,closed,2016-11-10,78.26803076512736,11,2016-12-12,84.31601496061448,5,32
PFC,closed,2016-11-10,55.20941756539748,13,2016-12-12,59.868919665400135,11,32
WHIRLPOOL,closed,2016-11-10,947.3069394960224,15,2016-12-12,883.1627425543795,20,32
RAMCOCEM,closed,2016-11-10,608.5678330327107,16,2017-01-10,604.15,33,61
APOLLOTYRE,closed,2016-11-10,181.15858515026272,17,2017-01-10,194.45,,61
TATACHEM,closed,2016-11-10,485.78917534261205,18,2017-01-10,510.25,32,61
PAGEIND,closed,2016-11-10,13602.266725257272,20,2017-01-10,13982.8,30,61
IOC,closed,2016-11-10,57.38837896140571,1,2017-01-10,115.57,,61
GRASIM,closed,2016-11-10,903.4438046729771,2,2017-01-10,844.89,,61
MRF,closed,2016-11-10,53303.68939775877,3,2017-01-10,53025.1,26,61
OIL,closed,2016-11-10,91.92160980521628,12,2017-01-10,160.8,,61
OBEROIRLTY,closed,2016-12-12,303.4272325470052,9,2017-01-10,306.75,,29
NHPC,closed,2016-12-12,18.132352503673008,13,2017-02-09,30.9,,59
APLLTD,closed,2016-12-12,591.5510925215482,14,2017-02-09,558.15,,59
FEDERALBNK,closed,2016-12-12,70.12549014691872,18,2017-02-09,83.9,32,59
AJANTPHARM,closed,2016-12-12,1118.7609307707517,22,2017-02-09,1202.93,39,59
PIIND,closed,2016-11-10,853.8267816760451,9,2017-02-09,881.75,35,91
CRISIL,closed,2016-11-10,2000.9924441291698,21,2017-02-09,2059.8,37,91
TVSMOTOR,closed,2016-12-12,349.2557131246276,7,2017-02-09,408.0,23,59
BAYERCROP,closed,2016-12-12,3706.35427512762,10,2017-02-09,4177.95,21,59
CONCOR,closed,2017-01-10,305.19,3,2017-02-09,336.15,3,30
VAKRANGEE,closed,2017-01-10,136.32,4,2017-02-09,151.6,5,30
CASTROLIND,closed,2017-01-10,194.53,13,2017-03-14,204.15,10,63
BAJAJHLDNG,closed,2017-01-10,1910.5,18,2017-03-14,2076.75,33,63
SUNTV,closed,2016-11-10,413.924920048129,8,2017-03-14,740.55,7,124
FORTIS,closed,2016-12-12,169.35228318511176,23,2017-03-14,179.1,39,92
ABB,closed,2017-01-10,1175.5,17,2017-03-14,1197.5,26,63
EMAMILTD,closed,2017-01-10,520.05,20,2017-03-14,507.55,34,63
MRPL,closed,2017-02-09,110.55,9,2017-04-13,119.05,37,63
SIEMENS,closed,2017-02-09,608.6,26,2017-04-13,645.56,31,63
NATIONALUM,closed,2017-01-10,68.0,6,2017-04-13,72.5,36,93
TATACOMM,closed,2017-01-10,631.2,23,2017-04-13,710.9,26,93
PCJEWELLER,closed,2017-02-09,19.9,1,2017-04-13,20.8,41,63
BIOCON,closed,2017-02-09,181.63,2,2017-05-16,167.63,46,96
ALKEM,closed,2017-03-14,1930.5,15,2017-05-16,1916.0,37,63
AIAENG,closed,2017-03-14,1479.1,21,2017-05-16,1505.65,25,63
SAIL,closed,2017-01-10,52.85,8,2017-05-16,61.5,45,126
