ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
PNB,closed,2016-11-10,148.6832317465713,1,2016-12-12,122.12932124318174,25,32
ADANIPORTS,closed,2016-11-10,281.61258024196854,3,2016-12-12,268.99235936539753,6,32
SBIN,closed,2016-11-10,252.654070757496,4,2016-12-12,236.80144242877287,11,32
TATASTEEL,closed,2016-11-10,39.97862108107244,6,2016-12-12,38.807622568857965,2,32
UNIONBANK,closed,2016-11-10,134.39494542733337,8,2016-12-12,133.03267579524922,20,32
KOTAKBANK,closed,2016-11-10,162.1729812109534,12,2017-01-10,142.53,38,61
IDBI,closed,2016-11-10,69.81756353463504,13,2017-01-10,73.45,22,61
ICICIBANK,closed,2016-11-10,279.3848394636101,5,2017-01-10,236.55,29,61
TECHM,closed,2016-12-12,410.8075116965937,5,2017-01-10,473.5,,29
DRREDDY,closed,2016-12-12,621.6698504048984,10,2017-01-10,608.37,,29
WIPRO,closed,2016-12-12,76.39149404394769,13,2017-01-10,89.34,18,29
INFY,closed,2016-12-12,415.86306002098723,15,2017-02-09,473.0,20,59
ONGC,closed,2016-11-10,112.64235285897226,2,2017-02-09,192.9,8,91
POWERGRID,closed,2016-11-10,74.60861165755664,11,2017-02-09,113.99,10,91
HCLTECH,closed,2016-12-12,307.7298882890419,3,2017-02-09,409.85,13,59
NTPC,closed,2016-12-12,98.20199380031006,4,2017-02-09,140.17,11,59
IOC,closed,2017-01-10,115.57,1,2017-02-09,129.15,5,30
ITC,closed,2017-01-10,248.95,11,2017-02-09,277.65,9,30
ADANIPORTS,closed,2017-01-10,293.9,14,2017-03-14,309.25,37,63
HINDZINC,closed,2017-01-10,272.85,5,2017-03-14,291.4,5,63
GAIL,closed,2017-02-09,91.94,1,2017-03-14,93.95,1,33
LT,closed,2017-02-09,993.8,7,2017-03-14,1038.73,7,33
AMBUJACEM,closed,2017-02-09,238.4,17,2017-03-14,233.7,19,33
BANKBARODA,closed,2017-02-09,184.05,19,2017-04-13,175.65,21,63
IDBI,closed,2017-02-09,82.6,21,2017-04-13,73.85,42,63
TCS,closed,2016-12-12,950.712696846043,14,2017-04-13,1164.32,41,122
RBLBANK,closed,2017-01-10,362.5,13,2017-04-13,558.65,1,93
BPCL,closed,2017-02-09,242.28,2,2017-04-13,243.7,26,63
GODREJCP,closed,2017-02-09,521.58,3,2017-04-13,558.75,31,63
MARUTI,closed,2017-02-09,6157.1,15,2017-04-13,6077.95,33,63
SAMMAANCAP,closed,2017-03-14,805.7,8,2017-04-13,852.9,3,30
ONGC,closed,2017-03-14,191.9,10,2017-05-16,185.15,44,63
HDFCBANK,closed,2017-03-14,352.68,20,2017-05-16,389.91,10,63
IOC,closed,2017-03-14,124.67,4,2017-05-16,148.87,19,63
YESBANK,closed,2017-04-13,323.28,5,2017-05-16,296.68,33,33
RELIANCE,closed,2017-04-13,336.74,6,2017-05-16,334.64,3,33
INDUSINDBK,closed,2017-04-13,1437.7,7,2017-06-14,1500.1,16,62
CENTRALBK,closed,2017-04-13,103.0,9,2017-06-14,102.1,18,62
GRASIM,closed,2017-04-13,1046.49,8,2017-06-14,1112.28,22,62
SHREECEM,closed,2017-04-13,17698.4,11,2017-06-14,17885.8,17,62
RBLBANK,closed,2017-05-16,562.6,1,2017-06-14,518.1,21,29
PNB,closed,2017-05-16,174.15,9,2017-07-14,153.65,38,59
UNIONBANK,closed,2017-05-16,180.5,16,2017-07-14,155.1,35,59
KOTAKBANK,closed,2017-04-13,175.9,10,2017-07-14,195.44,15,92
LT,closed,2017-04-13,1119.03,14,2017-07-14,1171.2,26,92
EICHERMOT,closed,2017-06-14,2904.95,4,2017-08-14,3038.56,17,61
IOC,closed,2017-06-14,140.23,13,2017-08-14,139.82,32,61
GODREJCP,closed,2017-05-16,624.48,11,2017-08-14,611.63,28,90
INDUSTOWER,closed,2017-05-16,376.55,14,2017-08-14,379.85,24,90
ICICIBANK,closed,2017-06-14,290.05,15,2017-08-14,291.8,16,61
GRASIM,closed,2017-07-14,1266.37,3,2017-08-14,1104.26,31,31
ITC,closed,2017-07-14,337.15,4,2017-08-14,271.25,30,31
BHARTIARTL,closed,2017-07-14,373.7,5,2017-09-14,366.26,14,62
HEROMOTOCO,closed,2017-06-14,3789.05,12,2017-09-14,3891.25,27,92
ADANIPORTS,closed,2017-08-14,396.2,9,2017-09-14,403.1,7,31
POWERGRID,closed,2017-08-14,125.61,14,2017-09-14,120.65,30,31
INFY,closed,2017-08-14,490.73,18,2017-09-14,446.2,43,31
KOTAKBANK,closed,2017-08-14,196.52,19,2017-09-14,201.52,22,31
TCS,closed,2017-08-14,1234.7,21,2017-10-16,1292.2,22,63
MARUTI,closed,2017-06-14,7351.05,6,2017-10-16,7842.0,26,124
AMBUJACEM,closed,2017-09-14,284.7,5,2017-10-16,279.8,23,32
GRASIM,closed,2017-09-14,1228.27,10,2017-10-16,1137.98,44,32
BPCL,closed,2017-09-14,250.25,16,2017-11-15,252.35,21,62
BAJFINANCE,closed,2017-03-14,112.67,14,2017-11-15,171.38,37,246
YESBANK,closed,2017-08-14,355.7,2,2017-11-15,300.95,50,93
