ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
SURYAROSNI,closed,2017-02-14,45.89,12,2017-03-30,50.81,14,44
THYROCARE,closed,2017-02-14,238.97,11,2017-05-02,239.72,14,77
DWARKESH,closed,2017-03-01,40.22,7,2017-05-23,44.8,7,83
THYROCARE,closed,2017-05-16,247.2,14,2017-06-06,236.6,14,21
CGCL,closed,2017-02-14,10.76,4,2017-06-13,13.53,243,119
GULPOLY,closed,2017-02-14,61.46,9,2017-07-12,82.63,106,148
NDL,closed,2017-02-14,3.93,3,2017-07-12,4.91,135,148
TPLPLASTEH,closed,2017-02-14,48.05,7,2017-07-12,49.67,221,148
JAYAGROGN,closed,2017-02-14,296.58,8,2017-07-12,487.18,31,148
COFORGE,closed,2017-02-14,85.39,10,2017-07-12,115.74,99,148
SURYAROSNI,closed,2017-04-17,53.88,13,2017-07-12,71.04,68,86
FILATEX,closed,2017-05-23,13.86,14,2017-07-12,15.18,14,50
GPTINFRA,closed,2017-05-30,31.57,2,2017-07-19,30.76,239,50
BLKASHYAP,closed,2017-07-12,49.35,10,2017-07-26,43.55,12,14
MASTEK,closed,2017-07-19,359.4,11,2017-08-09,244.65,76,21
WELENT,closed,2017-07-26,140.5,9,2017-08-09,121.2,12,14
RANEHOLDIN,closed,2017-07-12,1726.55,11,2017-08-17,1656.25,18,36
WELENT,closed,2017-08-17,132.25,11,2017-08-24,131.75,17,7
SHARDAMOTR,closed,2017-02-14,125.95,13,2017-09-01,283.95,13,199
TIMETECHNO,closed,2017-08-24,92.15,11,2017-09-08,91.15,20,15
GRAVITA,closed,2017-08-09,101.1,8,2017-09-22,128.75,11,44
SAREGAMA,closed,2017-09-01,44.83,10,2017-09-29,41.84,28,28
GEOJITFSL,closed,2017-07-12,94.72,4,2017-10-09,123.71,11,89
VISAKAIND,closed,2017-07-12,105.64,6,2017-10-09,141.13,12,89
CGCL,closed,2017-09-22,27.21,10,2017-10-16,28.24,23,24
SPMLINFRA,closed,2017-07-12,155.9,5,2017-10-16,167.0,19,96
TVSELECT,closed,2017-10-09,413.4,8,2017-10-16,438.1,13,7
PGEL,closed,2017-10-09,41.76,10,2017-10-24,40.35,13,15
VENKEYS,closed,2017-07-05,2298.8,12,2017-10-31,2364.8,23,118
PCBL,closed,2017-02-14,27.06,6,2017-10-31,92.43,12,259
VISAKAIND,closed,2017-10-16,144.23,7,2017-10-31,131.38,17,15
GEOJITFSL,closed,2017-10-16,120.47,8,2017-11-07,108.45,27,22
JINDWORLD,closed,2017-09-01,18.41,4,2017-11-14,22.12,4,74
GRAVITA,closed,2017-09-29,131.1,7,2017-11-14,152.65,13,46
MANINDS,closed,2017-10-16,106.65,9,2017-11-14,103.35,17,29
PGEL,closed,2017-10-31,43.7,6,2017-11-21,39.49,13,21
TVSELECT,closed,2017-10-31,416.6,10,2017-11-21,421.15,12,21
GENESYS,closed,2017-10-31,368.4,9,2017-11-28,364.8,12,28
PCBL,closed,2017-11-07,105.36,7,2017-11-28,97.13,13,21
TIRUMALCHM,closed,2017-11-14,205.76,9,2017-11-28,192.39,14,14
MANINDS,closed,2017-11-21,110.85,8,2017-11-28,115.9,16,7
PURVA,closed,2017-11-21,139.05,11,2017-12-05,136.1,21,14
TVSELECT,closed,2017-11-28,418.55,8,2017-12-05,393.05,14,7
ACE,closed,2017-11-28,148.8,9,2017-12-05,142.15,15,7
VENKEYS,closed,2017-11-14,2583.75,8,2017-12-12,2749.05,24,28
PANAMAPET,closed,2017-12-05,231.95,8,2017-12-12,221.55,14,7
JAICORPLTD,closed,2017-11-28,191.75,7,2017-12-19,177.9,12,21
RAMKY,closed,2017-12-05,258.75,7,2017-12-19,236.6,11,14
ISFT,closed,2017-12-05,789.7,9,2017-12-27,797.85,23,22
BEPL,closed,2017-07-12,48.77,3,2018-01-03,131.63,,175
HEG,closed,2017-07-12,81.21,9,2018-01-03,535.32,,175
BOMDYEING,closed,2017-09-08,156.35,8,2018-01-17,267.35,,131
PURVA,closed,2017-12-12,165.85,7,2018-01-17,156.4,,36
PANAMAPET,closed,2017-12-19,233.35,10,2018-01-24,231.5,25,36
TIRUMALCHM,closed,2017-12-12,213.41,8,2018-01-24,222.35,21,43
SAREGAMA,closed,2017-10-24,60.84,5,2018-01-24,76.66,31,92
ZENTEC,closed,2017-12-19,134.15,6,2018-01-24,127.25,12,36
THANGAMAYL,closed,2018-01-03,301.26,8,2018-02-01,269.75,41,29
SARDAEN,closed,2018-01-17,60.5,10,2018-02-01,54.22,22,15
AUTOAXLES,closed,2018-01-24,1759.6,6,2018-02-23,1543.95,16,30
PANACEABIO,closed,2018-01-24,296.05,9,2018-02-23,321.05,14,30
MADRASFERT,closed,2018-02-01,42.65,9,2018-02-23,32.45,44,22
MOREPENLAB,closed,2018-02-08,37.95,7,2018-03-05,34.1,14,25
TVSELECT,closed,2018-02-23,406.9,9,2018-03-19,362.1,11,24
GAEL,closed,2018-03-12,63.73,9,2018-04-04,63.84,19,23
INDIAGLYCO,closed,2018-01-03,230.75,10,2018-04-18,272.25,20,105
MASTEK,closed,2018-03-26,534.5,10,2018-04-18,587.8,16,23
RAMKY,closed,2017-12-27,226.25,10,2018-04-25,194.75,87,119
GOACARBON,closed,2018-01-03,976.1,2,2018-04-25,825.5,129,112
GMBREW,closed,2018-01-24,615.68,8,2018-04-25,674.69,33,91
ZENTEC,closed,2018-02-01,120.65,8,2018-05-10,118.3,33,98
BUTTERFLY,closed,2017-11-28,471.55,6,2018-05-17,485.55,30,170
RML,closed,2018-04-25,985.35,10,2018-05-17,797.15,24,22
NRAIL,closed,2018-04-18,531.9,8,2018-05-24,412.95,28,36
POWERMECH,closed,2018-05-03,519.98,7,2018-05-24,479.08,37,21
MOREPENLAB,closed,2018-04-04,34.3,9,2018-05-31,29.4,34,57
ACE,closed,2018-01-24,172.45,7,2018-06-07,146.0,47,134
SDBL,closed,2018-05-10,57.59,10,2018-06-07,51.82,11,28
RGL,closed,2018-05-24,56.84,8,2018-06-14,59.18,29,21
WINDMACHIN,closed,2018-04-11,109.65,8,2018-06-21,109.45,18,71
SREEL,closed,2018-06-07,263.84395906377335,10,2018-06-28,228.41263147920023,91,21
5PAISA,closed,2018-06-07,389.73,4,2018-07-05,288.98,94,28
INTELLECT,closed,2018-06-14,217.7,10,2018-07-05,186.95,19,21
BIRLANU,closed,2018-05-10,2332.5,9,2018-07-12,1865.1,17,63
GPIL,closed,2018-01-03,18.63,1,2018-07-19,18.82,126,197
OLECTRA,closed,2018-01-03,200.65,3,2018-07-26,164.3677719981147,142,204
OPTIEMUS,closed,2018-02-08,272.85,1,2018-07-26,280.95,22,168
IFBAGRO,closed,2018-04-18,822.2,9,2018-07-26,619.55,,99
SDBL,closed,2018-07-05,47.96,8,2018-07-26,49.52,78,21
GARFIBRES,closed,2018-07-12,249.84,8,2018-08-09,236.76,,28
MMFL,closed,2018-07-19,323.52,11,2018-08-09,307.18,31,21
MASTEK,closed,2018-06-28,493.9,9,2018-08-09,539.2,29,42
SASKEN,closed,2018-05-17,1012.5,6,2018-08-09,919.6,15,84
TAJGVK,closed,2018-07-19,214.95,10,2018-08-17,205.55,26,29
MANALIPETC,closed,2018-07-26,44.1,10,2018-08-17,40.35,37,22
ZYDUSWELL,closed,2018-06-21,274.19,9,2018-08-17,283.44,22,57
BIRLANU,closed,2018-07-26,2009.75,8,2018-08-17,2186.35,20,22
WSTCSTPAPR,closed,2018-08-09,353.7,10,2018-08-27,346.4,15,18
INTELLECT,closed,2018-08-17,254.3,8,2018-08-27,237.3,14,10
GARFIBRES,closed,2018-08-17,249.32,9,2018-08-27,250.98,11,10
JKPAPER,closed,2018-08-17,184.7,10,2018-09-03,163.7,27,17
TCIEXP,closed,2018-08-09,719.3,6,2018-09-03,684.35,11,25
MCL,closed,2018-08-27,380.0,8,2018-09-10,155.0,,14
VMART,closed,2018-05-17,604.48,8,2018-09-10,713.45,12,116
GARFIBRES,closed,2018-09-03,262.83,10,2018-09-10,251.57,20,7
COFORGE,closed,2018-05-24,217.84,6,2018-09-18,261.42,11,117
VINDHYATEL,closed,2018-09-03,1594.45,9,2018-09-26,1376.25,12,23
GALLANTT,closed,2018-09-18,61.15,9,2018-09-26,52.7,16,8
RESPONIND,closed,2018-04-25,77.05,6,2018-10-04,72.9,2,162
BIRLANU,closed,2018-08-27,2260.55,9,2018-10-04,1999.4,18,38
SASKEN,closed,2018-09-26,972.35,8,2018-10-11,776.8,23,15
USHAMART,closed,2018-09-10,33.85,5,2018-10-11,25.9,24,31
INTELLECT,closed,2018-09-26,227.75,10,2018-10-11,199.9,11,15
VMART,closed,2018-10-04,576.59,11,2018-10-11,486.9,56,7
WSTCSTPAPR,closed,2018-09-10,379.05,8,2018-10-19,348.85,13,39
VINDHYATEL,closed,2018-10-04,1328.85,10,2018-10-19,1328.95,12,15
GARFIBRES,closed,2018-10-11,224.0,7,2018-10-19,228.04,11,8
EXCELINDUS,closed,2018-03-05,908.05,10,2018-10-26,1394.15,30,235
FILATEX,closed,2018-08-27,28.58,7,2018-10-26,22.8,11,60
TCIEXP,closed,2018-10-11,600.4,6,2018-11-02,584.65,21,22
COFORGE,closed,2018-10-04,239.56,6,2018-11-02,237.63,28,29
GALLANTT,closed,2018-10-11,48.45,5,2018-11-02,51.55,12,22
AVADHSUGAR,closed,2018-10-26,236.78,7,2018-11-12,225.98,19,17
ESABINDIA,closed,2018-10-19,879.75,9,2018-11-12,889.3,11,24
INTELLECT,closed,2018-10-26,229.1,8,2018-11-12,257.25,16,17
VMART,closed,2018-11-02,694.93,7,2018-11-12,555.39,35,10
SESHAPAPER,closed,2018-11-02,241.19,9,2018-11-19,224.09,20,17
PGHL,closed,2018-05-10,2143.55,5,2018-11-19,2944.7,11,193
WSTCSTPAPR,closed,2018-10-26,345.8,10,2018-11-27,344.45,16,32
TRIVENI,closed,2018-11-12,51.00467635646642,6,2018-11-27,49.0790854442978,14,15
DWARKESH,closed,2018-11-19,26.35,8,2018-11-27,23.9,43,8
AVADHSUGAR,closed,2018-11-19,207.98,9,2018-12-04,194.23,36,15
GALLANTT,closed,2018-11-12,61.15,8,2018-12-04,55.75,21,22
PGHL,closed,2018-11-27,2900.8,6,2018-12-11,2830.65,16,14
BAJAJHIND,closed,2018-11-12,11.75,7,2018-12-11,8.95,13,29
GARFIBRES,closed,2018-12-04,237.6,9,2018-12-18,236.11,20,14
USHAMART,closed,2018-11-02,37.9,3,2019-01-02,36.2,12,61
ANDHRAPAP,closed,2018-08-09,87.32,8,2019-01-02,88.65,,146
VINDHYATEL,closed,2018-11-12,1784.4,4,2019-01-02,1870.8,,51
JKPAPER,closed,2018-12-04,166.5,10,2019-01-02,152.35,,29
TRIVENI,closed,2018-12-11,45.79149120400991,8,2019-01-02,44.80521293192355,16,22
TTKPRESTIG,closed,2018-12-11,620.81,9,2019-01-09,621.93,17,29
PRAJIND,closed,2018-12-18,110.35,10,2019-01-09,144.9,,22
FILATEX,closed,2018-11-27,31.33,4,2019-01-09,29.6,13,43
LUMAXTECH,closed,2019-01-02,182.9,11,2019-01-16,173.3,22,14
ESABINDIA,closed,2018-11-27,939.9,7,2019-01-23,871.6,14,57
ORIENTPPR,closed,2019-01-02,43.95,8,2019-01-30,34.7,20,28
SIRCA,closed,2019-01-09,119.5,8,2019-02-06,111.4,16,28
JWL,closed,2019-01-23,23.65,8,2019-02-13,20.65,5,21
UNIVCABLES,closed,2019-01-02,274.65,2,2019-02-13,195.35,22,42
BIRLACABLE,closed,2019-01-30,167.5543119383007,5,2019-02-13,152.32661100133853,12,14
ESABINDIA,closed,2019-02-06,870.65,9,2019-02-20,861.6,24,14
SIRCA,closed,2019-02-13,118.18,10,2019-02-27,110.93,42,14
RSYSTEMS,closed,2019-01-09,52.55,3,2019-02-27,47.35,12,49
SOLARA,closed,2019-01-09,286.22,7,2019-02-27,342.94,20,49
VIYASH,closed,2019-01-16,80.25,10,2019-03-07,71.5,41,50
USHAMART,closed,2019-02-27,32.75,9,2019-03-14,33.95,60,15
BAJAJHIND,closed,2019-02-27,8.2,11,2019-03-14,8.6,12,15
DALMIASUG,closed,2018-10-19,87.2,7,2019-03-22,111.95,13,154
TRIVENI,closed,2019-02-20,46.91866637210862,10,2019-03-29,58.22580311830425,17,37
SAKUMA,closed,2019-01-02,6.57,3,2019-03-29,5.42,16,86
JWL,closed,2019-03-14,22.55,3,2019-04-05,19.4,12,22
VOLTAMP,closed,2019-03-22,1140.55,8,2019-04-05,1125.1,20,14
TTKPRESTIG,closed,2019-02-13,651.61,9,2019-04-05,714.8,14,51
DHAMPURSUG,closed,2018-10-19,150.45,4,2019-04-12,223.05,17,175
SOLARA,closed,2019-03-14,403.75,11,2019-04-12,384.13,11,29
DALMIASUG,closed,2019-03-29,123.8,7,2019-04-23,109.6,27,25
TRIVENI,closed,2019-04-05,59.32081004530424,7,2019-04-23,60.60625295960859,12,18
VIYASH,closed,2019-04-05,72.5,10,2019-04-23,69.15,18,18
IOLCP,closed,2019-01-02,34.66,1,2019-05-02,34.89,15,120
ALKYLAMINE,closed,2019-03-07,316.64,11,2019-05-02,337.02,13,56
NIITLTD,closed,2019-04-12,114.7,3,2019-05-09,100.35,15,27
VOLTAMP,closed,2019-04-23,1144.4,9,2019-05-09,1005.2,29,16
GODFRYPHLP,closed,2019-03-29,386.37,6,2019-05-09,340.0,18,41
SAKUMA,closed,2019-04-12,6.35,4,2019-05-09,5.97,16,27
DHAMPURSUG,closed,2019-05-02,227.0,7,2019-05-16,199.55,17,14
JPPOWER,closed,2019-05-02,2.8,8,2019-05-16,2.75,20,14
SECURKLOUD,closed,2019-05-09,104.35,4,2019-05-16,102.9,33,7
VIYASH,closed,2019-05-09,71.85,10,2019-05-23,67.25,116,14
INSECTICID,closed,2019-04-12,428.33,6,2019-05-23,448.8,18,41
NIITLTD,closed,2019-05-16,102.85,7,2019-05-30,106.95,24,14
63MOONS,closed,2019-04-23,116.2,6,2019-05-30,134.8,29,37
5PAISA,closed,2019-05-02,293.67,5,2019-06-07,212.49,55,36
JPPOWER,closed,2019-05-23,2.65,8,2019-06-07,2.25,48,15
MATRIMONY,closed,2019-05-16,628.95,9,2019-06-07,642.4,15,22
DHAMPURSUG,closed,2019-05-30,227.3,7,2019-06-14,209.7,12,15
ORIENTCEM,closed,2019-06-07,116.05,9,2019-06-21,103.9,11,14
INDORAMA,closed,2019-01-02,31.1,9,2019-06-21,24.85,37,170
