ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
IFCI,closed,2007-07-05,57.73787122969837,1,2007-07-19,51.973381670533634,4,14
SIEMENS,closed,2007-07-05,338.1109614582173,14,2007-07-26,321.41234665070135,21,21
MFSL,closed,2007-07-05,223.8549573328895,26,2007-07-26,207.68168206933143,42,21
GODREJIND,closed,2007-07-12,216.1845003744837,14,2007-07-26,189.7189301631436,17,14
INDIANB,closed,2007-07-05,125.7840847383568,5,2007-07-26,128.77151248648508,19,21
PENINLAND,closed,2007-07-05,483.55,8,2007-07-26,485.05,15,21
FCSSOFT,closed,2007-07-05,44.4,16,2007-08-02,39.675,49,28
ACC,closed,2007-07-12,891.6070931961104,7,2007-08-02,812.3872143092884,15,21
PARSVNATH,closed,2007-07-05,181.075,7,2007-08-02,163.625,23,28
HCC,closed,2007-07-05,62.2,10,2007-08-09,65.8,2,35
INDIACEM,closed,2007-07-05,205.23699719363893,12,2007-08-09,210.71382717492986,10,35
SCI,closed,2007-07-26,133.3867220914688,30,2007-08-09,120.76491926609326,47,14
MRPL,closed,2007-07-05,36.19896422887141,24,2007-08-09,37.3996669735637,41,35
JISLJALEQS,closed,2007-07-05,98.41000000000001,27,2007-08-09,101.82000000000001,17,35
INDIANB,closed,2007-08-02,126.72044268926267,9,2007-08-17,123.86678036269237,13,15
KESORAMIND,closed,2007-07-05,454.17310335932336,6,2007-08-17,427.0201398686895,21,43
ADANIENT,closed,2007-08-02,157.65448407722738,3,2007-08-17,160.84785941690322,1,15
ANANTRAJ,closed,2007-08-09,246.71715708425833,22,2007-08-24,219.71408290334446,41,15
CONCOR,closed,2007-08-09,151.90651468523032,24,2007-08-24,141.8235538073917,25,15
J&KBANK,closed,2007-08-09,58.769810042405076,33,2007-08-24,59.24729861762883,17,15
PFC,closed,2007-07-05,29.511209862303097,2,2007-08-24,30.923836047795362,8,50
TATACHEM,closed,2007-08-09,237.4847064203214,21,2007-08-31,235.47608282156577,20,22
JINDALSTEL,closed,2007-07-05,117.3267498939279,4,2007-08-31,129.26978801522182,17,57
CUMMINSIND,closed,2007-07-05,215.93999682464337,15,2007-08-31,229.86863395429788,7,57
M&MFIN,closed,2007-07-12,54.703940792118786,15,2007-08-31,43.88338107499638,31,50
ASIANPAINT,closed,2007-08-02,80.79119381361049,17,2007-09-07,85.87441709516064,17,36
HINDZINC,closed,2007-08-24,24.417846595867015,15,2007-09-07,25.644305576965497,20,14
DABUR,closed,2007-08-24,45.51540045955617,19,2007-09-07,45.78822004273034,30,14
IFCI,closed,2007-07-26,53.693430974477955,2,2007-09-07,65.03645881670533,4,43
FEDERALBNK,closed,2007-07-26,31.516272201803158,7,2007-09-07,34.707731948502406,10,43
NCC,closed,2007-08-31,111.66206471303713,8,2007-09-14,118.83605941782412,9,14
PFC,closed,2007-08-31,31.901808022366936,13,2007-09-14,35.21604638063723,7,14
MPHASIS,closed,2007-08-31,272.27346041018603,35,2007-09-14,260.2538888665967,42,14
NATIONALUM,closed,2007-07-19,38.88676090813418,18,2007-09-14,35.33041045001744,32,57
ABB,closed,2007-09-07,1169.3599157068356,8,2007-09-14,1189.9587265319715,10,7
M&MFIN,closed,2007-09-07,45.72497545366008,28,2007-09-21,44.84711699336444,36,14
ACC,closed,2007-08-17,788.219140321315,12,2007-09-21,939.6945131378756,9,35
KESORAMIND,closed,2007-08-24,423.2582728131488,13,2007-09-21,530.1821095071723,8,28
INDIANB,closed,2007-09-14,135.59354898594222,11,2007-09-21,141.61299295605147,11,7
FCSSOFT,closed,2007-09-14,43.825,21,2007-09-28,42.225,44,14
GODREJIND,closed,2007-09-14,173.64354677551478,29,2007-09-28,169.8697525046385,50,14
HCC,closed,2007-08-17,59.75,5,2007-09-28,68.475,28,42
MRPL,closed,2007-08-31,37.666489805717546,18,2007-09-28,64.66006632528136,2,28
CUMMINSIND,closed,2007-09-07,244.31997932060608,12,2007-10-08,261.41561341351536,11,31
JINDALSTEL,closed,2007-09-14,151.3069695438348,6,2007-10-08,220.01518403907838,2,24
BIOCON,closed,2007-08-09,34.90067944272907,40,2007-10-15,40.58134750068188,21,67
PFC,closed,2007-09-21,37.39837273130156,5,2007-10-22,34.78139216971655,29,31
J&KBANK,closed,2007-09-28,67.33019080542559,23,2007-10-22,61.639043192623504,27,24
INDIACEM,closed,2007-08-17,206.3419716635485,11,2007-10-22,267.0675251403181,7,66
ANANTRAJ,closed,2007-09-07,250.83542504464145,16,2007-10-22,282.9439549052555,18,45
TATACHEM,closed,2007-09-07,233.65430792967106,27,2007-10-22,291.11028528942626,12,45
ASIANPAINT,closed,2007-09-14,87.01012824275021,18,2007-10-22,89.47846819658402,17,38
WOCKPHARMA,closed,2007-09-21,385.6121591968696,29,2007-10-29,393.3666998754172,32,38
IFCI,closed,2007-09-28,92.13885730858468,3,2007-10-29,84.7937819025522,5,31
HCC,closed,2007-10-08,81.9,4,2007-10-29,107.375,6,21
NATIONALUM,closed,2007-09-21,37.308380648632934,24,2007-10-29,43.62856151895651,16,38
FEDERALBNK,closed,2007-09-28,36.17959237962854,16,2007-10-29,38.04977807594393,27,31
JISLJALEQS,closed,2007-10-08,109.12,20,2007-11-05,113.55000000000001,33,28
HINDPETRO,closed,2007-10-22,28.023228347667512,39,2007-11-05,30.3584973766398,43,14
ADANIENT,closed,2007-08-24,165.6624868521068,1,2007-11-05,391.8517186039158,2,73
CUMMINSIND,closed,2007-10-15,267.2268991033712,13,2007-11-05,243.8587661706175,39,21
ENGINERSIN,closed,2007-10-22,197.56275638081746,16,2007-11-05,346.61428750359585,4,14
ANANTRAJ,closed,2007-10-29,332.3531988367283,10,2007-11-12,326.2206690652135,13,14
FCSSOFT,closed,2007-10-29,40.7,39,2007-11-12,36.525,48,14
J&KBANK,closed,2007-10-29,64.23726931366087,31,2007-11-19,66.34940346172273,36,21
M&MFIN,closed,2007-10-29,45.76314321280337,41,2007-11-19,48.14862815925892,39,21
NATIONALUM,closed,2007-11-05,40.411862509086866,23,2007-11-19,53.65826899072395,11,14
BHARATFORG,closed,2007-10-22,128.36003407245053,36,2007-11-19,150.56465295355497,25,28
PFC,closed,2007-10-29,42.505559709619746,12,2007-11-26,46.04618046941125,11,28
MPHASIS,closed,2007-11-05,275.84684654476655,35,2007-11-26,260.1146660301845,43,21
FEDERALBNK,closed,2007-11-12,44.063518055264566,15,2007-11-26,32.43436336181254,40,14
SCI,closed,2007-10-08,124.44117251620264,33,2007-11-26,146.95822367312263,16,49
SIEMENS,closed,2007-10-22,377.074396009088,11,2007-11-26,467.02138870072224,6,35
MFSL,closed,2007-10-22,220.4894202838254,22,2007-11-26,221.5645223967209,30,35
WOCKPHARMA,closed,2007-11-05,390.6408613338672,28,2007-12-03,373.43988019236144,39,28
TATACHEM,closed,2007-11-19,301.8073737572181,21,2007-12-03,303.7692851792585,21,14
GODREJCP,closed,2007-07-26,41.52528726396889,37,2007-12-03,38.5079295297969,44,130
NCC,closed,2007-09-21,132.4326578608119,6,2007-12-03,172.26532422043334,10,73
INDIACEM,closed,2007-11-05,254.04804334268786,22,2007-12-03,284.31473534455876,32,28
LUPIN,closed,2007-11-12,104.09758471223299,47,2007-12-03,101.36121725034162,47,21
CUMMINSIND,closed,2007-11-19,257.6644131269417,31,2007-12-10,254.52816370701944,39,21
GODREJIND,closed,2007-11-05,224.95734679639085,26,2007-12-10,372.1843336757717,4,35
M&MFIN,closed,2007-11-26,49.37953839162999,29,2007-12-17,52.4806688220222,27,21
ANANTRAJ,closed,2007-12-03,361.3705348287739,7,2007-12-17,334.7463811865877,26,14
SCI,closed,2007-12-03,161.41815312355286,16,2007-12-17,154.34136561709232,22,14
MPHASIS,closed,2007-12-03,262.15660096423056,45,2007-12-17,259.3257366238485,42,14
ADANIENT,closed,2007-12-10,390.27959535976765,3,2007-12-26,487.7512364969503,4,16
LUPIN,closed,2007-12-10,109.12710518796285,46,2007-12-26,120.69885632082031,33,16
MFSL,closed,2007-12-03,223.48100877188241,23,2008-01-02,242.0382061118609,,30
WOCKPHARMA,closed,2007-12-17,389.93590309036284,39,2008-01-02,408.54680071887714,,16
CUMMINSIND,closed,2007-12-17,248.53239275716822,41,2008-01-02,251.08443885377162,,16
JINDALSTEL,closed,2007-10-22,213.40189307993617,2,2008-01-02,523.3045859955868,,72
HINDPETRO,closed,2007-11-19,37.24723292912271,23,2008-01-02,46.169316184932406,19,44
PARSVNATH,closed,2007-11-19,171.275,29,2008-01-02,237.625,22,44
JISLJALEQS,closed,2007-11-26,121.0,19,2008-01-02,124.98,,37
BHARATFORG,closed,2007-11-26,149.76448650738902,21,2008-01-02,163.9452140811074,,37
J&KBANK,closed,2007-11-26,63.25218027108214,32,2008-01-02,80.3944502915026,,37
BIOCON,closed,2007-12-03,45.65751881673837,22,2008-01-02,49.1043512324518,,30
M&MFIN,closed,2007-12-26,60.46727242275541,15,2008-01-09,61.8794795110571,,14
MPHASIS,closed,2007-12-26,283.92177105667594,31,2008-01-09,282.2046894075918,,14
MRPL,closed,2007-11-26,105.57290058887067,2,2008-01-09,119.49215833289615,3,44
NATIONALUM,closed,2007-11-26,51.007655727932814,10,2008-01-09,66.45846670701678,6,44
FCSSOFT,closed,2007-12-26,58.35,13,2008-01-16,56.2,7,21
TTML,closed,2008-01-02,55.05882352941176,10,2008-01-16,47.64705882352941,11,14
SIEMENS,closed,2007-12-17,449.54302535693586,10,2008-01-16,461.3905987134149,29,30
INDUSINDBK,closed,2008-01-02,126.4459317137888,5,2008-01-16,119.30236831566161,6,14
HCC,closed,2008-01-02,132.575,6,2008-01-16,107.525,18,14
SCI,closed,2008-01-02,194.78015136829552,14,2008-01-23,140.7698640354385,30,21
GAIL,closed,2008-01-09,40.919304088260034,14,2008-01-23,35.048957770982724,11,14
ENGINERSIN,closed,2008-01-02,348.2500902407234,7,2008-01-23,323.6426920768377,2,21
PARSVNATH,closed,2008-01-09,252.85,17,2008-01-23,144.85,34,14
SUNTV,closed,2008-01-09,281.3932433702945,20,2008-01-23,250.0187392292473,9,14
MRPL,closed,2008-01-16,113.53311508146034,1,2008-01-23,73.42074931433254,6,7
ANANTRAJ,closed,2008-01-16,358.4289148570717,17,2008-01-23,328.4144195525847,13,7
TATACHEM,closed,2008-01-16,335.30000446205094,19,2008-01-30,307.9733810836308,16,14
SUNPHARMA,closed,2008-01-16,101.32608846534326,25,2008-01-30,106.67411081916585,8,14
DIVISLAB,closed,2008-01-02,449.26729005986795,13,2008-01-30,344.5964344961443,31,28
SIEMENS,closed,2008-01-23,428.80345973730454,17,2008-01-30,413.9648879673709,28,7
NCC,closed,2008-01-23,153.57000136132515,19,2008-02-06,139.06099960176846,38,14
BEL,closed,2008-01-23,15.880096998046422,22,2008-02-06,13.272317792141445,42,14
DRREDDY,closed,2008-01-23,120.1215688264492,24,2008-02-13,100.79744961614414,21,21
TTML,closed,2008-01-23,34.76470588235294,26,2008-02-13,29.558823529411764,33,21
GODREJIND,closed,2007-12-17,470.15595377293624,2,2008-02-13,234.4653479463908,9,58
DISHTV,closed,2008-01-02,101.1146002317497,12,2008-02-13,56.83371958285052,24,42
CIPLA,closed,2008-01-16,194.27734771081333,24,2008-02-13,169.23212517271142,10,28
MRPL,closed,2008-01-30,72.13110562558897,17,2008-02-20,76.66709377220431,37,21
SCI,closed,2008-01-30,134.367056291498,24,2008-02-20,130.81334481639226,28,21
GLENMARK,closed,2008-01-02,601.642309566716,11,2008-02-20,505.6477091216098,4,49
INDIANB,closed,2008-01-23,184.73004717157468,5,2008-02-20,195.60963479162396,1,28
ASIANPAINT,closed,2008-01-23,91.8323211395721,20,2008-02-20,99.58538151404453,8,28
DABUR,closed,2008-01-30,44.537796953182095,21,2008-02-27,45.53813542482069,25,28
INDHOTEL,closed,2008-02-06,136.0523153003178,18,2008-02-27,118.98585150647946,24,21
NCC,closed,2008-02-13,137.47771149360472,20,2008-02-27,144.9200601150296,32,14
ENGINERSIN,closed,2008-02-20,294.88422460153174,13,2008-03-05,255.74808384767502,22,14
GAIL,closed,2008-02-20,32.6528177527375,16,2008-03-05,31.79508618627205,21,14
INDUSINDBK,closed,2008-02-20,91.5542411025281,18,2008-03-05,86.30590881002648,34,14
JAIBALAJI,closed,2008-01-02,111.03,1,2008-03-05,66.02000000000001,7,63
NATIONALUM,closed,2008-01-30,53.824764798688214,4,2008-03-05,60.17824483060464,1,35
ANANTRAJ,closed,2008-02-13,339.1837401269521,11,2008-03-13,224.36084529932154,35,29
FCSSOFT,closed,2008-02-27,45.875,4,2008-03-13,32.8,32,15
GLENMARK,closed,2008-02-27,508.1804171519773,7,2008-03-13,465.9686166458519,9,15
HINDPETRO,closed,2008-01-09,44.03738192629281,15,2008-03-13,33.285285737488984,11,64
GODREJIND,closed,2008-02-20,256.1279072675248,9,2008-03-13,252.6971852030918,36,22
SOBHA,closed,2008-02-13,718.0675250535153,14,2008-03-24,547.6871485439068,24,40
ASIANPAINT,closed,2008-02-27,109.7655665184463,5,2008-03-24,106.95376553207532,1,26
M&M,closed,2008-03-05,170.74572507026042,14,2008-03-31,171.0770557139931,10,26
ZEEL,closed,2008-03-13,120.09002832805207,23,2008-03-31,119.53135707976217,17,18
BPCL,closed,2008-01-02,57.29114952972494,18,2008-03-31,44.91709679594919,6,89
HINDZINC,closed,2008-03-13,20.91265196760312,27,2008-04-07,18.47409955716134,29,25
NCC,closed,2008-03-13,128.9082764223006,31,2008-04-07,102.95845268341404,40,25
EIHOTEL,closed,2007-07-26,100.43132725964502,32,2008-04-07,128.97547177406966,37,256
HCLTECH,closed,2008-03-05,48.58462320917897,15,2008-04-07,42.646696359672355,14,33
HINDPETRO,closed,2008-03-24,31.67093089424165,13,2008-04-07,31.14102815943527,26,14
ANANTRAJ,closed,2008-03-24,203.52021566929568,29,2008-04-15,213.84081455306446,32,22
ZEEL,closed,2008-04-07,117.63673284643126,15,2008-04-15,111.80711982079767,20,8
SOBHA,closed,2008-04-07,552.7185153670093,28,2008-04-15,540.0943586108611,37,8
BEL,closed,2008-04-07,10.320732326532081,36,2008-04-23,10.808518365046682,44,16
ADANIPORTS,closed,2008-04-07,22.324138149600003,42,2008-04-23,25.081737284021436,45,16
SCI,closed,2008-03-05,128.11742576631204,29,2008-04-23,143.28197042301323,25,49
GLENMARK,closed,2008-04-15,529.0876736379523,4,2008-04-30,666.698143287921,2,15
BPCL,closed,2008-04-15,45.1314850929804,7,2008-04-30,45.01054810491151,19,15
DRREDDY,closed,2008-03-05,115.25351018021497,17,2008-04-30,123.03450452754272,15,56
INDUSINDBK,closed,2008-03-31,76.44098792689846,36,2008-05-08,93.78964189377878,16,38
EIHOTEL,closed,2008-04-23,152.10772311713527,22,2008-05-08,141.6191867938819,29,15
PURVA,closed,2008-04-23,259.13508087415454,33,2008-05-08,248.3576238610153,32,15
INDIACEM,closed,2008-03-31,179.4862878079202,34,2008-05-08,160.02912866386032,37,38
