ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
RUSHIL,closed,2016-11-15,57.60116825798747,7,2016-11-22,53.09882519511657,8,7
CEATLTD,closed,2016-11-15,1162.0852405013172,9,2016-11-22,1083.326977783197,9,7
STERTOOLS,closed,2016-11-15,861.3426055015378,13,2016-11-22,809.2071893484464,31,7
GUJALKALI,closed,2016-11-15,312.86366509745267,14,2016-11-29,321.195528237289,33,14
SUNDRMFAST,closed,2016-11-15,270.1833786515321,16,2016-11-29,277.4478748717387,66,14
TVSSRICHAK,closed,2016-11-15,3213.5834509635015,11,2016-11-29,3352.249772108509,10,14
JKIL,closed,2016-11-22,171.0304231634052,6,2016-11-29,187.10104948570697,17,7
HCG,closed,2016-11-22,257.85,13,2016-11-29,248.6,38,7
LUXIND,closed,2016-11-22,713.1828470127808,15,2016-12-06,730.171598115412,19,14
RAYMOND,closed,2016-11-22,514.3883263363693,17,2016-12-06,482.8921171497838,41,14
RAMCOIND,closed,2016-11-15,195.94479597397995,4,2016-12-06,201.65431527389998,28,21
LALPATHLAB,closed,2016-11-22,564.8682556780774,11,2016-12-06,554.2537269861695,50,14
GTLINFRA,closed,2016-11-29,4.3,3,2016-12-06,4.65,3,7
NESCO,closed,2016-11-29,401.06533407467714,15,2016-12-13,378.4507497593628,32,14
GNFC,closed,2016-11-15,187.26867192384026,8,2016-12-13,200.388805692698,8,28
JSL,closed,2016-11-29,35.896145553105974,7,2016-12-13,39.64354536359507,4,14
CEATLTD,closed,2016-11-29,1149.0217442301082,9,2016-12-13,1179.581836590193,21,14
PATELENG,closed,2016-12-06,81.6,5,2016-12-13,85.29999999999998,208,7
ITI,closed,2016-12-06,36.8,13,2016-12-20,44.3,4,14
RAIN,closed,2016-12-06,52.68262169647195,14,2016-12-20,49.58364394962065,32,14
HIKAL,closed,2016-11-29,145.53464945698695,13,2016-12-20,135.25335127244335,35,21
HCL-INSYS,closed,2016-12-06,56.5,8,2016-12-20,59.5,5,14
TVSSRICHAK,closed,2016-12-06,3267.4685683672637,11,2016-12-20,3123.6284950077643,30,14
GTLINFRA,closed,2016-12-13,4.3,3,2016-12-27,4.55,58,14
LUXIND,closed,2016-12-13,741.05424737246,13,2016-12-27,715.5957420969227,14,14
RUSHIL,closed,2016-12-13,60.548066090528806,10,2016-12-27,57.46202299776629,28,14
SHARDACROP,closed,2016-12-13,406.73000377943805,15,2016-12-27,391.2406734019193,17,14
HBLENGINE,closed,2016-12-20,37.60929883149366,14,2017-01-03,38.15,,14
SHEMAROO,closed,2016-12-20,381.85,15,2017-01-03,385.2,,14
SWANCORP,closed,2016-11-15,133.57264257192588,1,2017-01-03,161.85,18,49
VIKASECO,closed,2016-11-15,15.811764705882354,15,2017-01-03,16.4,75,49
ZEEMEDIA,closed,2016-12-13,38.95,6,2017-01-03,39.95,32,21
SONATSOFTW,closed,2016-12-20,61.46876534207539,7,2017-01-03,75.53,30,14
GSFC,closed,2016-12-20,87.84621310482474,10,2017-01-03,100.15,48,14
ENGINERSIN,closed,2016-12-20,59.21935095743096,16,2017-01-03,154.7,,14
ITI,closed,2016-12-27,44.5,3,2017-01-03,49.05,24,7
STERTOOLS,closed,2016-12-27,829.6373339407853,16,2017-01-03,954.6274166590104,44,7
SWARAJENG,closed,2016-12-27,1069.5268475517682,20,2017-01-10,1334.75,58,14
RATNAMANI,closed,2016-12-27,392.4851424105653,26,2017-01-17,457.4,83,21
MHRIL,closed,2017-01-03,179.53,12,2017-01-17,177.84,11,14
IMFA,closed,2017-01-03,338.58,6,2017-01-17,349.55,9,14
KKCL,closed,2017-01-03,349.68,10,2017-01-24,356.0,8,21
MOIL,closed,2017-01-17,198.25,16,2017-02-08,183.15,18,22
KPRMILL,closed,2017-01-03,113.64,5,2017-02-15,114.79,4,43
KNRCON,closed,2017-01-17,86.38,3,2017-02-15,88.5,3,29
ICIL,closed,2017-01-03,172.2,8,2017-02-22,161.85,101,50
IMFA,closed,2017-02-08,353.65,17,2017-02-22,315.98,16,14
NFL,closed,2017-02-15,67.5,20,2017-03-09,71.85,22,22
MAHSEAMLES,closed,2017-02-22,156.03,17,2017-03-17,172.7,15,23
INDIANHUME,closed,2017-01-03,383.95,13,2017-03-31,395.1,194,87
BALMLAWRIE,closed,2017-01-17,151.47,5,2017-03-31,156.5,29,73
IMFA,closed,2017-03-17,342.68,14,2017-04-10,349.1,166,24
NAVA,closed,2017-03-24,59.48,17,2017-04-10,64.88,128,17
BLS,closed,2017-01-03,47.53,1,2017-04-10,38.79,247,97
KSB,closed,2017-01-03,123.87,2,2017-04-10,141.37,129,97
UNOMINDA,closed,2017-01-03,52.83,7,2017-04-10,73.56,39,97
ADVENZYMES,closed,2017-01-03,376.71,9,2017-04-10,412.77,147,97
KITEX,closed,2017-01-10,102.25,13,2017-04-10,100.35,192,90
HERITGFOOD,closed,2017-01-24,243.81,13,2017-04-10,267.86,92,76
MOIL,closed,2017-02-15,178.18,17,2017-04-10,167.68,243,54
MHRIL,closed,2017-02-22,193.67,9,2017-04-10,196.31,151,47
SFL,closed,2017-03-31,562.6,19,2017-04-18,600.13,81,18
GRAPHITE,closed,2017-04-10,127.55,5,2017-04-18,125.15,28,8
ELECTCAST,closed,2017-04-10,39.1,9,2017-04-25,37.8,55,15
KIRLOSBROS,closed,2017-04-10,284.8,15,2017-04-25,287.2,36,15
NFL,closed,2017-03-31,76.6,17,2017-04-25,78.8,7,25
