ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
VEDL,closed,2017-02-08,94.51,13,2017-08-11,104.53,22,184
BEL,closed,2017-02-08,47.44,1,2017-08-11,51.86,23,184
UNITDSPR,closed,2017-02-08,453.54,5,2017-08-11,483.76,27,184
SHRIRAMFIN,closed,2017-02-08,190.93,6,2017-08-11,190.41,30,184
NMDC,closed,2017-02-08,48.43,8,2017-08-11,39.22,43,184
PFC,closed,2017-02-08,107.68,9,2017-08-11,94.12,39,184
NHPC,closed,2017-02-08,30.65,10,2017-08-11,30.3,31,184
OIL,closed,2017-02-08,149.73,11,2017-08-11,123.98,42,184
INDIANB,closed,2017-02-08,298.5,14,2017-08-11,279.85,37,184
OFSS,closed,2017-02-08,3568.3,15,2017-08-11,3457.0,34,184
CANBK,closed,2017-02-08,60.3,17,2017-08-11,65.18,24,184
BHEL,closed,2017-05-15,114.5,9,2017-11-14,91.15,46,183
DLF,closed,2017-05-15,210.5,10,2017-11-14,206.05,31,183
BANKINDIA,closed,2017-05-15,181.1,12,2017-11-14,195.6,21,183
RECLTD,closed,2017-02-08,107.4,7,2017-11-14,120.19,49,279
INDIGO,closed,2017-08-11,1242.35,2,2017-11-14,1167.6,26,95
ZYDUSLIFE,closed,2017-08-11,482.5,7,2017-11-14,448.2,36,95
ICICIPRULI,closed,2017-08-11,427.35,10,2017-11-14,372.05,37,95
COLPAL,closed,2017-08-11,1047.25,11,2017-11-14,1056.8,24,95
ACC,closed,2017-08-11,1760.55,13,2018-02-14,1629.7,42,187
LICHSGFIN,closed,2017-08-11,651.8,14,2018-02-14,525.05,,187
MARICO,closed,2017-08-11,319.95,15,2018-02-14,315.6,33,187
HINDPETRO,closed,2017-02-08,254.73,3,2018-02-14,255.1,43,371
MOTHERSON,closed,2017-02-08,67.87,4,2018-02-14,105.85,,371
BAJAJFINSV,closed,2017-02-08,366.3,16,2018-02-14,518.9,,371
LTF,closed,2017-02-08,108.3,18,2018-02-14,169.8,28,371
TATASTEEL,closed,2017-02-08,47.05,19,2018-02-14,70.8,,371
HINDALCO,closed,2017-02-08,189.0,20,2018-02-14,243.25,26,371
TITAN,closed,2017-08-11,607.0,3,2018-02-14,813.7,,187
M&MFIN,closed,2017-08-11,250.83,5,2018-02-14,278.15,25,187
DABUR,closed,2017-08-11,303.4,18,2018-02-14,340.75,22,187
VEDL,closed,2017-11-14,115.71,8,2018-05-18,101.24,30,185
AUROPHARMA,closed,2017-11-14,701.55,16,2018-05-18,579.4,36,185
OIL,closed,2017-11-14,156.09,20,2018-05-18,162.27,,185
PETRONET,closed,2017-02-08,187.43,12,2018-05-18,218.65,34,464
INDIANB,closed,2017-11-14,400.9,17,2018-05-18,300.55,43,185
SAIL,closed,2018-02-14,93.55,2,2018-05-18,73.6,23,93
TVSMOTOR,closed,2018-02-14,654.0,12,2018-05-18,575.0,38,93
BHEL,closed,2018-02-14,97.85,14,2018-08-16,72.6,43,183
NMDC,closed,2018-02-14,44.55,20,2018-08-16,33.87,42,183
DLF,closed,2018-02-14,230.95,4,2018-08-16,206.7,26,183
SUNTV,closed,2018-02-14,998.4,6,2018-08-16,785.25,41,183
BHARATFORG,closed,2018-02-14,763.8,9,2018-08-16,619.2,38,183
IDBI,closed,2018-02-14,65.45,11,2018-08-16,61.4,25,183
ZEEL,closed,2018-02-14,576.6,17,2018-08-16,500.45,30,183
ICICIPRULI,closed,2018-05-18,422.1,7,2018-11-21,321.55,46,187
INDIGO,closed,2018-05-18,1140.2,19,2018-11-21,1046.95,31,187
SHRIRAMFIN,closed,2017-11-14,249.93,11,2018-11-21,237.11,38,372
OFSS,closed,2018-02-14,4014.35,16,2018-11-21,3424.1,33,280
GODREJCP,closed,2018-02-14,685.0,18,2018-11-21,708.7,22,280
CIPLA,closed,2018-02-14,616.15,19,2018-11-21,522.15,23,280
M&MFIN,closed,2018-05-18,282.48,13,2018-11-21,262.17,28,187
LTF,closed,2018-08-16,176.5,13,2018-11-21,136.5,41,97
CENTRALBK,closed,2018-08-16,68.95,17,2019-02-20,29.75,50,188
JSWSTEEL,closed,2017-02-08,189.3,2,2019-02-20,274.05,,742
BRITANNIA,closed,2017-08-11,2050.98,8,2019-02-20,2922.3,,558
UNITDSPR,closed,2017-11-14,603.72,3,2019-02-20,528.1,31,463
TECHM,closed,2017-11-14,487.9,18,2019-02-20,812.4,,463
DABUR,closed,2018-05-18,374.55,10,2019-02-20,424.7,,278
MARICO,closed,2018-05-18,318.2,11,2019-02-20,333.05,23,278
LUPIN,closed,2018-08-16,849.75,15,2019-02-20,762.65,25,188
CANBK,closed,2018-11-21,52.62,6,2019-02-20,43.71,34,91
ACC,closed,2018-11-21,1497.1,9,2019-02-20,1382.5,29,91
UCOBANK,closed,2018-11-21,19.4,12,2019-05-28,17.6,35,188
IDBI,closed,2018-11-21,60.3,18,2019-05-28,37.85,,188
DRREDDY,closed,2018-08-16,470.69,9,2019-05-28,530.39,25,285
AUROPHARMA,closed,2018-08-16,635.3,11,2019-05-28,674.7,44,285
BOSCHLTD,closed,2018-11-21,18714.8,14,2019-05-28,16926.2,37,188
DIVISLAB,closed,2019-02-20,1560.55,3,2019-05-28,1617.85,22,97
COLPAL,closed,2019-02-20,1245.15,5,2019-05-28,1175.8,26,97
TORNTPHARM,closed,2019-02-20,884.38,9,2019-08-28,834.4,28,189
BIOCON,closed,2019-02-20,309.7,10,2019-08-28,220.85,46,189
NMDC,closed,2019-02-20,31.28,18,2019-08-28,27.0,33,189
LTM,closed,2018-02-14,1502.75,1,2019-08-28,1639.85,26,560
HAVELLS,closed,2018-05-18,523.25,17,2019-08-28,666.2,24,467
PFC,closed,2018-11-21,83.48,1,2019-08-28,82.64,25,280
BANKINDIA,closed,2019-02-20,81.85,20,2019-12-03,71.4,48,286
INDIANB,closed,2019-05-28,275.3,7,2019-12-03,123.0,50,189
CIPLA,closed,2019-05-28,577.95,14,2019-12-03,464.25,45,189
