ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
AGARIND,closed,2016-11-10,373.10176217137445,4,2016-12-12,364.32985440932123,9,32
NAVA,closed,2016-11-10,30.224750227108995,5,2016-12-12,24.89367204478604,120,32
APTECHT,closed,2016-11-10,116.7791423718172,6,2016-12-12,98.38004290269889,171,32
NATHBIOGEN,closed,2016-11-10,195.27954275965638,10,2016-12-12,141.38905178233026,29,32
SARDAEN,closed,2016-11-10,21.21107900180843,12,2016-12-12,19.21096561514198,30,32
AKSHOPTFBR,closed,2016-11-10,28.6,13,2016-12-12,25.6,23,32
SESHAPAPER,closed,2016-11-10,146.35373478921196,14,2016-12-12,140.0037164793979,22,32
JBMA,closed,2016-11-10,53.37669255646947,15,2017-01-10,49.32,134,61
PILITA,closed,2016-11-10,14.3,19,2017-01-10,12.45,,61
BAJFINANCE,closed,2016-11-10,90.40330877198166,1,2017-01-10,89.98,,61
ICIL,closed,2016-12-12,147.53340944023148,3,2017-01-10,164.0,,29
INDIANHUME,closed,2016-12-12,396.82893799754817,4,2017-01-10,375.25,,29
IMFA,closed,2016-12-12,107.90048621382795,6,2017-01-10,352.1,,29
DUCON,closed,2016-12-12,57.72727272727273,7,2017-01-10,72.61,,29
TVSELECT,closed,2016-12-12,208.3964778800532,8,2017-01-10,201.35,23,29
TIRUMALCHM,closed,2016-12-12,79.65500000000002,10,2017-01-10,77.15,66,29
BALMLAWRIE,closed,2016-12-12,25.93788699573659,11,2017-01-10,157.57,,29
TANLA,closed,2016-12-12,56.40055576447894,13,2017-02-09,56.4,40,59
RSSOFTWARE,closed,2016-12-12,122.949083503055,14,2017-02-09,97.25152749490834,72,59
NDL,closed,2017-01-10,4.0,3,2017-02-09,4.05,3,30
PCBL,closed,2017-01-10,23.78,5,2017-02-09,27.66,4,30
DWARKESH,closed,2017-01-10,40.76,6,2017-02-09,41.52,6,30
TPLPLASTEH,closed,2017-01-10,47.71,8,2017-02-09,51.07,8,30
SHARDAMOTR,closed,2017-01-10,112.16,13,2017-03-14,157.91,9,63
SURYAROSNI,closed,2017-01-10,47.03,14,2017-03-14,46.3,12,63
AURIONPRO,closed,2017-01-10,73.95,16,2017-03-14,61.83,39,63
TVSELECT,closed,2017-02-09,201.25,24,2017-03-14,167.7,268,33
BHARATWIRE,closed,2017-02-09,103.65,26,2017-03-14,92.4,28,33
DATAMATICS,closed,2017-02-09,148.8,27,2017-03-14,131.45,64,33
RPPINFRA,closed,2017-02-09,349.35,29,2017-04-13,274.8,110,63
POWERMECH,closed,2017-02-09,226.95,30,2017-04-13,273.08,78,63
COFORGE,closed,2017-01-10,86.21,11,2017-04-13,85.26,232,93
THYROCARE,closed,2017-01-10,232.77,12,2017-04-13,241.65,206,93
HGS,closed,2017-01-10,265.43,18,2017-04-13,287.43,178,93
GAEL,closed,2017-02-09,27.74,20,2017-04-13,32.26,42,63
GULPOLY,closed,2017-03-14,64.67,8,2017-04-13,74.46,105,30
JAYAGROGN,closed,2017-03-14,308.02,11,2017-04-13,389.13,36,30
FILATEX,closed,2017-03-14,12.16,13,2017-04-13,13.73,6,30
SSWL,closed,2017-03-14,71.57,18,2017-04-13,89.72,61,30
DHAMPURSUG,closed,2017-03-14,226.6,20,2017-05-16,230.0,125,63
DECCANCE,closed,2017-03-14,506.88,22,2017-05-16,629.9,131,63
LTFOODS,closed,2017-04-13,65.1,4,2017-05-16,65.45,145,33
ORIENTHOT,closed,2017-04-13,43.7,7,2017-05-16,41.7,24,33
NITINSPIN,closed,2017-04-13,130.3,12,2017-05-16,133.4,26,33
ALKYLAMINE,closed,2017-04-13,203.96,16,2017-05-16,174.22,97,33
ZUARI,closed,2017-04-13,396.55,19,2017-05-16,428.35,54,33
WELENT,closed,2017-04-13,95.4,20,2017-06-14,102.15,25,62
PURVA,closed,2017-04-13,67.35,21,2017-06-14,65.6,90,62
AGARIND,closed,2017-04-13,719.75,3,2017-06-14,704.95,101,62
GRAVITA,closed,2017-05-16,81.85,5,2017-06-14,76.85,54,29
FILATEX,closed,2017-05-16,14.31,6,2017-06-14,14.26,118,29
MASTEK,closed,2017-05-16,334.8,10,2017-06-14,280.2,21,29
KOLTEPATIL,closed,2017-05-16,179.55,14,2017-06-14,181.5,29,29
JAYAGROGN,closed,2017-05-16,488.63,15,2017-07-14,485.2,63,59
GEOJITFSL,closed,2017-04-13,53.66,14,2017-07-14,94.18,5,92
VISAKAIND,closed,2017-04-13,63.91,15,2017-07-14,103.4,11,92
SHALPAINTS,closed,2017-05-16,308.0,4,2017-07-14,241.95,64,59
ARVSMART,closed,2017-05-16,126.25,12,2017-08-14,133.4,79,90
SPMLINFRA,closed,2017-06-14,127.3,2,2017-08-14,164.3,21,61
MIRZAINT,closed,2017-06-14,158.5,10,2017-08-14,156.85,42,61
JAYBARMARU,closed,2017-06-14,126.2,14,2017-08-14,109.88,208,61
BALAJITELE,closed,2017-06-14,151.9,15,2017-08-14,154.35,29,61
BLKASHYAP,closed,2017-07-14,44.25,9,2017-08-14,36.65,50,31
ALANKIT,closed,2017-07-14,34.85,17,2017-08-14,33.7,20,31
SHIVAMAUTO,closed,2017-07-14,71.95,20,2017-09-14,64.9,119,62
GRAVITA,closed,2017-07-14,82.9,29,2017-09-14,131.1,10,62
RANEHOLDIN,closed,2017-06-14,1523.3,12,2017-09-14,1882.7,60,92
JHS,closed,2017-06-14,63.25,13,2017-09-14,66.1,139,92
MANINDS,closed,2017-07-14,81.65,8,2017-09-14,88.95,74,62
PGEL,closed,2017-08-14,32.86,1,2017-09-14,36.39,36,31
VISAKAIND,closed,2017-08-14,102.55,11,2017-10-16,144.23,35,63
CONTROLPR,closed,2017-08-14,394.45,13,2017-10-16,383.15,126,63
PARSVNATH,closed,2017-08-14,21.45,17,2017-11-15,22.95,177,93
