ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
MFSL,closed,2026-03-09,1707.6,16,2026-04-17,1683.2,17,39
BANKINDIA,closed,2026-03-09,146.50429591836732,5,2026-05-18,133.84773469387756,29,70
SUNDARMFIN,closed,2026-03-09,5385.103794203786,9,2026-05-18,4633.964628229225,25,70
MFSL,closed,2026-05-11,1695.5,13,2026-06-02,1595.4,27,22
M&MFIN,closed,2026-03-09,340.195973302039,6,2026-06-16,291.2961640017603,43,99
BALKRISIND,closed,2026-05-11,2177.831188811189,31,2026-06-16,2226.4403729603728,29,36
HDFCAMC,closed,2026-03-09,2408.4227634864637,3,2026-06-16,2658.6,22,99
APLAPOLLO,closed,2026-03-09,2097.9,8,2026-06-23,1842.0,22,106
GLENMARK,closed,2026-05-11,2347.3,10,2026-07-01,2161.9,20,51
360ONE,closed,2026-03-09,1029.1259715275105,21,2026-07-08,1091.7,34,121
FACT,closed,2026-06-16,997.8,8,2026-07-08,845.95,33,22
HINDCOPPER,closed,2026-03-09,540.55,1,2026-07-15,491.15,38,128
SAIL,closed,2026-03-09,149.52,10,2026-07-15,164.64,15,128
HUDCO,closed,2026-06-16,212.83,27,2026-07-22,198.32,35,36
NATIONALUM,closed,2026-03-09,386.17633209417596,2,2026-07-22,342.4,32,135
GLENMARK,closed,2026-07-08,2223.7,15,2026-07-22,2199.9,18,14
FEDERALBNK,open,2026-03-09,273.3,4,,354.15,,143
MAHABANK,open,2026-03-09,64.7034167709637,7,,79.26,,143
LAURUSLABS,open,2026-03-09,1019.9845006216328,11,,1781.3,,143
RBLBANK,open,2026-03-09,297.9,12,,378.05,,143
TORNTPOWER,open,2026-03-09,1423.967996686456,13,,1423.5,,143
BIOCON,open,2026-03-09,389.2345198279981,15,,425.35,,143
NAM-INDIA,open,2026-03-09,824.5970623811992,19,,1146.9,,143
LINDEINDIA,open,2026-03-09,6572.0,20,,6637.0,,143
PATANJALI,open,2026-03-09,489.2187000532765,37,,356.35,,143
COFORGE,open,2026-03-09,1168.5,47,,1746.9,,143
OFSS,open,2026-05-18,9408.5,11,,11136.0,,73
APOLLOHOSP,open,2026-05-18,8020.5,14,,8988.0,,73
ATGL,open,2026-06-02,737.8923200446834,9,,650.15,,58
TATACOMM,open,2026-06-02,1889.022605561277,19,,1773.7,,58
TIINDIA,open,2026-06-09,3105.5,14,,2688.8,,51
MOTILALOFS,open,2026-06-16,944.25,16,,836.95,,44
JSWINFRA,open,2026-06-23,314.95,14,,319.05,,37
OBEROIRLTY,open,2026-07-08,1868.0799081825546,11,,1814.4,,22
SCHAEFFLER,open,2026-07-15,4119.3,16,,4040.1,,15
HDFCAMC,open,2026-07-15,2729.2,18,,2546.3,,15
KALYANKJIL,open,2026-07-15,548.1,19,,634.6,,15
GODREJPROP,open,2026-07-22,2071.0889359245716,15,,2110.9,,8
M&MFIN,open,2026-07-22,378.15,19,,392.55,,8
