ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
TTML,closed,2007-10-01,39.26470588235294,3,2008-01-01,55.23529411764706,,92
VOLTAS,closed,2007-10-01,165.94941679430983,4,2008-01-01,247.48668998028342,7,92
GTL,closed,2007-10-01,239.30673909833726,8,2008-01-01,284.757803214856,,92
CGPOWER,closed,2007-10-01,34.58563932409493,9,2008-01-01,38.91396045844172,23,92
HCL-INSYS,closed,2007-10-01,205.08187336739124,10,2008-04-02,143.16026357101555,41,184
TITAN,closed,2007-10-01,70.56710065994247,11,2008-04-02,52.90468615989356,37,184
PETRONET,closed,2007-10-01,29.74823354113805,5,2008-04-02,25.856278092994003,26,184
THERMAX,closed,2007-10-01,709.2492733545807,6,2008-04-02,559.4344578871738,35,184
NECLIFE,closed,2007-10-01,244.95,12,2008-04-02,196.95,32,184
TANLA,closed,2007-10-01,284.9902759600732,13,2008-04-02,237.14451696986424,29,184
WALCHANNAG,closed,2008-01-01,847.9126071012789,2,2008-04-02,395.9984421632155,34,92
ELECTCAST,closed,2008-01-01,83.92218370193044,6,2008-04-02,38.72314933018208,19,92
GSPL,closed,2008-01-01,91.43635799078444,13,2008-07-04,51.69935429253376,24,185
ITI,closed,2008-01-01,73.3,15,2008-07-04,24.45,45,185
GMDCLTD,closed,2008-01-01,229.54891434207147,3,2008-07-04,108.14492586176807,34,185
THOMASCOOK,closed,2008-01-01,111.24979742489292,11,2008-07-04,68.58269176946455,18,185
TORNTPOWER,closed,2008-04-02,85.0089701928474,7,2008-07-04,68.57614856596057,32,93
SPARC,closed,2008-04-02,85.45,8,2008-07-04,79.2,28,93
JISLJALEQS,closed,2008-04-02,120.92000000000002,11,2008-07-04,91.41000000000001,9,93
VOLTAS,closed,2008-04-02,177.25063155808002,12,2008-10-06,83.17297532283509,40,187
JINDALSAW,closed,2008-04-02,64.55479326557875,15,2008-10-06,48.5081337579233,20,187
ADSL,closed,2008-04-02,763.9934761740668,2,2008-10-06,576.3186175358583,19,187
BLUESTARCO,closed,2008-04-02,186.83995835141073,5,2008-10-06,120.63443641435941,31,187
GESHIP,closed,2008-04-02,263.4200687544575,10,2008-10-06,182.9959699912731,25,187
