ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
BEL,closed,2017-02-09,47.41,1,2017-03-14,47.63,1,33
NHPC,closed,2017-02-09,30.9,10,2017-03-14,30.6,11,33
PETRONET,closed,2017-02-09,188.23,12,2017-03-14,192.53,14,33
OFSS,closed,2017-02-09,3687.1,15,2017-04-13,3741.2,12,63
VEDL,closed,2017-02-09,93.37,14,2017-04-13,91.24,18,63
LTF,closed,2017-03-14,121.55,15,2017-04-13,121.55,17,30
INDIANB,closed,2017-03-14,275.25,18,2017-05-16,361.75,19,63
HINDALCO,closed,2017-03-14,190.4,19,2017-05-16,196.5,36,63
UNITDSPR,closed,2017-02-09,451.28,5,2017-05-16,424.3,5,96
BANKINDIA,closed,2017-02-09,136.85,17,2017-05-16,187.35,13,96
RECLTD,closed,2017-04-13,155.14,7,2017-06-14,138.71,7,62
PFC,closed,2017-02-09,108.36,9,2017-06-14,104.0,10,125
OIL,closed,2017-03-14,148.98,12,2017-06-14,130.76,28,92
BHEL,closed,2017-04-13,115.53,9,2017-06-14,92.3,13,62
NHPC,closed,2017-04-13,32.5,10,2017-06-14,32.75,8,62
DLF,closed,2017-05-16,212.5,11,2017-07-14,201.5,1,59
CANBK,closed,2017-05-16,74.63,22,2017-07-14,73.53,11,59
HINDPETRO,closed,2017-02-09,256.4,3,2017-07-14,258.27,22,155
LTF,closed,2017-05-16,134.55,18,2017-07-14,149.6,2,59
MARICO,closed,2017-05-16,310.85,24,2017-08-14,318.35,15,90
COLPAL,closed,2017-06-14,1072.9,18,2017-08-14,1047.1,16,61
UNITDSPR,closed,2017-06-14,472.18,5,2017-08-14,494.99,26,61
LICHSGFIN,closed,2017-06-14,773.3,22,2017-08-14,657.2,17,61
TITAN,closed,2017-07-14,533.65,5,2017-08-14,630.4,3,31
INDIANB,closed,2017-07-14,316.2,13,2017-08-14,293.9,38,31
ACC,closed,2017-07-14,1755.1,14,2017-09-14,1844.85,12,62
ICICIPRULI,closed,2017-06-14,437.05,16,2017-09-14,425.7,26,92
TATASTEEL,closed,2017-08-14,62.35,7,2017-09-14,67.75,5,31
BRITANNIA,closed,2017-08-14,2080.0,9,2017-09-14,2170.32,7,31
HINDALCO,closed,2017-08-14,229.15,10,2017-09-14,247.2,13,31
DLF,closed,2017-08-14,181.65,11,2017-10-16,172.95,22,63
INDIGO,closed,2017-06-14,1154.75,20,2017-10-16,1121.45,30,124
BANKINDIA,closed,2017-09-14,153.25,15,2017-11-15,197.4,23,62
BAJAJFINSV,closed,2017-03-14,393.13,17,2017-11-15,490.27,20,246
LTF,closed,2017-08-14,172.2,1,2017-11-15,183.05,4,93
TITAN,closed,2017-09-14,633.55,6,2017-11-15,771.05,1,62
VEDL,closed,2017-09-14,119.74,14,2017-11-15,110.67,10,62
PETRONET,closed,2017-09-14,231.8,18,2017-12-14,249.3,23,91
CIPLA,closed,2017-10-16,606.75,24,2017-12-14,590.45,27,59
HINDPETRO,closed,2017-09-14,306.0,10,2017-12-14,291.5,15,91
HINDALCO,closed,2017-11-15,251.85,6,2017-12-14,236.4,19,29
NESTLEIND,closed,2017-11-15,386.06,13,2017-12-14,393.84,20,29
AUROPHARMA,closed,2017-11-15,696.05,15,2018-01-15,658.0,43,61
MOTHERSON,closed,2017-02-09,68.91,4,2018-01-15,113.51,,340
TATASTEEL,closed,2017-11-15,67.75,2,2018-01-15,78.32,,61
TECHM,closed,2017-11-15,496.55,16,2018-01-15,543.75,6,61
TITAN,closed,2017-12-14,816.25,1,2018-01-15,918.25,,32
M&MFIN,closed,2017-07-14,226.72,15,2018-02-15,277.26,26,216
VEDL,closed,2017-12-14,106.57,13,2018-02-15,121.5,18,63
LTF,closed,2017-12-14,163.6,17,2018-02-15,166.1,34,63
SUNTV,closed,2018-01-15,1073.5,14,2018-02-15,979.55,7,31
NMDC,closed,2018-01-15,51.48,15,2018-03-19,39.3,29,63
BRITANNIA,closed,2017-11-15,2374.88,8,2018-03-19,2407.77,10,124
TVSMOTOR,closed,2018-02-15,656.1,11,2018-04-19,674.4,25,63
INDIANB,closed,2018-02-15,345.35,12,2018-04-19,311.3,16,63
ZEEL,closed,2018-01-15,606.15,21,2018-04-19,592.9,14,94
LTM,closed,2018-02-15,1490.7,1,2018-05-21,1528.1,1,95
TECHM,closed,2018-02-15,605.65,3,2018-05-21,685.35,2,95
DLF,closed,2017-12-14,227.6,12,2018-05-21,193.55,20,158
SAIL,closed,2018-01-15,100.35,2,2018-05-21,71.85,21,126
SUNTV,closed,2018-03-19,907.3,12,2018-06-19,861.9,27,92
BHARATFORG,closed,2018-01-15,730.75,10,2018-06-19,633.15,30,155
HAVELLS,closed,2018-05-21,524.2,16,2018-07-18,561.25,10,58
ZEEL,closed,2018-05-21,554.1,17,2018-07-18,520.9,20,58
UNITDSPR,closed,2017-10-16,483.85,10,2018-07-18,557.4,32,275
NESTLEIND,closed,2018-04-19,457.28,8,2018-07-18,519.67,3,90
ICICIPRULI,closed,2018-05-21,416.2,10,2018-07-18,356.2,22,58
SAIL,closed,2018-06-19,83.2,11,2018-08-17,75.85,39,59
IDBI,closed,2018-02-15,63.45,10,2018-08-17,62.3,21,183
INDIGO,closed,2018-04-19,1486.7,7,2018-08-17,1049.95,38,120
M&MFIN,closed,2018-04-19,317.47,11,2018-08-17,293.21,15,120
CIPLA,closed,2018-06-19,601.85,17,2018-08-17,646.9,14,59
GODREJCP,closed,2018-03-19,698.2,8,2018-09-19,820.8,13,184
LTM,closed,2018-07-18,1859.2,1,2018-09-19,1836.9,3,63
NESTLEIND,closed,2018-08-17,543.65,1,2018-10-23,467.62,9,67
LTF,closed,2018-08-17,181.75,10,2018-10-23,122.5,38,67
MARICO,closed,2018-05-21,309.75,11,2018-10-23,311.55,14,155
DRREDDY,closed,2018-08-17,472.83,12,2018-11-22,521.74,2,97
HINDALCO,closed,2018-09-19,235.65,16,2018-11-22,218.1,27,64
DABUR,closed,2018-07-18,374.25,8,2018-11-22,400.8,13,127
BOSCHLTD,closed,2018-07-18,17652.4,16,2018-11-22,19033.1,11,127
LUPIN,closed,2018-07-18,811.0,17,2018-11-22,850.7,5,127
HAVELLS,closed,2018-08-17,678.95,4,2018-11-22,661.35,4,97
AUROPHARMA,closed,2018-08-17,655.9,9,2018-12-24,715.4,3,129
CIPLA,closed,2018-10-23,622.35,8,2018-12-24,518.8,36,62
ZYDUSLIFE,closed,2018-10-23,377.5,13,2018-12-24,341.65,37,62
MARICO,closed,2018-11-22,354.05,6,2018-12-24,370.5,7,32
UPL,closed,2018-11-22,497.72,7,2018-12-24,470.96,8,32
AMBUJACEM,closed,2018-11-22,214.65,16,2018-12-24,213.25,12,32
LTM,closed,2018-11-22,1542.2,17,2019-01-23,1756.95,33,62
UNITDSPR,closed,2018-11-22,626.8,20,2019-01-23,580.25,23,62
BRITANNIA,closed,2018-07-18,3182.9,2,2019-01-23,3203.85,,189
TECHM,closed,2018-09-19,769.95,7,2019-01-23,720.7,,126
SHREECEM,closed,2018-11-22,15738.0,24,2019-01-23,16103.3,28,62
BOSCHLTD,closed,2018-12-24,19415.5,9,2019-02-21,18048.6,16,59
IDBI,closed,2018-12-24,61.3,14,2019-02-21,45.0,,59
ACC,closed,2018-10-23,1381.0,20,2019-02-21,1389.05,29,121
NESTLEIND,closed,2018-12-24,546.17,4,2019-02-21,531.1,13,59
MARICO,closed,2019-01-23,376.55,19,2019-03-26,338.1,24,62
DIVISLAB,closed,2019-01-23,1503.3,2,2019-03-26,1707.85,4,62
UCOBANK,closed,2019-01-23,19.85,13,2019-03-26,18.45,27,62
AUROPHARMA,closed,2019-02-21,731.1,4,2019-03-26,781.9,22,33
COLPAL,closed,2019-02-21,1239.2,6,2019-03-26,1255.6,9,33
LTM,closed,2019-02-21,1725.55,18,2019-04-26,1709.85,37,64
AMBUJACEM,closed,2019-02-21,209.6,19,2019-04-26,226.0,25,64
IDFCFIRSTB,closed,2018-12-24,43.1,13,2019-04-26,51.95,3,123
TORNTPHARM,closed,2019-01-23,954.6,5,2019-04-26,876.88,32,93
HAVELLS,closed,2018-12-24,667.9,2,2019-05-29,730.95,14,156
DRREDDY,closed,2018-12-24,519.96,10,2019-05-29,522.15,26,156
PIDILITIND,closed,2019-03-26,613.28,11,2019-05-29,635.5,15,64
BERGEPAINT,closed,2019-03-26,268.08,12,2019-05-29,251.08,32,64
TMPV,closed,2019-04-26,130.67,11,2019-06-28,98.52,28,63
UPL,closed,2019-01-23,487.84,3,2019-06-28,599.5,4,156
HINDPETRO,closed,2019-03-26,184.7,10,2019-06-28,193.37,8,94
ACC,closed,2019-04-26,1635.35,16,2019-06-28,1562.15,17,63
INDIANB,closed,2019-05-29,275.8,6,2019-07-29,210.05,35,61
IDFCFIRSTB,closed,2019-05-29,45.85,10,2019-07-29,41.5,30,61
PFC,closed,2019-03-26,94.88,2,2019-07-29,87.8,10,125
SHREECEM,closed,2019-04-26,20015.9,4,2019-07-29,21095.4,2,94
LTM,closed,2019-05-29,1825.95,8,2019-07-29,1524.6,31,61
DIVISLAB,closed,2019-06-28,1596.95,11,2019-07-29,1653.25,8,31
PIDILITIND,closed,2019-06-28,607.23,15,2019-08-29,687.08,3,62
ICICIPRULI,closed,2019-05-29,382.5,7,2019-08-29,422.55,2,92
NMDC,closed,2019-06-28,37.65,7,2019-08-29,26.52,34,62
GRASIM,closed,2019-06-28,910.48,10,2019-08-29,706.04,25,62
