ticker,status,buy_date,buy_price,buy_momentum_rank,sell_date,sell_price,sell_momentum_rank,holding_days
SYMPHONY,closed,2017-05-16,1504.75,2,2017-08-14,1237.55,38,90
BALKRISIND,closed,2017-05-16,753.88,3,2017-08-14,765.63,11,90
CESC,closed,2017-05-16,98.29,4,2017-08-14,94.13,3,90
EDELWEISS,closed,2017-05-16,189.85,7,2017-08-14,239.8,2,90
CROMPTON,closed,2017-05-16,244.15,13,2017-08-14,225.15,17,90
WHIRLPOOL,closed,2017-05-16,1195.05,17,2017-08-14,1166.3,25,90
SUPREMEIND,closed,2017-05-16,1190.3,20,2017-11-15,1111.25,34,183
PVRINOX,closed,2017-05-16,1539.0,21,2017-11-15,1386.1,38,183
MGL,closed,2017-05-16,990.4,5,2017-11-15,1115.8,24,183
ADANIENT,closed,2017-05-16,119.05,12,2017-11-15,142.56,10,183
QUESS,closed,2017-08-14,899.0,7,2017-11-15,808.65,26,93
POONAWALLA,closed,2017-08-14,175.6,8,2017-11-15,173.4,6,93
VOLTAS,closed,2017-08-14,554.2,10,2017-11-15,583.85,9,93
TATACONSUM,closed,2017-08-14,176.56,18,2018-02-15,275.62,,185
ENDURANCE,closed,2017-08-14,1002.1,9,2018-02-15,1237.05,,185
GODREJPROP,closed,2017-08-14,509.85,15,2018-02-15,803.8,,185
EDELWEISS,closed,2017-11-15,282.55,2,2018-02-15,269.4,,92
BALKRISIND,closed,2017-11-15,1077.03,5,2018-02-15,1160.45,,92
ABREL,closed,2017-11-15,1260.4,13,2018-02-15,1250.15,30,92
WHIRLPOOL,closed,2017-11-15,1317.35,14,2018-05-21,1525.8,,187
APOLLOTYRE,closed,2017-11-15,232.0,17,2018-05-21,276.0,32,187
COROMANDEL,closed,2017-08-14,425.35,5,2018-05-21,446.75,31,280
SPARC,closed,2018-02-15,434.9,10,2018-08-17,388.75,24,183
HONAUT,closed,2017-08-14,12803.2,16,2018-08-17,22290.4,7,368
MPHASIS,closed,2017-11-15,714.0,16,2018-08-17,1186.9,2,275
RAIN,closed,2018-02-15,376.55,2,2018-08-17,229.15,46,183
DBL,closed,2018-02-15,988.1,3,2018-08-17,854.3,18,183
ASHOKLEY,closed,2018-02-15,68.63,6,2018-08-17,64.18,12,183
OBEROIRLTY,closed,2018-05-21,516.2,6,2018-08-17,474.85,19,88
THERMAX,closed,2018-05-21,1147.3,8,2018-11-22,965.05,22,185
HATSUN,closed,2018-05-21,573.67,10,2018-11-22,454.29,25,185
GRAPHITE,closed,2018-02-15,720.25,1,2018-11-22,955.5,1,280
IIFL,closed,2018-02-15,377.71,5,2018-11-22,228.93,41,280
ADANIENT,closed,2018-08-17,196.85,5,2018-11-22,153.66,34,97
AIAENG,closed,2018-08-17,1824.85,6,2018-11-22,1570.3,7,97
CROMPTON,closed,2018-08-17,262.35,14,2019-02-21,209.75,27,188
SUPREMEIND,closed,2018-08-17,1191.8,15,2019-02-21,1057.25,29,188
EXIDEIND,closed,2018-08-17,290.65,4,2019-02-21,214.45,,188
INDHOTEL,closed,2018-08-17,127.45,11,2019-02-21,142.45,,188
GLENMARK,closed,2018-08-17,600.15,17,2019-02-21,586.85,,188
HONAUT,closed,2018-11-22,21272.3,2,2019-02-21,21502.7,,91
MUTHOOTFIN,closed,2018-11-22,453.85,6,2019-02-21,534.35,,91
SCHAEFFLER,closed,2018-11-22,1094.16,10,2019-02-21,1046.57,,91
NATCOPHARM,closed,2018-11-22,725.25,15,2019-05-29,526.2,42,188
OBEROIRLTY,closed,2018-11-22,425.05,16,2019-05-29,559.05,,188
VBL,closed,2018-02-15,39.37,12,2019-05-29,55.95,8,468
BATAINDIA,closed,2019-02-21,1282.75,1,2019-05-29,1317.35,4,97
PFIZER,closed,2019-02-21,2940.85,2,2019-05-29,3181.3,17,97
SANOFI,closed,2019-02-21,6006.05,3,2019-05-29,5405.5,31,97
SRF,closed,2019-02-21,441.07,7,2019-05-29,582.54,1,97
AARTIIND,closed,2019-02-21,345.5,10,2019-08-29,396.45,15,189
PVRINOX,closed,2019-02-21,1482.25,11,2019-08-29,1537.75,14,189
MAHABANK,closed,2019-05-29,16.25,7,2019-08-29,11.75,30,92
SYNGENE,closed,2019-05-29,343.35,10,2019-08-29,305.5,17,92
JSWENERGY,closed,2019-05-29,73.35,13,2019-08-29,67.05,21,92
THERMAX,closed,2019-05-29,1006.7,19,2019-12-04,982.35,28,189
IPCALAB,closed,2019-02-21,400.1,5,2019-12-04,566.73,6,286
ASTRAL,closed,2019-02-21,483.19,8,2019-12-04,658.07,7,286
RAMCOCEM,closed,2019-05-29,820.9,9,2019-12-04,788.6,12,189
SUNDARMFIN,closed,2019-05-29,1577.45,15,2019-12-04,1609.7,20,189
ATGL,closed,2019-08-29,143.85,5,2019-12-04,156.0,3,97
VBL,closed,2019-08-29,57.79,6,2020-03-03,73.06,,187
PIIND,closed,2018-11-22,851.4,11,2020-03-03,1548.1,,467
HDFCAMC,closed,2019-05-29,881.88,18,2020-03-03,1531.05,,279
BATAINDIA,closed,2019-08-29,1506.5,2,2020-03-03,1618.6,,187
SRF,closed,2019-08-29,548.12,3,2020-03-03,799.39,,187
PFIZER,closed,2019-12-04,4427.4,4,2020-03-03,4422.85,,90
PVRINOX,closed,2019-12-04,1784.95,14,2020-03-03,1736.75,,90
JUBLFOOD,closed,2019-12-04,314.78,15,2020-03-03,337.27,,90
JSWENERGY,closed,2019-12-04,78.65,16,2020-03-03,57.35,37,90
TORNTPOWER,closed,2019-12-04,276.1,18,2020-06-09,324.45,14,188
CREDITACC,closed,2020-03-03,864.25,4,2020-06-09,514.15,25,98
IPCALAB,closed,2020-03-03,753.05,5,2020-06-09,771.68,3,98
PHOENIXLTD,closed,2020-03-03,417.45,9,2020-06-09,292.45,34,98
AAVAS,closed,2020-03-03,1918.2,11,2020-06-09,1403.4,26,98
GSPL,closed,2020-03-03,219.80904588815622,14,2020-06-09,208.48060513506564,21,98
MANAPPURAM,closed,2020-03-03,162.05,15,2020-09-04,152.1,27,185
POLYCAB,closed,2020-03-03,1050.9,2,2020-09-04,865.65,35,185
BAYERCROP,closed,2020-06-09,5344.1,1,2020-09-04,5873.45,4,87
TRENT,closed,2020-06-09,370.63,10,2020-09-04,433.3,11,87
CRISIL,closed,2020-06-09,1446.15,16,2020-09-04,1760.15,19,87
AARTIIND,closed,2019-12-04,403.0,19,2020-12-04,602.98,16,366
COROMANDEL,closed,2020-03-03,619.25,7,2020-12-04,791.5,12,276
ATUL,closed,2020-03-03,5358.75,10,2020-12-04,6145.0,22,276
APLLTD,closed,2020-03-03,661.2,13,2020-12-04,1012.35,4,276
NATCOPHARM,closed,2020-06-09,635.1,12,2020-12-04,920.0,7,178
IRCTC,closed,2020-09-04,273.04,5,2020-12-04,314.12,44,91
SYNGENE,closed,2020-09-04,469.25,7,2021-03-05,544.3,,182
TORNTPOWER,closed,2020-09-04,333.2,13,2021-03-05,403.55,37,182
ARE&M,closed,2020-06-09,656.8,18,2021-03-05,892.6,30,269
IPCALAB,closed,2020-09-04,1011.38,2,2021-03-05,961.73,,182
SUPREMEIND,closed,2020-09-04,1381.65,12,2021-03-05,2087.65,,182
TATACOMM,closed,2020-12-04,1014.2,1,2021-03-05,1251.0,,91
APOLLOHOSP,closed,2020-12-04,2434.65,9,2021-03-05,2879.5,11,91
APOLLOTYRE,closed,2020-12-04,188.25,10,2021-03-05,242.75,,91
SUNDRMFAST,closed,2020-12-04,539.4,11,2021-03-05,710.1,,91
CRISIL,closed,2020-12-04,1939.65,14,2021-06-10,2307.4,35,188
JSWENERGY,closed,2020-12-04,68.95,17,2021-06-10,150.55,,188
DEEPAKNTR,closed,2021-03-05,1581.8,3,2021-06-10,1785.7,3,97
DALBHARAT,closed,2021-03-05,1474.95,5,2021-06-10,1793.8,4,97
EMAMILTD,closed,2021-03-05,472.0,8,2021-06-10,554.3,22,97
CUMMINSIND,closed,2021-03-05,853.7,10,2021-09-09,1044.0,9,188
FEDERALBNK,closed,2021-03-05,87.35,12,2021-09-09,82.4,32,188
ASHOKLEY,closed,2020-12-04,47.4,15,2021-09-09,62.65,30,279
DIXON,closed,2021-03-05,3826.18,1,2021-09-09,4317.2,7,188
SUNDARMFIN,closed,2021-03-05,2738.45,9,2021-09-09,2531.55,24,188
APOLLOHOSP,closed,2021-06-10,3325.7,7,2021-09-09,4719.55,6,91
JKCEMENT,closed,2021-06-10,2859.9,10,2021-09-09,3498.5,15,91
LICHSGFIN,closed,2021-06-10,527.15,14,2021-12-13,389.15,45,186
AAVAS,closed,2021-06-10,2478.25,16,2021-12-13,2626.05,28,186
DALBHARAT,closed,2021-09-09,2332.7,4,2021-12-13,1881.2,21,95
RELAXO,closed,2021-09-09,1179.65,14,2021-12-13,1289.3,8,95
NAM-INDIA,closed,2021-09-09,440.25,19,2022-03-14,322.1,35,186
LAURUSLABS,closed,2021-03-05,351.05,2,2022-03-14,579.15,28,374
TIINDIA,closed,2021-03-05,1126.45,4,2022-03-14,1566.95,,374
POLYCAB,closed,2021-06-10,1773.5,6,2022-03-14,2340.15,,277
MAXHEALTH,closed,2021-09-09,381.5,2,2022-03-14,348.0,,186
SCHAEFFLER,closed,2021-09-09,1475.9,8,2022-03-14,1789.5,8,186
