"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","31 Dec 2020","3542.05","3555.75","3527.30","3535.05"
"NIFTY SMALLCAP 50","30 Dec 2020","3527.00","3534.50","3489.60","3530.60"
"NIFTY SMALLCAP 50","29 Dec 2020","3528.15","3546.55","3495.00","3518.60"
"NIFTY SMALLCAP 50","28 Dec 2020","3488.45","3520.70","3483.85","3507.90"
"NIFTY SMALLCAP 50","24 Dec 2020","3449.80","3473.40","3441.35","3457.00"
"NIFTY SMALLCAP 50","23 Dec 2020","3352.15","3428.90","3350.75","3425.50"
"NIFTY SMALLCAP 50","22 Dec 2020","3293.50","3360.75","3183.10","3327.15"
"NIFTY SMALLCAP 50","21 Dec 2020","3485.40","3493.45","3223.35","3308.85"
"NIFTY SMALLCAP 50","18 Dec 2020","3490.55","3498.90","3435.80","3480.90"
"NIFTY SMALLCAP 50","17 Dec 2020","3487.40","3503.35","3461.25","3474.20"
"NIFTY SMALLCAP 50","16 Dec 2020","3449.00","3481.20","3444.60","3465.10"
"NIFTY SMALLCAP 50","15 Dec 2020","3435.50","3438.25","3408.20","3429.60"
"NIFTY SMALLCAP 50","14 Dec 2020","3423.65","3441.65","3407.95","3427.75"
"NIFTY SMALLCAP 50","11 Dec 2020","3381.00","3409.55","3362.65","3393.50"
"NIFTY SMALLCAP 50","10 Dec 2020","3380.70","3380.75","3320.85","3362.90"
"NIFTY SMALLCAP 50","09 Dec 2020","3365.10","3389.30","3363.90","3378.85"
"NIFTY SMALLCAP 50","08 Dec 2020","3372.20","3380.50","3309.10","3349.75"
"NIFTY SMALLCAP 50","07 Dec 2020","3338.10","3359.35","3336.40","3349.95"
"NIFTY SMALLCAP 50","04 Dec 2020","3323.55","3331.00","3300.00","3322.05"
"NIFTY SMALLCAP 50","03 Dec 2020","3315.20","3322.45","3301.65","3307.40"
"NIFTY SMALLCAP 50","02 Dec 2020","3307.20","3307.60","3270.40","3295.50"
"NIFTY SMALLCAP 50","01 Dec 2020","3283.30","3303.20","3265.50","3290.40"
"NIFTY SMALLCAP 50","27 Nov 2020","3156.25","3265.70","3155.90","3253.10"
"NIFTY SMALLCAP 50","26 Nov 2020","3133.55","3149.00","3105.35","3146.45"
"NIFTY SMALLCAP 50","25 Nov 2020","3166.10","3175.60","3113.35","3119.60"
"NIFTY SMALLCAP 50","24 Nov 2020","3141.85","3150.40","3131.65","3146.65"
"NIFTY SMALLCAP 50","23 Nov 2020","3083.75","3119.45","3079.20","3111.50"
"NIFTY SMALLCAP 50","20 Nov 2020","3023.05","3058.85","3019.70","3049.30"
"NIFTY SMALLCAP 50","19 Nov 2020","3006.10","3049.75","2998.10","3009.50"
"NIFTY SMALLCAP 50","18 Nov 2020","3000.80","3017.75","2997.80","3014.70"
"NIFTY SMALLCAP 50","17 Nov 2020","3014.80","3018.65","2986.75","3000.25"
"NIFTY SMALLCAP 50","14 Nov 2020","3002.25","3007.55","2995.65","3003.90"
"NIFTY SMALLCAP 50","13 Nov 2020","2965.80","2986.65","2959.90","2982.15"
"NIFTY SMALLCAP 50","12 Nov 2020","2939.30","2968.90","2931.20","2963.70"
"NIFTY SMALLCAP 50","11 Nov 2020","2901.35","2934.05","2893.90","2930.15"
"NIFTY SMALLCAP 50","10 Nov 2020","2929.80","2932.00","2890.35","2900.75"
"NIFTY SMALLCAP 50","09 Nov 2020","2929.45","2932.55","2896.80","2910.50"
"NIFTY SMALLCAP 50","06 Nov 2020","2912.05","2931.45","2899.60","2902.25"
"NIFTY SMALLCAP 50","05 Nov 2020","2867.10","2895.50","2865.15","2891.30"
"NIFTY SMALLCAP 50","04 Nov 2020","2855.35","2866.25","2830.70","2838.65"
"NIFTY SMALLCAP 50","03 Nov 2020","2868.90","2877.60","2840.25","2844.80"
"NIFTY SMALLCAP 50","02 Nov 2020","2882.35","2891.55","2847.05","2850.90"
"NIFTY SMALLCAP 50","30 Oct 2020","2907.60","2934.95","2877.35","2888.80"
"NIFTY SMALLCAP 50","29 Oct 2020","2899.10","2914.85","2868.60","2895.30"
"NIFTY SMALLCAP 50","28 Oct 2020","2964.00","2973.50","2926.05","2929.60"
"NIFTY SMALLCAP 50","27 Oct 2020","2953.10","2962.40","2915.75","2957.85"
"NIFTY SMALLCAP 50","26 Oct 2020","3009.30","3013.00","2947.30","2954.35"
"NIFTY SMALLCAP 50","23 Oct 2020","2997.45","3005.25","2991.05","2996.90"
"NIFTY SMALLCAP 50","22 Oct 2020","2948.45","2987.10","2940.55","2979.25"
