"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","29 Dec 2017","30855.10","31058.40","30843.10","30964.65"
"NIFTY NEXT 50","28 Dec 2017","30808.40","30875.80","30672.40","30765.55"
"NIFTY NEXT 50","27 Dec 2017","30944.65","31009.10","30641.20","30750.40"
"NIFTY NEXT 50","26 Dec 2017","30860.75","30951.80","30786.90","30899.90"
"NIFTY NEXT 50","22 Dec 2017","30691.55","30805.60","30661.65","30764.80"
"NIFTY NEXT 50","21 Dec 2017","30540.45","30656.45","30462.90","30625.00"
"NIFTY NEXT 50","20 Dec 2017","30507.70","30587.25","30414.15","30480.45"
"NIFTY NEXT 50","19 Dec 2017","30187.85","30495.65","30176.65","30473.40"
"NIFTY NEXT 50","18 Dec 2017","29615.10","30166.75","29035.05","30042.25"
"NIFTY NEXT 50","15 Dec 2017","29780.60","29851.45","29718.10","29759.70"
"NIFTY NEXT 50","14 Dec 2017","29576.05","29649.60","29232.80","29508.45"
"NIFTY NEXT 50","13 Dec 2017","29786.10","29898.05","29390.40","29496.70"
"NIFTY NEXT 50","12 Dec 2017","30093.90","30104.10","29755.00","29787.10"
"NIFTY NEXT 50","11 Dec 2017","30149.20","30176.15","30033.65","30087.00"
"NIFTY NEXT 50","08 Dec 2017","29847.40","30060.25","29839.10","30001.70"
"NIFTY NEXT 50","07 Dec 2017","29250.10","29754.10","29246.55","29711.70"
"NIFTY NEXT 50","06 Dec 2017","29436.30","29504.85","29188.75","29219.65"
"NIFTY NEXT 50","05 Dec 2017","29487.05","29543.75","29197.80","29511.65"
"NIFTY NEXT 50","04 Dec 2017","29583.95","29636.05","29245.35","29489.60"
"NIFTY NEXT 50","01 Dec 2017","29884.85","30012.50","29388.10","29471.00"
"NIFTY NEXT 50","30 Nov 2017","29951.25","29974.35","29721.20","29768.10"
"NIFTY NEXT 50","29 Nov 2017","30116.10","30181.35","29975.55","30030.35"
"NIFTY NEXT 50","28 Nov 2017","30022.25","30153.70","29923.95","30039.85"
"NIFTY NEXT 50","27 Nov 2017","29906.30","30019.70","29802.75","29994.10"
"NIFTY NEXT 50","24 Nov 2017","29868.45","29931.80","29785.90","29908.95"
"NIFTY NEXT 50","23 Nov 2017","29845.90","29865.75","29613.40","29780.80"
"NIFTY NEXT 50","22 Nov 2017","29938.15","29952.20","29652.60","29791.45"
"NIFTY NEXT 50","21 Nov 2017","29877.65","29951.65","29698.90","29832.70"
"NIFTY NEXT 50","20 Nov 2017","29764.50","29851.85","29643.75","29784.95"
"NIFTY NEXT 50","17 Nov 2017","29690.80","29846.20","29687.35","29754.60"
