"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","30 Dec 2011","8335.40","8399.10","8258.50","8333.10"
"NIFTY NEXT 50","29 Dec 2011","8365.40","8367.90","8293.20","8334.55"
"NIFTY NEXT 50","28 Dec 2011","8448.50","8448.50","8315.30","8366.35"
"NIFTY NEXT 50","27 Dec 2011","8523.55","8569.60","8414.20","8448.75"
"NIFTY NEXT 50","26 Dec 2011","8468.10","8555.10","8468.10","8522.05"
"NIFTY NEXT 50","23 Dec 2011","8543.75","8614.65","8432.55","8467.45"
"NIFTY NEXT 50","22 Dec 2011","8445.80","8554.15","8356.60","8542.50"
"NIFTY NEXT 50","21 Dec 2011","8299.00","8491.55","8299.00","8446.45"
"NIFTY NEXT 50","20 Dec 2011","8501.20","8532.60","8274.50","8295.85"
"NIFTY NEXT 50","19 Dec 2011","8681.60","8681.60","8426.35","8499.85"
"NIFTY NEXT 50","16 Dec 2011","8851.75","8955.95","8652.15","8682.50"
"NIFTY NEXT 50","15 Dec 2011","8861.65","8869.95","8745.05","8851.30"
"NIFTY NEXT 50","14 Dec 2011","8938.20","8988.95","8837.10","8864.55"
"NIFTY NEXT 50","13 Dec 2011","8954.00","8975.25","8857.20","8938.10"
"NIFTY NEXT 50","12 Dec 2011","9149.30","9224.15","8930.05","8955.10"
"NIFTY NEXT 50","09 Dec 2011","9250.75","9250.75","9113.10","9148.35"
"NIFTY NEXT 50","08 Dec 2011","9413.65","9413.85","9214.25","9253.30"
"NIFTY NEXT 50","07 Dec 2011","9429.55","9525.10","9393.80","9414.25"
"NIFTY NEXT 50","05 Dec 2011","9412.30","9450.85","9379.15","9429.55"
"NIFTY NEXT 50","02 Dec 2011","9174.60","9427.05","9156.75","9411.95"
"NIFTY NEXT 50","01 Dec 2011","9094.50","9352.15","9094.50","9173.70"
"NIFTY NEXT 50","30 Nov 2011","9140.55","9152.15","9038.95","9089.95"
"NIFTY NEXT 50","29 Nov 2011","9264.65","9305.85","9117.55","9140.90"
"NIFTY NEXT 50","28 Nov 2011","9085.30","9275.30","9085.30","9263.50"
"NIFTY NEXT 50","25 Nov 2011","9056.45","9166.85","9001.70","9083.00"
