"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","31 Dec 2024","15933.1","16042","15788.45","15974.10"
"NIFTY MIDCAP 50","30 Dec 2024","15915.2","16065.5","15817.85","16030.35"
"NIFTY MIDCAP 50","27 Dec 2024","16002","16025.05","15911.4","15919.40"
"NIFTY MIDCAP 50","26 Dec 2024","15957.5","15995.05","15815.7","15962.95"
"NIFTY MIDCAP 50","24 Dec 2024","15976.3","16014.8","15862.75","15926.80"
"NIFTY MIDCAP 50","23 Dec 2024","15962.2","16069.25","15848.25","15955.25"
"NIFTY MIDCAP 50","20 Dec 2024","16372.35","16393.15","15854.35","15881.10"
"NIFTY MIDCAP 50","19 Dec 2024","16120.2","16336.75","16085.25","16322.75"
"NIFTY MIDCAP 50","18 Dec 2024","16481.95","16499.1","16317.7","16381.35"
"NIFTY MIDCAP 50","17 Dec 2024","16574.1","16623.6","16461.45","16490.05"
"NIFTY MIDCAP 50","16 Dec 2024","16505.45","16585.1","16489.75","16572.90"
"NIFTY MIDCAP 50","13 Dec 2024","16425.05","16464.6","16193.9","16456.25"
"NIFTY MIDCAP 50","12 Dec 2024","16540.05","16570.4","16433.05","16463.85"
"NIFTY MIDCAP 50","11 Dec 2024","16480.15","16555.7","16460.1","16536.95"
"NIFTY MIDCAP 50","10 Dec 2024","16421.2","16493.95","16371.5","16483.65"
"NIFTY MIDCAP 50","09 Dec 2024","16296.2","16425.6","16292.55","16409.50"
"NIFTY MIDCAP 50","06 Dec 2024","16302.25","16344.5","16232.95","16322.25"
"NIFTY MIDCAP 50","05 Dec 2024","16325.2","16325.2","16148.15","16270.95"
"NIFTY MIDCAP 50","04 Dec 2024","16109.5","16232.35","16086.05","16217.05"
"NIFTY MIDCAP 50","03 Dec 2024","16029.2","16064.9","15970.55","16055.70"
"NIFTY MIDCAP 50","02 Dec 2024","15707.35","15945.3","15652","15923.55"
"NIFTY MIDCAP 50","29 Nov 2024","15670.4","15746.3","15632.65","15697.75"
"NIFTY MIDCAP 50","28 Nov 2024","15761.4","15815.6","15628.85","15661.85"
"NIFTY MIDCAP 50","27 Nov 2024","15684.95","15744.1","15571.45","15730.40"
"NIFTY MIDCAP 50","26 Nov 2024","15673.95","15750.95","15622.1","15635.35"
