"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","29 Dec 2023","7113.75","7145.20","7066.30","7132.10"
"NIFTY SMALLCAP 50","28 Dec 2023","7039.75","7082.30","7023.45","7077.05"
"NIFTY SMALLCAP 50","27 Dec 2023","7009.05","7022.05","6936.30","7002.05"
"NIFTY SMALLCAP 50","26 Dec 2023","6994.00","7001.15","6945.80","6968.00"
"NIFTY SMALLCAP 50","22 Dec 2023","6926.45","6996.40","6902.75","6967.75"
"NIFTY SMALLCAP 50","21 Dec 2023","6640.85","6882.30","6578.05","6870.50"
"NIFTY SMALLCAP 50","20 Dec 2023","7023.25","7041.45","6710.40","6730.70"
"NIFTY SMALLCAP 50","19 Dec 2023","7017.60","7025.40","6952.20","6978.95"
"NIFTY SMALLCAP 50","18 Dec 2023","6967.95","7015.60","6902.90","6991.05"
"NIFTY SMALLCAP 50","15 Dec 2023","6925.20","6964.85","6883.80","6950.25"
"NIFTY SMALLCAP 50","14 Dec 2023","6869.30","6907.30","6868.45","6880.45"
"NIFTY SMALLCAP 50","13 Dec 2023","6777.65","6819.25","6738.60","6813.75"
"NIFTY SMALLCAP 50","12 Dec 2023","6800.70","6812.00","6741.65","6753.90"
"NIFTY SMALLCAP 50","11 Dec 2023","6731.35","6771.55","6724.95","6764.15"
"NIFTY SMALLCAP 50","08 Dec 2023","6802.60","6807.15","6661.40","6698.90"
"NIFTY SMALLCAP 50","07 Dec 2023","6757.45","6780.30","6704.55","6772.10"
"NIFTY SMALLCAP 50","06 Dec 2023","6741.65","6751.80","6688.45","6743.60"
"NIFTY SMALLCAP 50","05 Dec 2023","6734.20","6758.50","6656.40","6716.50"
"NIFTY SMALLCAP 50","04 Dec 2023","6706.35","6715.60","6648.05","6698.50"
"NIFTY SMALLCAP 50","01 Dec 2023","6571.00","6609.15","6566.20","6585.15"
"NIFTY SMALLCAP 50","30 Nov 2023","6520.35","6556.80","6462.10","6539.50"
"NIFTY SMALLCAP 50","29 Nov 2023","6461.65","6507.05","6427.05","6493.05"
"NIFTY SMALLCAP 50","28 Nov 2023","6479.30","6486.10","6414.80","6420.10"
"NIFTY SMALLCAP 50","24 Nov 2023","6452.35","6487.75","6427.85","6436.05"
"NIFTY SMALLCAP 50","23 Nov 2023","6365.05","6436.00","6364.20","6419.90"
"NIFTY SMALLCAP 50","22 Nov 2023","6439.25","6454.05","6344.75","6370.00"
"NIFTY SMALLCAP 50","21 Nov 2023","6495.85","6508.60","6441.35","6459.55"
"NIFTY SMALLCAP 50","20 Nov 2023","6479.15","6503.70","6428.15","6464.30"
"NIFTY SMALLCAP 50","17 Nov 2023","6457.10","6504.05","6412.60","6455.65"
"NIFTY SMALLCAP 50","16 Nov 2023","6411.65","6474.25","6386.25","6458.75"
"NIFTY SMALLCAP 50","15 Nov 2023","6390.75","6411.45","6379.80","6403.10"
"NIFTY SMALLCAP 50","13 Nov 2023","6287.05","6306.70","6246.05","6300.60"
"NIFTY SMALLCAP 50","12 Nov 2023","6286.20","6302.45","6274.85","6284.95"
"NIFTY SMALLCAP 50","10 Nov 2023","6195.50","6239.20","6170.60","6228.30"
"NIFTY SMALLCAP 50","09 Nov 2023","6218.65","6220.60","6187.15","6196.45"
"NIFTY SMALLCAP 50","08 Nov 2023","6166.35","6224.00","6164.55","6186.70"
