"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","31 Dec 2012","-","-","-","2044.25"
"NIFTY SMALLCAP 50","28 Dec 2012","-","-","-","2026.24"
"NIFTY SMALLCAP 50","27 Dec 2012","-","-","-","2019.33"
"NIFTY SMALLCAP 50","26 Dec 2012","-","-","-","2032.59"
"NIFTY SMALLCAP 50","24 Dec 2012","-","-","-","2016.49"
"NIFTY SMALLCAP 50","21 Dec 2012","-","-","-","2011.36"
"NIFTY SMALLCAP 50","20 Dec 2012","-","-","-","2063.19"
"NIFTY SMALLCAP 50","19 Dec 2012","-","-","-","2075.11"
"NIFTY SMALLCAP 50","18 Dec 2012","-","-","-","2061.76"
"NIFTY SMALLCAP 50","17 Dec 2012","-","-","-","2037.37"
"NIFTY SMALLCAP 50","14 Dec 2012","-","-","-","2032.79"
"NIFTY SMALLCAP 50","13 Dec 2012","-","-","-","2016.85"
"NIFTY SMALLCAP 50","12 Dec 2012","-","-","-","2079.07"
"NIFTY SMALLCAP 50","11 Dec 2012","-","-","-","2077.62"
"NIFTY SMALLCAP 50","10 Dec 2012","-","-","-","2112.50"
"NIFTY SMALLCAP 50","07 Dec 2012","-","-","-","2094.19"
"NIFTY SMALLCAP 50","06 Dec 2012","-","-","-","2094.94"
"NIFTY SMALLCAP 50","05 Dec 2012","-","-","-","2074.44"
"NIFTY SMALLCAP 50","04 Dec 2012","-","-","-","2058.76"
"NIFTY SMALLCAP 50","03 Dec 2012","-","-","-","2069.12"
"NIFTY SMALLCAP 50","30 Nov 2012","-","-","-","2028.63"
"NIFTY SMALLCAP 50","29 Nov 2012","-","-","-","1992.91"
"NIFTY SMALLCAP 50","27 Nov 2012","-","-","-","1970.58"
"NIFTY SMALLCAP 50","26 Nov 2012","-","-","-","1940.68"
"NIFTY SMALLCAP 50","23 Nov 2012","-","-","-","1916.46"
"NIFTY SMALLCAP 50","22 Nov 2012","-","-","-","1904.26"
"NIFTY SMALLCAP 50","21 Nov 2012","-","-","-","1900.78"
"NIFTY SMALLCAP 50","20 Nov 2012","-","-","-","1893.83"
"NIFTY SMALLCAP 50","19 Nov 2012","-","-","-","1921.85"
"NIFTY SMALLCAP 50","16 Nov 2012","-","-","-","1943.25"
"NIFTY SMALLCAP 50","15 Nov 2012","-","-","-","1963.00"
"NIFTY SMALLCAP 50","13 Nov 2012","-","-","-","1950.07"
"NIFTY SMALLCAP 50","12 Nov 2012","-","-","-","1938.05"
"NIFTY SMALLCAP 50","09 Nov 2012","-","-","-","1925.15"
"NIFTY SMALLCAP 50","08 Nov 2012","-","-","-","1948.20"
"NIFTY SMALLCAP 50","07 Nov 2012","-","-","-","1949.06"
"NIFTY SMALLCAP 50","06 Nov 2012","-","-","-","1928.37"
"NIFTY SMALLCAP 50","05 Nov 2012","-","-","-","1914.86"
"NIFTY SMALLCAP 50","02 Nov 2012","-","-","-","1921.03"
"NIFTY SMALLCAP 50","01 Nov 2012","-","-","-","1913.35"
"NIFTY SMALLCAP 50","31 Oct 2012","-","-","-","1892.75"
"NIFTY SMALLCAP 50","30 Oct 2012","-","-","-","1884.16"
"NIFTY SMALLCAP 50","29 Oct 2012","-","-","-","1899.93"
"NIFTY SMALLCAP 50","26 Oct 2012","-","-","-","1896.49"
"NIFTY SMALLCAP 50","25 Oct 2012","-","-","-","1925.92"
"NIFTY SMALLCAP 50","23 Oct 2012","-","-","-","1931.93"
"NIFTY SMALLCAP 50","22 Oct 2012","-","-","-","1935.00"
"NIFTY SMALLCAP 50","19 Oct 2012","-","-","-","1942.30"
"NIFTY SMALLCAP 50","18 Oct 2012","-","-","-","1961.09"
"NIFTY SMALLCAP 50","17 Oct 2012","-","-","-","1930.25"
"NIFTY SMALLCAP 50","16 Oct 2012","-","-","-","1933.09"
"NIFTY SMALLCAP 50","15 Oct 2012","-","-","-","1950.31"
"NIFTY SMALLCAP 50","12 Oct 2012","-","-","-","1950.17"
"NIFTY SMALLCAP 50","11 Oct 2012","-","-","-","1950.22"
"NIFTY SMALLCAP 50","10 Oct 2012","-","-","-","1923.35"
"NIFTY SMALLCAP 50","09 Oct 2012","-","-","-","1959.54"
"NIFTY SMALLCAP 50","08 Oct 2012","-","-","-","1947.39"
"NIFTY SMALLCAP 50","05 Oct 2012","-","-","-","1961.18"
"NIFTY SMALLCAP 50","04 Oct 2012","-","-","-","1979.22"
"NIFTY SMALLCAP 50","03 Oct 2012","-","-","-","1963.20"
"NIFTY SMALLCAP 50","01 Oct 2012","-","-","-","1947.73"
"NIFTY SMALLCAP 50","28 Sep 2012","-","-","-","1919.03"
"NIFTY SMALLCAP 50","27 Sep 2012","-","-","-","1905.39"
"NIFTY SMALLCAP 50","26 Sep 2012","-","-","-","1902.94"
"NIFTY SMALLCAP 50","25 Sep 2012","-","-","-","1905.56"
"NIFTY SMALLCAP 50","24 Sep 2012","-","-","-","1899.75"
"NIFTY SMALLCAP 50","21 Sep 2012","-","-","-","1899.37"
"NIFTY SMALLCAP 50","20 Sep 2012","-","-","-","1877.75"
"NIFTY SMALLCAP 50","18 Sep 2012","-","-","-","1890.51"
"NIFTY SMALLCAP 50","17 Sep 2012","-","-","-","1863.73"
"NIFTY SMALLCAP 50","14 Sep 2012","-","-","-","1839.74"
"NIFTY SMALLCAP 50","13 Sep 2012","-","-","-","1825.25"
"NIFTY SMALLCAP 50","12 Sep 2012","-","-","-","1829.27"
"NIFTY SMALLCAP 50","11 Sep 2012","-","-","-","1823.03"
"NIFTY SMALLCAP 50","10 Sep 2012","-","-","-","1809.97"
"NIFTY SMALLCAP 50","08 Sep 2012","-","-","-","1805.65"
"NIFTY SMALLCAP 50","07 Sep 2012","-","-","-","1786.99"
"NIFTY SMALLCAP 50","06 Sep 2012","-","-","-","1765.46"
"NIFTY SMALLCAP 50","05 Sep 2012","-","-","-","1753.26"
"NIFTY SMALLCAP 50","04 Sep 2012","-","-","-","1753.56"
"NIFTY SMALLCAP 50","03 Sep 2012","-","-","-","1737.84"
"NIFTY SMALLCAP 50","31 Aug 2012","-","-","-","1733.98"
"NIFTY SMALLCAP 50","30 Aug 2012","-","-","-","1735.66"
"NIFTY SMALLCAP 50","29 Aug 2012","-","-","-","1730.44"
"NIFTY SMALLCAP 50","28 Aug 2012","-","-","-","1741.38"
"NIFTY SMALLCAP 50","27 Aug 2012","-","-","-","1769.77"
"NIFTY SMALLCAP 50","24 Aug 2012","-","-","-","1800.05"
"NIFTY SMALLCAP 50","23 Aug 2012","-","-","-","1808.07"
"NIFTY SMALLCAP 50","22 Aug 2012","-","-","-","1805.56"
"NIFTY SMALLCAP 50","21 Aug 2012","-","-","-","1811.03"
"NIFTY SMALLCAP 50","17 Aug 2012","-","-","-","1811.43"
"NIFTY SMALLCAP 50","16 Aug 2012","-","-","-","1810.84"
"NIFTY SMALLCAP 50","14 Aug 2012","-","-","-","1803.03"
"NIFTY SMALLCAP 50","13 Aug 2012","-","-","-","1798.17"
"NIFTY SMALLCAP 50","10 Aug 2012","-","-","-","1794.77"
"NIFTY SMALLCAP 50","09 Aug 2012","-","-","-","1801.08"
"NIFTY SMALLCAP 50","08 Aug 2012","-","-","-","1807.31"
"NIFTY SMALLCAP 50","07 Aug 2012","-","-","-","1813.31"
"NIFTY SMALLCAP 50","06 Aug 2012","-","-","-","1813.73"
"NIFTY SMALLCAP 50","03 Aug 2012","-","-","-","1794.52"
"NIFTY SMALLCAP 50","02 Aug 2012","-","-","-","1795.71"
"NIFTY SMALLCAP 50","01 Aug 2012","-","-","-","1790.10"
"NIFTY SMALLCAP 50","31 Jul 2012","-","-","-","1767.28"
"NIFTY SMALLCAP 50","30 Jul 2012","-","-","-","1759.94"
"NIFTY SMALLCAP 50","27 Jul 2012","-","-","-","1718.51"
"NIFTY SMALLCAP 50","26 Jul 2012","-","-","-","1749.16"
"NIFTY SMALLCAP 50","25 Jul 2012","-","-","-","1810.98"
"NIFTY SMALLCAP 50","24 Jul 2012","-","-","-","1819.88"
"NIFTY SMALLCAP 50","23 Jul 2012","-","-","-","1819.85"
"NIFTY SMALLCAP 50","20 Jul 2012","-","-","-","1851.99"
"NIFTY SMALLCAP 50","19 Jul 2012","-","-","-","1861.16"
"NIFTY SMALLCAP 50","18 Jul 2012","-","-","-","1852.04"
"NIFTY SMALLCAP 50","17 Jul 2012","-","-","-","1837.27"
"NIFTY SMALLCAP 50","16 Jul 2012","-","-","-","1863.42"
"NIFTY SMALLCAP 50","13 Jul 2012","-","-","-","1880.38"
"NIFTY SMALLCAP 50","12 Jul 2012","-","-","-","1875.54"
"NIFTY SMALLCAP 50","11 Jul 2012","-","-","-","1892.60"
"NIFTY SMALLCAP 50","10 Jul 2012","-","-","-","1903.26"
"NIFTY SMALLCAP 50","09 Jul 2012","-","-","-","1872.80"
