"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","31 Dec 2008","-","-","-","1085.56"
"NIFTY SMALLCAP 50","30 Dec 2008","-","-","-","1076.06"
"NIFTY SMALLCAP 50","29 Dec 2008","-","-","-","1049.60"
"NIFTY SMALLCAP 50","26 Dec 2008","-","-","-","1037.50"
"NIFTY SMALLCAP 50","24 Dec 2008","-","-","-","1049.95"
"NIFTY SMALLCAP 50","23 Dec 2008","-","-","-","1059.50"
"NIFTY SMALLCAP 50","22 Dec 2008","-","-","-","1097.43"
"NIFTY SMALLCAP 50","19 Dec 2008","-","-","-","1110.30"
"NIFTY SMALLCAP 50","18 Dec 2008","-","-","-","1109.29"
"NIFTY SMALLCAP 50","17 Dec 2008","-","-","-","1093.88"
"NIFTY SMALLCAP 50","16 Dec 2008","-","-","-","1153.16"
"NIFTY SMALLCAP 50","15 Dec 2008","-","-","-","1117.88"
"NIFTY SMALLCAP 50","12 Dec 2008","-","-","-","1078.68"
"NIFTY SMALLCAP 50","11 Dec 2008","-","-","-","1054.01"
"NIFTY SMALLCAP 50","10 Dec 2008","-","-","-","1029.03"
"NIFTY SMALLCAP 50","08 Dec 2008","-","-","-","1011.93"
"NIFTY SMALLCAP 50","05 Dec 2008","-","-","-","1010.45"
"NIFTY SMALLCAP 50","04 Dec 2008","-","-","-","1015.82"
"NIFTY SMALLCAP 50","03 Dec 2008","-","-","-","989.08"
"NIFTY SMALLCAP 50","02 Dec 2008","-","-","-","982.26"
"NIFTY SMALLCAP 50","01 Dec 2008","-","-","-","993.52"
"NIFTY SMALLCAP 50","28 Nov 2008","-","-","-","1016.77"
"NIFTY SMALLCAP 50","26 Nov 2008","-","-","-","1009.43"
"NIFTY SMALLCAP 50","25 Nov 2008","-","-","-","1005.61"
"NIFTY SMALLCAP 50","24 Nov 2008","-","-","-","1017.69"
"NIFTY SMALLCAP 50","21 Nov 2008","-","-","-","1014.93"
"NIFTY SMALLCAP 50","20 Nov 2008","-","-","-","1006.36"
"NIFTY SMALLCAP 50","19 Nov 2008","-","-","-","1041.42"
"NIFTY SMALLCAP 50","18 Nov 2008","-","-","-","1066.20"
"NIFTY SMALLCAP 50","17 Nov 2008","-","-","-","1090.00"
"NIFTY SMALLCAP 50","14 Nov 2008","-","-","-","1123.21"
"NIFTY SMALLCAP 50","12 Nov 2008","-","-","-","1152.04"
"NIFTY SMALLCAP 50","11 Nov 2008","-","-","-","1176.32"
"NIFTY SMALLCAP 50","10 Nov 2008","-","-","-","1229.68"
"NIFTY SMALLCAP 50","07 Nov 2008","-","-","-","1184.14"
"NIFTY SMALLCAP 50","06 Nov 2008","-","-","-","1162.42"
"NIFTY SMALLCAP 50","05 Nov 2008","-","-","-","1185.21"
"NIFTY SMALLCAP 50","04 Nov 2008","-","-","-","1220.72"
"NIFTY SMALLCAP 50","03 Nov 2008","-","-","-","1180.82"
"NIFTY SMALLCAP 50","31 Oct 2008","-","-","-","1122.20"
"NIFTY SMALLCAP 50","29 Oct 2008","-","-","-","1082.25"
"NIFTY SMALLCAP 50","28 Oct 2008","-","-","-","1098.90"
"NIFTY SMALLCAP 50","27 Oct 2008","-","-","-","1015.82"
"NIFTY SMALLCAP 50","24 Oct 2008","-","-","-","1065.24"
"NIFTY SMALLCAP 50","23 Oct 2008","-","-","-","1180.30"
"NIFTY SMALLCAP 50","22 Oct 2008","-","-","-","1210.33"
"NIFTY SMALLCAP 50","21 Oct 2008","-","-","-","1244.03"
"NIFTY SMALLCAP 50","20 Oct 2008","-","-","-","1218.63"
"NIFTY SMALLCAP 50","17 Oct 2008","-","-","-","1246.71"
"NIFTY SMALLCAP 50","16 Oct 2008","-","-","-","1296.63"
"NIFTY SMALLCAP 50","15 Oct 2008","-","-","-","1300.39"
"NIFTY SMALLCAP 50","14 Oct 2008","-","-","-","1367.96"
"NIFTY SMALLCAP 50","13 Oct 2008","-","-","-","1338.76"
"NIFTY SMALLCAP 50","10 Oct 2008","-","-","-","1299.83"
"NIFTY SMALLCAP 50","08 Oct 2008","-","-","-","1439.72"
"NIFTY SMALLCAP 50","07 Oct 2008","-","-","-","1509.49"
"NIFTY SMALLCAP 50","06 Oct 2008","-","-","-","1552.02"
"NIFTY SMALLCAP 50","03 Oct 2008","-","-","-","1696.64"
"NIFTY SMALLCAP 50","01 Oct 2008","-","-","-","1751.88"
"NIFTY SMALLCAP 50","30 Sep 2008","-","-","-","1739.42"
"NIFTY SMALLCAP 50","29 Sep 2008","-","-","-","1709.38"
"NIFTY SMALLCAP 50","26 Sep 2008","-","-","-","1811.76"
"NIFTY SMALLCAP 50","25 Sep 2008","-","-","-","1876.41"
"NIFTY SMALLCAP 50","24 Sep 2008","-","-","-","1895.51"
"NIFTY SMALLCAP 50","23 Sep 2008","-","-","-","1891.59"
"NIFTY SMALLCAP 50","22 Sep 2008","-","-","-","1936.46"
"NIFTY SMALLCAP 50","19 Sep 2008","-","-","-","1942.49"
"NIFTY SMALLCAP 50","18 Sep 2008","-","-","-","1888.19"
"NIFTY SMALLCAP 50","17 Sep 2008","-","-","-","1911.70"
"NIFTY SMALLCAP 50","16 Sep 2008","-","-","-","1940.20"
"NIFTY SMALLCAP 50","15 Sep 2008","-","-","-","1969.65"
"NIFTY SMALLCAP 50","12 Sep 2008","-","-","-","2072.00"
"NIFTY SMALLCAP 50","11 Sep 2008","-","-","-","2111.20"
"NIFTY SMALLCAP 50","10 Sep 2008","-","-","-","2142.36"
"NIFTY SMALLCAP 50","09 Sep 2008","-","-","-","2173.58"
"NIFTY SMALLCAP 50","08 Sep 2008","-","-","-","2183.01"
"NIFTY SMALLCAP 50","05 Sep 2008","-","-","-","2160.05"
"NIFTY SMALLCAP 50","04 Sep 2008","-","-","-","2186.24"
"NIFTY SMALLCAP 50","02 Sep 2008","-","-","-","2191.04"
"NIFTY SMALLCAP 50","01 Sep 2008","-","-","-","2162.61"
"NIFTY SMALLCAP 50","29 Aug 2008","-","-","-","2164.28"
"NIFTY SMALLCAP 50","28 Aug 2008","-","-","-","2115.29"
"NIFTY SMALLCAP 50","27 Aug 2008","-","-","-","2151.92"
"NIFTY SMALLCAP 50","26 Aug 2008","-","-","-","2171.89"
"NIFTY SMALLCAP 50","25 Aug 2008","-","-","-","2169.66"
"NIFTY SMALLCAP 50","22 Aug 2008","-","-","-","2176.43"
"NIFTY SMALLCAP 50","21 Aug 2008","-","-","-","2175.65"
"NIFTY SMALLCAP 50","20 Aug 2008","-","-","-","2235.14"
"NIFTY SMALLCAP 50","19 Aug 2008","-","-","-","2214.64"
"NIFTY SMALLCAP 50","18 Aug 2008","-","-","-","2213.94"
"NIFTY SMALLCAP 50","14 Aug 2008","-","-","-","2235.12"
"NIFTY SMALLCAP 50","13 Aug 2008","-","-","-","2281.28"
"NIFTY SMALLCAP 50","12 Aug 2008","-","-","-","2281.90"
"NIFTY SMALLCAP 50","11 Aug 2008","-","-","-","2296.56"
"NIFTY SMALLCAP 50","08 Aug 2008","-","-","-","2267.38"
"NIFTY SMALLCAP 50","07 Aug 2008","-","-","-","2256.98"
"NIFTY SMALLCAP 50","06 Aug 2008","-","-","-","2244.54"
"NIFTY SMALLCAP 50","05 Aug 2008","-","-","-","2246.39"
"NIFTY SMALLCAP 50","04 Aug 2008","-","-","-","2232.89"
"NIFTY SMALLCAP 50","01 Aug 2008","-","-","-","2198.50"
"NIFTY SMALLCAP 50","31 Jul 2008","-","-","-","2160.90"
"NIFTY SMALLCAP 50","30 Jul 2008","-","-","-","2159.79"
"NIFTY SMALLCAP 50","29 Jul 2008","-","-","-","2134.42"
"NIFTY SMALLCAP 50","28 Jul 2008","-","-","-","2183.03"
"NIFTY SMALLCAP 50","25 Jul 2008","-","-","-","2159.10"
"NIFTY SMALLCAP 50","24 Jul 2008","-","-","-","2157.17"
"NIFTY SMALLCAP 50","23 Jul 2008","-","-","-","2176.68"
"NIFTY SMALLCAP 50","22 Jul 2008","-","-","-","2091.89"
"NIFTY SMALLCAP 50","21 Jul 2008","-","-","-","2049.85"
"NIFTY SMALLCAP 50","18 Jul 2008","-","-","-","2059.30"
"NIFTY SMALLCAP 50","17 Jul 2008","-","-","-","2035.23"
"NIFTY SMALLCAP 50","16 Jul 2008","-","-","-","2015.35"
"NIFTY SMALLCAP 50","15 Jul 2008","-","-","-","2039.34"
"NIFTY SMALLCAP 50","14 Jul 2008","-","-","-","2107.10"
"NIFTY SMALLCAP 50","11 Jul 2008","-","-","-","2119.64"
"NIFTY SMALLCAP 50","10 Jul 2008","-","-","-","2162.07"
"NIFTY SMALLCAP 50","09 Jul 2008","-","-","-","2164.39"
"NIFTY SMALLCAP 50","08 Jul 2008","-","-","-","2090.83"
"NIFTY SMALLCAP 50","07 Jul 2008","-","-","-","2118.93"
"NIFTY SMALLCAP 50","04 Jul 2008","-","-","-","2094.51"
"NIFTY SMALLCAP 50","03 Jul 2008","-","-","-","2050.16"
"NIFTY SMALLCAP 50","02 Jul 2008","-","-","-","2103.62"
"NIFTY SMALLCAP 50","01 Jul 2008","-","-","-","2023.31"
"NIFTY SMALLCAP 50","30 Jun 2008","-","-","-","2111.30"
"NIFTY SMALLCAP 50","27 Jun 2008","-","-","-","2190.48"
"NIFTY SMALLCAP 50","26 Jun 2008","-","-","-","2243.11"
"NIFTY SMALLCAP 50","25 Jun 2008","-","-","-","2240.44"
"NIFTY SMALLCAP 50","24 Jun 2008","-","-","-","2214.64"
"NIFTY SMALLCAP 50","23 Jun 2008","-","-","-","2244.23"
"NIFTY SMALLCAP 50","20 Jun 2008","-","-","-","2323.63"
"NIFTY SMALLCAP 50","19 Jun 2008","-","-","-","2399.95"
