"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","31 Dec 2012","12278.40","12348.80","12278.40","12340.05"
"NIFTY NEXT 50","28 Dec 2012","12189.95","12298.55","12189.95","12278.40"
"NIFTY NEXT 50","27 Dec 2012","12233.00","12309.50","12170.65","12185.00"
"NIFTY NEXT 50","26 Dec 2012","12165.05","12257.50","12165.05","12228.40"
"NIFTY NEXT 50","24 Dec 2012","12147.45","12209.80","12127.70","12163.20"
"NIFTY NEXT 50","21 Dec 2012","12305.40","12305.40","12122.30","12146.55"
"NIFTY NEXT 50","20 Dec 2012","12291.15","12335.45","12195.15","12310.35"
"NIFTY NEXT 50","19 Dec 2012","12216.80","12318.70","12216.80","12296.25"
"NIFTY NEXT 50","18 Dec 2012","12043.00","12214.65","11982.85","12208.50"
"NIFTY NEXT 50","17 Dec 2012","11977.65","12053.55","11977.65","12042.90"
"NIFTY NEXT 50","14 Dec 2012","11888.00","11988.05","11866.20","11977.20"
"NIFTY NEXT 50","13 Dec 2012","12000.95","12057.10","11860.25","11887.85"
"NIFTY NEXT 50","12 Dec 2012","11992.50","12039.75","11956.80","11999.20"
"NIFTY NEXT 50","11 Dec 2012","12050.80","12117.70","11863.35","11988.30"
"NIFTY NEXT 50","10 Dec 2012","12004.30","12062.05","12004.30","12046.55"
"NIFTY NEXT 50","07 Dec 2012","12065.20","12117.25","11967.40","11999.35"
"NIFTY NEXT 50","06 Dec 2012","11969.85","12078.90","11919.25","12061.20"
"NIFTY NEXT 50","05 Dec 2012","11950.95","12017.20","11950.95","11966.45"
"NIFTY NEXT 50","04 Dec 2012","11887.25","11974.25","11866.15","11944.00"
"NIFTY NEXT 50","03 Dec 2012","11794.00","11893.85","11793.10","11886.15"
"NIFTY NEXT 50","30 Nov 2012","11718.35","11805.25","11711.35","11790.60"
"NIFTY NEXT 50","29 Nov 2012","11601.00","11726.90","11600.55","11713.30"
"NIFTY NEXT 50","27 Nov 2012","11415.80","11606.40","11415.80","11596.95"
"NIFTY NEXT 50","26 Nov 2012","11254.60","11439.15","11254.60","11413.60"
"NIFTY NEXT 50","23 Nov 2012","11206.85","11266.20","11179.50","11253.75"
"NIFTY NEXT 50","22 Nov 2012","11131.05","11213.40","11129.90","11205.50"
"NIFTY NEXT 50","21 Nov 2012","11078.30","11137.15","11042.35","11128.20"
"NIFTY NEXT 50","20 Nov 2012","11133.50","11219.70","11020.90","11075.50"
"NIFTY NEXT 50","19 Nov 2012","11243.05","11280.95","11102.75","11127.00"
"NIFTY NEXT 50","16 Nov 2012","11363.70","11440.20","11214.35","11241.60"
"NIFTY NEXT 50","15 Nov 2012","11343.50","11394.00","11286.00","11365.65"
"NIFTY NEXT 50","13 Nov 2012","11344.50","11384.95","11332.55","11347.80"
"NIFTY NEXT 50","12 Nov 2012","11158.45","11362.75","11158.45","11342.65"
"NIFTY NEXT 50","09 Nov 2012","11238.95","11321.10","11143.90","11158.95"
"NIFTY NEXT 50","08 Nov 2012","11222.05","11249.60","11127.75","11239.95"
"NIFTY NEXT 50","07 Nov 2012","11097.45","11259.55","11095.90","11229.45"
"NIFTY NEXT 50","06 Nov 2012","11061.30","11106.55","11044.10","11095.50"
"NIFTY NEXT 50","05 Nov 2012","11077.35","11105.35","11026.30","11064.40"
"NIFTY NEXT 50","02 Nov 2012","11004.95","11118.95","11004.95","11080.40"
"NIFTY NEXT 50","01 Nov 2012","10899.45","11010.50","10899.45","10997.30"
"NIFTY NEXT 50","31 Oct 2012","10776.70","10907.85","10767.00","10898.45"
"NIFTY NEXT 50","30 Oct 2012","10864.90","10926.35","10733.10","10778.65"
"NIFTY NEXT 50","29 Oct 2012","10934.20","10967.65","10819.35","10865.85"
"NIFTY NEXT 50","26 Oct 2012","11068.95","11100.55","10907.60","10934.15"
"NIFTY NEXT 50","25 Oct 2012","11082.50","11104.70","11044.35","11075.60"
"NIFTY NEXT 50","23 Oct 2012","11123.75","11154.45","11063.25","11078.80"
"NIFTY NEXT 50","22 Oct 2012","11104.45","11127.40","11019.50","11124.65"
"NIFTY NEXT 50","19 Oct 2012","11168.55","11184.20","11047.30","11108.85"
"NIFTY NEXT 50","18 Oct 2012","11077.15","11180.30","11066.60","11174.85"
"NIFTY NEXT 50","17 Oct 2012","11067.20","11129.15","11009.35","11073.00"
"NIFTY NEXT 50","16 Oct 2012","11165.20","11232.85","11042.60","11060.95"
"NIFTY NEXT 50","15 Oct 2012","11209.10","11235.75","11139.65","11161.25"
"NIFTY NEXT 50","12 Oct 2012","11210.10","11315.00","11198.35","11210.20"
"NIFTY NEXT 50","11 Oct 2012","11083.75","11226.65","11023.80","11208.45"
