"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","30 Dec 2011","1758.00","1770.80","1739.30","1753.40"
"NIFTY MIDCAP 50","29 Dec 2011","1760.95","1768.70","1749.30","1752.35"
"NIFTY MIDCAP 50","28 Dec 2011","1784.15","1784.15","1754.50","1766.85"
"NIFTY MIDCAP 50","27 Dec 2011","1802.15","1813.85","1776.45","1783.50"
"NIFTY MIDCAP 50","26 Dec 2011","1798.85","1805.75","1790.45","1801.95"
"NIFTY MIDCAP 50","23 Dec 2011","1803.50","1813.60","1778.10","1785.00"
"NIFTY MIDCAP 50","22 Dec 2011","1754.95","1798.50","1741.80","1796.00"
"NIFTY MIDCAP 50","21 Dec 2011","1749.45","1765.85","1733.55","1759.35"
"NIFTY MIDCAP 50","20 Dec 2011","1772.95","1781.60","1722.45","1727.40"
"NIFTY MIDCAP 50","19 Dec 2011","1794.35","1794.35","1753.70","1772.65"
"NIFTY MIDCAP 50","16 Dec 2011","1847.90","1866.50","1790.90","1797.70"
"NIFTY MIDCAP 50","15 Dec 2011","1839.75","1845.00","1810.70","1841.45"
"NIFTY MIDCAP 50","14 Dec 2011","1866.95","1885.70","1844.90","1849.05"
"NIFTY MIDCAP 50","13 Dec 2011","1857.00","1876.70","1848.45","1867.85"
"NIFTY MIDCAP 50","12 Dec 2011","1929.30","1932.95","1861.05","1869.25"
"NIFTY MIDCAP 50","09 Dec 2011","1920.80","1932.10","1901.90","1919.00"
"NIFTY MIDCAP 50","08 Dec 2011","1976.25","1976.25","1928.65","1934.50"
"NIFTY MIDCAP 50","07 Dec 2011","1978.10","2001.85","1973.50","1978.45"
"NIFTY MIDCAP 50","05 Dec 2011","1975.55","1986.40","1968.60","1975.85"
"NIFTY MIDCAP 50","02 Dec 2011","1947.90","1981.05","1936.55","1977.85"
"NIFTY MIDCAP 50","01 Dec 2011","1937.80","1973.40","1930.25","1945.50"
"NIFTY MIDCAP 50","30 Nov 2011","1921.10","1921.70","1893.25","1916.60"
"NIFTY MIDCAP 50","29 Nov 2011","1946.70","1962.65","1916.40","1922.40"
"NIFTY MIDCAP 50","28 Nov 2011","1908.50","1953.05","1908.50","1946.65"
"NIFTY MIDCAP 50","25 Nov 2011","1890.25","1916.30","1879.85","1892.00"
"NIFTY MIDCAP 50","24 Nov 2011","1863.30","1901.15","1833.20","1893.95"
"NIFTY MIDCAP 50","23 Nov 2011","1886.10","1886.10","1853.95","1862.00"
"NIFTY MIDCAP 50","22 Nov 2011","1892.60","1908.45","1879.10","1893.65"
"NIFTY MIDCAP 50","21 Nov 2011","1918.80","1918.80","1884.25","1890.15"
"NIFTY MIDCAP 50","18 Nov 2011","1939.45","1939.45","1905.55","1926.95"
"NIFTY MIDCAP 50","17 Nov 2011","1979.80","1987.50","1939.40","1944.50"
"NIFTY MIDCAP 50","16 Nov 2011","1993.75","1996.60","1963.75","1979.00"
"NIFTY MIDCAP 50","15 Nov 2011","2058.95","2058.95","1991.00","1994.25"
"NIFTY MIDCAP 50","14 Nov 2011","2110.30","2122.10","2055.90","2059.10"
"NIFTY MIDCAP 50","11 Nov 2011","2132.10","2132.10","2088.60","2096.40"
"NIFTY MIDCAP 50","09 Nov 2011","2174.80","2178.20","2126.15","2130.00"
"NIFTY MIDCAP 50","08 Nov 2011","2166.05","2174.90","2154.65","2164.90"
"NIFTY MIDCAP 50","04 Nov 2011","2151.35","2172.40","2148.45","2161.10"
"NIFTY MIDCAP 50","03 Nov 2011","2129.50","2141.45","2114.15","2136.15"
"NIFTY MIDCAP 50","02 Nov 2011","2123.85","2145.50","2113.20","2130.30"
"NIFTY MIDCAP 50","01 Nov 2011","2147.70","2165.80","2120.15","2129.35"
"NIFTY MIDCAP 50","31 Oct 2011","2155.45","2170.90","2142.15","2159.75"
"NIFTY MIDCAP 50","28 Oct 2011","2108.05","2155.45","2108.05","2148.75"
"NIFTY MIDCAP 50","26 Oct 2011","2080.15","2086.65","2075.45","2084.30"
"NIFTY MIDCAP 50","25 Oct 2011","2054.25","2070.90","2037.40","2063.15"
"NIFTY MIDCAP 50","24 Oct 2011","2063.75","2095.25","2054.65","2057.55"
"NIFTY MIDCAP 50","21 Oct 2011","2082.35","2093.05","2060.25","2064.25"
"NIFTY MIDCAP 50","20 Oct 2011","2101.85","2101.85","2067.75","2079.85"
"NIFTY MIDCAP 50","19 Oct 2011","2084.45","2107.70","2084.45","2105.95"
"NIFTY MIDCAP 50","18 Oct 2011","2098.70","2098.70","2066.15","2074.20"
"NIFTY MIDCAP 50","17 Oct 2011","2115.90","2123.65","2099.90","2105.70"
"NIFTY MIDCAP 50","14 Oct 2011","2099.10","2114.60","2091.90","2111.85"
"NIFTY MIDCAP 50","13 Oct 2011","2112.40","2130.50","2098.75","2102.60"
"NIFTY MIDCAP 50","12 Oct 2011","2062.15","2109.65","2062.15","2106.45"
"NIFTY MIDCAP 50","11 Oct 2011","2061.35","2089.05","2048.80","2060.35"
"NIFTY MIDCAP 50","10 Oct 2011","2029.65","2058.20","2023.40","2056.10"
"NIFTY MIDCAP 50","07 Oct 2011","2013.20","2049.20","2013.10","2022.60"
"NIFTY MIDCAP 50","05 Oct 2011","2016.80","2028.45","1992.65","1995.05"
"NIFTY MIDCAP 50","04 Oct 2011","2037.35","2062.75","2006.40","2009.60"
"NIFTY MIDCAP 50","03 Oct 2011","2098.35","2098.35","2040.40","2043.45"
"NIFTY MIDCAP 50","30 Sep 2011","2109.95","2133.50","2095.60","2102.40"
"NIFTY MIDCAP 50","29 Sep 2011","2102.95","2121.00","2080.50","2115.15"
"NIFTY MIDCAP 50","28 Sep 2011","2138.90","2141.80","2101.60","2106.80"
"NIFTY MIDCAP 50","27 Sep 2011","2119.65","2141.00","2119.65","2133.50"
