"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","31 Dec 2008","1316.45","1340.80","1310.30","1317.95"
"NIFTY MIDCAP 50","30 Dec 2008","1277.65","1313.75","1276.65","1309.40"
"NIFTY MIDCAP 50","29 Dec 2008","1259.30","1278.15","1238.55","1272.85"
"NIFTY MIDCAP 50","26 Dec 2008","1280.30","1300.85","1253.20","1257.80"
"NIFTY MIDCAP 50","24 Dec 2008","1284.30","1285.20","1268.20","1274.15"
"NIFTY MIDCAP 50","23 Dec 2008","1321.50","1327.70","1288.60","1291.15"
"NIFTY MIDCAP 50","22 Dec 2008","1340.35","1369.30","1322.60","1328.95"
"NIFTY MIDCAP 50","19 Dec 2008","1312.60","1341.95","1311.45","1335.80"
"NIFTY MIDCAP 50","18 Dec 2008","1271.85","1319.45","1256.55","1313.75"
"NIFTY MIDCAP 50","17 Dec 2008","1338.65","1349.85","1266.15","1273.05"
"NIFTY MIDCAP 50","16 Dec 2008","1303.30","1338.25","1303.30","1332.00"
"NIFTY MIDCAP 50","15 Dec 2008","1260.80","1316.50","1259.55","1305.30"
"NIFTY MIDCAP 50","12 Dec 2008","1235.70","1260.55","1209.10","1253.90"
"NIFTY MIDCAP 50","11 Dec 2008","1209.40","1251.40","1208.95","1245.05"
"NIFTY MIDCAP 50","10 Dec 2008","1171.40","1209.60","1171.30","1206.50"
"NIFTY MIDCAP 50","08 Dec 2008","1185.35","1206.80","1162.05","1166.30"
"NIFTY MIDCAP 50","05 Dec 2008","1192.95","1213.45","1162.95","1167.10"
"NIFTY MIDCAP 50","04 Dec 2008","1154.50","1197.50","1154.50","1192.20"
"NIFTY MIDCAP 50","03 Dec 2008","1140.95","1157.50","1140.95","1152.00"
"NIFTY MIDCAP 50","02 Dec 2008","1134.95","1140.85","1112.55","1137.85"
"NIFTY MIDCAP 50","01 Dec 2008","1157.85","1191.90","1145.10","1146.85"
"NIFTY MIDCAP 50","28 Nov 2008","1147.80","1172.85","1137.65","1166.45"
"NIFTY MIDCAP 50","26 Nov 2008","1137.05","1163.75","1125.70","1160.60"
"NIFTY MIDCAP 50","25 Nov 2008","1165.95","1180.00","1136.40","1139.80"
"NIFTY MIDCAP 50","24 Nov 2008","1162.50","1178.90","1145.00","1154.75"
"NIFTY MIDCAP 50","21 Nov 2008","1150.05","1167.35","1125.30","1159.75"
"NIFTY MIDCAP 50","20 Nov 2008","1168.00","1168.00","1134.20","1142.85"
"NIFTY MIDCAP 50","19 Nov 2008","1215.85","1226.95","1181.80","1186.45"
"NIFTY MIDCAP 50","18 Nov 2008","1234.80","1234.80","1205.70","1212.35"
"NIFTY MIDCAP 50","17 Nov 2008","1288.85","1293.50","1225.05","1244.20"
"NIFTY MIDCAP 50","14 Nov 2008","1309.40","1344.15","1280.25","1284.35"
"NIFTY MIDCAP 50","12 Nov 2008","1320.60","1334.70","1286.55","1305.75"
"NIFTY MIDCAP 50","11 Nov 2008","1385.25","1385.25","1323.75","1329.70"
"NIFTY MIDCAP 50","10 Nov 2008","1348.45","1396.15","1348.45","1392.50"
"NIFTY MIDCAP 50","07 Nov 2008","1316.40","1345.90","1298.30","1336.20"
"NIFTY MIDCAP 50","06 Nov 2008","1338.20","1354.85","1290.55","1320.30"
"NIFTY MIDCAP 50","05 Nov 2008","1390.10","1433.50","1348.10","1358.35"
"NIFTY MIDCAP 50","04 Nov 2008","1335.90","1390.45","1305.95","1385.95"
"NIFTY MIDCAP 50","03 Nov 2008","1279.05","1344.80","1279.05","1338.40"
"NIFTY MIDCAP 50","31 Oct 2008","1193.95","1282.85","1193.95","1254.85"
"NIFTY MIDCAP 50","29 Oct 2008","1242.85","1255.50","1179.30","1187.95"
"NIFTY MIDCAP 50","28 Oct 2008","1166.55","1227.70","1166.55","1220.20"
"NIFTY MIDCAP 50","27 Oct 2008","1186.95","1194.35","1063.40","1143.25"
"NIFTY MIDCAP 50","24 Oct 2008","1293.50","1293.50","1180.10","1190.25"
"NIFTY MIDCAP 50","23 Oct 2008","1326.55","1349.65","1294.70","1305.35"
"NIFTY MIDCAP 50","22 Oct 2008","1395.30","1395.30","1347.10","1350.80"
"NIFTY MIDCAP 50","21 Oct 2008","1359.70","1416.55","1356.50","1402.75"
"NIFTY MIDCAP 50","20 Oct 2008","1359.15","1372.45","1325.40","1342.80"
"NIFTY MIDCAP 50","17 Oct 2008","1408.70","1437.35","1343.25","1348.65"
"NIFTY MIDCAP 50","16 Oct 2008","1373.65","1413.80","1329.25","1399.85"
"NIFTY MIDCAP 50","15 Oct 2008","1481.25","1481.25","1400.00","1409.05"
"NIFTY MIDCAP 50","14 Oct 2008","1489.40","1559.05","1484.50","1489.90"
"NIFTY MIDCAP 50","13 Oct 2008","1382.30","1475.20","1382.30","1467.10"
"NIFTY MIDCAP 50","10 Oct 2008","1507.25","1507.25","1344.05","1374.00"
"NIFTY MIDCAP 50","08 Oct 2008","1584.80","1584.80","1437.25","1510.60"
"NIFTY MIDCAP 50","07 Oct 2008","1639.00","1665.70","1571.55","1597.85"
"NIFTY MIDCAP 50","06 Oct 2008","1733.05","1733.05","1613.80","1622.40"
"NIFTY MIDCAP 50","03 Oct 2008","1804.50","1809.00","1739.95","1744.50"
"NIFTY MIDCAP 50","01 Oct 2008","1797.30","1827.60","1771.65","1804.55"
"NIFTY MIDCAP 50","30 Sep 2008","1749.75","1808.30","1689.75","1792.35"
"NIFTY MIDCAP 50","29 Sep 2008","1843.15","1846.80","1730.30","1763.05"
"NIFTY MIDCAP 50","26 Sep 2008","1906.05","1906.50","1835.80","1842.70"
"NIFTY MIDCAP 50","25 Sep 2008","1925.60","1933.00","1899.45","1907.45"
"NIFTY MIDCAP 50","24 Sep 2008","1917.20","1946.45","1917.20","1925.15"
"NIFTY MIDCAP 50","23 Sep 2008","1949.15","1957.50","1907.35","1913.00"
"NIFTY MIDCAP 50","22 Sep 2008","1985.10","1999.90","1947.70","1954.30"
"NIFTY MIDCAP 50","19 Sep 2008","1934.15","1991.60","1934.15","1979.70"
"NIFTY MIDCAP 50","18 Sep 2008","1894.40","1917.05","1812.40","1910.75"
"NIFTY MIDCAP 50","17 Sep 2008","1964.00","1975.65","1916.50","1924.90"
"NIFTY MIDCAP 50","16 Sep 2008","1954.25","1965.60","1893.00","1959.85"
"NIFTY MIDCAP 50","15 Sep 2008","2053.20","2053.20","1937.60","1974.10"
"NIFTY MIDCAP 50","12 Sep 2008","2125.80","2139.15","2064.55","2078.00"
"NIFTY MIDCAP 50","11 Sep 2008","2137.35","2141.30","2112.05","2121.45"
"NIFTY MIDCAP 50","10 Sep 2008","2164.60","2177.55","2137.30","2146.05"
"NIFTY MIDCAP 50","09 Sep 2008","2176.80","2181.90","2163.25","2165.55"
"NIFTY MIDCAP 50","08 Sep 2008","2189.80","2225.75","2179.45","2182.25"
"NIFTY MIDCAP 50","05 Sep 2008","2171.80","2174.50","2150.30","2158.85"
"NIFTY MIDCAP 50","04 Sep 2008","2192.05","2201.25","2170.15","2189.95"
"NIFTY MIDCAP 50","02 Sep 2008","2154.95","2203.05","2154.95","2196.90"
"NIFTY MIDCAP 50","01 Sep 2008","2146.70","2160.30","2129.80","2154.85"
"NIFTY MIDCAP 50","29 Aug 2008","2092.70","2153.65","2092.70","2149.05"
"NIFTY MIDCAP 50","28 Aug 2008","2113.45","2123.25","2070.40","2075.15"
"NIFTY MIDCAP 50","27 Aug 2008","2145.75","2148.15","2110.80","2114.40"
"NIFTY MIDCAP 50","26 Aug 2008","2138.55","2138.55","2112.50","2132.20"
"NIFTY MIDCAP 50","25 Aug 2008","2147.10","2165.45","2131.55","2135.10"
"NIFTY MIDCAP 50","22 Aug 2008","2129.95","2139.90","2113.80","2133.00"
"NIFTY MIDCAP 50","21 Aug 2008","2183.05","2183.05","2125.25","2130.85"
"NIFTY MIDCAP 50","20 Aug 2008","2166.85","2198.10","2166.85","2185.55"
"NIFTY MIDCAP 50","19 Aug 2008","2152.25","2166.55","2122.00","2157.45"
"NIFTY MIDCAP 50","18 Aug 2008","2179.20","2195.30","2153.05","2158.80"
"NIFTY MIDCAP 50","14 Aug 2008","2236.65","2237.30","2180.70","2185.55"
"NIFTY MIDCAP 50","13 Aug 2008","2250.35","2261.80","2232.00","2237.05"
"NIFTY MIDCAP 50","12 Aug 2008","2288.65","2299.25","2242.50","2254.60"
"NIFTY MIDCAP 50","11 Aug 2008","2263.70","2291.60","2263.70","2287.00"
"NIFTY MIDCAP 50","08 Aug 2008","2229.40","2250.15","2206.85","2242.90"
"NIFTY MIDCAP 50","07 Aug 2008","2212.35","2253.10","2203.60","2230.55"
