"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","31 Dec 2018","4936.10","4954.40","4923.95","4930.95"
"NIFTY MIDCAP 50","28 Dec 2018","4875.35","4920.55","4873.85","4911.90"
"NIFTY MIDCAP 50","27 Dec 2018","4863.65","4869.05","4820.05","4853.90"
"NIFTY MIDCAP 50","26 Dec 2018","4802.85","4836.45","4720.25","4825.95"
"NIFTY MIDCAP 50","24 Dec 2018","4858.50","4861.80","4803.00","4815.90"
"NIFTY MIDCAP 50","21 Dec 2018","4958.65","4980.85","4837.35","4844.70"
"NIFTY MIDCAP 50","20 Dec 2018","4899.55","4960.45","4887.00","4945.10"
"NIFTY MIDCAP 50","19 Dec 2018","4874.80","4937.35","4872.35","4929.30"
"NIFTY MIDCAP 50","18 Dec 2018","4811.10","4852.20","4806.40","4846.95"
"NIFTY MIDCAP 50","17 Dec 2018","4807.05","4833.80","4798.85","4824.65"
"NIFTY MIDCAP 50","14 Dec 2018","4771.15","4804.50","4752.25","4792.00"
"NIFTY MIDCAP 50","13 Dec 2018","4781.25","4817.45","4742.75","4772.65"
"NIFTY MIDCAP 50","12 Dec 2018","4653.25","4759.65","4651.90","4753.50"
"NIFTY MIDCAP 50","11 Dec 2018","4486.55","4646.25","4485.75","4634.45"
"NIFTY MIDCAP 50","10 Dec 2018","4541.05","4582.10","4525.35","4552.65"
"NIFTY MIDCAP 50","07 Dec 2018","4638.60","4655.25","4579.30","4630.85"
"NIFTY MIDCAP 50","06 Dec 2018","4678.80","4678.80","4613.90","4620.95"
"NIFTY MIDCAP 50","05 Dec 2018","4763.80","4774.50","4681.40","4706.55"
"NIFTY MIDCAP 50","04 Dec 2018","4818.60","4826.95","4789.70","4795.50"
"NIFTY MIDCAP 50","03 Dec 2018","4801.30","4841.30","4779.35","4815.90"
"NIFTY MIDCAP 50","30 Nov 2018","4775.85","4796.65","4762.40","4780.00"
"NIFTY MIDCAP 50","29 Nov 2018","4762.40","4768.25","4731.95","4761.25"
"NIFTY MIDCAP 50","28 Nov 2018","4816.25","4822.80","4734.15","4740.90"
