"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","29 Dec 2017","5523.30","5552.35","5520.10","5540.15"
"NIFTY MIDCAP 50","28 Dec 2017","5504.00","5535.15","5481.65","5499.40"
"NIFTY MIDCAP 50","27 Dec 2017","5487.05","5528.85","5464.35","5493.70"
"NIFTY MIDCAP 50","26 Dec 2017","5460.95","5486.15","5438.55","5478.80"
"NIFTY MIDCAP 50","22 Dec 2017","5458.95","5483.45","5433.05","5453.90"
"NIFTY MIDCAP 50","21 Dec 2017","5399.45","5441.95","5373.65","5437.45"
"NIFTY MIDCAP 50","20 Dec 2017","5379.50","5408.55","5364.05","5384.00"
"NIFTY MIDCAP 50","19 Dec 2017","5295.35","5371.00","5291.10","5367.60"
"NIFTY MIDCAP 50","18 Dec 2017","5201.15","5317.15","5076.00","5277.65"
"NIFTY MIDCAP 50","15 Dec 2017","5215.00","5237.90","5205.85","5229.45"
"NIFTY MIDCAP 50","14 Dec 2017","5191.40","5196.60","5112.55","5161.05"
"NIFTY MIDCAP 50","13 Dec 2017","5227.75","5235.70","5147.00","5163.15"
"NIFTY MIDCAP 50","12 Dec 2017","5280.90","5281.95","5221.15","5228.20"
"NIFTY MIDCAP 50","11 Dec 2017","5256.95","5282.90","5240.40","5276.60"
"NIFTY MIDCAP 50","08 Dec 2017","5219.80","5239.10","5215.50","5228.35"
"NIFTY MIDCAP 50","07 Dec 2017","5126.85","5202.15","5125.40","5195.95"
"NIFTY MIDCAP 50","06 Dec 2017","5151.50","5177.60","5106.85","5113.75"
"NIFTY MIDCAP 50","05 Dec 2017","5138.50","5168.60","5094.45","5155.95"
"NIFTY MIDCAP 50","04 Dec 2017","5179.60","5190.70","5105.70","5140.70"
"NIFTY MIDCAP 50","01 Dec 2017","5238.30","5267.65","5131.70","5148.25"
"NIFTY MIDCAP 50","30 Nov 2017","5243.60","5259.35","5200.75","5212.20"
"NIFTY MIDCAP 50","29 Nov 2017","5290.05","5306.40","5250.45","5262.15"
"NIFTY MIDCAP 50","28 Nov 2017","5288.10","5311.20","5271.90","5288.05"
"NIFTY MIDCAP 50","27 Nov 2017","5214.05","5284.75","5198.85","5279.20"
"NIFTY MIDCAP 50","24 Nov 2017","5209.10","5231.75","5200.60","5226.65"
"NIFTY MIDCAP 50","23 Nov 2017","5205.35","5210.15","5149.75","5198.40"
"NIFTY MIDCAP 50","22 Nov 2017","5203.25","5203.25","5146.70","5187.80"
"NIFTY MIDCAP 50","21 Nov 2017","5204.90","5219.05","5155.30","5183.05"
"NIFTY MIDCAP 50","20 Nov 2017","5146.25","5189.30","5133.30","5185.70"
"NIFTY MIDCAP 50","17 Nov 2017","5151.25","5175.65","5128.60","5140.75"
"NIFTY MIDCAP 50","16 Nov 2017","5045.50","5107.50","5031.85","5099.00"
"NIFTY MIDCAP 50","15 Nov 2017","5077.60","5101.40","4999.50","5023.60"
"NIFTY MIDCAP 50","14 Nov 2017","5084.30","5103.45","5056.65","5080.50"
"NIFTY MIDCAP 50","13 Nov 2017","5124.10","5127.20","5082.05","5088.75"
"NIFTY MIDCAP 50","10 Nov 2017","5110.50","5145.50","5072.95","5112.10"
"NIFTY MIDCAP 50","09 Nov 2017","5081.10","5118.05","5008.65","5107.60"
"NIFTY MIDCAP 50","08 Nov 2017","5093.25","5118.30","5017.75","5041.60"
"NIFTY MIDCAP 50","07 Nov 2017","5193.25","5203.15","5045.55","5078.80"
"NIFTY MIDCAP 50","06 Nov 2017","5165.85","5198.50","5161.05","5172.80"
"NIFTY MIDCAP 50","03 Nov 2017","5179.60","5185.60","5126.95","5168.95"
"NIFTY MIDCAP 50","02 Nov 2017","5172.65","5189.00","5132.80","5154.60"
"NIFTY MIDCAP 50","01 Nov 2017","5151.75","5169.55","5133.95","5148.95"
"NIFTY MIDCAP 50","31 Oct 2017","5124.45","5144.10","5095.05","5123.65"
"NIFTY MIDCAP 50","30 Oct 2017","5077.75","5127.75","5073.15","5116.30"
"NIFTY MIDCAP 50","27 Oct 2017","5067.50","5082.45","5046.30","5052.90"
"NIFTY MIDCAP 50","26 Oct 2017","5020.95","5068.90","4999.55","5053.70"
"NIFTY MIDCAP 50","25 Oct 2017","5009.15","5033.00","4970.45","5025.00"
"NIFTY MIDCAP 50","24 Oct 2017","4932.30","4959.15","4914.05","4955.05"
"NIFTY MIDCAP 50","23 Oct 2017","4894.65","4923.40","4883.30","4918.95"
"NIFTY MIDCAP 50","19 Oct 2017","4931.15","4932.50","4865.40","4883.05"
"NIFTY MIDCAP 50","18 Oct 2017","4934.35","4939.05","4904.55","4920.90"
"NIFTY MIDCAP 50","17 Oct 2017","4929.35","4950.50","4912.80","4930.80"
"NIFTY MIDCAP 50","16 Oct 2017","4897.35","4918.40","4871.50","4914.05"
"NIFTY MIDCAP 50","13 Oct 2017","4899.25","4903.25","4871.80","4878.30"
"NIFTY MIDCAP 50","12 Oct 2017","4845.35","4891.20","4811.75","4886.60"
"NIFTY MIDCAP 50","11 Oct 2017","4906.95","4923.70","4792.40","4824.10"
"NIFTY MIDCAP 50","10 Oct 2017","4849.95","4889.75","4847.00","4883.30"
"NIFTY MIDCAP 50","09 Oct 2017","4840.00","4854.45","4805.55","4832.70"
"NIFTY MIDCAP 50","06 Oct 2017","4783.95","4829.95","4782.85","4825.80"
"NIFTY MIDCAP 50","05 Oct 2017","4738.35","4771.35","4735.00","4762.05"
"NIFTY MIDCAP 50","04 Oct 2017","4739.50","4752.00","4715.85","4730.65"
"NIFTY MIDCAP 50","03 Oct 2017","4731.55","4750.65","4705.15","4723.65"
"NIFTY MIDCAP 50","29 Sep 2017","4682.35","4730.25","4677.80","4687.50"
"NIFTY MIDCAP 50","28 Sep 2017","4649.10","4676.00","4601.15","4658.65"
"NIFTY MIDCAP 50","27 Sep 2017","4774.50","4780.10","4624.65","4641.65"
"NIFTY MIDCAP 50","26 Sep 2017","4709.05","4772.65","4689.45","4748.40"
"NIFTY MIDCAP 50","25 Sep 2017","4778.05","4780.30","4627.60","4711.20"
"NIFTY MIDCAP 50","22 Sep 2017","4916.60","4916.60","4769.25","4778.60"
"NIFTY MIDCAP 50","21 Sep 2017","4975.85","4986.40","4879.65","4933.85"
"NIFTY MIDCAP 50","20 Sep 2017","5008.15","5011.45","4963.25","4969.30"
"NIFTY MIDCAP 50","19 Sep 2017","4991.15","4995.45","4964.80","4983.55"
"NIFTY MIDCAP 50","18 Sep 2017","4956.45","4992.10","4955.05","4977.75"
"NIFTY MIDCAP 50","15 Sep 2017","4916.25","4941.00","4886.70","4929.00"
"NIFTY MIDCAP 50","14 Sep 2017","4900.20","4932.35","4889.65","4927.45"
"NIFTY MIDCAP 50","13 Sep 2017","4941.45","4957.15","4871.30","4882.55"
"NIFTY MIDCAP 50","12 Sep 2017","4880.65","4935.45","4880.65","4929.25"
"NIFTY MIDCAP 50","11 Sep 2017","4856.10","4873.40","4844.15","4860.05"
"NIFTY MIDCAP 50","08 Sep 2017","4841.10","4852.70","4788.10","4821.50"
"NIFTY MIDCAP 50","07 Sep 2017","4828.60","4843.05","4812.70","4817.90"
"NIFTY MIDCAP 50","06 Sep 2017","4755.90","4810.80","4741.05","4797.35"
"NIFTY MIDCAP 50","05 Sep 2017","4751.25","4784.20","4741.85","4781.00"
"NIFTY MIDCAP 50","04 Sep 2017","4780.60","4789.95","4678.00","4730.45"
"NIFTY MIDCAP 50","01 Sep 2017","4727.85","4782.40","4726.10","4771.00"
"NIFTY MIDCAP 50","31 Aug 2017","4702.95","4714.55","4683.95","4707.70"
"NIFTY MIDCAP 50","30 Aug 2017","4656.65","4697.60","4656.40","4691.05"
"NIFTY MIDCAP 50","29 Aug 2017","4670.80","4684.45","4617.30","4623.50"
"NIFTY MIDCAP 50","28 Aug 2017","4640.70","4685.45","4635.40","4682.80"
"NIFTY MIDCAP 50","24 Aug 2017","4614.20","4628.30","4593.30","4620.15"
"NIFTY MIDCAP 50","23 Aug 2017","4573.55","4607.85","4561.40","4603.85"
"NIFTY MIDCAP 50","22 Aug 2017","4599.20","4619.45","4526.30","4544.75"
"NIFTY MIDCAP 50","21 Aug 2017","4670.85","4684.20","4568.85","4577.95"
"NIFTY MIDCAP 50","18 Aug 2017","4648.80","4664.10","4610.05","4654.75"
"NIFTY MIDCAP 50","17 Aug 2017","4696.55","4723.05","4664.35","4675.80"
"NIFTY MIDCAP 50","16 Aug 2017","4654.10","4690.80","4597.50","4687.35"
"NIFTY MIDCAP 50","14 Aug 2017","4531.20","4635.45","4530.80","4628.00"
"NIFTY MIDCAP 50","11 Aug 2017","4453.65","4551.75","4399.10","4490.45"
"NIFTY MIDCAP 50","10 Aug 2017","4639.10","4656.65","4440.60","4514.95"
"NIFTY MIDCAP 50","09 Aug 2017","4743.10","4748.40","4649.75","4665.80"
"NIFTY MIDCAP 50","08 Aug 2017","4816.35","4816.80","4709.00","4754.10"
"NIFTY MIDCAP 50","07 Aug 2017","4755.30","4805.15","4753.30","4799.05"
"NIFTY MIDCAP 50","04 Aug 2017","4710.00","4744.95","4692.75","4737.20"
"NIFTY MIDCAP 50","03 Aug 2017","4801.85","4802.70","4709.55","4726.70"
"NIFTY MIDCAP 50","02 Aug 2017","4809.00","4815.25","4784.90","4803.00"
"NIFTY MIDCAP 50","01 Aug 2017","4803.40","4816.45","4788.10","4798.05"
"NIFTY MIDCAP 50","31 Jul 2017","4797.35","4812.70","4786.05","4792.65"
"NIFTY MIDCAP 50","28 Jul 2017","4729.65","4794.05","4726.45","4790.50"
"NIFTY MIDCAP 50","27 Jul 2017","4791.80","4800.45","4736.20","4746.25"
"NIFTY MIDCAP 50","26 Jul 2017","4769.30","4793.50","4746.00","4770.60"
"NIFTY MIDCAP 50","25 Jul 2017","4734.80","4765.75","4717.40","4760.55"
"NIFTY MIDCAP 50","24 Jul 2017","4718.50","4739.65","4710.70","4720.90"
"NIFTY MIDCAP 50","21 Jul 2017","4726.15","4728.00","4654.25","4707.90"
"NIFTY MIDCAP 50","20 Jul 2017","4739.15","4755.05","4709.90","4715.20"
"NIFTY MIDCAP 50","19 Jul 2017","4719.80","4742.75","4713.20","4738.90"
"NIFTY MIDCAP 50","18 Jul 2017","4708.45","4738.55","4687.40","4699.85"
"NIFTY MIDCAP 50","17 Jul 2017","4728.00","4728.40","4693.35","4718.35"
"NIFTY MIDCAP 50","14 Jul 2017","4700.15","4714.60","4668.00","4709.70"
"NIFTY MIDCAP 50","13 Jul 2017","4696.00","4704.05","4670.20","4687.35"
"NIFTY MIDCAP 50","12 Jul 2017","4633.55","4679.15","4628.55","4675.35"
"NIFTY MIDCAP 50","11 Jul 2017","4680.15","4686.25","4611.85","4617.45"
"NIFTY MIDCAP 50","10 Jul 2017","4667.55","4704.70","4640.70","4664.05"
"NIFTY MIDCAP 50","07 Jul 2017","4643.65","4661.65","4628.45","4647.85"
"NIFTY MIDCAP 50","06 Jul 2017","4659.30","4669.50","4629.70","4641.00"
"NIFTY MIDCAP 50","05 Jul 2017","4576.25","4645.05","4572.75","4638.40"
"NIFTY MIDCAP 50","04 Jul 2017","4594.15","4607.25","4545.85","4569.90"
"NIFTY MIDCAP 50","03 Jul 2017","4529.55","4579.95","4522.85","4577.35"
"NIFTY MIDCAP 50","30 Jun 2017","4488.30","4527.25","4467.20","4519.75"
"NIFTY MIDCAP 50","29 Jun 2017","4496.05","4525.35","4489.50","4499.00"
"NIFTY MIDCAP 50","28 Jun 2017","4441.55","4479.60","4419.30","4473.75"
"NIFTY MIDCAP 50","27 Jun 2017","4523.75","4527.65","4425.35","4455.25"
"NIFTY MIDCAP 50","23 Jun 2017","4586.45","4587.65","4478.95","4517.10"
"NIFTY MIDCAP 50","22 Jun 2017","4629.55","4646.90","4570.40","4579.40"
"NIFTY MIDCAP 50","21 Jun 2017","4609.70","4628.55","4601.70","4611.30"
"NIFTY MIDCAP 50","20 Jun 2017","4617.60","4635.65","4602.95","4610.35"
