"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","30 Dec 2016","21229.50","21433.45","21223.45","21389.70"
"NIFTY NEXT 50","29 Dec 2016","20906.00","21199.65","20892.30","21151.75"
"NIFTY NEXT 50","28 Dec 2016","20897.95","21089.25","20862.35","20902.25"
"NIFTY NEXT 50","27 Dec 2016","20449.45","20836.80","20322.35","20811.75"
"NIFTY NEXT 50","26 Dec 2016","20754.15","20763.10","20405.60","20426.20"
"NIFTY NEXT 50","23 Dec 2016","20910.55","21032.25","20726.05","20798.35"
"NIFTY NEXT 50","22 Dec 2016","21236.60","21239.40","20857.95","20892.45"
"NIFTY NEXT 50","21 Dec 2016","21349.75","21359.95","21224.50","21260.95"
"NIFTY NEXT 50","20 Dec 2016","21452.75","21492.40","21219.20","21273.20"
"NIFTY NEXT 50","19 Dec 2016","21630.60","21630.60","21423.30","21450.40"
"NIFTY NEXT 50","16 Dec 2016","21674.60","21704.65","21527.45","21593.40"
"NIFTY NEXT 50","15 Dec 2016","21513.25","21829.40","21494.15","21630.55"
"NIFTY NEXT 50","14 Dec 2016","21915.65","21917.20","21651.20","21666.65"
"NIFTY NEXT 50","13 Dec 2016","21960.90","21969.25","21759.45","21865.00"
"NIFTY NEXT 50","12 Dec 2016","22238.15","22238.15","21918.35","21965.45"
"NIFTY NEXT 50","09 Dec 2016","22349.25","22363.75","22184.95","22237.75"
"NIFTY NEXT 50","08 Dec 2016","22075.55","22331.15","22057.25","22307.40"
"NIFTY NEXT 50","07 Dec 2016","22027.70","22047.30","21786.20","21916.15"
"NIFTY NEXT 50","06 Dec 2016","21961.80","22042.10","21914.20","21937.35"
"NIFTY NEXT 50","05 Dec 2016","21707.20","21914.70","21699.10","21881.10"
"NIFTY NEXT 50","02 Dec 2016","21828.45","21868.55","21631.55","21683.20"
"NIFTY NEXT 50","01 Dec 2016","22238.45","22243.70","21958.35","21974.15"
"NIFTY NEXT 50","30 Nov 2016","21999.45","22233.75","21957.85","22184.65"
"NIFTY NEXT 50","29 Nov 2016","21953.90","22102.50","21894.55","21929.45"
"NIFTY NEXT 50","28 Nov 2016","21736.15","21948.75","21687.85","21907.85"
"NIFTY NEXT 50","25 Nov 2016","21500.35","21772.05","21424.00","21747.80"
"NIFTY NEXT 50","24 Nov 2016","21358.60","21480.90","21225.20","21404.50"
"NIFTY NEXT 50","23 Nov 2016","21280.15","21453.75","21110.35","21417.65"
"NIFTY NEXT 50","22 Nov 2016","20940.95","21176.85","20797.55","21121.55"
"NIFTY NEXT 50","21 Nov 2016","21416.20","21437.80","20758.30","20791.80"
"NIFTY NEXT 50","18 Nov 2016","21282.65","21371.90","21159.05","21332.05"
"NIFTY NEXT 50","17 Nov 2016","21261.85","21401.65","21156.60","21231.55"
"NIFTY NEXT 50","16 Nov 2016","21350.85","21509.85","20970.05","21229.00"
"NIFTY NEXT 50","15 Nov 2016","22028.75","22028.75","20889.00","21066.65"
"NIFTY NEXT 50","11 Nov 2016","22537.75","22565.05","21922.45","22033.45"
"NIFTY NEXT 50","10 Nov 2016","22796.85","23088.95","22737.90","22791.85"
"NIFTY NEXT 50","09 Nov 2016","21509.85","22474.15","20853.95","22430.80"
"NIFTY NEXT 50","08 Nov 2016","22856.10","22889.35","22691.35","22856.30"
"NIFTY NEXT 50","07 Nov 2016","22891.70","23020.25","22726.65","22776.55"
"NIFTY NEXT 50","04 Nov 2016","22955.60","22976.45","22378.30","22621.55"
"NIFTY NEXT 50","03 Nov 2016","23196.85","23397.40","22860.30","22910.80"
"NIFTY NEXT 50","02 Nov 2016","23436.25","23436.25","23196.85","23225.40"
"NIFTY NEXT 50","01 Nov 2016","23661.95","23783.00","23593.50","23648.95"
"NIFTY NEXT 50","30 Oct 2016","23609.95","23637.05","23569.20","23595.95"
"NIFTY NEXT 50","28 Oct 2016","23271.50","23542.40","23241.90","23516.85"
"NIFTY NEXT 50","27 Oct 2016","23422.30","23423.70","23135.50","23197.90"
"NIFTY NEXT 50","26 Oct 2016","23654.20","23664.65","23387.50","23463.95"
