"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","31 Dec 2021","5284.15","5345.35","5284.15","5330.75"
"NIFTY SMALLCAP 50","30 Dec 2021","5257.55","5285.70","5247.80","5260.50"
"NIFTY SMALLCAP 50","29 Dec 2021","5243.85","5270.50","5226.65","5251.10"
"NIFTY SMALLCAP 50","28 Dec 2021","5193.85","5252.75","5193.20","5238.15"
"NIFTY SMALLCAP 50","27 Dec 2021","5137.55","5168.20","5072.65","5157.85"
"NIFTY SMALLCAP 50","24 Dec 2021","5217.25","5221.50","5127.30","5148.85"
"NIFTY SMALLCAP 50","23 Dec 2021","5142.85","5196.60","5141.35","5188.95"
"NIFTY SMALLCAP 50","22 Dec 2021","5031.35","5110.70","5029.05","5102.20"
"NIFTY SMALLCAP 50","21 Dec 2021","4990.65","5057.50","4964.85","4990.90"
"NIFTY SMALLCAP 50","20 Dec 2021","5082.45","5084.05","4887.20","4935.05"
"NIFTY SMALLCAP 50","17 Dec 2021","5309.40","5310.40","5147.15","5157.10"
"NIFTY SMALLCAP 50","16 Dec 2021","5395.65","5411.55","5273.45","5301.05"
"NIFTY SMALLCAP 50","15 Dec 2021","5403.30","5413.75","5335.60","5351.05"
"NIFTY SMALLCAP 50","14 Dec 2021","5353.75","5391.30","5325.60","5383.70"
"NIFTY SMALLCAP 50","13 Dec 2021","5425.90","5448.10","5365.50","5377.15"
"NIFTY SMALLCAP 50","10 Dec 2021","5319.60","5389.40","5308.55","5383.90"
"NIFTY SMALLCAP 50","09 Dec 2021","5271.80","5308.05","5241.25","5301.30"
"NIFTY SMALLCAP 50","08 Dec 2021","5196.15","5262.30","5194.20","5247.55"
"NIFTY SMALLCAP 50","07 Dec 2021","5137.05","5168.60","5126.90","5147.40"
"NIFTY SMALLCAP 50","06 Dec 2021","5200.85","5211.65","5079.60","5093.35"
"NIFTY SMALLCAP 50","03 Dec 2021","5164.80","5248.05","5162.90","5189.30"
"NIFTY SMALLCAP 50","02 Dec 2021","5099.00","5144.70","5075.25","5137.45"
"NIFTY SMALLCAP 50","01 Dec 2021","5122.75","5148.45","5040.05","5092.55"
"NIFTY SMALLCAP 50","30 Nov 2021","5023.80","5143.50","5022.60","5078.65"
"NIFTY SMALLCAP 50","29 Nov 2021","5087.95","5104.60","4898.75","5011.50"
"NIFTY SMALLCAP 50","26 Nov 2021","5233.45","5266.45","5135.20","5146.70"
"NIFTY SMALLCAP 50","25 Nov 2021","5264.40","5298.05","5216.80","5289.00"
"NIFTY SMALLCAP 50","24 Nov 2021","5282.05","5318.85","5242.20","5260.80"
"NIFTY SMALLCAP 50","23 Nov 2021","5102.60","5246.85","5081.55","5235.85"
"NIFTY SMALLCAP 50","22 Nov 2021","5337.15","5343.25","5079.40","5139.75"
"NIFTY SMALLCAP 50","18 Nov 2021","5444.05","5456.60","5301.10","5323.55"
"NIFTY SMALLCAP 50","17 Nov 2021","5456.30","5471.35","5421.25","5430.35"
"NIFTY SMALLCAP 50","16 Nov 2021","5438.15","5488.55","5425.95","5450.95"
"NIFTY SMALLCAP 50","15 Nov 2021","5430.85","5447.20","5402.75","5419.50"
"NIFTY SMALLCAP 50","12 Nov 2021","5424.70","5431.25","5378.65","5413.85"
"NIFTY SMALLCAP 50","11 Nov 2021","5466.00","5472.50","5389.90","5404.95"
"NIFTY SMALLCAP 50","10 Nov 2021","5459.30","5527.20","5439.15","5467.05"
"NIFTY SMALLCAP 50","09 Nov 2021","5456.00","5485.90","5443.55","5471.55"
"NIFTY SMALLCAP 50","08 Nov 2021","5402.50","5451.40","5345.20","5442.30"
"NIFTY SMALLCAP 50","04 Nov 2021","5354.65","5384.65","5348.05","5377.25"
