"Index Name","Date","Open","High","Low","Close"
"NIFTY MIDCAP 50","30 Dec 2016","3646.45","3681.95","3642.70","3662.30"
"NIFTY MIDCAP 50","29 Dec 2016","3582.25","3648.05","3572.90","3642.10"
"NIFTY MIDCAP 50","28 Dec 2016","3574.20","3615.95","3566.05","3576.30"
"NIFTY MIDCAP 50","27 Dec 2016","3498.60","3568.65","3471.25","3564.45"
"NIFTY MIDCAP 50","26 Dec 2016","3590.45","3590.50","3492.75","3496.60"
"NIFTY MIDCAP 50","23 Dec 2016","3600.50","3624.15","3561.65","3599.40"
"NIFTY MIDCAP 50","22 Dec 2016","3636.90","3640.30","3588.45","3600.55"
"NIFTY MIDCAP 50","21 Dec 2016","3661.00","3669.35","3634.80","3649.20"
"NIFTY MIDCAP 50","20 Dec 2016","3712.25","3717.05","3634.65","3644.80"
"NIFTY MIDCAP 50","19 Dec 2016","3712.85","3724.35","3697.05","3706.95"
"NIFTY MIDCAP 50","16 Dec 2016","3735.30","3738.90","3700.55","3708.55"
"NIFTY MIDCAP 50","15 Dec 2016","3670.60","3744.90","3666.35","3724.60"
"NIFTY MIDCAP 50","14 Dec 2016","3731.90","3739.90","3698.40","3703.50"
"NIFTY MIDCAP 50","13 Dec 2016","3730.35","3735.85","3700.40","3726.25"
"NIFTY MIDCAP 50","12 Dec 2016","3780.70","3782.70","3707.45","3723.00"
"NIFTY MIDCAP 50","09 Dec 2016","3766.00","3789.05","3747.20","3784.45"
"NIFTY MIDCAP 50","08 Dec 2016","3706.80","3746.80","3704.75","3743.10"
"NIFTY MIDCAP 50","07 Dec 2016","3710.45","3716.00","3644.95","3675.00"
"NIFTY MIDCAP 50","06 Dec 2016","3689.85","3711.70","3682.60","3691.50"
"NIFTY MIDCAP 50","05 Dec 2016","3636.35","3674.45","3624.70","3666.35"
"NIFTY MIDCAP 50","02 Dec 2016","3674.10","3682.85","3624.40","3634.50"
"NIFTY MIDCAP 50","01 Dec 2016","3767.05","3770.85","3694.70","3699.45"
