"Index Name","Date","Open","High","Low","Close"
"NIFTY SMALLCAP 50","31 Dec 2010","-","-","-","2542.36"
"NIFTY SMALLCAP 50","30 Dec 2010","-","-","-","2514.78"
"NIFTY SMALLCAP 50","29 Dec 2010","-","-","-","2487.40"
"NIFTY SMALLCAP 50","28 Dec 2010","-","-","-","2472.10"
"NIFTY SMALLCAP 50","27 Dec 2010","-","-","-","2461.69"
"NIFTY SMALLCAP 50","24 Dec 2010","-","-","-","2453.21"
"NIFTY SMALLCAP 50","23 Dec 2010","-","-","-","2434.65"
"NIFTY SMALLCAP 50","22 Dec 2010","-","-","-","2431.65"
"NIFTY SMALLCAP 50","21 Dec 2010","-","-","-","2419.38"
"NIFTY SMALLCAP 50","20 Dec 2010","-","-","-","2412.56"
"NIFTY SMALLCAP 50","16 Dec 2010","-","-","-","2399.92"
"NIFTY SMALLCAP 50","15 Dec 2010","-","-","-","2376.41"
"NIFTY SMALLCAP 50","14 Dec 2010","-","-","-","2409.79"
"NIFTY SMALLCAP 50","13 Dec 2010","-","-","-","2365.50"
"NIFTY SMALLCAP 50","10 Dec 2010","-","-","-","2303.88"
"NIFTY SMALLCAP 50","09 Dec 2010","-","-","-","2231.29"
"NIFTY SMALLCAP 50","08 Dec 2010","-","-","-","2364.53"
"NIFTY SMALLCAP 50","07 Dec 2010","-","-","-","2459.86"
"NIFTY SMALLCAP 50","06 Dec 2010","-","-","-","2485.43"
"NIFTY SMALLCAP 50","03 Dec 2010","-","-","-","2489.01"
"NIFTY SMALLCAP 50","02 Dec 2010","-","-","-","2558.48"
"NIFTY SMALLCAP 50","01 Dec 2010","-","-","-","2516.45"
"NIFTY SMALLCAP 50","30 Nov 2010","-","-","-","2447.51"
"NIFTY SMALLCAP 50","29 Nov 2010","-","-","-","2404.77"
"NIFTY SMALLCAP 50","26 Nov 2010","-","-","-","2394.05"
"NIFTY SMALLCAP 50","25 Nov 2010","-","-","-","2492.55"
"NIFTY SMALLCAP 50","24 Nov 2010","-","-","-","2530.59"
"NIFTY SMALLCAP 50","23 Nov 2010","-","-","-","2553.86"
"NIFTY SMALLCAP 50","22 Nov 2010","-","-","-","2602.08"
"NIFTY SMALLCAP 50","19 Nov 2010","-","-","-","2550.12"
"NIFTY SMALLCAP 50","18 Nov 2010","-","-","-","2610.73"
"NIFTY SMALLCAP 50","16 Nov 2010","-","-","-","2620.58"
"NIFTY SMALLCAP 50","15 Nov 2010","-","-","-","2706.72"
"NIFTY SMALLCAP 50","12 Nov 2010","-","-","-","2719.18"
"NIFTY SMALLCAP 50","11 Nov 2010","-","-","-","2784.74"
"NIFTY SMALLCAP 50","10 Nov 2010","-","-","-","2812.76"
"NIFTY SMALLCAP 50","09 Nov 2010","-","-","-","2799.36"
"NIFTY SMALLCAP 50","08 Nov 2010","-","-","-","2781.96"
"NIFTY SMALLCAP 50","05 Nov 2010","-","-","-","2772.38"
"NIFTY SMALLCAP 50","04 Nov 2010","-","-","-","2752.20"
"NIFTY SMALLCAP 50","03 Nov 2010","-","-","-","2735.83"
"NIFTY SMALLCAP 50","02 Nov 2010","-","-","-","2722.29"
"NIFTY SMALLCAP 50","01 Nov 2010","-","-","-","2713.13"
"NIFTY SMALLCAP 50","29 Oct 2010","-","-","-","2675.54"
"NIFTY SMALLCAP 50","28 Oct 2010","-","-","-","2696.25"
"NIFTY SMALLCAP 50","27 Oct 2010","-","-","-","2704.27"
