"Index Name","Date","Open","High","Low","Close"
"NIFTY NEXT 50","31 Dec 2018","28161.30","28261.00","28110.50","28178.80"
"NIFTY NEXT 50","28 Dec 2018","27863.40","28123.65","27860.90","28063.20"
"NIFTY NEXT 50","27 Dec 2018","27885.75","27959.85","27739.90","27780.95"
"NIFTY NEXT 50","26 Dec 2018","27531.95","27799.15","27137.90","27725.65"
"NIFTY NEXT 50","24 Dec 2018","28001.05","28098.50","27590.70","27620.60"
"NIFTY NEXT 50","21 Dec 2018","28479.15","28559.65","27955.00","28017.35"
"NIFTY NEXT 50","20 Dec 2018","28438.65","28639.30","28320.75","28405.50"
"NIFTY NEXT 50","19 Dec 2018","28314.75","28636.55","28301.50","28564.25"
"NIFTY NEXT 50","18 Dec 2018","27978.20","28244.05","27896.65","28169.80"
"NIFTY NEXT 50","17 Dec 2018","27900.45","28052.85","27837.70","28034.35"
"NIFTY NEXT 50","14 Dec 2018","27747.05","27940.25","27667.75","27814.05"
"NIFTY NEXT 50","13 Dec 2018","27562.65","27877.15","27551.40","27720.50"
"NIFTY NEXT 50","12 Dec 2018","26967.10","27471.65","26950.45","27440.85"
"NIFTY NEXT 50","11 Dec 2018","26099.55","26929.40","26083.55","26842.65"
"NIFTY NEXT 50","10 Dec 2018","26473.30","26563.50","26329.80","26426.05"
"NIFTY NEXT 50","07 Dec 2018","26884.85","26970.15","26724.80","26915.65"
"NIFTY NEXT 50","06 Dec 2018","27042.45","27042.45","26766.75","26798.30"
"NIFTY NEXT 50","05 Dec 2018","27472.90","27490.50","27124.70","27215.25"
"NIFTY NEXT 50","04 Dec 2018","27679.30","27773.40","27561.90","27599.15"
"NIFTY NEXT 50","03 Dec 2018","27720.15","27735.05","27517.85","27681.30"
"NIFTY NEXT 50","30 Nov 2018","27449.20","27604.80","27391.35","27593.70"
"NIFTY NEXT 50","29 Nov 2018","27316.55","27442.15","27241.40","27390.55"
"NIFTY NEXT 50","28 Nov 2018","27265.50","27356.85","27146.30","27188.95"
"NIFTY NEXT 50","27 Nov 2018","27250.90","27377.15","27193.30","27259.95"
"NIFTY NEXT 50","26 Nov 2018","27287.70","27350.15","27010.05","27287.25"
"NIFTY NEXT 50","22 Nov 2018","27378.45","27418.70","27148.35","27187.45"
"NIFTY NEXT 50","21 Nov 2018","27226.80","27411.75","27147.45","27375.10"
"NIFTY NEXT 50","20 Nov 2018","27440.25","27508.45","27120.75","27163.15"
"NIFTY NEXT 50","19 Nov 2018","27483.70","27539.30","27338.85","27508.30"
"NIFTY NEXT 50","16 Nov 2018","27307.80","27435.15","27207.20","27359.35"
"NIFTY NEXT 50","15 Nov 2018","27154.80","27298.70","26964.85","27254.65"
"NIFTY NEXT 50","14 Nov 2018","27199.95","27289.70","27019.15","27149.30"
"NIFTY NEXT 50","13 Nov 2018","27017.80","27153.70","26736.60","27121.80"
"NIFTY NEXT 50","12 Nov 2018","27443.05","27519.50","26996.75","27051.55"
"NIFTY NEXT 50","09 Nov 2018","27298.35","27410.90","27192.65","27367.45"
"NIFTY NEXT 50","07 Nov 2018","27247.20","27284.45","27205.35","27248.20"
"NIFTY NEXT 50","06 Nov 2018","27299.35","27369.25","26925.05","27064.30"
"NIFTY NEXT 50","05 Nov 2018","27120.55","27306.55","26987.75","27219.65"
"NIFTY NEXT 50","02 Nov 2018","26938.50","27370.00","26930.80","27134.90"
"NIFTY NEXT 50","01 Nov 2018","26697.50","26873.35","26596.15","26728.80"
"NIFTY NEXT 50","31 Oct 2018","26208.75","26610.70","25899.10","26566.35"
"NIFTY NEXT 50","30 Oct 2018","25992.25","26184.80","25932.50","26104.65"
"NIFTY NEXT 50","29 Oct 2018","25459.45","26005.45","25290.25","25967.00"
"NIFTY NEXT 50","26 Oct 2018","25400.10","25535.10","25040.45","25369.25"
"NIFTY NEXT 50","25 Oct 2018","25384.80","25587.10","25286.30","25335.80"
"NIFTY NEXT 50","24 Oct 2018","25796.70","25959.45","25409.35","25698.70"
"NIFTY NEXT 50","23 Oct 2018","25754.00","25906.90","25450.75","25605.00"
"NIFTY NEXT 50","22 Oct 2018","26270.35","26316.65","25882.10","25935.45"
"NIFTY NEXT 50","19 Oct 2018","26141.00","26333.85","25887.55","26053.90"
"NIFTY NEXT 50","17 Oct 2018","27097.00","27173.45","26237.55","26277.15"
"NIFTY NEXT 50","16 Oct 2018","26599.00","26890.15","26575.65","26861.65"
"NIFTY NEXT 50","15 Oct 2018","26476.90","26537.35","26169.85","26489.05"
"NIFTY NEXT 50","12 Oct 2018","26103.60","26471.70","26097.20","26378.40"
"NIFTY NEXT 50","11 Oct 2018","25570.05","26166.35","25346.45","25831.25"
"NIFTY NEXT 50","10 Oct 2018","25591.75","26356.70","25591.75","26324.35"
"NIFTY NEXT 50","09 Oct 2018","25747.20","25837.75","25102.80","25499.95"
"NIFTY NEXT 50","08 Oct 2018","25857.95","25996.15","25285.45","25634.25"
"NIFTY NEXT 50","05 Oct 2018","26396.30","26468.55","25767.95","25903.25"
"NIFTY NEXT 50","04 Oct 2018","26672.40","26819.20","26213.25","26539.15"
"NIFTY NEXT 50","03 Oct 2018","27266.90","27379.65","26881.25","26959.35"
"NIFTY NEXT 50","01 Oct 2018","27231.40","27376.20","26656.75","27307.90"
"NIFTY NEXT 50","28 Sep 2018","27783.35","27839.55","26982.80","27286.50"
"NIFTY NEXT 50","27 Sep 2018","28155.30","28166.35","27592.65","27636.45"
"NIFTY NEXT 50","26 Sep 2018","28278.05","28311.15","27880.70","28104.60"
"NIFTY NEXT 50","25 Sep 2018","27721.85","28135.10","27361.15","28021.05"
"NIFTY NEXT 50","24 Sep 2018","28742.70","28751.05","27719.50","27763.75"
"NIFTY NEXT 50","21 Sep 2018","29348.85","29496.50","27226.50","28632.00"
"NIFTY NEXT 50","19 Sep 2018","29468.35","29549.20","29072.40","29217.65"
"NIFTY NEXT 50","18 Sep 2018","29756.35","29867.50","29307.30","29344.15"
"NIFTY NEXT 50","17 Sep 2018","29901.90","29920.45","29641.25","29769.90"
"NIFTY NEXT 50","14 Sep 2018","29698.60","30050.55","29688.40","30022.25"
"NIFTY NEXT 50","12 Sep 2018","29414.90","29557.85","29094.45","29497.40"
"NIFTY NEXT 50","11 Sep 2018","30001.75","30062.75","29329.75","29360.75"
"NIFTY NEXT 50","10 Sep 2018","30403.70","30505.80","29863.95","29909.95"
"NIFTY NEXT 50","07 Sep 2018","30178.75","30474.30","30009.55","30442.70"
"NIFTY NEXT 50","06 Sep 2018","30045.45","30134.40","29824.35","30105.75"
"NIFTY NEXT 50","05 Sep 2018","29982.80","30064.65","29519.75","29895.10"
"NIFTY NEXT 50","04 Sep 2018","30989.70","31046.00","29950.80","30074.85"
"NIFTY NEXT 50","03 Sep 2018","31431.70","31436.75","30946.15","31022.25"
"NIFTY NEXT 50","31 Aug 2018","31147.70","31371.85","31063.60","31251.70"
"NIFTY NEXT 50","30 Aug 2018","31002.65","31175.20","30938.40","31097.35"
"NIFTY NEXT 50","29 Aug 2018","30819.15","31088.25","30745.50","30981.95"
"NIFTY NEXT 50","28 Aug 2018","30876.75","30953.50","30693.00","30768.10"
