ticker,company_name,sector,tier,market_cap_cr,adtv_cr,is_fno_eligible,is_nifty500,isin
CANTABIL,,,6,0,4.381249714222222,False,False,
CAPACITE,,,6,0,10.116532950984125,False,False,
CAPILLARY,,,6,0,8.24447172063492,False,False,
CAPITALSFB,,,6,0,1.3371406171904763,False,False,
CAPLIPOINT,Caplin Point Laboratories Ltd.,Healthcare,4,0,36.84711409422086,False,True,INE475E01026
CARBORUNIV,Carborundum Universal Ltd.,Capital Goods,4,0,37.614483744841266,False,True,INE120A01034
CARERATING,,,6,0,10.369841920476189,False,False,
CARRARO,,,6,0,18.27740761031746,False,False,
CARTRADE,Cartrade Tech Ltd.,Consumer Services,4,0,208.73453727285715,False,True,INE290S01011
CARYSIL,,,6,0,16.19834106031746,False,False,
CASHIETF,,,6,0,29.734759393857146,False,False,
CASTROLIND,Castrol India Ltd.,Oil Gas & Consumable Fuels,4,0,23.924849716285713,False,True,INE172A01027
CCAVENUE,,,6,0,18.242821921841273,False,False,
CCCL,,,6,0,0.8201387384920635,False,False,
CCHHL,,,6,0,0.04163883944444443,False,False,
CCL,CCL Products (I) Ltd.,Fast Moving Consumer Goods,4,0,48.80591369428571,False,True,INE421D01022
CDSL,Central Depository Services (India) Ltd.,Financial Services,4,0,271.87110593825395,False,True,INE736A01011
CEATLTD,Ceat Ltd.,Automobile and Auto Components,4,0,60.0036169331746,False,True,INE482A01020
CEIGALL,,,6,0,23.412255689920638,False,False,
CEINSYS,,,6,0,8.97011996579365,False,False,
CELEBRITY,,,6,0,0.026193233603174607,False,False,
CELLO,,,6,0,12.4525096384127,False,False,
CEMPRO,Cemindia Projects Ltd.,Construction,4,0,160.4307086298485,False,True,INE686A01026
CENTENKA,,,6,0,3.326617350396825,False,False,
CENTEXT,,,6,0,0.24770468095238096,False,False,
CENTRALBK,Central Bank of India,Financial Services,4,0,40.227393717590076,False,True,INE483A01010
CENTRUM,,,6,0,1.0609537818571428,False,False,
CENTUM,,,6,0,23.557827507142864,False,False,
CENTURYPLY,,,6,0,6.549857125317461,False,False,
CERA,,,6,0,13.972843345555555,False,False,
CESC,CESC Ltd.,Power,4,0,57.60099262498412,False,True,INE486A01021
CEWATER,,,6,0,4.618668801507936,False,False,
CGCL,Capri Global Capital Ltd.,Financial Services,4,0,55.90721353484126,False,True,INE180C01042
CGPOWER,CG Power and Industrial Solutions Ltd.,Capital Goods,2,0,329.0627299230159,False,True,INE067A01029
CHALET,Chalet Hotels Ltd.,Consumer Services,4,0,11.330167913412701,False,True,INE427F01016
CHAMBLFERT,Chambal Fertilizers & Chemicals Ltd.,Chemicals,4,0,46.63532364436509,False,True,INE085A01013
CHEMBOND,,,6,0,0.352348767137931,False,False,
CHEMBONDCH,,,6,0,0.4669283408620691,False,False,
CHEMCON,,,6,0,2.4600800246825396,False,False,
CHEMFAB,,,6,0,0.57269609859375,False,False,
CHEMICAL,,,6,0,2.0295690684126986,False,False,
CHEMPLASTS,,,6,0,11.881510783920639,False,False,
CHENNPETRO,Chennai Petroleum Corporation Ltd.,Oil Gas & Consumable Fuels,4,0,193.98597566261907,False,True,INE178A01016
CHEVIOT,,,6,0,0.43219668071428574,False,False,
CHOICEGOLD,,,6,0,0.20703374228571425,False,False,
CHOICEIN,Choice International Ltd.,Financial Services,4,0,48.689873619206345,False,True,INE102B01014
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd.,Financial Services,2,0,326.99393823190474,False,True,INE121A01024
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd.,Financial Services,4,0,49.31163765238095,False,True,INE149A01033
CIEINDIA,CIE Automotive India Ltd.,Automobile and Auto Components,4,0,23.078374727639215,False,True,INE536H01010
CIFL,,,6,0,0.7518877232539681,False,False,
CIGNITITEC,,,6,0,14.3109560690625,False,False,
CINELINE,,,6,0,0.13442016466666667,False,False,
CINEVISTA,,,6,0,0.04166500722222223,False,False,
CIPLA,Cipla Ltd.,Healthcare,1,0,263.97506286077675,False,True,INE059A01026
CLEAN,Clean Science and Technology Ltd.,Chemicals,4,0,39.97689549753969,False,True,INE227W01023
CLEANMAX,,,6,0,42.48879547103174,False,False,
CLEDUCATE,,,6,0,0.163061698375,False,False,
CLSEL,,,6,0,11.966251071920635,False,False,
CMPDI,,,6,0,124.77313373484128,False,False,
CMRGREEN,,,6,0,191.5182780641539,False,False,
CMSINFO,,,6,0,15.950199115079364,False,False,
CNL,,,6,0,1.61355094531746,False,False,
COALINDIA,Coal India Ltd.,Oil Gas & Consumable Fuels,1,0,754.7764438736508,False,True,INE522F01014
COASTCORP,,,6,0,0.9481357476349207,False,False,
COCHINSHIP,Cochin Shipyard Ltd.,Capital Goods,3,0,308.90250712349206,False,True,INE704P01025
COCKERILL,,,6,0,21.585863911700002,False,False,
COFFEEDAY,,,6,0,14.785767369297874,False,False,
COFORGE,Coforge Ltd.,Information Technology,3,0,516.219173518889,False,True,INE591G01025
COHANCE,Cohance Lifesciences Ltd.,Healthcare,4,0,194.33942118849205,False,True,INE03QK01018
COLPAL,Colgate Palmolive (India) Ltd.,Fast Moving Consumer Goods,3,0,95.60133186358127,False,True,INE259A01022
COMFINTE,,,6,0,0.32714777828000013,False,False,
COMMOIETF,,,6,0,1.071598269857143,False,False,
COMPUSOFT,,,6,0,0.040022699079365065,False,False,
COMSYN,,,6,0,1.0049761259841272,False,False,
CONCOR,Container Corporation of India Ltd.,Services,3,0,75.91063286611113,False,True,INE111A01025
CONCORDBIO,Concord Biotech Ltd.,Healthcare,4,0,45.41222736349207,False,True,INE338H01029
CONFIPET,,,6,0,33.75200413866666,False,False,
CONS,,,6,0,0.06975114969841269,False,False,
CONSOFINVT,,,6,0,0.22953000268965507,False,False,
CONSUMBEES,,,6,0,1.2940912473968254,False,False,
CONSUMER,,,6,0,0.2493000392380953,False,False,
CONSUMIETF,,,6,0,0.23816673176190475,False,False,
CONTROLPR,,,6,0,1.5795352240476193,False,False,
CORALFINAC,,,6,0,0.0396925043968254,False,False,
CORDSCABLE,,,6,0,2.8805370146976745,False,False,
COROMANDEL,Coromandel International Ltd.,Chemicals,3,0,79.80810919174603,False,True,INE169A01031
CORONA,,,6,0,8.091403494761904,False,False,
COSMOFIRST,,,6,0,8.98987664579365,False,False,
COUNCODOS,,,6,0,0.023232392158730155,False,False,
CPCAP,,,6,0,0.19118027396153842,False,False,
CPEDU,,,6,0,0.14672113595238093,False,False,
CPPLUS,Aditya Infotech Ltd.,Capital Goods,4,0,109.13692532047618,False,True,INE819V01029
CPSEETF,,,6,0,16.776273228825396,False,False,
CRAFTSMAN,Craftsman Automation Ltd.,Automobile and Auto Components,4,0,113.39159076428571,False,True,INE00LO01017
CRAMC,,,6,0,11.757937716174604,False,False,
CREATIVEYE,,,6,0,0.01207122119047619,False,False,
CREDITACC,CreditAccess Grameen Ltd.,Financial Services,4,0,82.56723430873016,False,True,INE741K01010
CREST,,,6,0,0.7833502149206348,False,False,
CRISIL,CRISIL Ltd.,Financial Services,3,0,27.489243089229454,False,True,INE007A01025
CRIZAC,,,6,0,6.442006623000001,False,False,
CROMPTON,Crompton Greaves Consumer Electricals Ltd.,Consumer Durables,4,0,113.48215733801587,False,True,INE299U01018
CROWN,,,6,0,0.25467146003174607,False,False,
CSBBANK,,,6,0,22.252848357063492,False,False,
CSLFINANCE,,,6,0,0.8922656956349208,False,False,
CTE,,,6,0,0.06056906195121951,False,False,
CUB,City Union Bank Ltd.,Financial Services,4,0,71.31481426620635,False,True,INE491A01021
CUBEXTUB,,,6,0,1.2986858884603174,False,False,
CUMMINSIND,Cummins India Ltd.,Capital Goods,2,0,303.8263026733334,False,True,INE298A01020
CUPID,,,6,0,247.21140017165084,False,False,
CURAA,,,6,0,0.009818576066666668,False,False,
CYBERMEDIA,,,6,0,0.08694678403225806,False,False,
CYBERTECH,,,6,0,1.3845395752222223,False,False,
CYIENT,Cyient Ltd.,Information Technology,4,0,43.18135942119048,False,True,INE136B01020
CYIENTDLM,,,6,0,15.455686133412698,False,False,
DABUR,Dabur India Ltd.,Fast Moving Consumer Goods,3,0,96.8131836163492,False,True,INE016A01026
DAICHI,,,6,0,0.2909196580833333,False,False,
DALBHARAT,Dalmia Bharat Ltd.,Construction Materials,3,0,59.09101890659407,False,True,INE00R701025
DALMIASUG,,,6,0,19.82834118047619,False,False,
DAMCAPITAL,,,6,0,10.231372623190474,False,False,
DAMODARIND,,,6,0,0.036082547761904775,False,False,
DANGEE,,,6,0,0.07133823942857144,False,False,
DATAMATICS,,,6,0,9.271203233015875,False,False,
DATAPATTNS,Data Patterns (India) Ltd.,Capital Goods,4,0,531.9753544395238,False,True,INE0IX101010
DAVANGERE,,,6,0,5.5753535389365085,False,False,
DBCORP,,,6,0,2.684832727460318,False,False,
DBEIL,,,6,0,0.7409421760000001,False,False,
DBL,,,6,0,6.183517528253969,False,False,
DBOL,,,6,0,6.643525710181818,False,False,
DBREALTY,,,6,0,41.58463716020589,False,False,
DBSTOCKBRO,,,6,0,0.04012240469841269,False,False,
DCAL,,,6,0,10.791205086253967,False,False,
DCBBANK,,,6,0,25.635805434857144,False,False,
DCI,,,6,0,7.013650538333333,False,False,
DCM,,,6,0,0.1345292766226415,False,False,
DCMNVL,,,6,0,0.21622066908823526,False,False,
DCMSHRIRAM,DCM Shriram Ltd.,Diversified,4,0,8.685887984761907,False,True,INE499A01024
DCMSRIND,,,6,0,0.6918867398571427,False,False,
DCW,,,6,0,8.695809552126985,False,False,
DCXINDIA,,,6,0,26.562934645650795,False,False,
DDEVPLSTIK,,,6,0,4.330038706158731,False,False,
DECCANCE,,,6,0,1.2013294765079365,False,False,
DECNGOLD,,,6,0,48.01565429225998,False,False,
DEEDEV,,,6,0,43.15261887411764,False,False,
DEEPAKFERT,Deepak Fertilisers & Petrochemicals Corp. Ltd.,Chemicals,4,0,68.38012489730158,False,True,INE501A01019
DEEPAKNTR,Deepak Nitrite Ltd.,Chemicals,4,0,32.6770139768254,False,True,INE288B01029
DEEPINDS,,,6,0,19.537576500317456,False,False,
DEFENCE,,,6,0,1.7116610418730154,False,False,
DELHIVERY,Delhivery Ltd.,Services,4,0,147.94619076793649,False,True,INE148O01028
DELPHIFX,,,6,0,0.4140868277936508,False,False,
DELTACORP,,,6,0,50.36344361576191,False,False,
DELTAMAGNT,,,6,0,0.025884143380952386,False,False,
DEN,,,6,0,3.2266984723333327,False,False,
DENORA,,,6,0,0.9814887583333334,False,False,
DENTA,,,6,0,12.966812409238095,False,False,
DEVIT,,,6,0,0.24707178509523808,False,False,
DEVX,,,6,0,0.4066188586031746,False,False,
DEVYANI,Devyani International Ltd.,Consumer Services,4,0,48.22156831514286,False,True,INE872J01023
DGCONTENT,,,6,0,0.037834055682539676,False,False,
DHAMPURSUG,,,6,0,10.476971152936509,False,False,
DHANBANK,,,6,0,7.59472107304762,False,False,
DHANUKA,,,6,0,12.304029671507932,False,False,
DHARMAJ,,,6,0,1.6937434234920636,False,False,
DHRUV,,,6,0,0.06890451140740743,False,False,
DHUNINV,,,6,0,0.1069904619047619,False,False,
DIACABS,,,6,0,102.87473354468254,False,False,
DIAMINESQ,,,6,0,0.2706621558253968,False,False,
DIAMONDYD,,,6,0,7.892258275793651,False,False,
DICIND,,,6,0,0.11185602285714287,False,False,
DIFFNKG,,,6,0,4.629478327079364,False,False,
DIGIDRIVE,,,6,0,0.08278090788888888,False,False,
DIGISPICE,,,6,0,0.23528598066666667,False,False,
DIGITIDE,,,6,0,4.40163736463492,False,False,
DIGJAMLMTD,,,6,0,0.06495222080952381,False,False,
DISAQ,,,6,0,0.461321455,False,False,
DISHTV,,,6,0,3.442633270133332,False,False,
DIVGIITTS,,,6,0,4.300853953095238,False,False,
DIVIDEND,,,6,0,0.08690226476190478,False,False,
DIVISLAB,Divi's Laboratories Ltd.,Healthcare,2,0,219.18507714444448,False,True,INE361B01024
DIVOPPBEES,,,6,0,0.3960281124444443,False,False,
DIXON,Dixon Technologies (India) Ltd.,Consumer Durables,3,0,748.667460284127,False,True,INE935N01020
DJML,,,6,0,5.1462166054482745,False,False,
DLF,DLF Ltd.,Realty,2,0,252.4359828764286,False,True,INE271C01023
DLINKINDIA,,,6,0,8.087066014206348,False,False,
DMART,Avenue Supermarts Ltd.,Consumer Services,2,0,259.3873423663492,False,True,INE192R01011
DMCC,,,6,0,3.6496293742539687,False,False,
DNAMEDIA,,,6,0,0.016332189507936506,False,False,
DODLA,,,6,0,3.248851448492063,False,False,
DOLATALGO,,,6,0,1.5004119410634926,False,False,
DOLLAR,,,6,0,12.40056551030159,False,False,
DOLPHIN,,,6,0,1.3674337313492064,False,False,
DOMS,DOMS Industries Ltd.,Fast Moving Consumer Goods,4,0,41.57923384539682,False,True,INE321T01012
DONEAR,,,6,0,0.333448052015873,False,False,
DPABHUSHAN,,,6,0,2.1437494539682542,False,False,
DPSCLTD,,,6,0,0.16386372551428569,False,False,
DPWIRES,,,6,0,1.300902629111111,False,False,
DRAGARWQ,,,6,0,0.4814876758,False,False,
DRCSYSTEMS,,,6,0,0.09655785957142857,False,False,
DREAMFOLKS,,,6,0,0.9361223786031747,False,False,
DREDGECORP,,,6,0,57.66660847603173,False,False,
DRREDDY,Dr. Reddy's Laboratories Ltd.,Healthcare,1,0,306.524105272381,False,True,INE089A01031
DSFCL,,,6,0,0.25120030307017543,False,False,
DSSL,,,6,0,25.746079945079362,False,False,
DTIL,,,6,0,0.055657514714285705,False,False,
DUCON,,,6,0,0.258360557625,False,False,
DVL,,,6,0,0.2875490157777778,False,False,
DWARKESH,,,6,0,15.209987982619044,False,False,
DYCL,,,6,0,19.14216476847619,False,False,
DYNAMATECH,,,6,0,28.408409688888888,False,False,
DYNPRO,,,6,0,0.4743119012222221,False,False,
E2E,,,6,0,91.14718620448276,False,False,
EASEMYTRIP,,,6,0,34.35718763017461,False,False,
EBANKNIFTY,,,6,0,0.2000002289047619,False,False,
EBBETF0430,,,6,0,3.3196964220317455,False,False,
EBBETF0431,,,6,0,0.8106936196666665,False,False,
EBBETF0433,,,6,0,1.2633698397142856,False,False,
EBGNG,,,6,0,30.958774573571425,False,False,
ECAPINSURE,,,6,0,0.20518642869841267,False,False,
ECLERX,eClerx Services Ltd.,Services,4,0,47.04660082619048,False,True,INE738I01010
ECOSMOBLTY,,,6,0,5.471690980581395,False,False,
EDELWEISS,,,6,0,62.206025969396826,False,False,
EFCIL,,,6,0,11.761095923793652,False,False,
EGOLD,,,6,0,3.4466203385714276,False,False,
EICHERMOT,Eicher Motors Ltd.,Automobile and Auto Components,1,0,411.1486036531746,False,True,INE066A01021
EIDPARRY,E.I.D. Parry (India) Ltd.,Fast Moving Consumer Goods,4,0,26.835423129841264,False,True,INE126A01031
EIEL,,,6,0,146.11304728953965,False,False,
EIFFL,,,6,0,1.351503536779661,False,False,
EIHAHOTELS,,,6,0,0.6146583241269842,False,False,
EIHOTEL,EIH Ltd.,Consumer Services,4,0,23.6416449218254,False,True,INE230A01023
EIMCOELECO,,,6,0,6.056343496507935,False,False,
EKC,,,6,0,4.908099755190476,False,False,
ELANTAS,,,6,0,1.1483919062999999,False,False,
ELCIDIN,,,6,0,0.2067792243,False,False,
ELDEHSG,,,6,0,0.07889236746031747,False,False,
ELECON,Elecon Engineering Co. Ltd.,Capital Goods,4,0,46.099006912119,False,True,INE205B01031
ELECTCAST,,,6,0,28.668558415317463,False,False,
ELECTHERM,,,6,0,9.789084456825396,False,False,
ELGIEQUIP,Elgi Equipments Ltd.,Capital Goods,4,0,32.98404471087302,False,True,INE285A01027
ELGIRUBCO,,,6,0,0.28493017411111116,False,False,
ELIN,,,6,0,2.189672124301587,False,False,
ELIQUID,,,6,0,1.1378863327777775,False,False,
ELITECON,,,6,0,7.11693473902,False,False,
ELLEN,,,6,0,12.906393347031749,False,False,
ELM250,,,6,0,0.5575298661111111,False,False,
ELPROINTL,,,6,0,2.61655609306,False,False,
EMAMILTD,Emami Ltd.,Fast Moving Consumer Goods,4,0,24.360199879841268,False,True,INE548C01032
EMAMIPAP,,,6,0,0.2442796852857143,False,False,
EMAMIREAL,,,6,0,1.078639803809524,False,False,
EMBDL,,,6,0,25.56448131181579,False,False,
EMCURE,Emcure Pharmaceuticals Ltd.,Healthcare,4,0,48.00615427142857,False,True,INE168P01015
EMIL,,,6,0,18.423308456761905,False,False,
EMKAY,,,6,0,3.4259243722222226,False,False,
EMMBI,,,6,0,0.2484176472063492,False,False,
EMMVEE,Emmvee Photovoltaic Power Ltd.,Capital Goods,4,0,139.35510715274603,False,True,INE1C6T01020
EMPOWER,,,6,0,0.37120664374999995,False,False,
EMSLIMITED,,,6,0,47.89357279761907,False,False,
EMUDHRA,,,6,0,7.515113350952381,False,False,
EMULTIMQ,,,6,0,0.21830691076190475,False,False,
ENDURANCE,Endurance Technologies Ltd.,Automobile and Auto Components,3,0,33.93065578317461,False,True,INE913H01037
ENERGY,,,6,0,3.1022934039365078,False,False,
ENERGYDEV,,,6,0,0.06712649685714285,False,False,
ENEXT50,,,6,0,0.017831651679999994,False,False,
ENGINERSIN,Engineers India Ltd.,Construction,4,0,124.5689143552857,False,True,INE510A01028
ENIFTY,,,6,0,0.08163213163492064,False,False,
ENIL,,,6,0,0.17330303925396826,False,False,
ENRIN,Siemens Energy India Ltd.,Capital Goods,2,0,209.80021527666665,False,True,INE1NPP01017
ENTERO,,,6,0,15.822456893968255,False,False,
EPACK,,,6,0,73.3820108503651,False,False,
EPACKPEB,,,6,0,39.54785128561904,False,False,
EPIGRAL,,,6,0,8.063317163888891,False,False,
EPL,,,6,0,19.107301321523813,False,False,
EQUAL200,,,6,0,0.07317828652380953,False,False,
EQUAL50,,,6,0,0.13882100884126983,False,False,
EQUAL50ADD,,,6,0,4.126826719603174,False,False,
EQUITASBNK,,,6,0,30.751442915666676,False,False,
ERIS,Eris Lifesciences Ltd.,Healthcare,4,0,17.135821232381378,False,True,INE406M01024
ESABINDIA,,,6,0,4.751273678412698,False,False,
ESAFSFB,,,6,0,4.833855962952382,False,False,
ESCORTS,Escorts Kubota Ltd.,Capital Goods,3,0,44.29721305857143,False,True,INE042A01014
ESENSEX,,,6,0,0.0197357046031746,False,False,
ESG,,,6,0,0.17290121236507935,False,False,
ESILVER,,,6,0,3.9780710158888875,False,False,
ESSARSHPNG,,,6,0,0.9310960886190478,False,False,
ESSENTIA,,,6,0,0.5213398063235293,False,False,
ESTER,,,6,0,1.27838446284127,False,False,
ETERNAL,Eternal Ltd.,Consumer Services,1,0,921.7734778498727,False,True,INE758T01015
ETHOSLTD,,,6,0,7.953550132380955,False,False,
EUREKAFORB,,,6,0,8.431472343968254,False,False,
EUROBOND,,,6,0,0.13363957880952382,False,False,
EUROPRATIK,,,6,0,7.073977468126984,False,False,
EUROTEXIND,,,6,0,0.019117562566037742,False,False,
EVEREADY,,,6,0,6.440297070238097,False,False,
EVERESTIND,,,6,0,2.088750533333333,False,False,
EVIETF,,,6,0,0.6280957720158731,False,False,
EVINDIA,,,6,0,0.8892063192380951,False,False,
EXCELINDUS,,,6,0,0.8232192034920633,False,False,
EXCELSOFT,,,6,0,8.668532598888891,False,False,
EXICOM,,,6,0,86.20370264741271,False,False,
EXIDEIND,Exide Industries Ltd.,Automobile and Auto Components,3,0,148.45621641484126,False,True,INE302A01020
EXPLEOSOL,,,6,0,6.170287913095238,False,False,
EXXARO,,,6,0,0.7839864682222223,False,False,
FABTECH,,,6,0,6.28989337884127,False,False,
FACT,Fertilisers and Chemicals Travancore Ltd.,Chemicals,4,0,63.213056782857166,False,True,INE188A01015
FAIRCHEMOR,,,6,0,1.0381840312698414,False,False,
FAZE3Q,,,6,0,1.9873700329310342,False,False,
FCL,,,6,0,77.43005017082538,False,False,
FCSSOFT,,,6,0,0.53827210675,False,False,
FDC,,,6,0,13.268488837777777,False,False,
FEDDERSHOL,,,6,0,4.123862458620001,False,False,
FEDERALBNK,Federal Bank Ltd.,Financial Services,3,0,349.52710474119044,False,True,INE171A01029
FEDFINA,,,6,0,19.469059343301584,False,False,
FERMENTA,,,6,0,1.4257372680000002,False,False,
FIBERWEB,,,6,0,0.13424499137931034,False,False,
FIEMIND,,,6,0,11.615328816349205,False,False,
FILATEX,,,6,0,5.674493043269839,False,False,
FILATFASH,,,6,0,0.9389952820833333,False,False,
FINCABLES,Finolex Cables Ltd.,Capital Goods,4,0,64.73320694801586,False,True,INE235A01022
FINEORG,,,6,0,7.246955562380955,False,False,
FINIETF,,,6,0,1.9571434301269837,False,False,
FINKURVE,,,6,0,0.5259132634920635,False,False,
FINOPB,,,6,0,9.24778666373016,False,False,
FINPIPE,,,6,0,31.76336318315873,False,False,
FIRSTCRY,Brainbees Solutions Ltd.,Consumer Services,4,0,103.75762058728569,False,True,INE02RE01045
FISCHER,,,6,0,4.4575662485238094,False,False,
FIVESTAR,Five-Star Business Finance Ltd.,Financial Services,4,0,75.04263308658729,False,True,INE128S01021
FLAIR,,,6,0,4.264630608412698,False,False,
FLEXIADD,,,6,0,0.14584565358730156,False,False,
FLEXITUFF,,,6,0,0.02152070047272727,False,False,
FLUOROCHEM,Gujarat Fluorochemicals Ltd.,Chemicals,3,0,42.17677960809524,False,True,INE09N301011
FMCGADD,,,6,0,0.0550575166923077,False,False,
FMCGIETF,,,6,0,7.248110639746031,False,False,
FMGOETZE,,,6,0,2.4120644133333338,False,False,
FMNL,,,6,0,0.08474973915789474,False,False,
FOCUS,,,6,0,0.9338402179206349,False,False,
FOODSIN,,,6,0,0.671682719984127,False,False,
FORCEMOT,Force Motors Ltd.,Automobile and Auto Components,4,0,265.4850507984127,False,True,INE451A01017
FORTIS,Fortis Healthcare Ltd.,Healthcare,3,0,129.62475003722219,False,True,INE061F01013
FOSECOIND,,,6,0,3.2292958295238092,False,False,
FRACTAL,,,6,0,68.94433963492064,False,False,
FRONTSP,,,6,0,3.8879877293,False,False,
FSL,Firstsource Solutions Ltd.,Services,4,0,130.12293611126987,False,True,INE684F01012
FUSION,,,6,0,10.875428991920636,False,False,
GABRIEL,Gabriel India Ltd.,Automobile and Auto Components,4,0,45.12887086285715,False,True,INE524A01029
GAEL,,,6,0,15.54539806411111,False,False,
GAIL,GAIL (India) Ltd.,Oil Gas & Consumable Fuels,2,0,179.87209345299996,False,True,INE129A01019
GALAPREC,,,6,0,7.278028151666667,False,False,
GALAXYSURF,,,6,0,2.9850513044444447,False,False,
GALLANTT,Gallantt Ispat Ltd.,Capital Goods,4,0,242.74700620642864,False,True,INE297H01019
GANDHAR,,,6,0,15.97798927279365,False,False,
GANDHITUBE,,,6,0,0.8684476276984125,False,False,
GANECOS,,,6,0,112.19809174079366,False,False,
GANESHBE,,,6,0,4.747261860031747,False,False,
GANESHCP,,,6,0,2.170915904095238,False,False,
GANESHHOU,,,6,0,4.168029402936509,False,False,
GANGAFORGE,,,6,0,0.09217880404761904,False,False,
GANGESSECU,,,6,0,0.026473262492063495,False,False,
GARFIBRES,,,6,0,10.963055551428575,False,False,
GARUDA,,,6,0,22.715673411380955,False,False,
GATECH,,,6,0,0.3169839715238095,False,False,
GATECHDVR,,,6,0,0.0367208141111111,False,False,
GATEWAY,,,6,0,5.657168034285713,False,False,
GAUDIUMIVF,,,6,0,27.729949350578952,False,False,
GAYAHWS,,,6,0,0.0794443146984127,False,False,
GCSL,,,6,0,15.051965546746034,False,False,
GEECEE,,,6,0,0.36463598707936506,False,False,
GEEKAYWIRE,,,6,0,0.337345684095238,False,False,
GEMAROMA,,,6,0,3.7241810218,False,False,
GENCON,,,6,0,0.8688689107777778,False,False,
GENESYS,,,6,0,36.712514230603176,False,False,
GENUSPAPER,,,6,0,0.10299515030158733,False,False,
GENUSPOWER,,,6,0,32.25785832588888,False,False,
GEOJITFSL,,,6,0,3.3099161870000002,False,False,
GESHIP,Great Eastern Shipping Co. Ltd.,Services,4,0,202.7349170801679,False,True,INE017A01032
GFLLIMITED,,,6,0,0.2727424478253968,False,False,
GHCL,,,6,0,11.496465507619048,False,False,
GHCLTEXTIL,,,6,0,5.705729382063492,False,False,
GICHSGFIN,,,6,0,2.3169435229682533,False,False,
GICL,,,6,0,3.9452441699999987,False,False,
GICRE,General Insurance Corporation of India,Financial Services,3,0,41.88252004373016,False,True,INE481Y01014
GILLANDERS,,,6,0,0.08199401547619048,False,False,
GILLETTE,Gillette India Ltd.,Fast Moving Consumer Goods,4,0,25.163412059523807,False,True,INE322A01010
GILT10BETA,,,6,0,0.005348724761904763,False,False,
GILT5BETA,,,6,0,0.017223116844827586,False,False,
GILT5YBEES,,,6,0,3.003885925873016,False,False,
GINNIFILA,,,6,0,0.5936853809206349,False,False,
GIPCL,,,6,0,6.192433267793651,False,False,
GKENERGY,,,6,0,12.816102328841275,False,False,
GKSL,,,6,0,7.076635383984126,False,False,
GKWLIMITED,,,6,0,0.11405742142857143,False,False,
GLAND,Gland Pharma Ltd.,Healthcare,4,0,115.23880031555555,False,True,INE068V01023
GLAXO,Glaxosmithkline Pharmaceuticals Ltd.,Healthcare,3,0,24.02999311011978,False,True,INE159A01016
GLENMARK,Glenmark Pharmaceuticals Ltd.,Healthcare,3,0,160.76369746952383,False,True,INE935A01035
GLFL,,,6,0,0.0011236383333333333,False,False,
GLOBAL,,,6,0,1.346447770206349,False,False,
GLOBALE,,,6,0,0.022102076047619046,False,False,
GLOBALVECT,,,6,0,0.2325178503015873,False,False,
GLOBE,,,6,0,0.09715978650793652,False,False,
GLOBECIVIL,,,6,0,0.5462613564705883,False,False,
GLOBUSSPR,,,6,0,10.313021113809524,False,False,
GLOSTERLTD,,,6,0,0.33655532952380957,False,False,
GLOTTIS,,,6,0,3.719571036894738,False,False,
GMBREW,,,6,0,8.751345134682541,False,False,
GMDCLTD,Gujarat Mineral Development Corporation Ltd.,Metals & Mining,4,0,289.7081215496031,False,True,INE131A01031
GMMPFAUDLR,,,6,0,8.53415862674603,False,False,
GMRAIRPORT,GMR Airports Ltd.,Services,3,0,188.78946454725394,False,True,INE776C01039
GMRP&UI,,,6,0,20.487053138603176,False,False,
GNA,,,6,0,11.1155371018254,False,False,
GNFC,,,6,0,30.259705525476193,False,False,
GNRL,,,6,0,2.40993857146,False,False,
GOACARBON,,,6,0,1.072155245793651,False,False,
GOCLCORP,,,6,0,6.042252363968255,False,False,
GOCOLORS,,,6,0,50.18459965055556,False,False,
GODAVARIB,,,6,0,8.319000495714285,False,False,
GODFRYPHLP,Godfrey Phillips India Ltd.,Fast Moving Consumer Goods,3,0,173.0521817793651,False,True,INE260B01028
GODIGIT,Go Digit General Insurance Ltd.,Financial Services,4,0,16.650756325873015,False,True,INE03JT01014
GODREJAGRO,,,6,0,8.25692560642857,False,False,
GODREJCP,Godrej Consumer Products Ltd.,Fast Moving Consumer Goods,2,0,169.75537446112253,False,True,INE102D01028
GODREJIND,Godrej Industries Ltd.,Diversified,3,0,48.73291467373016,False,True,INE233A01035
GODREJPROP,Godrej Properties Ltd.,Realty,3,0,156.22827836920632,False,True,INE484J01027
GOKEX,,,6,0,47.62588132785715,False,False,
GOKUL,,,6,0,0.490608841015873,False,False,
GOKULAGRO,,,6,0,24.991010292126976,False,False,
GOLD1,,,6,0,35.1718957954127,False,False,
GOLD360,,,6,0,0.5027350555555555,False,False,
GOLDADD,,,6,0,8.225634023349206,False,False,
GOLDBEES,,,6,0,410.95521870484123,False,False,
GOLDBETA,,,6,0,10.242193503492063,False,False,
GOLDBND,,,6,0,0.6252786211904763,False,False,
GOLDCASE,,,6,0,25.847069393619044,False,False,
GOLDETF,,,6,0,24.712785457698416,False,False,
GOLDIAM,,,6,0,38.960830103968256,False,False,
GOLDIETF,,,6,0,87.72829649152382,False,False,
GOLDTECH,,,6,0,0.32313633168253963,False,False,
GOODLUCK,,,6,0,22.924745810396825,False,False,
GOODYEAR,,,6,0,0.4851853182,False,False,
