date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-06-27,INDIACEM,BUY,69.765625,3702,09:15:00,66.24062500000001,15:30:00,2011-08-02,thesis_broken,miss,-14088.345127618086,-0.054548407789473535,,,,,,
