date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2011-09-27,TANLA,BUY,8.45,113868,09:15:00,7.5,15:30:00,2011-10-03,thesis_broken,miss,-112044.59498218319,-0.11644812750295858,,,,,,
