date,ticker,signal_type,entry_price,quantity,entry_time,exit_price,exit_time,exit_date,exit_type,target_outcome,pnl,pnl_pct,model_name,buy_prob,meta_label_prob,q10_return,q50_return,q90_return
2010-03-30,GOLDTECH,BUY,27.6,3,09:15:00,24.85,15:30:00,2010-05-17,thesis_broken,miss,-8.5830292176,-0.10365977315942028,,,,,,
2010-03-30,DATAMATICS,BUY,30.15,1,09:15:00,28.45,15:30:00,2011-02-08,thesis_broken,miss,-1.8212660738000004,-0.06040683495190715,,,,,,
